Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
601677,明泰铝业,2026-06-02,19.68,3.20%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),18.30,17.09,1.03X
000626,远大控股,2026-06-02,7.95,-3.05%,量能: 放量 (1.79X) | 形态: 10日内有涨停,8.35,8.32,1.79X
600397,江钨装备,2026-06-02,13.69,2.32%,动量: 突破转强 (阳线上穿5/10),14.04,15.01,0.92X
002491,通鼎互联,2026-06-02,25.09,8.15%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),22.82,16.43,1.24X
603819,神力股份,2026-06-02,13.18,-4.63%,形态: 10日内有涨停,14.25,13.61,1.44X
000922,佳电股份,2026-06-02,12.94,-1.67%,"形态: 两连阴 (-0.66%, -2.52%)",14.87,14.48,0.71X
002624,完美世界,2026-06-02,13.32,-4.52%,"形态: 两连阴 (-1.89%, -0.43%)",15.24,17.74,1.29X
600497,驰宏锌锗,2026-06-02,9.71,3.08%,"形态: 10日内有涨停 | 形态: 两连阴 (-4.61%, -1.05%)",9.94,9.11,0.92X
000026,飞亚达,2026-06-02,22.39,-1.80%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,21.85,17.72,0.56X
002171,楚江新材,2026-06-02,11.97,1.87%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.69%, -1.43%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",11.76,11.64,0.84X
600886,国投电力,2026-06-02,14.46,-0.34%,趋势: 高于MA20,13.67,13.87,1.22X
603778,国晟科技,2026-06-02,18.28,-0.60%,形态: 10日内有涨停,22.38,24.33,1.10X
600333,长春燃气,2026-06-02,5.81,-2.68%,趋势: 高于MA20,5.81,5.64,1.17X
600595,中孚实业,2026-06-02,7.55,3.28%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.46,7.83,1.11X
603328,依顿电子,2026-06-02,12.52,1.13%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.62%, -1.98%) | 趋势: 高于MA20",12.49,12.39,0.81X
603777,来伊份,2026-06-02,17.35,-1.42%,"形态: 两连阴 (-2.81%, -2.22%)",19.14,16.00,1.05X
002514,宝馨科技,2026-06-02,4.6,0.66%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.97,4.33,1.10X
000006,深振业Ａ,2026-06-02,8.85,-0.34%,"形态: 两连阴 (-4.91%, -2.42%)",9.97,9.34,1.11X
000913,钱江摩托,2026-06-02,12.0,2.92%,动量: 突破转强 (阳线上穿5/10),12.45,14.11,1.35X
002585,双星新材,2026-06-02,11.22,6.15%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.25,7.95,0.93X
002254,泰和新材,2026-06-02,13.45,-0.66%,趋势: 多头排列 (5>20>60),13.86,11.99,0.69X
002824,和胜股份,2026-06-02,24.9,-2.62%,形态: 10日内有涨停,25.89,23.69,0.78X
000048,京基智农,2026-06-02,13.96,1.23%,量能: 放量 (2.36X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),14.04,16.55,2.36X
601608,中信重工,2026-06-02,5.41,-2.52%,"形态: 10日内有涨停 | 形态: 两连阴 (-3.97%, -0.18%)",5.88,6.21,0.74X
600678,四川金顶,2026-06-02,7.1,1.14%,动量: 突破转强 (阳线上穿5/10),7.23,9.68,1.39X
600353,旭光电子,2026-06-02,23.22,3.71%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,21.50,17.64,0.91X
603601,再升科技,2026-06-02,17.15,-10.02%,"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.57X) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.99%, -10.01%)",18.57,15.19,1.57X
603269,海鸥股份,2026-06-02,21.21,0.05%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.96%, -1.72%) | 趋势: 高于MA20",20.84,16.95,0.76X
600901,江苏金租,2026-06-02,6.66,2.62%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.52,6.63,1.35X
603088,宁波精达,2026-06-02,10.31,-1.72%,"形态: 两连阴 (-6.25%, -0.10%)",11.84,12.47,0.61X
600233,圆通速递,2026-06-02,17.85,-4.19%,量能: 放量 (1.58X),19.64,20.18,1.58X
600588,用友网络,2026-06-02,11.28,-1.14%,形态: 10日内有涨停,11.41,12.04,1.37X
000967,盈峰环境,2026-06-02,10.83,4.13%,"形态: 两连阴 (-3.78%, -2.71%)",13.11,11.30,1.17X
603012,创力集团,2026-06-02,9.13,-2.77%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.97%, -0.74%)",9.46,8.67,0.77X
600480,凌云股份,2026-06-02,10.85,-1.27%,"形态: 两连阴 (-5.65%, -0.27%)",11.46,10.78,0.57X
002283,天润工业,2026-06-02,11.02,0.18%,"形态: 两连阴 (-6.12%, -1.70%)",11.92,10.59,0.73X
600769,祥龙电业,2026-06-02,16.31,-1.51%,形态: 10日内有涨停,18.99,15.78,1.23X
603703,盛洋科技,2026-06-02,12.52,0.64%,"形态: 两连阴 (-7.33%, -0.56%)",13.88,13.37,0.99X
002921,联诚精密,2026-06-02,25.89,-0.80%,"形态: 两连阴 (-3.41%, -0.84%)",29.28,26.89,0.85X
600960,渤海汽车,2026-06-02,4.39,-2.01%,"形态: 两连阴 (-1.53%, -0.44%)",4.75,5.07,0.82X
601882,海天精工,2026-06-02,20.89,-1.97%,"形态: 两连阴 (-3.65%, -1.52%)",22.84,20.80,0.81X
000892,欢瑞世纪,2026-06-02,4.07,-5.13%,形态: 10日内有涨停,4.41,5.53,0.79X
002026,山东威达,2026-06-02,12.51,2.46%,"形态: 两连阴 (-5.10%, -0.57%)",12.84,13.09,1.07X
002446,盛路通信,2026-06-02,9.54,0.85%,"形态: 两连阴 (-7.46%, -3.47%)",10.43,10.25,0.60X
003025,思进智能,2026-06-02,14.74,0.61%,趋势: 多头排列 (5>20>60),14.80,14.33,0.81X
002052,同洲电子,2026-06-02,9.59,-1.94%,"形态: 两连阴 (-3.33%, -0.81%)",10.95,10.90,0.86X
600577,精达股份,2026-06-02,12.62,0.32%,"形态: 两连阴 (-8.26%, -3.23%)",13.92,13.30,0.73X
605228,神通科技,2026-06-02,12.57,-1.33%,"形态: 两连阴 (-1.75%, -1.55%)",14.08,14.11,0.88X
000007,全新好,2026-06-02,12.1,4.22%,动量: 突破转强 (阳线上穿5/10),13.28,13.52,1.30X
600603,广汇物流,2026-06-02,4.95,-0.40%,形态: 10日内有涨停,5.43,6.52,0.54X
002319,乐通股份,2026-06-02,12.24,3.38%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.85,11.84,1.33X
002725,跃岭股份,2026-06-02,14.68,-0.47%,形态: 10日内有涨停,15.33,15.82,0.75X
002194,武汉凡谷,2026-06-02,11.51,4.73%,"量能: 放量 (1.78X) | 形态: 两连阴 (-3.50%, -2.92%)",12.21,11.50,1.78X
603221,爱丽家居,2026-06-02,12.73,-1.47%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,12.49,12.00,0.63X
000506,招金黄金,2026-06-02,14.46,2.55%,"形态: 10日内有涨停 | 形态: 两连阴 (-1.25%, -0.63%) | 动量: 突破转强 (阳线上穿5/10)",15.06,16.64,1.00X
002667,威领股份,2026-06-02,20.53,5.01%,动量: 突破转强 (阳线上穿5/10),22.84,26.56,0.58X
001313,粤海饲料,2026-06-02,7.92,-5.15%,"形态: 10日内有涨停 | 形态: 两连阴 (-3.01%, -0.24%)",8.88,8.15,1.13X
605366,宏柏新材,2026-06-02,10.66,-0.19%,"形态: 10日内有涨停 | 形态: 两连阴 (-5.73%, -3.17%)",12.05,11.81,0.68X
603985,恒润股份,2026-06-02,22.7,-1.18%,"形态: 两连阴 (-2.68%, -2.67%)",26.00,22.70,0.81X
002406,远东传动,2026-06-02,8.41,-3.56%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,8.33,7.85,0.71X
002969,嘉美包装,2026-06-02,18.65,0.00%,"形态: 两连阴 (-1.99%, -2.71%)",20.60,22.90,0.00X
002669,康达新材,2026-06-02,16.3,2.45%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.71,13.83,0.82X
