Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
601677,明泰铝业,2026-06-04,19.1,-3.05%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,18.47,17.17,0.98X
000626,远大控股,2026-06-04,7.85,-2.12%,形态: 10日内有涨停,8.24,8.34,1.01X
002769,普路通,2026-06-04,7.86,0.77%,"形态: 两连阴 (-3.33%, -0.51%)",8.56,9.97,1.07X
002491,通鼎互联,2026-06-04,26.83,10.00%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),23.59,16.89,0.97X
002401,中远海科,2026-06-04,12.55,-1.95%,"形态: 两连阴 (-1.95%, -2.07%)",14.07,14.77,0.90X
603810,丰山集团,2026-06-04,12.79,-2.59%,"形态: 两连阴 (-3.72%, -2.52%)",14.52,15.49,1.01X
000590,启迪药业,2026-06-04,9.73,-2.31%,"形态: 两连阴 (-3.16%, -1.48%)",10.40,11.20,0.72X
600158,中体产业,2026-06-04,9.65,-2.33%,"形态: 两连阴 (-9.96%, -5.00%)",12.01,11.41,0.78X
603819,神力股份,2026-06-04,12.56,0.80%,"形态: 10日内有涨停 | 形态: 两连阴 (-4.63%, -5.46%)",14.00,13.61,0.85X
002858,力盛体育,2026-06-04,12.58,-1.95%,"形态: 两连阴 (-3.84%, -1.53%)",14.71,15.26,0.71X
600497,驰宏锌锗,2026-06-04,9.38,-6.20%,形态: 10日内有涨停,9.95,9.10,1.20X
000572,海马汽车,2026-06-04,4.43,-0.89%,"形态: 两连阴 (-1.53%, -1.11%)",4.93,5.60,0.81X
000026,飞亚达,2026-06-04,21.56,-3.66%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.80%, -0.04%)",22.22,17.95,0.82X
601233,桐昆股份,2026-06-04,20.49,0.29%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),20.30,19.90,1.10X
603711,香飘飘,2026-06-04,13.63,-3.06%,"形态: 两连阴 (-2.98%, -1.75%)",14.71,13.39,0.86X
002171,楚江新材,2026-06-04,12.72,-1.24%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,11.86,11.64,1.31X
600886,国投电力,2026-06-04,14.03,-1.89%,"形态: 两连阴 (-0.34%, -1.11%) | 趋势: 高于MA20",13.72,13.88,0.73X
603778,国晟科技,2026-06-04,18.08,-2.38%,形态: 10日内有涨停,21.52,24.39,0.79X
603328,依顿电子,2026-06-04,13.07,3.81%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.54,12.41,1.23X
603903,中持股份,2026-06-04,12.32,10.00%,"量能: 放量 (1.61X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.34%, -0.80%) | 动量: 突破转强 (阳线上穿5/10)",12.50,12.04,1.61X
000030,富奥股份,2026-06-04,4.51,-1.96%,"形态: 两连阴 (-0.21%, -1.50%)",4.76,5.03,0.95X
600824,益民集团,2026-06-04,3.69,-2.38%,"形态: 两连阴 (-2.04%, -1.56%)",3.91,4.01,0.91X
603028,赛福天,2026-06-04,7.73,-0.77%,"形态: 两连阴 (-3.30%, -1.64%)",8.93,8.78,0.76X
002514,宝馨科技,2026-06-04,4.15,-5.03%,趋势: 高于MA20,4.08,4.30,0.42X
600859,王府井,2026-06-04,10.45,-2.97%,"形态: 两连阴 (-2.31%, -1.91%)",11.28,12.06,0.86X
000006,深振业Ａ,2026-06-04,8.4,-1.06%,"形态: 两连阴 (-0.34%, -4.07%)",9.86,9.32,0.76X
002585,双星新材,2026-06-04,11.8,9.97%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.57,8.08,0.48X
002250,联化科技,2026-06-04,14.06,-0.21%,"形态: 两连阴 (-1.59%, -0.77%)",15.13,15.87,0.92X
002254,泰和新材,2026-06-04,14.12,3.22%,趋势: 高于MA20,14.10,12.05,1.44X
002824,和胜股份,2026-06-04,27.45,9.28%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),25.87,23.88,0.99X
002800,天顺股份,2026-06-04,16.17,-1.34%,"形态: 两连阴 (-3.49%, -2.85%)",17.70,19.10,0.69X
601898,中煤能源,2026-06-04,17.2,0.58%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),16.35,17.26,0.83X
000048,京基智农,2026-06-04,14.57,1.25%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.00,16.43,1.06X
601608,中信重工,2026-06-04,5.33,-0.93%,"形态: 10日内有涨停 | 形态: 两连阴 (-2.52%, -0.55%)",5.81,6.14,0.68X
600353,旭光电子,2026-06-04,26.44,9.98%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),22.24,17.89,0.80X
603601,再升科技,2026-06-04,15.57,-7.92%,"形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -1.40%)",18.49,15.34,1.35X
002268,电科网安,2026-06-04,13.62,-2.44%,"形态: 两连阴 (-1.60%, -1.06%)",15.10,16.52,0.97X
603269,海鸥股份,2026-06-04,21.61,0.75%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,21.32,17.12,0.72X
600901,江苏金租,2026-06-04,6.53,0.00%,趋势: 高于MA20,6.50,6.63,0.69X
603214,爱婴室,2026-06-04,13.85,-2.53%,"形态: 两连阴 (-3.62%, -3.07%)",15.63,16.02,0.94X
600199,金种子酒,2026-06-04,7.46,-6.40%,"形态: 两连阴 (-3.42%, -2.57%)",8.21,8.23,1.02X
603385,惠达卫浴,2026-06-04,5.54,-2.12%,"形态: 两连阴 (-3.48%, -2.75%)",6.75,6.70,0.79X
002177,御银股份,2026-06-04,6.6,-0.15%,"形态: 两连阴 (-4.45%, -0.75%)",7.50,7.77,0.79X
603982,泉峰汽车,2026-06-04,6.6,-0.90%,"形态: 两连阴 (-2.31%, -1.62%)",7.32,7.65,0.79X
603668,天马科技,2026-06-04,11.07,-0.36%,"形态: 两连阴 (-1.47%, -2.20%)",12.16,12.85,1.08X
601279,英利汽车,2026-06-04,3.52,0.00%,"形态: 两连阴 (-1.64%, -1.95%)",3.73,3.98,0.87X
600233,圆通速递,2026-06-04,17.37,-0.80%,"形态: 两连阴 (-4.19%, -1.90%)",19.24,20.12,0.90X
600588,用友网络,2026-06-04,10.63,-2.48%,"形态: 10日内有涨停 | 形态: 两连阴 (-1.14%, -3.37%)",11.28,11.95,0.65X
600444,国机通用,2026-06-04,14.58,-1.95%,"形态: 两连阴 (-3.74%, -0.47%)",16.13,17.19,0.77X
603012,创力集团,2026-06-04,8.78,-2.88%,"形态: 两连阴 (-2.77%, -0.99%)",9.48,8.70,0.85X
600769,祥龙电业,2026-06-04,15.57,-5.06%,形态: 10日内有涨停,18.89,15.88,0.99X
002333,罗普斯金,2026-06-04,4.93,-1.00%,"形态: 两连阴 (-2.12%, -1.78%)",5.23,5.51,0.77X
001322,箭牌家居,2026-06-04,6.34,-0.63%,"形态: 两连阴 (-2.53%, -2.45%)",7.01,7.43,0.86X
605299,舒华体育,2026-06-04,16.43,1.80%,"形态: 两连阴 (-10.01%, -0.86%)",20.10,19.24,0.92X
600470,六国化工,2026-06-04,5.48,0.00%,"形态: 两连阴 (-3.00%, -0.18%)",5.93,6.83,1.00X
600960,渤海汽车,2026-06-04,4.35,-0.46%,"形态: 两连阴 (-2.01%, -0.46%)",4.68,5.03,0.74X
601882,海天精工,2026-06-04,19.76,-2.66%,"形态: 两连阴 (-1.97%, -2.82%)",22.69,20.75,0.91X
002044,美年健康,2026-06-04,5.48,3.01%,"形态: 两连阴 (-3.51%, -3.27%)",5.89,5.73,1.09X
002697,红旗连锁,2026-06-04,4.63,-2.11%,"形态: 两连阴 (-2.41%, -2.47%)",4.89,5.23,0.61X
000892,欢瑞世纪,2026-06-04,3.86,-2.77%,"形态: 10日内有涨停 | 形态: 两连阴 (-5.13%, -2.46%)",4.31,5.44,0.53X
002052,同洲电子,2026-06-04,9.26,-2.73%,"形态: 两连阴 (-1.94%, -0.73%)",10.77,10.82,1.01X
002454,松芝股份,2026-06-04,5.66,-1.22%,"形态: 两连阴 (-1.20%, -0.87%)",7.91,8.92,0.84X
002020,京新药业,2026-06-04,12.63,-2.02%,"形态: 两连阴 (-2.60%, -1.75%)",13.89,15.03,1.06X
600706,曲江文旅,2026-06-04,7.95,-1.97%,"形态: 两连阴 (-2.38%, -1.22%)",8.72,9.38,0.84X
000007,全新好,2026-06-04,12.45,3.84%,动量: 突破转强 (阳线上穿5/10),12.85,13.49,1.02X
600603,广汇物流,2026-06-04,4.77,-1.65%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.40%, -2.02%)",5.35,6.43,0.75X
002725,跃岭股份,2026-06-04,14.51,-1.69%,形态: 10日内有涨停,15.07,15.75,0.91X
603221,爱丽家居,2026-06-04,12.6,1.04%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.47%, -2.04%) | 趋势: 高于MA20",12.50,12.02,1.01X
002448,中原内配,2026-06-04,12.99,0.08%,"形态: 两连阴 (-0.30%, -3.85%)",14.43,14.95,1.12X
002188,中天服务,2026-06-04,5.74,-1.54%,"形态: 两连阴 (-4.64%, -2.18%)",6.57,6.63,0.92X
601798,蓝科高新,2026-06-04,8.69,1.76%,量能: 放量 (3.01X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.53,8.93,3.01X
000506,招金黄金,2026-06-04,14.0,-1.27%,形态: 10日内有涨停,14.80,16.44,0.71X
002667,威领股份,2026-06-04,22.64,5.01%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),21.90,26.45,1.47X
001313,粤海饲料,2026-06-04,7.4,-0.54%,"形态: 两连阴 (-5.15%, -6.06%)",8.74,8.15,1.26X
605366,宏柏新材,2026-06-04,11.2,4.58%,形态: 10日内有涨停,11.79,11.82,1.10X
000798,中水渔业,2026-06-04,8.21,0.00%,"量能: 放量 (1.84X) | 形态: 两连阴 (-3.81%, -1.44%)",8.80,9.71,1.84X
603985,恒润股份,2026-06-04,24.03,5.30%,量能: 放量 (1.67X) | 动量: 突破转强 (阳线上穿5/10),25.45,22.90,1.67X
