Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
605228,神通科技,2026-06-18,13.52,3.21%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.12,14.10,1.21X
601636,旗滨集团,2026-06-18,8.04,-7.27%,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.19X) | 形态: 10日内有涨停 | 趋势: 高于MA20,7.01,6.44,2.19X
600966,博汇纸业,2026-06-18,5.01,-3.28%,"形态: 两连阴 (-1.32%, -1.33%)",5.70,6.16,1.04X
002629,仁智股份,2026-06-18,4.63,-0.43%,"形态: 两连阴 (-3.26%, -2.11%)",5.25,6.22,0.89X
001313,粤海饲料,2026-06-18,7.3,1.96%,"形态: 两连阴 (-0.68%, -2.19%)",7.85,8.14,1.09X
002811,郑中设计,2026-06-18,11.74,-0.25%,"形态: 两连阴 (-1.93%, -3.60%)",11.96,12.95,0.79X
605337,李子园,2026-06-18,8.82,-0.56%,"形态: 两连阴 (-0.98%, -1.99%)",9.50,10.33,0.73X
600722,金牛化工,2026-06-18,8.66,-2.37%,"形态: 10日内有涨停 | 形态: 两连阴 (-2.72%, -4.73%)",10.18,12.77,0.47X
002600,领益智造,2026-06-18,16.82,6.12%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.15,14.51,1.47X
000060,中金岭南,2026-06-18,8.01,0.50%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.64,7.04,0.89X
600748,上实发展,2026-06-18,4.04,1.76%,"形态: 两连阴 (-2.88%, -1.98%)",4.39,4.95,1.10X
601008,连云港,2026-06-18,4.35,-1.14%,"形态: 两连阴 (-3.48%, -0.90%)",4.50,4.73,0.54X
600192,长城电工,2026-06-18,7.77,-6.95%,量能: 放量 (2.21X) | 形态: 10日内有涨停 | 趋势: 高于MA20,7.42,8.16,2.21X
002038,双鹭药业,2026-06-18,5.08,0.99%,"形态: 两连阴 (-2.64%, -2.71%)",5.59,6.53,0.87X
002205,国统股份,2026-06-18,11.01,-0.90%,"形态: 两连阴 (-0.79%, -1.77%)",12.39,12.93,1.00X
000830,鲁西化工,2026-06-18,12.59,-2.93%,"形态: 两连阴 (-2.40%, -0.15%)",12.93,14.90,0.82X
000803,山高环能,2026-06-18,7.4,4.23%,"量能: 放量 (1.61X) | 形态: 两连阴 (-2.33%, -0.56%) | 动量: 突破转强 (阳线上穿5/10)",7.63,8.18,1.61X
