Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
601677,明泰铝业,2026-06-05,18.11,-5.18%,趋势: 多头排列 (5>20>60),18.50,17.19,1.17X
000626,远大控股,2026-06-05,8.08,2.93%,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),8.17,8.35,1.38X
002769,普路通,2026-06-05,8.01,1.91%,量能: 放量 (1.58X) | 动量: 突破转强 (阳线上穿5/10),8.46,9.92,1.58X
002491,通鼎互联,2026-06-05,24.82,-7.49%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,23.80,17.12,1.22X
600749,西藏旅游,2026-06-05,14.99,1.15%,动量: 突破转强 (阳线上穿5/10),15.38,16.52,1.25X
002401,中远海科,2026-06-05,12.71,1.27%,"形态: 两连阴 (-2.07%, -1.95%)",13.94,14.71,0.95X
603810,丰山集团,2026-06-05,12.92,1.02%,"形态: 两连阴 (-2.52%, -2.59%)",14.38,15.42,1.27X
000590,启迪药业,2026-06-05,9.79,0.62%,"形态: 两连阴 (-1.48%, -2.31%)",10.34,11.16,0.94X
600158,中体产业,2026-06-05,9.36,-3.01%,"形态: 两连阴 (-5.00%, -2.33%)",11.80,11.39,0.86X
603819,神力股份,2026-06-05,12.42,-1.11%,形态: 10日内有涨停,13.86,13.60,0.62X
002565,顺灏股份,2026-06-05,15.34,5.28%,量能: 放量 (1.62X) | 动量: 突破转强 (阳线上穿5/10),16.72,17.03,1.62X
002624,完美世界,2026-06-05,13.96,0.29%,动量: 突破转强 (阳线上穿5/10),14.82,17.42,1.27X
002858,力盛体育,2026-06-05,12.76,1.43%,"形态: 两连阴 (-1.53%, -1.95%)",14.50,15.21,0.94X
000572,海马汽车,2026-06-05,4.44,0.23%,"形态: 两连阴 (-1.11%, -0.89%)",4.86,5.57,1.15X
000026,飞亚达,2026-06-05,22.56,4.64%,"形态: 两连阴 (-0.04%, -3.66%) | 趋势: 高于MA20",22.35,18.07,1.27X
601233,桐昆股份,2026-06-05,21.01,2.54%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),20.26,19.91,1.23X
603711,香飘飘,2026-06-05,13.41,-1.61%,"形态: 两连阴 (-1.75%, -3.06%)",14.67,13.40,0.77X
002171,楚江新材,2026-06-05,12.85,1.02%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.91,11.65,1.28X
600886,国投电力,2026-06-05,13.74,-2.07%,"形态: 两连阴 (-1.11%, -1.89%) | 趋势: 高于MA20",13.73,13.88,0.71X
603778,国晟科技,2026-06-05,17.23,-4.70%,形态: 10日内有涨停,21.03,24.38,0.81X
603328,依顿电子,2026-06-05,13.31,1.84%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.56,12.43,1.46X
603903,中持股份,2026-06-05,12.36,0.32%,量能: 放量 (1.60X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),12.49,12.04,1.60X
000030,富奥股份,2026-06-05,4.52,0.22%,"形态: 两连阴 (-1.50%, -1.96%)",4.73,5.02,0.79X
600824,益民集团,2026-06-05,3.74,1.36%,"形态: 两连阴 (-1.56%, -2.38%)",3.89,4.00,0.81X
603028,赛福天,2026-06-05,7.9,2.20%,"形态: 两连阴 (-1.64%, -0.77%)",8.84,8.75,1.05X
002540,亚太科技,2026-06-05,5.34,0.75%,"形态: 两连阴 (-2.33%, -2.75%)",5.63,6.25,1.11X
002514,宝馨科技,2026-06-05,4.05,-2.41%,"形态: 两连阴 (-5.00%, -5.03%)",4.14,4.28,1.05X
600859,王府井,2026-06-05,10.65,1.91%,"形态: 两连阴 (-1.91%, -2.97%)",11.21,12.01,1.17X
000006,深振业Ａ,2026-06-05,8.51,1.31%,"形态: 两连阴 (-4.07%, -1.06%)",9.82,9.32,1.04X
000913,钱江摩托,2026-06-05,11.27,0.18%,"形态: 两连阴 (-2.92%, -3.43%)",12.15,13.91,0.53X
002960,青鸟消防,2026-06-05,8.84,9.95%,量能: 放量 (2.05X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),9.25,10.94,2.05X
002585,双星新材,2026-06-05,11.82,0.17%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.68X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.76,8.15,1.68X
002250,联化科技,2026-06-05,14.05,-0.07%,"形态: 两连阴 (-0.77%, -0.21%)",14.99,15.82,0.97X
002254,泰和新材,2026-06-05,15.53,9.99%,量能: 放量 (1.84X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.29,12.11,1.84X
002824,和胜股份,2026-06-05,28.4,3.46%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),25.93,24.02,1.50X
002800,天顺股份,2026-06-05,16.35,1.11%,"形态: 两连阴 (-2.85%, -1.34%)",17.61,18.98,0.83X
601898,中煤能源,2026-06-05,16.84,-2.09%,趋势: 高于MA20,16.36,17.24,0.57X
000048,京基智农,2026-06-05,14.1,-3.23%,形态: 10日内有涨停 | 趋势: 高于MA20,13.96,16.36,0.96X
601608,中信重工,2026-06-05,5.38,0.94%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.55%, -0.93%)",5.77,6.12,1.05X
600678,四川金顶,2026-06-05,6.4,-0.78%,"形态: 两连阴 (-4.93%, -4.44%)",6.81,9.44,0.71X
600353,旭光电子,2026-06-05,26.3,-0.53%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,22.65,18.04,1.31X
603601,再升科技,2026-06-05,16.49,5.91%,"形态: 10日内有涨停 | 形态: 两连阴 (-1.40%, -7.92%)",18.42,15.42,1.25X
002268,电科网安,2026-06-05,13.77,1.10%,"形态: 两连阴 (-1.06%, -2.44%)",14.97,16.41,1.08X
603269,海鸥股份,2026-06-05,21.97,1.67%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),21.58,17.22,1.06X
603214,爱婴室,2026-06-05,14.12,1.95%,"形态: 两连阴 (-3.07%, -2.53%)",15.50,15.97,0.96X
603088,宁波精达,2026-06-05,10.5,2.54%,量能: 放量 (1.60X),11.51,12.36,1.60X
600199,金种子酒,2026-06-05,7.35,-1.47%,"形态: 两连阴 (-2.57%, -6.40%)",8.18,8.21,0.73X
603385,惠达卫浴,2026-06-05,5.74,3.61%,"形态: 两连阴 (-2.75%, -2.12%)",6.70,6.68,0.98X
002177,御银股份,2026-06-05,6.56,-0.61%,"形态: 两连阴 (-0.75%, -0.15%)",7.44,7.74,1.01X
603982,泉峰汽车,2026-06-05,6.71,1.67%,"形态: 两连阴 (-1.62%, -0.90%)",7.26,7.63,1.18X
603668,天马科技,2026-06-05,11.06,-0.09%,"形态: 两连阴 (-2.20%, -0.36%)",12.03,12.81,1.27X
600233,圆通速递,2026-06-05,17.28,-0.52%,"形态: 两连阴 (-1.90%, -0.80%)",19.06,20.09,0.77X
600588,用友网络,2026-06-05,10.71,0.75%,"形态: 10日内有涨停 | 形态: 两连阴 (-3.37%, -2.48%)",11.20,11.90,0.89X
600444,国机通用,2026-06-05,14.76,1.23%,"形态: 两连阴 (-0.47%, -1.95%)",15.99,17.12,1.01X
603012,创力集团,2026-06-05,8.9,1.37%,"形态: 两连阴 (-0.99%, -2.88%)",9.45,8.71,1.01X
600769,祥龙电业,2026-06-05,16.02,2.89%,形态: 10日内有涨停,18.81,15.94,0.96X
002333,罗普斯金,2026-06-05,4.97,0.81%,"形态: 两连阴 (-1.78%, -1.00%)",5.20,5.49,0.75X
001322,箭牌家居,2026-06-05,6.36,0.32%,"形态: 两连阴 (-2.45%, -0.63%)",6.96,7.39,0.74X
600960,渤海汽车,2026-06-05,4.36,0.23%,"形态: 两连阴 (-0.46%, -0.46%)",4.65,5.00,1.21X
601882,海天精工,2026-06-05,20.51,3.80%,"形态: 两连阴 (-2.82%, -2.66%)",22.53,20.73,1.25X
002697,红旗连锁,2026-06-05,4.73,2.16%,"形态: 两连阴 (-2.47%, -2.11%)",4.87,5.22,0.79X
000892,欢瑞世纪,2026-06-05,3.92,1.55%,"形态: 10日内有涨停 | 形态: 两连阴 (-2.46%, -2.77%)",4.27,5.39,0.81X
002446,盛路通信,2026-06-05,10.62,8.59%,量能: 放量 (2.69X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.36,10.22,2.69X
003025,思进智能,2026-06-05,14.86,6.14%,"形态: 两连阴 (-3.19%, -1.89%) | 趋势: 高于MA20",14.85,14.31,1.34X
002052,同洲电子,2026-06-05,9.42,1.73%,"形态: 两连阴 (-0.73%, -2.73%)",10.66,10.79,1.29X
002454,松芝股份,2026-06-05,5.66,0.00%,"形态: 两连阴 (-0.87%, -1.22%)",7.71,8.87,1.06X
002020,京新药业,2026-06-05,12.68,0.40%,"形态: 两连阴 (-1.75%, -2.02%)",13.77,14.99,0.91X
600577,精达股份,2026-06-05,12.12,0.25%,"形态: 两连阴 (-0.79%, -3.43%)",13.73,13.18,1.39X
600706,曲江文旅,2026-06-05,8.09,1.76%,"形态: 两连阴 (-1.22%, -1.97%)",8.65,9.34,1.05X
002394,联发股份,2026-06-05,9.94,-1.29%,"形态: 两连阴 (-1.99%, -2.42%)",11.35,13.17,0.85X
600603,广汇物流,2026-06-05,4.95,3.77%,"量能: 放量 (1.52X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.02%, -1.65%)",5.31,6.39,1.52X
002319,乐通股份,2026-06-05,11.99,2.04%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.19%, -0.84%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",11.85,11.74,1.00X
