Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
601636,旗滨集团,2026-06-22,8.37,4.10%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.09,6.48,1.36X
600966,博汇纸业,2026-06-22,5.24,4.59%,"量能: 放量 (1.59X) | 形态: 两连阴 (-1.33%, -3.28%)",5.67,6.14,1.59X
002629,仁智股份,2026-06-22,4.62,-0.22%,"形态: 两连阴 (-2.11%, -0.43%)",5.17,6.19,1.27X
001313,粤海饲料,2026-06-22,7.56,3.56%,动量: 突破转强 (阳线上穿5/10),7.77,8.15,1.36X
002811,郑中设计,2026-06-22,11.88,1.19%,"形态: 两连阴 (-3.60%, -0.25%)",11.89,12.94,0.84X
002406,远东传动,2026-06-22,7.24,0.42%,"形态: 两连阴 (-2.66%, -1.37%)",7.91,7.79,1.05X
605337,李子园,2026-06-22,8.7,-1.36%,"形态: 两连阴 (-1.99%, -0.56%)",9.43,10.31,1.04X
000712,锦龙股份,2026-06-22,9.6,5.84%,"形态: 两连阴 (-2.09%, -2.99%) | 动量: 突破转强 (阳线上穿5/10)",9.72,10.25,1.02X
600722,金牛化工,2026-06-22,9.14,5.54%,"形态: 10日内有涨停 | 形态: 两连阴 (-4.73%, -2.37%)",10.07,12.65,0.87X
002600,领益智造,2026-06-22,16.68,-0.83%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,15.17,14.58,1.01X
000060,中金岭南,2026-06-22,8.81,9.99%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.71,7.09,1.46X
002688,金河生物,2026-06-22,4.93,0.41%,"形态: 两连阴 (-1.19%, -1.60%)",5.22,5.67,1.32X
601008,连云港,2026-06-22,4.28,-1.61%,"形态: 两连阴 (-0.90%, -1.14%)",4.48,4.72,0.83X
600192,长城电工,2026-06-22,7.79,0.26%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.40,8.16,1.13X
002205,国统股份,2026-06-22,11.13,1.09%,"形态: 两连阴 (-1.77%, -0.90%)",12.25,12.91,1.10X
000830,鲁西化工,2026-06-22,13.44,6.75%,"形态: 两连阴 (-0.15%, -2.93%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",12.92,14.86,1.49X
603187,海容冷链,2026-06-22,12.05,-0.33%,"量能: 放量 (1.69X) | 形态: 两连阴 (-1.77%, -0.90%)",12.66,13.85,1.69X
002972,科安达,2026-06-22,17.29,3.41%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.35,13.05,0.67X
603677,奇精机械,2026-06-22,13.6,1.12%,"形态: 两连阴 (-3.55%, -2.89%)",15.85,15.89,1.12X
000739,普洛药业,2026-06-22,16.37,0.00%,趋势: 高于MA20,16.33,17.27,1.33X
