Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
605228,神通科技,2026-06-24,13.17,2.17%,"形态: 两连阴 (-3.92%, -0.77%) | 趋势: 高于MA20",13.02,14.04,1.25X
601636,旗滨集团,2026-06-24,7.62,-2.68%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,7.15,6.54,0.73X
002811,郑中设计,2026-06-24,11.98,-0.42%,趋势: 高于MA20,11.83,12.89,1.23X
600722,金牛化工,2026-06-24,8.68,-5.03%,形态: 10日内有涨停,9.85,12.40,0.85X
002600,领益智造,2026-06-24,17.66,10.03%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.83%, -3.78%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",15.26,14.71,1.40X
000060,中金岭南,2026-06-24,8.17,3.03%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,7.73,7.16,1.01X
600192,长城电工,2026-06-24,7.16,-4.41%,形态: 10日内有涨停,7.34,8.10,0.66X
002038,双鹭药业,2026-06-24,5.8,4.69%,量能: 放量 (2.53X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.51,6.51,2.53X
000830,鲁西化工,2026-06-24,12.87,2.71%,趋势: 高于MA20,12.84,14.78,0.88X
000803,山高环能,2026-06-24,6.99,-4.51%,"形态: 两连阴 (-0.27%, -0.81%)",7.55,8.10,1.39X
002972,科安达,2026-06-24,17.51,1.63%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.86,13.25,0.72X
000739,普洛药业,2026-06-24,16.82,0.12%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),16.29,17.27,1.12X
603903,中持股份,2026-06-24,12.01,5.72%,量能: 放量 (1.61X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.70,12.05,1.61X
002301,齐心集团,2026-06-24,7.49,-3.85%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,7.71,7.42,0.84X
605377,华旺科技,2026-06-24,9.24,0.00%,量能: 放量 (1.71X) | 形态: 10日内有涨停 | 趋势: 高于MA20,8.56,9.22,1.71X
000819,岳阳兴长,2026-06-24,12.67,-2.76%,"形态: 两连阴 (-1.58%, -0.15%)",13.98,15.12,1.16X
002774,快意电梯,2026-06-24,13.72,0.29%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.93,11.80,0.73X
002358,森源电气,2026-06-24,5.99,1.53%,动量: 突破转强 (阳线上穿5/10),6.14,6.95,1.44X
605018,长华集团,2026-06-24,13.64,-3.19%,"形态: 两连阴 (-4.85%, -1.67%)",15.27,13.41,0.57X
003018,金富科技,2026-06-24,74.11,10.00%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),59.66,50.89,1.13X
603269,海鸥股份,2026-06-24,21.74,0.00%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.17%, -7.53%)",22.32,18.63,0.63X
603815,交建股份,2026-06-24,5.25,-5.58%,形态: 10日内有涨停,6.08,6.47,0.82X
603272,联翔股份,2026-06-24,26.62,-5.00%,"形态: 两连阴 (-4.99%, -4.98%)",37.15,32.50,0.62X
603085,天成自控,2026-06-24,11.06,-1.51%,"形态: 10日内有涨停 | 形态: 两连阴 (-4.22%, -1.06%)",12.38,12.35,0.70X
000506,招金黄金,2026-06-24,13.12,-3.10%,形态: 10日内有涨停,14.11,15.62,0.79X
002871,伟隆股份,2026-06-24,20.84,-2.89%,量能: 放量 (1.55X) | 形态: 10日内有涨停 | 趋势: 高于MA20,20.82,19.39,1.55X
600399,抚顺特钢,2026-06-24,4.41,-1.56%,"形态: 10日内有涨停 | 形态: 两连阴 (-3.62%, -0.88%)",4.52,5.28,0.77X
600475,华光环能,2026-06-24,14.85,-1.92%,趋势: 高于MA20,14.13,16.58,0.93X
