Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
601636,旗滨集团,2026-06-16,7.88,10.06%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.83,6.36,1.02X
001313,粤海饲料,2026-06-16,7.32,-0.68%,"形态: 两连阴 (-1.59%, -1.07%)",8.08,8.13,0.87X
002811,郑中设计,2026-06-16,12.21,-1.93%,趋势: 高于MA20,12.06,13.02,0.90X
000712,锦龙股份,2026-06-16,9.55,6.58%,量能: 放量 (1.69X) | 动量: 突破转强 (阳线上穿5/10),9.89,10.31,1.69X
600722,金牛化工,2026-06-16,9.31,-2.72%,"形态: 10日内有涨停 | 形态: 两连阴 (-4.53%, -7.36%)",10.46,13.04,0.75X
002600,领益智造,2026-06-16,15.69,4.32%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.10,14.42,1.10X
000060,中金岭南,2026-06-16,8.02,1.26%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.55,6.98,0.99X
600192,长城电工,2026-06-16,7.59,10.00%,量能: 放量 (1.55X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.44,8.19,1.55X
002205,国统股份,2026-06-16,11.31,-0.79%,"形态: 两连阴 (-0.09%, -2.65%)",12.67,13.00,1.06X
002972,科安达,2026-06-16,15.8,8.67%,量能: 放量 (2.28X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.74,12.78,2.28X
601798,蓝科高新,2026-06-16,7.37,0.27%,形态: 10日内有涨停,7.94,8.66,0.80X
603903,中持股份,2026-06-16,12.27,0.90%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.99,12.03,1.20X
002301,齐心集团,2026-06-16,8.05,-0.62%,量能: 放量 (1.75X) | 形态: 10日内有涨停 | 趋势: 高于MA20,7.87,7.36,1.75X
002863,今飞凯达,2026-06-16,4.77,-1.04%,趋势: 多头排列 (5>20>60),5.77,5.59,0.43X
603766,隆鑫通用,2026-06-16,11.5,-8.59%,量能: 放量 (2.46X),13.10,14.27,2.46X
002774,快意电梯,2026-06-16,12.02,9.97%,量能: 放量 (1.55X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.83,11.59,1.55X
002358,森源电气,2026-06-16,6.2,3.85%,量能: 放量 (1.63X) | 动量: 突破转强 (阳线上穿5/10),6.33,7.10,1.63X
600711,盛屯矿业,2026-06-16,13.25,-1.63%,趋势: 高于MA20,12.32,13.12,0.89X
