Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
605228,神通科技,2026-06-12,13.5,0.15%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.31,14.12,0.78X
601636,旗滨集团,2026-06-12,6.51,-1.81%,趋势: 多头排列 (5>20>60),6.72,6.33,0.82X
600966,博汇纸业,2026-06-12,5.39,3.06%,"形态: 两连阴 (-3.81%, -5.77%)",5.86,6.33,1.21X
002629,仁智股份,2026-06-12,4.96,1.43%,"形态: 10日内有涨停 | 形态: 两连阴 (-1.79%, -0.81%)",5.80,6.35,0.95X
002811,郑中设计,2026-06-12,12.4,2.31%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.15,13.09,1.18X
002406,远东传动,2026-06-12,7.19,-0.28%,"形态: 两连阴 (-3.47%, -4.12%)",8.13,7.80,0.76X
605337,李子园,2026-06-12,9.28,2.77%,"形态: 两连阴 (-0.76%, -1.63%)",9.74,10.48,1.32X
000712,锦龙股份,2026-06-12,8.73,2.83%,"形态: 两连阴 (-0.70%, -0.24%)",10.05,10.37,1.04X
600722,金牛化工,2026-06-12,10.33,-4.53%,量能: 放量 (1.53X) | 形态: 10日内有涨停,10.76,13.34,1.53X
002600,领益智造,2026-06-12,14.01,2.79%,"形态: 两连阴 (-6.46%, -1.94%)",15.26,14.38,1.20X
000060,中金岭南,2026-06-12,7.56,5.44%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.49,6.94,1.41X
600748,上实发展,2026-06-12,4.05,0.75%,"形态: 两连阴 (-1.67%, -2.19%)",4.60,5.01,1.03X
002688,金河生物,2026-06-12,5.0,2.46%,"形态: 两连阴 (-1.39%, -1.81%)",5.41,5.76,1.12X
600192,长城电工,2026-06-12,6.83,1.64%,"形态: 两连阴 (-3.00%, -1.18%)",7.59,8.26,0.88X
002038,双鹭药业,2026-06-12,5.37,1.13%,"形态: 两连阴 (-0.73%, -2.21%)",5.80,6.59,1.36X
002205,国统股份,2026-06-12,11.71,-0.09%,"形态: 两连阴 (-2.78%, -1.60%)",12.95,13.08,0.92X
000830,鲁西化工,2026-06-12,12.87,4.38%,量能: 放量 (1.66X) | 动量: 突破转强 (阳线上穿5/10),13.14,15.13,1.66X
