Code,Name,LatestDate,Close,MA_Used,MA_Value,MaxClose,Fall_%,AdjustmentDays
600237,铜峰电子,2026-02-06,9.51,MA30,9.751000000000001,10.86,12.43%,13
002268,电科网安,2026-02-06,19.45,MA30,20.421333333333333,23.76,18.14%,18
002589,瑞康医药,2025-12-25,3.44,MA30,3.4096666666666664,4.69,26.65%,13
603015,弘讯科技,2026-02-06,14.72,MA30,14.860000000000001,18.82,21.79%,19
600981,苏豪汇鸿,2025-12-25,3.31,MA30,3.2610000000000006,3.83,13.58%,13
