Code,Name,LatestDate,Close,MA_Used,MA_Value,MaxClose,Fall_%,AdjustmentDays
600981,苏豪汇鸿,2025-12-25,3.31,MA30,3.2610000000000006,3.83,13.58%,13
002264,新 华 都,2026-02-27,10.41,MA30,10.786333333333333,12.58,17.25%,10
002589,瑞康医药,2025-12-25,3.44,MA30,3.4096666666666664,4.69,26.65%,13
002201,九鼎新材,2026-02-27,13.77,MA30,13.486333333333333,16.28,15.42%,18
003042,中农联合,2026-02-27,18.84,MA30,18.383666666666667,25.41,25.86%,16
603000,人民网,2026-02-27,23.34,MA30,24.562,30.83,24.29%,25
603291,联合水务,2026-02-25,10.95,MA30,11.344333333333333,12.71,13.85%,11
605155,西大门,2026-02-27,18.84,MA30,19.347333333333335,21.38,11.88%,14
