代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
601798,蓝科高新,2026-06-16,7.37,0.66,19.5,9.1,17.5%,0.3%
002243,力合科创,2026-06-16,7.33,0.74,15.5,13.9,18.9%,2.5%
603105,芯能科技,2026-06-16,7.8,0.75,27.3,17.0,31.0%,0.0%
