代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
000566,海南海药,2026-03-09,5.74,0.76,27.0,19.7,20.9%,-0.5%
603359,东珠生态,2026-03-09,6.69,0.82,27.5,26.3,16.2%,-1.9%
