代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
603033,三维股份,2026-07-15,8.27,0.48,13.5,10.5,23.5%,1.8%
002312,川发龙蟒,2026-07-15,8.1,0.53,11.2,10.1,19.4%,0.8%
000065,北方国际,2026-07-15,8.78,0.67,26.4,13.8,33.6%,1.7%
002372,伟星新材,2026-07-15,7.83,0.75,25.6,23.8,20.7%,2.6%
603166,福达股份,2026-07-15,10.83,0.77,27.9,10.0,25.6%,2.0%
