排名,股票代码,股票名称,最新价格,最大回撤,当日跌幅,RSI(14),KDJ(J),行动提示,退出提示,MA50/MA250,MA50/MA250趋势
1,601198,东兴证券,12.46,0.0838,-0.0064,24.44,-3.81,💥【顶级共振】RSI共振(24.4/8.7) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.055,平稳
