代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
600352,浙江龙盛,2026-05-22,11.63,0.73,19.4,12.3,17.5%,1.6%
000157,中联重科,2026-05-22,7.3,0.84,12.5,11.5,17.2%,0.4%
