排名,股票代码,股票名称,最新价格,最大回撤,当日跌幅,RSI(14),KDJ(J),行动提示,退出提示,MA50/MA250,MA50/MA250趋势
1,603668,天马科技,15.66,0.0842,-0.0357,28.51,-8.47,💥【顶级共振】RSI共振(28.5/11.9) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.169,平稳
