代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
601677,2026-05-29,18.69,19.68,5.3,5.3,1,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.61%, -3.38%) | 趋势: 高于MA20"
600397,2026-05-29,13.94,13.69,-1.79,-1.79,0,2,动量: 突破转强 (阳线上穿5/10)
002491,2026-05-29,23.93,25.09,4.85,4.85,1,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600749,2026-05-29,14.82,14.8,-0.13,1.35,0,2,"量能: 放量 (1.57X) | 形态: 两连阴 (-0.94%, -1.42%)"
002401,2026-05-29,12.96,13.07,0.85,2.85,1,2,"形态: 两连阴 (-3.79%, -0.23%)"
603819,2026-05-29,12.56,13.18,4.94,10.03,1,2,"形态: 两连阴 (-4.30%, -0.15%)"
600497,2026-05-29,9.52,9.71,2.0,2.0,1,2,形态: 10日内有涨停
000026,2026-05-29,23.95,22.39,-6.51,-4.8,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
601233,2026-05-29,19.08,19.84,3.98,4.14,1,2,"形态: 两连阴 (-0.64%, -3.12%)"
603711,2026-05-29,14.61,14.31,-2.05,0.96,0,2,趋势: 多头排列 (5>20>60)
002171,2026-05-29,11.92,11.97,0.42,0.42,1,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
600886,2026-05-29,14.3,14.46,1.12,1.47,1,2,量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603778,2026-05-29,16.72,18.28,9.33,9.99,1,2,"形态: 两连阴 (-2.17%, -9.67%)"
600595,2026-05-29,7.0,7.55,7.86,7.86,1,2,"形态: 两连阴 (-4.34%, -2.88%)"
603328,2026-05-29,12.63,12.52,-0.87,-0.87,0,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000030,2026-05-29,4.58,4.67,1.97,2.18,1,2,"形态: 两连阴 (-2.95%, -0.43%)"
002825,2026-05-29,10.28,10.13,-1.46,0.68,0,2,趋势: 多头排列 (5>20>60)
600824,2026-05-29,3.82,3.84,0.52,2.62,1,2,"形态: 两连阴 (-1.82%, -0.53%)"
603777,2026-05-29,18.0,17.35,-3.61,-2.22,0,2,"形态: 两连阴 (-0.68%, -2.01%)"
002514,2026-05-29,4.35,4.6,5.75,5.75,1,2,趋势: 高于MA20
600859,2026-05-29,11.18,10.98,-1.79,0.54,0,2,量能: 放量 (1.92X) | 动量: 突破转强 (阳线上穿5/10)
000006,2026-05-29,9.1,8.85,-2.75,-2.42,0,2,"形态: 10日内有涨停 | 形态: 两连阴 (-4.00%, -2.84%)"
002585,2026-05-29,10.23,11.22,9.68,9.68,1,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002250,2026-05-29,14.25,14.2,-0.35,1.26,0,2,"形态: 两连阴 (-2.38%, -1.76%)"
002254,2026-05-29,13.49,13.45,-0.3,0.37,0,2,趋势: 多头排列 (5>20>60)
002824,2026-05-29,26.47,24.9,-5.93,-3.4,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603098,2026-05-29,12.61,12.23,-3.01,1.67,0,2,"形态: 两连阴 (-3.34%, -0.71%)"
000048,2026-05-29,12.54,13.96,11.32,11.32,1,2,"形态: 两连阴 (-3.24%, -1.48%)"
601608,2026-05-29,5.56,5.41,-2.7,-0.18,0,2,"形态: 10日内有涨停 | 形态: 两连阴 (-4.27%, -0.69%)"
600678,2026-05-29,6.69,7.1,6.13,6.13,1,2,量能: 放量 (1.52X) | 动量: 突破转强 (阳线上穿5/10)
600590,2026-05-29,12.75,12.84,0.71,1.18,1,2,"形态: 两连阴 (-5.43%, -2.01%)"
600353,2026-05-29,22.22,23.22,4.5,4.5,1,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603601,2026-05-29,21.18,17.15,-19.03,-10.01,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603269,2026-05-29,21.57,21.21,-1.67,-1.67,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603214,2026-05-29,14.68,14.66,-0.14,3.61,0,2,"形态: 两连阴 (-2.04%, -0.60%)"
600199,2026-05-29,8.55,8.18,-4.33,-0.94,0,2,趋势: 高于MA20
002177,2026-05-29,6.83,6.66,-2.49,2.05,0,2,"形态: 两连阴 (-5.70%, -2.20%)"
603982,2026-05-29,6.75,6.77,0.3,2.67,1,2,"形态: 两连阴 (-3.34%, -0.29%)"
