触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.37%, -1.29%)",1,25.36,29.41,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20",1,25.11,29.6,100.0%
"形态: 两连阴 (-5.49%, -1.50%)",1,25.1,25.1,100.0%
"形态: 两连阴 (-3.65%, -0.46%)",1,24.61,24.61,100.0%
"形态: 两连阴 (-0.27%, -2.05%)",1,24.47,24.47,100.0%
"形态: 两连阴 (-2.64%, -0.68%)",1,24.09,24.09,100.0%
"量能: 放量 (1.59X) | 形态: 两连阴 (-3.02%, -5.46%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,23.93,23.93,100.0%
"形态: 两连阴 (-2.77%, -0.71%)",1,23.82,23.82,100.0%
"形态: 两连阴 (-2.59%, -0.85%)",1,23.81,29.43,100.0%
"形态: 两连阴 (-3.85%, -4.25%)",1,23.57,23.57,100.0%
"形态: 两连阴 (-0.10%, -4.09%)",1,23.42,23.42,100.0%
"形态: 两连阴 (-7.46%, -3.47%)",1,23.27,23.38,100.0%
"形态: 两连阴 (-1.89%, -2.39%)",1,23.22,23.22,100.0%
"形态: 两连阴 (-3.02%, -1.63%)",1,23.17,23.17,100.0%
"量能: 放量 (2.00X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.16%, -0.89%) | 动量: 突破转强 (阳线上穿5/10)",1,23.12,23.12,100.0%
"形态: 两连阴 (-1.41%, -2.80%)",1,22.86,23.38,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.86%, -1.85%) | 趋势: 高于MA20",1,22.7,22.7,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.72%, -7.25%) | 趋势: 高于MA20",1,22.69,22.69,100.0%
"形态: 两连阴 (-0.97%, -0.27%)",1,22.55,22.55,100.0%
"形态: 两连阴 (-1.54%, -2.61%)",1,22.52,22.52,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.99%, -3.08%)",1,22.31,22.31,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.14%, -5.37%)",1,22.19,22.19,100.0%
"形态: 两连阴 (-6.19%, -1.81%)",1,22.19,22.19,100.0%
"量能: 放量 (1.69X) | 形态: 两连阴 (-5.84%, -0.29%)",1,22.13,28.97,100.0%
"形态: 两连阴 (-6.75%, -1.06%)",1,22.11,22.11,100.0%
"形态: 两连阴 (-2.97%, -1.16%)",1,22.11,163.04,100.0%
"量能: 放量 (1.71X) | 形态: 两连阴 (-2.33%, -2.49%)",1,22.08,22.08,100.0%
"形态: 两连阴 (-3.65%, -1.58%)",1,22.02,22.02,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.08%, -0.72%)",1,22.01,22.01,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.49%, -0.79%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,21.92,21.92,100.0%
"形态: 两连阴 (-0.60%, -0.49%)",1,21.78,21.78,100.0%
"形态: 两连阴 (-3.12%, -1.61%)",1,21.69,21.69,100.0%
"形态: 两连阴 (-1.43%, -2.08%)",1,21.69,21.69,100.0%
"形态: 两连阴 (-2.24%, -0.27%)",1,21.63,21.63,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.00%, -2.64%)",1,21.56,21.56,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.20%, -3.39%)",1,21.37,21.37,100.0%
"形态: 两连阴 (-4.47%, -2.30%)",1,21.1,21.46,100.0%
"形态: 两连阴 (-0.64%, -3.12%)",1,21.02,23.01,100.0%
"形态: 两连阴 (-6.40%, -3.89%)",1,20.83,20.83,100.0%
"量能: 放量 (2.24X) | 形态: 两连阴 (-1.60%, -1.37%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,20.83,20.83,100.0%
量能: 放量 (1.64X) | 动量: 突破转强 (阳线上穿5/10),1,20.48,20.48,100.0%
"形态: 两连阴 (-4.18%, -1.44%)",1,20.3,20.3,100.0%
"形态: 两连阴 (-0.64%, -1.95%)",1,20.02,20.02,100.0%
"形态: 两连阴 (-0.35%, -0.26%)",1,19.72,19.72,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,19.59,21.69,100.0%
"形态: 两连阴 (-5.49%, -2.18%)",1,19.49,19.49,100.0%
"形态: 两连阴 (-0.98%, -0.99%)",1,19.21,22.41,100.0%
"形态: 两连阴 (-5.40%, -2.01%)",1,19.1,19.1,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-9.98%, -6.72%)",1,19.08,19.08,100.0%
"形态: 两连阴 (-6.46%, -1.94%)",1,19.06,20.06,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.83%, -7.38%)",1,19.02,19.02,100.0%
"形态: 两连阴 (-0.45%, -0.10%)",1,19.0,19.0,100.0%
"形态: 两连阴 (-5.62%, -1.23%)",1,18.85,18.85,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.83%, -2.95%)",1,18.84,28.41,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-8.44%, -2.98%) | 趋势: 高于MA20",1,18.77,18.77,100.0%
量能: 放量 (1.76X),1,18.54,19.04,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.89%, -0.83%)",1,18.5,28.03,100.0%
"形态: 两连阴 (-0.52%, -4.04%)",1,18.48,18.48,100.0%
"形态: 两连阴 (-2.02%, -1.63%)",1,18.25,18.25,100.0%
量能: 放量 (2.06X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,18.12,18.12,100.0%
"形态: 两连阴 (-2.75%, -1.70%)",1,18.09,18.09,100.0%
"形态: 两连阴 (-3.32%, -0.73%)",1,18.02,18.02,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.65%, -0.51%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,17.86,27.54,100.0%
"形态: 两连阴 (-2.48%, -0.88%)",1,17.83,17.83,100.0%
"形态: 两连阴 (-4.94%, -0.95%)",1,17.76,20.92,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.51%, -0.14%)",1,17.69,17.69,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.91%, -2.13%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,17.63,26.8,100.0%
"形态: 两连阴 (-1.74%, -2.34%)",1,17.6,17.6,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.95%, -0.29%)",1,17.48,26.93,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.62%, -1.98%) | 趋势: 高于MA20",1,17.17,20.93,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.56%, -5.49%)",1,17.13,17.13,100.0%
量能: 放量 (1.87X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,16.97,16.97,100.0%
"形态: 两连阴 (-0.85%, -1.54%)",1,16.95,16.95,100.0%
"形态: 两连阴 (-1.82%, -2.51%)",1,16.91,16.91,100.0%
"形态: 两连阴 (-3.54%, -0.22%)",1,16.86,22.18,100.0%
量能: 放量 (2.48X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,16.81,16.81,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.64%, -0.73%)",1,16.7,18.53,100.0%
"形态: 两连阴 (-0.88%, -2.66%)",1,16.67,16.67,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.61%, -1.05%)",1,16.48,16.48,100.0%
"形态: 两连阴 (-2.04%, -0.75%)",1,16.42,26.57,100.0%
"形态: 两连阴 (-0.21%, -2.75%)",1,16.39,16.39,100.0%
"形态: 两连阴 (-0.40%, -0.20%)",1,16.36,16.36,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,16.33,16.33,100.0%
"形态: 两连阴 (-5.37%, -2.53%)",1,16.3,16.3,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.27%, -0.92%)",1,16.28,16.28,100.0%
"形态: 两连阴 (-0.20%, -2.80%)",1,16.24,16.24,100.0%
"形态: 两连阴 (-0.95%, -1.91%)",1,16.07,19.18,100.0%
"量能: 放量 (1.79X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.33%, -1.97%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,15.56,15.56,100.0%
"形态: 两连阴 (-0.36%, -0.09%)",1,15.47,15.47,100.0%
"形态: 两连阴 (-5.43%, -0.75%)",1,15.37,15.37,100.0%
"形态: 两连阴 (-1.64%, -0.76%)",1,15.35,16.28,100.0%
"形态: 两连阴 (-5.30%, -0.94%)",1,15.3,15.3,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.07%, -4.22%) | 趋势: 高于MA20",1,15.25,15.25,100.0%
量能: 放量 (2.30X),1,15.15,15.15,100.0%
量能: 放量 (1.84X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,15.13,21.83,100.0%
量能: 放量 (2.30X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,15.08,15.08,100.0%
"形态: 两连阴 (-2.87%, -5.34%)",1,15.06,15.06,100.0%
"形态: 两连阴 (-3.78%, -2.57%)",1,15.04,15.04,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.85%, -1.23%)",1,14.89,22.9,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -5.32%)",1,14.8,21.01,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.88%, -9.91%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,14.74,14.74,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.83%, -1.13%)",1,14.65,14.65,100.0%
"形态: 两连阴 (-1.76%, -0.60%)",1,14.55,146.75,100.0%
量能: 放量 (2.06X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,14.46,14.46,100.0%
"形态: 两连阴 (-1.32%, -2.09%)",1,14.44,14.44,100.0%
"形态: 两连阴 (-0.95%, -0.21%)",1,14.42,14.42,100.0%
"形态: 两连阴 (-3.43%, -1.16%)",1,14.42,14.54,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.62X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,14.41,14.41,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.13%, -3.16%)",1,14.35,15.88,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.96%, -1.27%)",1,14.35,16.14,100.0%
"形态: 两连阴 (-3.26%, -0.76%)",1,14.31,15.41,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.59%, -1.77%)",1,14.09,14.09,100.0%
量能: 放量 (1.57X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,14.07,14.07,100.0%
"形态: 两连阴 (-3.00%, -1.18%)",1,14.06,22.25,100.0%
"形态: 两连阴 (-1.63%, -0.99%)",1,14.02,19.39,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.53%, -3.49%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,13.95,14.65,100.0%
"形态: 两连阴 (-2.93%, -5.11%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,13.93,13.93,100.0%
"形态: 两连阴 (-3.99%, -0.85%)",1,13.9,13.9,100.0%
"形态: 两连阴 (-5.06%, -4.37%)",1,13.74,13.74,100.0%
"形态: 两连阴 (-4.80%, -1.61%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,13.58,13.58,100.0%
"形态: 两连阴 (-3.70%, -0.92%)",1,13.58,17.8,100.0%
"形态: 两连阴 (-2.83%, -4.18%)",1,13.56,13.56,100.0%
"形态: 两连阴 (-5.84%, -3.64%)",1,13.51,16.55,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.23%, -5.42%)",1,13.5,13.5,100.0%
"形态: 两连阴 (-4.95%, -1.48%)",1,13.48,13.48,100.0%
量能: 放量 (1.65X) | 趋势: 高于MA20,1,13.4,13.5,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.07%, -0.20%)",1,13.32,13.32,100.0%
"形态: 两连阴 (-0.66%, -2.52%)",1,13.29,13.29,100.0%
"形态: 两连阴 (-1.80%, -3.66%)",1,13.25,13.25,100.0%
"形态: 两连阴 (-1.99%, -1.18%)",1,13.24,13.24,100.0%
"形态: 两连阴 (-2.70%, -2.08%)",1,13.15,15.6,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.63%, -2.75%)",1,12.99,12.99,100.0%
"形态: 两连阴 (-6.02%, -1.83%)",1,12.95,12.95,100.0%
"形态: 两连阴 (-1.90%, -2.16%)",1,12.94,12.94,100.0%
"形态: 两连阴 (-2.09%, -0.93%)",1,12.82,12.82,100.0%
"形态: 两连阴 (-3.66%, -1.00%)",1,12.79,12.79,100.0%
量能: 放量 (1.61X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,12.74,19.986666666666668,66.67%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.71%, -4.55%)",1,12.73,25.45,100.0%
"量能: 放量 (2.03X) | 形态: 两连阴 (-3.99%, -0.73%)",1,12.71,12.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.72%, -8.71%)",1,12.58,12.58,100.0%
"形态: 两连阴 (-0.76%, -1.68%)",1,12.56,13.46,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.12%, -4.94%)",1,12.56,13.46,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.03X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,12.370000000000001,21.065,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.90%, -0.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,12.37,12.37,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.76%, -0.75%)",1,12.35,13.58,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,12.33,16.33,100.0%
"形态: 两连阴 (-5.11%, -2.99%)",1,12.3,12.9,100.0%
"形态: 两连阴 (-4.49%, -2.12%)",1,12.29,12.29,100.0%
"形态: 两连阴 (-2.40%, -0.52%)",1,12.21,12.21,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.15%, -6.19%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,12.18,12.18,100.0%
"形态: 两连阴 (-1.90%, -1.68%)",1,12.13,98.37,100.0%
"形态: 两连阴 (-2.88%, -0.89%)",1,12.1,17.2,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.83%, -2.53%)",1,12.01,24.65,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.46%, -0.46%) | 趋势: 高于MA20",1,12.0,12.1,100.0%
量能: 放量 (1.52X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,11.97,11.97,100.0%
"形态: 两连阴 (-4.84%, -2.83%)",1,11.93,11.93,100.0%
"形态: 两连阴 (-4.03%, -2.52%)",1,11.91,15.91,100.0%
"形态: 两连阴 (-1.20%, -5.23%)",1,11.9,11.9,100.0%
"形态: 两连阴 (-7.87%, -0.73%)",1,11.87,18.45,100.0%
量能: 放量 (1.68X) | 动量: 突破转强 (阳线上穿5/10),3,11.833333333333334,13.213333333333333,66.67%
"形态: 两连阴 (-7.12%, -2.20%)",1,11.75,11.75,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.53X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,11.716666666666667,16.62666666666667,66.67%
"形态: 两连阴 (-0.77%, -4.05%)",1,11.71,11.71,100.0%
"形态: 两连阴 (-2.16%, -1.64%)",1,11.39,15.8,100.0%
"形态: 两连阴 (-2.21%, -0.25%)",1,11.3,14.42,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.71%, -2.20%)",1,11.26,11.26,100.0%
"形态: 两连阴 (-0.96%, -0.98%)",1,11.23,11.23,100.0%
"形态: 两连阴 (-2.66%, -0.52%)",1,11.16,292.74,100.0%
"形态: 两连阴 (-5.90%, -1.79%)",1,11.16,11.16,100.0%
"形态: 两连阴 (-3.41%, -0.15%)",1,11.06,14.18,100.0%
"形态: 两连阴 (-3.47%, -0.27%)",1,11.04,11.04,100.0%
量能: 放量 (1.65X),1,11.0,11.0,100.0%
"形态: 两连阴 (-2.78%, -5.23%)",1,10.91,10.91,100.0%
"形态: 两连阴 (-3.90%, -1.12%)",1,10.88,13.58,100.0%
