触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
量能: 放量 (1.86X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,9.24,9.24,100.0%
"形态: 两连阴 (-3.07%, -2.78%)",1,9.11,13.92,100.0%
"形态: 两连阴 (-2.02%, -2.95%)",1,9.05,9.05,100.0%
"形态: 两连阴 (-0.50%, -2.82%)",1,8.87,8.87,100.0%
量能: 放量 (1.78X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,8.71,10.01,100.0%
"形态: 两连阴 (-3.97%, -3.41%) | 趋势: 高于MA20",1,8.71,8.71,100.0%
"形态: 两连阴 (-0.58%, -2.46%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,8.63,8.63,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.33%, -2.39%)",1,8.41,10.52,100.0%
量能: 放量 (1.50X),1,8.4,10.04,100.0%
量能: 放量 (1.99X),2,8.350000000000001,8.350000000000001,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.50%, -7.32%)",1,8.3,13.54,100.0%
量能: 放量 (1.84X),1,8.24,8.24,100.0%
"形态: 两连阴 (-1.72%, -3.11%)",1,8.22,9.86,100.0%
量能: 放量 (1.62X),2,8.1,8.1,100.0%
"形态: 两连阴 (-3.84%, -0.15%)",1,7.97,10.1,100.0%
"形态: 两连阴 (-2.91%, -3.30%)",1,7.96,7.96,100.0%
"形态: 两连阴 (-2.39%, -2.56%)",1,7.89,10.0,100.0%
"形态: 两连阴 (-0.28%, -1.39%)",1,7.48,7.48,100.0%
量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,7.39,7.39,100.0%
量能: 放量 (1.92X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,7.14,10.27,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.20%, -0.11%)",1,7.11,12.93,100.0%
"形态: 两连阴 (-3.37%, -0.51%)",1,7.04,7.04,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.59%, -2.04%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,6.99,11.69,100.0%
"形态: 两连阴 (-5.44%, -0.13%)",1,6.85,6.85,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.03%, -0.90%)",1,6.83,6.83,100.0%
"形态: 两连阴 (-1.94%, -0.42%)",1,6.68,6.68,100.0%
"形态: 两连阴 (-2.79%, -2.87%) | 趋势: 高于MA20",1,6.53,6.53,100.0%
"形态: 两连阴 (-2.40%, -0.07%)",1,6.53,6.53,100.0%
"形态: 两连阴 (-1.24%, -0.59%) | 趋势: 高于MA20",1,6.51,7.6,100.0%
量能: 放量 (1.88X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.33,14.4,100.0%
"形态: 两连阴 (-2.59%, -0.37%)",1,6.25,6.25,100.0%
"形态: 两连阴 (-1.28%, -0.40%)",1,6.18,7.89,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.72%, -1.90%)",1,6.15,6.15,100.0%
"形态: 两连阴 (-0.90%, -1.22%) | 趋势: 高于MA20",1,6.0,6.0,100.0%
"形态: 两连阴 (-2.87%, -0.59%) | 趋势: 高于MA20",1,5.98,5.98,100.0%
量能: 放量 (2.35X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.91,11.39,100.0%
"形态: 两连阴 (-3.79%, -4.95%)",1,5.86,6.95,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.02X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,5.79,6.65,100.0%
量能: 放量 (2.88X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.63,5.63,100.0%
量能: 放量 (1.59X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.45,14.93,100.0%
"形态: 两连阴 (-1.94%, -1.46%) | 趋势: 高于MA20",1,5.27,5.27,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 趋势: 高于MA20,2,5.24,5.24,100.0%
"形态: 两连阴 (-1.51%, -0.77%)",1,5.22,5.22,100.0%
"形态: 两连阴 (-0.96%, -0.19%)",1,5.2,5.2,100.0%
"形态: 两连阴 (-3.75%, -1.36%)",1,5.18,5.18,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.51%, -1.77%) | 趋势: 高于MA20",1,5.16,5.16,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.02%, -0.55%) | 趋势: 高于MA20",1,5.11,5.11,100.0%
量能: 放量 (1.93X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.08,6.39,100.0%
量能: 放量 (1.87X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,5.005,5.845000000000001,100.0%
"形态: 两连阴 (-2.06%, -0.51%)",1,4.92,4.92,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.80X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.89,5.74,100.0%
量能: 放量 (2.56X),1,4.88,4.88,100.0%
"形态: 两连阴 (-0.42%, -4.13%)",1,4.81,4.81,100.0%
量能: 放量 (1.51X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.78,4.78,100.0%
"形态: 两连阴 (-1.16%, -1.40%)",1,4.74,4.74,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.87%, -3.64%)",1,4.71,4.71,100.0%
量能: 放量 (1.97X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.68,7.48,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),67,4.584179104477612,8.655820895522389,68.66%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.90%, -2.93%) | 趋势: 高于MA20",1,4.58,4.58,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.69%, -1.18%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.56,10.83,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.37%, -1.02%) | 趋势: 高于MA20",1,4.53,4.53,100.0%
"量能: 放量 (1.77X) | 形态: 两连阴 (-0.06%, -1.66%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.49,6.05,100.0%
"形态: 两连阴 (-1.22%, -0.88%)",1,4.47,6.57,100.0%
量能: 放量 (3.05X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.41,4.41,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,41,4.398048780487804,12.287073170731707,60.98%
"量能: 放量 (2.16X) | 形态: 两连阴 (-2.99%, -0.31%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.39,4.39,100.0%
"形态: 两连阴 (-3.64%, -0.33%) | 趋势: 高于MA20",1,4.26,8.6,100.0%
"形态: 两连阴 (-10.02%, -2.44%)",1,4.21,7.19,100.0%
"形态: 两连阴 (-2.19%, -0.66%)",1,4.17,5.51,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.36%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.09,4.09,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.08%, -1.71%) | 趋势: 高于MA20",1,4.02,4.02,100.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),2,3.789999999999999,7.549999999999999,50.0%
"形态: 两连阴 (-7.32%, -4.74%)",1,3.77,8.79,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.11%, -1.67%)",1,3.77,9.41,100.0%
形态: 10日内有涨停,16,3.74625,7.3475,50.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),38,3.6842105263157894,6.365,71.05%
"形态: 两连阴 (-1.61%, -3.11%)",1,3.66,9.95,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.96X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.59,6.47,100.0%
"形态: 两连阴 (-2.88%, -0.96%)",1,3.37,3.37,100.0%
"形态: 两连阴 (-3.41%, -0.26%)",1,3.37,3.37,100.0%
量能: 放量 (2.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.25,3.25,100.0%
"形态: 两连阴 (-2.12%, -3.41%)",1,3.19,3.19,100.0%
"形态: 两连阴 (-0.51%, -0.51%)",2,3.19,3.19,100.0%
量能: 放量 (1.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,3.105,3.105,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.27%, -0.99%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.07,4.7,100.0%
"形态: 两连阴 (-2.62%, -3.12%)",1,3.04,6.97,100.0%
"形态: 两连阴 (-0.07%, -0.15%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.0,3.0,100.0%
量能: 放量 (1.67X),1,2.97,2.97,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.96,5.52,100.0%
"形态: 两连阴 (-0.47%, -0.54%)",1,2.95,5.21,100.0%
量能: 放量 (2.32X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.95,2.95,100.0%
量能: 放量 (1.58X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.92,7.38,100.0%
"量能: 放量 (1.53X) | 形态: 两连阴 (-0.29%, -0.52%)",1,2.9,2.9,100.0%
"形态: 两连阴 (-0.83%, -0.10%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.86,2.96,100.0%
量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,2.78,3.3966666666666665,66.67%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.37%, -0.74%) | 趋势: 高于MA20",1,2.75,2.75,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.09%, -0.72%) | 趋势: 高于MA20",1,2.68,2.68,100.0%
量能: 放量 (1.84X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.64,2.64,100.0%
"形态: 两连阴 (-2.44%, -2.60%)",1,2.63,5.57,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.40%, -0.63%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.63,4.36,100.0%
"形态: 两连阴 (-0.17%, -0.51%)",1,2.57,2.57,100.0%
量能: 放量 (2.31X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.54,4.24,100.0%
"形态: 两连阴 (-0.33%, -1.16%)",1,2.48,2.48,100.0%
量能: 放量 (1.63X),1,2.46,2.46,100.0%
量能: 放量 (1.69X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,2.4033333333333338,2.4033333333333338,100.0%
"形态: 两连阴 (-0.65%, -2.81%)",1,2.37,2.37,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.40%, -0.37%) | 趋势: 高于MA20",1,2.36,2.36,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.71%, -1.00%) | 趋势: 高于MA20",1,2.35,2.35,100.0%
量能: 放量 (1.54X),2,2.295,2.295,100.0%
"形态: 两连阴 (-0.72%, -2.03%) | 趋势: 高于MA20",1,2.11,2.11,100.0%
"形态: 两连阴 (-1.42%, -5.14%) | 趋势: 高于MA20",1,2.1,2.1,100.0%
趋势: 高于MA20,176,2.0662499999999997,4.718011363636363,51.14%
"形态: 两连阴 (-2.03%, -1.85%) | 趋势: 高于MA20",1,2.04,2.04,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.52%, -0.28%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.02,2.86,100.0%
"形态: 两连阴 (-0.98%, -0.99%)",1,2.01,2.01,100.0%
"形态: 两连阴 (-1.66%, -0.11%)",1,1.99,4.31,100.0%
量能: 放量 (2.39X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.94,3.4,100.0%
"形态: 两连阴 (-4.95%, -2.93%)",1,1.94,2.98,100.0%
"形态: 两连阴 (-10.01%, -2.62%)",1,1.89,5.78,100.0%
"形态: 两连阴 (-0.69%, -0.28%)",1,1.82,1.82,100.0%
量能: 放量 (1.61X),1,1.73,1.73,100.0%
量能: 放量 (1.93X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,1.7,10.01,100.0%
"形态: 两连阴 (-0.55%, -1.22%)",1,1.69,2.81,100.0%
"形态: 两连阴 (-27.03%, -3.95%)",1,1.62,1.62,100.0%
"形态: 两连阴 (-0.77%, -6.06%)",1,1.59,1.59,100.0%
"形态: 两连阴 (-0.15%, -0.65%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.58,3.58,100.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.71X) | 形态: 两连阴 (-0.07%, -1.44%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.52,1.52,100.0%
"形态: 两连阴 (-0.30%, -0.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.5,1.5,100.0%
趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),326,1.4934662576687117,3.7336809815950924,58.59%
"形态: 两连阴 (-0.54%, -1.29%)",1,1.49,3.72,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20,18,1.4288888888888889,4.214444444444444,61.11%
"形态: 两连阴 (-0.55%, -0.69%)",1,1.39,1.39,100.0%
量能: 放量 (2.05X),1,1.34,1.34,100.0%
量能: 放量 (2.03X),1,1.31,2.76,100.0%
"形态: 两连阴 (-0.66%, -1.59%)",1,1.31,2.61,100.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.62X) | 形态: 两连阴 (-3.40%, -0.68%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.24,4.62,100.0%
"量能: 放量 (1.70X) | 形态: 两连阴 (-0.49%, -1.31%)",1,1.18,3.03,100.0%
量能: 放量 (1.75X),1,1.16,1.16,100.0%
"形态: 两连阴 (-2.20%, -2.93%)",1,1.1,1.1,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.97X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.09,1.09,100.0%
"量能: 放量 (1.64X) | 形态: 两连阴 (-0.43%, -0.14%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.02,1.02,100.0%
"形态: 两连阴 (-3.10%, -6.29%)",1,1.0,1.0,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),78,0.9912820512820512,4.468076923076923,58.97%
"形态: 两连阴 (-4.59%, -0.65%)",1,0.99,0.99,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.76X),1,0.95,1.43,100.0%
"形态: 两连阴 (-3.24%, -0.15%)",1,0.93,9.77,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.10X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.93,4.77,100.0%
趋势: 多头排列 (5>20>60),8,0.90125,1.64625,50.0%
量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,0.8700000000000001,2.975,50.0%
"形态: 两连阴 (-2.50%, -6.70%)",1,0.85,7.32,100.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.8,7.49,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.76,0.76,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.86%, -0.58%)",1,0.75,0.75,100.0%
量能: 放量 (2.01X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.74,1.16,100.0%
量能: 放量 (2.12X),1,0.74,3.78,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.44%, -0.18%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.69,2.07,100.0%
量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.67,3.61,100.0%
动量: 突破转强 (阳线上穿5/10),44,0.6143181818181819,2.8775,61.36%
量能: 放量 (1.97X),1,0.54,0.54,100.0%
"形态: 两连阴 (-1.78%, -0.20%)",1,0.51,5.76,100.0%
量能: 放量 (1.54X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,0.46000000000000013,4.1866666666666665,33.33%
"形态: 两连阴 (-2.52%, -8.59%)",1,0.43,7.8,100.0%
"形态: 两连阴 (-6.70%, -0.53%)",1,0.42,6.87,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.91%, -0.06%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.36,0.36,100.0%
量能: 放量 (1.79X),1,0.36,6.44,100.0%
量能: 放量 (1.51X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,0.355,0.505,50.0%
"形态: 两连阴 (-0.97%, -2.48%)",1,0.23,0.23,100.0%
"形态: 两连阴 (-1.26%, -0.29%)",1,0.23,0.23,100.0%
量能: 放量 (1.76X),1,0.19,0.19,100.0%
"形态: 两连阴 (-4.81%, -1.19%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.14,14.31,100.0%
量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4,0.12499999999999986,1.8599999999999999,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.06%, -0.19%) | 趋势: 高于MA20",1,0.07,1.63,100.0%
"量能: 放量 (2.08X) | 形态: 两连阴 (-2.58%, -0.82%) | 趋势: 高于MA20",1,0.07,0.92,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.70%, -1.20%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.0,0.21,0.0%
"形态: 两连阴 (-4.93%, -4.98%)",1,0.0,0.0,0.0%
"形态: 两连阴 (-4.98%, -5.02%)",1,0.0,0.0,0.0%
"形态: 两连阴 (-1.82%, -0.68%)",1,-0.06,1.82,0.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.50X) | 形态: 两连阴 (-1.70%, -0.53%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.09,1.52,0.0%
"形态: 两连阴 (-0.44%, -0.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.11,2.22,0.0%
"形态: 两连阴 (-1.37%, -1.26%)",1,-0.13,-0.13,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.39%, -0.06%) | 趋势: 高于MA20",1,-0.2,1.37,0.0%
"形态: 两连阴 (-1.21%, -2.30%) | 趋势: 高于MA20",1,-0.23,1.33,0.0%
"形态: 两连阴 (-0.46%, -0.12%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.23,6.38,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.00%, -3.15%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.24,1.29,0.0%
量能: 放量 (1.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-0.2749999999999999,3.605,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.99%, -1.41%)",1,-0.28,0.14,0.0%
"形态: 两连阴 (-0.19%, -0.09%) | 趋势: 高于MA20",1,-0.28,-0.19,0.0%
"形态: 两连阴 (-0.56%, -9.93%)",1,-0.32,0.0,0.0%
"形态: 两连阴 (-9.93%, -1.55%)",1,-0.32,-0.32,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.86%, -0.95%) | 趋势: 高于MA20",1,-0.38,-0.38,0.0%
量能: 放量 (2.03X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.41,-0.41,0.0%
"形态: 两连阴 (-1.22%, -1.30%)",1,-0.43,0.67,0.0%
量能: 放量 (1.57X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,-0.4833333333333334,0.7166666666666667,0.0%
量能: 放量 (2.45X),1,-0.58,-0.36,0.0%
"形态: 两连阴 (-0.29%, -0.29%)",1,-0.59,-0.59,0.0%
量能: 放量 (1.53X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-0.685,1.56,50.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.14%, -0.82%) | 趋势: 高于MA20",1,-0.69,-0.69,0.0%
"形态: 两连阴 (-0.86%, -4.16%)",1,-0.72,-0.72,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.80%, -0.27%)",1,-0.82,1.63,0.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,81,-0.859506172839506,4.059135802469136,48.15%
