触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 两连阴 (-1.99%, -0.98%)",1,12.2,12.2,100.0%
"形态: 两连阴 (-4.04%, -2.57%)",1,11.98,11.98,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,11.77,16.1,100.0%
"形态: 两连阴 (-3.57%, -2.86%)",1,11.69,11.69,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.71%, -4.55%)",1,11.55,17.01,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.79X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,11.48,15.93,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -10.01%)",1,11.38,20.77,100.0%
"形态: 两连阴 (-0.33%, -1.59%)",1,11.2,11.2,100.0%
"形态: 两连阴 (-0.18%, -0.37%)",1,11.17,11.17,100.0%
"形态: 两连阴 (-3.43%, -1.16%)",1,11.06,11.06,100.0%
"形态: 两连阴 (-3.12%, -1.61%)",1,11.0,11.0,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.83%, -2.53%)",1,10.84,16.26,100.0%
量能: 放量 (2.28X) | 动量: 突破转强 (阳线上穿5/10),1,10.4,10.4,100.0%
"形态: 两连阴 (-3.99%, -0.85%)",1,10.34,10.34,100.0%
"形态: 两连阴 (-1.12%, -1.07%)",1,10.33,10.33,100.0%
"形态: 两连阴 (-0.45%, -0.10%)",1,10.21,10.21,100.0%
"形态: 两连阴 (-0.69%, -2.09%)",1,10.07,49.0,100.0%
"形态: 两连阴 (-7.46%, -3.47%)",1,10.06,14.05,100.0%
"形态: 两连阴 (-5.06%, -1.55%)",1,9.98,10.57,100.0%
"形态: 两连阴 (-2.75%, -1.70%)",1,9.85,9.85,100.0%
"形态: 两连阴 (-2.05%, -1.55%)",1,9.8,9.8,100.0%
"形态: 两连阴 (-0.27%, -2.61%)",1,9.75,13.28,100.0%
"量能: 放量 (1.71X) | 形态: 两连阴 (-2.33%, -2.49%)",1,9.75,13.86,100.0%
"形态: 两连阴 (-5.37%, -2.53%)",1,9.59,9.59,100.0%
"形态: 两连阴 (-3.28%, -0.87%)",1,9.46,9.46,100.0%
"量能: 放量 (1.57X) | 形态: 两连阴 (-0.94%, -1.42%)",1,9.45,15.11,100.0%
"形态: 两连阴 (-2.01%, -0.27%)",1,9.44,12.96,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.14%, -5.37%)",1,9.4,9.4,100.0%
"形态: 两连阴 (-0.48%, -0.40%)",1,9.4,9.4,100.0%
"形态: 两连阴 (-3.19%, -1.89%) | 趋势: 高于MA20",1,9.35,9.49,100.0%
"形态: 两连阴 (-1.87%, -0.69%)",1,9.35,9.35,100.0%
"形态: 两连阴 (-3.00%, -0.18%)",1,9.31,9.31,100.0%
"形态: 两连阴 (-0.69%, -1.05%)",1,9.25,9.25,100.0%
量能: 放量 (2.12X) | 动量: 突破转强 (阳线上穿5/10),1,9.14,9.14,100.0%
"形态: 两连阴 (-5.02%, -0.50%) | 趋势: 高于MA20",1,9.11,10.22,100.0%
"形态: 两连阴 (-2.17%, -9.67%)",1,9.09,22.01,100.0%
"形态: 两连阴 (-1.07%, -2.16%)",1,9.04,9.04,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.99%, -3.33%)",1,8.88,8.88,100.0%
"形态: 两连阴 (-2.68%, -1.51%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,8.86,8.86,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.53%, -4.49%)",1,8.78,8.78,100.0%
"形态: 两连阴 (-2.70%, -2.08%)",1,8.56,8.56,100.0%
"形态: 两连阴 (-0.31%, -3.93%)",1,8.5,19.87,100.0%
"形态: 两连阴 (-0.21%, -2.75%)",1,8.27,8.27,100.0%
"形态: 两连阴 (-2.91%, -1.33%)",1,8.25,8.25,100.0%
"形态: 两连阴 (-2.57%, -1.87%)",1,8.2,8.2,100.0%
"形态: 两连阴 (-4.85%, -2.76%)",1,8.13,8.13,100.0%
"形态: 两连阴 (-4.95%, -5.02%) | 趋势: 高于MA20",1,8.12,9.23,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.64X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,8.07,12.25,100.0%
"形态: 两连阴 (-0.62%, -1.40%)",1,7.94,7.94,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.81%, -2.53%)",1,7.82,7.82,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.24%, -2.02%)",1,7.78,7.78,100.0%
"形态: 两连阴 (-0.84%, -1.12%) | 动量: 突破转强 (阳线上穿5/10)",1,7.76,7.76,100.0%
"形态: 两连阴 (-0.40%, -0.16%)",1,7.69,14.64,100.0%
"形态: 两连阴 (-1.71%, -1.58%)",1,7.59,7.59,100.0%
"形态: 两连阴 (-1.77%, -4.95%) | 趋势: 高于MA20",1,7.58,8.68,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.96%, -1.72%) | 趋势: 高于MA20",1,7.54,8.25,100.0%
"形态: 两连阴 (-4.53%, -1.29%)",1,7.49,16.74,100.0%
"形态: 两连阴 (-4.01%, -0.67%)",1,7.45,7.45,100.0%
"形态: 两连阴 (-0.36%, -0.09%)",1,7.45,7.45,100.0%
"形态: 两连阴 (-3.78%, -2.57%)",1,7.45,7.45,100.0%
"形态: 两连阴 (-1.75%, -1.55%)",1,7.4,7.4,100.0%
"形态: 两连阴 (-0.41%, -3.28%)",1,7.27,7.27,100.0%
"形态: 两连阴 (-3.79%, -0.44%)",1,7.22,7.22,100.0%
"形态: 两连阴 (-3.61%, -4.30%)",1,7.21,7.21,100.0%
"形态: 两连阴 (-6.75%, -1.06%)",1,7.18,7.18,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.78X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,7.13,18.95,100.0%
"形态: 两连阴 (-0.91%, -0.55%)",1,7.09,10.49,100.0%
"形态: 两连阴 (-3.01%, -0.30%)",1,7.02,7.02,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.17%, -8.98%) | 趋势: 高于MA20",1,6.97,6.97,100.0%
"形态: 两连阴 (-1.59%, -1.75%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,6.94,6.94,100.0%
"形态: 两连阴 (-1.40%, -0.94%)",1,6.92,6.92,100.0%
"形态: 两连阴 (-4.25%, -0.98%)",1,6.89,6.89,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.62%, -1.98%) | 趋势: 高于MA20",1,6.87,11.66,100.0%
"形态: 两连阴 (-1.17%, -1.48%)",1,6.85,85.84,100.0%
"形态: 两连阴 (-1.48%, -1.35%)",1,6.85,85.84,100.0%
"形态: 两连阴 (-3.45%, -1.48%)",1,6.67,6.67,100.0%
"形态: 两连阴 (-2.25%, -0.08%)",1,6.66,8.47,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-9.98%, -6.72%)",1,6.6,6.95,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.49%, -0.79%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,6.57,7.08,100.0%
"形态: 两连阴 (-5.46%, -1.04%)",1,6.56,6.56,100.0%
"形态: 两连阴 (-0.27%, -2.05%)",1,6.56,6.56,100.0%
"形态: 两连阴 (-4.32%, -1.66%)",1,6.55,13.43,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.00%, -2.64%)",1,6.55,13.74,100.0%
"形态: 两连阴 (-4.98%, -0.16%)",1,6.55,6.55,100.0%
"形态: 两连阴 (-0.95%, -0.21%)",1,6.43,6.43,100.0%
量能: 放量 (2.81X) | 形态: 10日内有涨停,1,6.42,6.42,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.17%, -1.52%)",1,6.42,10.16,100.0%
"形态: 两连阴 (-2.82%, -0.33%)",1,6.36,6.36,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-8.54%, -2.29%)",1,6.35,6.35,100.0%
量能: 放量 (1.59X) | 形态: 10日内有涨停,1,6.32,10.61,100.0%
"形态: 两连阴 (-2.09%, -1.97%)",1,6.31,6.31,100.0%
"形态: 两连阴 (-2.47%, -6.26%)",1,6.26,7.67,100.0%
"形态: 两连阴 (-1.52%, -2.21%)",1,6.17,10.11,100.0%
"形态: 两连阴 (-5.16%, -0.17%)",1,6.17,8.98,100.0%
"形态: 两连阴 (-5.30%, -2.80%)",1,6.15,6.15,100.0%
"形态: 两连阴 (-2.97%, -0.15%)",1,6.13,6.13,100.0%
"形态: 两连阴 (-4.49%, -0.64%)",1,6.11,7.53,100.0%
"形态: 两连阴 (-2.97%, -1.16%)",1,6.05,163.04,100.0%
"形态: 两连阴 (-1.41%, -0.13%)",1,6.04,7.07,100.0%
"形态: 两连阴 (-0.94%, -0.16%)",1,6.02,6.02,100.0%
"形态: 两连阴 (-1.90%, -2.16%)",1,6.0,6.0,100.0%
"形态: 两连阴 (-0.82%, -0.69%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.99,5.99,100.0%
"形态: 两连阴 (-0.21%, -0.07%)",1,5.98,5.98,100.0%
"形态: 两连阴 (-3.64%, -0.78%)",1,5.97,5.97,100.0%
"形态: 两连阴 (-0.40%, -0.20%)",1,5.97,6.38,100.0%
"形态: 两连阴 (-2.76%, -1.89%)",1,5.97,5.97,100.0%
"形态: 两连阴 (-2.16%, -1.64%)",1,5.88,5.88,100.0%
"形态: 两连阴 (-2.24%, -0.27%)",1,5.87,9.75,100.0%
"形态: 两连阴 (-0.20%, -2.80%)",1,5.86,6.27,100.0%
量能: 放量 (2.80X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.86,20.14,100.0%
"形态: 两连阴 (-2.62%, -0.62%)",1,5.72,7.84,100.0%
"形态: 两连阴 (-2.64%, -0.68%)",1,5.71,11.76,100.0%
"形态: 两连阴 (-1.64%, -2.66%)",1,5.64,5.64,100.0%
"形态: 两连阴 (-7.29%, -5.43%)",1,5.63,5.63,100.0%
"形态: 两连阴 (-0.54%, -0.95%)",1,5.52,9.07,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.49%, -1.18%)",1,5.49,10.01,100.0%
"形态: 两连阴 (-1.48%, -2.50%)",1,5.45,5.45,100.0%
"形态: 两连阴 (-2.32%, -1.12%)",1,5.41,5.41,100.0%
"形态: 两连阴 (-0.97%, -1.63%)",1,5.39,5.39,100.0%
"形态: 两连阴 (-0.50%, -0.84%)",1,5.39,6.43,100.0%
"形态: 两连阴 (-0.13%, -2.14%)",1,5.3,7.46,100.0%
"形态: 两连阴 (-1.63%, -0.66%)",1,5.28,5.28,100.0%
"形态: 两连阴 (-1.64%, -4.31%)",1,5.25,5.25,100.0%
"形态: 两连阴 (-2.77%, -0.71%)",1,5.24,5.24,100.0%
"形态: 两连阴 (-2.21%, -0.25%)",1,5.15,5.15,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.23%, -5.42%)",1,5.12,5.12,100.0%
"形态: 两连阴 (-0.38%, -2.61%)",1,5.11,7.51,100.0%
"形态: 两连阴 (-2.40%, -0.52%)",1,5.1,5.1,100.0%
"形态: 两连阴 (-0.25%, -3.60%)",1,4.99,4.99,100.0%
"形态: 两连阴 (-3.46%, -1.04%)",1,4.96,4.96,100.0%
"形态: 两连阴 (-3.41%, -0.15%)",1,4.94,8.31,100.0%
"形态: 两连阴 (-1.45%, -1.52%)",1,4.91,4.91,100.0%
"形态: 两连阴 (-0.97%, -0.27%)",1,4.91,4.91,100.0%
"形态: 两连阴 (-0.91%, -0.69%)",1,4.86,41.94,100.0%
"形态: 两连阴 (-1.17%, -1.52%) | 趋势: 高于MA20",1,4.75,4.75,100.0%
"形态: 两连阴 (-2.39%, -4.91%)",1,4.74,12.15,100.0%
"形态: 两连阴 (-0.52%, -4.04%)",1,4.72,4.72,100.0%
"形态: 两连阴 (-1.07%, -0.14%)",1,4.71,4.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.34%, -28.89%)",1,4.69,10.6,100.0%
"形态: 两连阴 (-8.79%, -4.15%)",1,4.5,4.5,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.97%, -5.02%)",1,4.48,4.48,100.0%
"形态: 两连阴 (-3.19%, -1.91%)",1,4.46,4.46,100.0%
"形态: 两连阴 (-6.28%, -0.72%)",1,4.45,26.74,100.0%
"形态: 两连阴 (-10.04%, -1.57%)",1,4.43,4.43,100.0%
"形态: 两连阴 (-1.08%, -0.91%)",1,4.42,7.74,100.0%
"形态: 两连阴 (-2.48%, -1.49%)",1,4.4,4.4,100.0%
"形态: 两连阴 (-1.65%, -2.48%)",1,4.4,4.4,100.0%
量能: 放量 (1.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.38,4.38,100.0%
"形态: 两连阴 (-4.25%, -0.68%)",1,4.36,11.09,100.0%
"形态: 两连阴 (-1.01%, -0.30%)",1,4.32,4.32,100.0%
"形态: 两连阴 (-1.36%, -1.07%)",1,4.31,4.31,100.0%
"形态: 两连阴 (-0.26%, -2.32%)",1,4.28,4.28,100.0%
"形态: 两连阴 (-3.54%, -0.22%)",1,4.24,4.24,100.0%
"形态: 两连阴 (-6.47%, -0.62%)",1,4.23,4.23,100.0%
"形态: 两连阴 (-1.73%, -2.89%)",1,4.23,11.21,100.0%
量能: 放量 (1.53X) | 趋势: 高于MA20,1,4.19,4.19,100.0%
量能: 放量 (1.82X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,4.16,9.26,100.0%
"形态: 两连阴 (-4.90%, -0.89%)",1,4.15,4.15,100.0%
"形态: 两连阴 (-2.26%, -0.72%)",1,4.15,4.15,100.0%
"形态: 两连阴 (-4.28%, -0.18%)",1,4.13,4.13,100.0%
"形态: 两连阴 (-2.67%, -0.43%)",1,4.06,4.06,100.0%
"量能: 放量 (1.88X) | 形态: 两连阴 (-0.27%, -0.82%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.04,4.04,100.0%
"形态: 两连阴 (-2.75%, -1.73%)",1,4.04,4.04,100.0%
"形态: 两连阴 (-3.69%, -1.50%)",1,3.94,3.94,100.0%
"形态: 两连阴 (-2.68%, -2.67%)",1,3.92,5.86,100.0%
"形态: 两连阴 (-1.32%, -2.09%)",1,3.87,4.43,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.83%, -2.02%)",1,3.87,3.87,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.81%, -3.63%)",1,3.87,9.96,100.0%
"形态: 两连阴 (-1.50%, -1.08%)",1,3.85,7.15,100.0%
量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.83,3.96,100.0%
"形态: 两连阴 (-1.97%, -1.84%)",1,3.83,3.83,100.0%
"形态: 两连阴 (-1.96%, -0.24%)",1,3.76,3.76,100.0%
"形态: 两连阴 (-3.94%, -4.28%)",1,3.75,3.75,100.0%
"形态: 两连阴 (-4.72%, -1.94%)",1,3.73,8.2,100.0%
量能: 放量 (1.78X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.73,3.73,100.0%
"形态: 两连阴 (-0.89%, -2.11%)",1,3.72,3.72,100.0%
"形态: 两连阴 (-1.89%, -2.07%)",1,3.7,3.7,100.0%
"形态: 两连阴 (-2.94%, -0.13%)",1,3.69,3.69,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.30%, -6.97%)",1,3.66,3.66,100.0%
"形态: 两连阴 (-0.83%, -1.88%)",1,3.6,3.6,100.0%
"形态: 两连阴 (-0.76%, -2.80%)",1,3.56,3.56,100.0%
"形态: 两连阴 (-2.23%, -0.95%)",1,3.56,3.56,100.0%
量能: 放量 (1.51X),2,3.545,6.7,50.0%
"形态: 两连阴 (-1.84%, -0.51%)",1,3.52,3.52,100.0%
量能: 放量 (1.54X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.52,3.52,100.0%
量能: 放量 (1.69X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.5,3.5,100.0%
"形态: 两连阴 (-2.85%, -3.29%)",1,3.49,3.49,100.0%
"形态: 两连阴 (-2.41%, -0.16%)",1,3.49,3.49,100.0%
量能: 放量 (2.79X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.47,8.1,100.0%
"形态: 两连阴 (-3.71%, -0.47%)",1,3.47,3.47,100.0%
"形态: 两连阴 (-5.06%, -4.37%)",1,3.44,3.44,100.0%
"形态: 两连阴 (-1.38%, -2.61%)",1,3.41,6.43,100.0%
"形态: 两连阴 (-2.66%, -0.52%)",1,3.36,292.74,100.0%
"形态: 两连阴 (-2.55%, -1.63%)",1,3.34,3.34,100.0%
"形态: 两连阴 (-4.86%, -2.20%)",1,3.34,4.64,100.0%
"形态: 两连阴 (-2.86%, -1.69%)",1,3.33,3.33,100.0%
"形态: 两连阴 (-0.44%, -2.49%)",1,3.33,3.33,100.0%
"形态: 两连阴 (-1.83%, -1.53%)",1,3.32,3.32,100.0%
"形态: 两连阴 (-3.47%, -0.27%)",1,3.29,3.29,100.0%
"形态: 两连阴 (-3.02%, -1.63%)",1,3.25,3.25,100.0%
"形态: 两连阴 (-0.96%, -2.68%)",1,3.21,3.21,100.0%
"形态: 两连阴 (-2.65%, -2.39%)",1,3.2,11.43,100.0%
"形态: 两连阴 (-6.65%, -1.59%)",1,3.2,13.31,100.0%
"形态: 两连阴 (-3.11%, -0.49%)",1,3.19,3.19,100.0%
"形态: 两连阴 (-1.70%, -1.01%)",1,3.18,3.18,100.0%
"形态: 两连阴 (-0.63%, -0.85%)",1,3.16,3.16,100.0%
"形态: 两连阴 (-2.45%, -1.63%)",1,3.15,3.15,100.0%
"形态: 两连阴 (-1.53%, -1.28%)",1,3.15,3.15,100.0%
"形态: 两连阴 (-1.49%, -1.36%)",1,3.12,3.12,100.0%
"形态: 两连阴 (-1.55%, -0.78%)",1,3.1,9.4,100.0%
"形态: 两连阴 (-1.00%, -0.50%)",1,3.06,4.08,100.0%
"形态: 两连阴 (-5.31%, -2.00%)",1,3.05,3.05,100.0%
"形态: 两连阴 (-1.36%, -4.29%)",1,3.04,3.04,100.0%
"形态: 两连阴 (-1.51%, -1.19%)",1,3.04,6.22,100.0%
"形态: 两连阴 (-1.09%, -0.92%)",1,3.02,3.02,100.0%
"形态: 两连阴 (-0.26%, -0.44%)",1,3.0,6.27,100.0%
"形态: 两连阴 (-2.20%, -0.36%)",1,2.98,2.98,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.99%, -2.52%) | 趋势: 高于MA20",1,2.97,10.14,100.0%
"形态: 两连阴 (-1.60%, -2.25%)",1,2.94,4.68,100.0%
"形态: 两连阴 (-1.47%, -2.20%)",1,2.89,2.89,100.0%
"形态: 两连阴 (-0.36%, -1.25%)",1,2.87,4.17,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.07%, -0.20%)",1,2.85,3.45,100.0%
"形态: 两连阴 (-4.03%, -1.60%)",1,2.85,4.6,100.0%
"形态: 两连阴 (-5.06%, -3.10%)",1,2.85,2.85,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.01%, -10.01%)",1,2.84,2.84,100.0%
"形态: 两连阴 (-2.88%, -0.94%)",1,2.84,2.84,100.0%
"形态: 两连阴 (-1.74%, -2.21%)",1,2.82,2.82,100.0%
"形态: 两连阴 (-2.32%, -3.19%)",1,2.8,2.8,100.0%
"形态: 两连阴 (-2.60%, -2.17%)",1,2.79,2.79,100.0%
"形态: 两连阴 (-0.33%, -2.49%)",1,2.79,7.06,100.0%
