触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 10日内有涨停 | 形态: 两连阴 (-1.88%, -9.91%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,10.0,10.0,100.0%
量能: 放量 (2.80X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,10.0,17.43,100.0%
量能: 放量 (1.68X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,9.99,9.99,100.0%
量能: 放量 (2.32X) | 动量: 突破转强 (阳线上穿5/10),1,9.98,9.98,100.0%
量能: 放量 (1.84X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,9.98,9.98,100.0%
"形态: 两连阴 (-9.97%, -0.30%)",1,9.78,9.78,100.0%
"形态: 两连阴 (-2.01%, -0.27%)",1,9.72,9.72,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.88%, -3.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,9.56,18.12,100.0%
"形态: 两连阴 (-2.18%, -2.47%)",1,9.3,9.3,100.0%
"形态: 两连阴 (-2.64%, -0.68%)",1,9.25,11.76,100.0%
"量能: 放量 (1.57X) | 形态: 两连阴 (-0.94%, -1.42%)",1,9.11,9.11,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.00%, -2.64%)",1,8.88,13.74,100.0%
"形态: 两连阴 (-7.46%, -3.47%)",1,8.7,11.32,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.95%, -4.19%)",1,8.68,9.99,100.0%
"形态: 两连阴 (-7.18%, -3.07%)",1,8.51,12.53,100.0%
"形态: 两连阴 (-5.06%, -1.55%)",1,8.12,10.1,100.0%
"形态: 两连阴 (-2.04%, -0.75%)",1,8.03,9.89,100.0%
量能: 放量 (1.82X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,7.92,7.92,100.0%
"量能: 放量 (1.78X) | 形态: 两连阴 (-3.50%, -2.92%)",1,7.91,7.91,100.0%
"形态: 两连阴 (-0.60%, -0.49%)",1,7.87,12.99,100.0%
"形态: 两连阴 (-1.73%, -2.89%)",1,7.72,11.21,100.0%
"形态: 两连阴 (-2.47%, -6.26%)",1,7.67,7.67,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.92X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,7.54,7.54,100.0%
"形态: 两连阴 (-4.49%, -0.64%)",1,7.53,7.53,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.62%, -2.17%)",1,7.44,7.44,100.0%
"形态: 两连阴 (-1.89%, -0.43%)",1,7.36,7.36,100.0%
"形态: 两连阴 (-2.59%, -0.85%)",1,7.33,16.1,100.0%
量能: 放量 (2.19X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,7.33,7.33,100.0%
"量能: 放量 (1.53X) | 形态: 两连阴 (-2.11%, -2.82%)",1,7.32,7.32,100.0%
"形态: 两连阴 (-4.72%, -1.94%)",1,7.31,8.2,100.0%
"形态: 两连阴 (-2.10%, -0.68%)",1,7.23,7.23,100.0%
"形态: 两连阴 (-0.29%, -0.98%)",1,6.93,18.85,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.87%, -1.05%)",1,6.78,11.64,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.78X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.73,6.73,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.22%, -2.13%)",1,6.63,7.07,100.0%
"形态: 两连阴 (-1.51%, -1.19%)",1,6.22,6.22,100.0%
"量能: 放量 (1.53X) | 形态: 两连阴 (-0.32%, -1.28%)",1,6.2,6.2,100.0%
"形态: 两连阴 (-0.68%, -1.03%)",1,6.12,6.12,100.0%
"形态: 两连阴 (-1.23%, -1.92%)",1,6.09,6.09,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-7.35%, -0.99%) | 趋势: 高于MA20",1,6.0,6.0,100.0%
"形态: 两连阴 (-0.63%, -1.52%)",1,5.7,5.7,100.0%
"形态: 两连阴 (-3.52%, -1.75%)",1,5.69,11.86,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-9.98%, -6.72%)",1,5.65,5.77,100.0%
"形态: 两连阴 (-3.99%, -4.28%)",1,5.63,5.63,100.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,5.59,5.59,100.0%
量能: 放量 (1.59X) | 动量: 突破转强 (阳线上穿5/10),1,5.52,5.52,100.0%
"形态: 两连阴 (-7.01%, -2.62%)",1,5.5,5.5,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.49%, -4.47%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.48,5.48,100.0%
"形态: 两连阴 (-2.30%, -0.99%)",1,5.48,10.06,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.40%, -0.82%) | 趋势: 高于MA20",1,5.43,9.95,100.0%
量能: 放量 (1.93X) | 动量: 突破转强 (阳线上穿5/10),1,5.41,5.41,100.0%
"形态: 两连阴 (-4.35%, -2.15%)",1,5.36,8.57,100.0%
"形态: 两连阴 (-4.26%, -3.68%)",1,5.35,5.35,100.0%
"形态: 两连阴 (-3.19%, -1.89%) | 趋势: 高于MA20",1,5.32,5.32,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.65%, -0.88%) | 趋势: 高于MA20",1,5.31,5.31,100.0%
"形态: 两连阴 (-1.43%, -3.10%)",1,5.08,5.08,100.0%
"形态: 两连阴 (-2.82%, -3.60%)",1,5.06,5.06,100.0%
"形态: 两连阴 (-10.00%, -10.04%)",1,5.01,5.82,100.0%
"形态: 两连阴 (-5.85%, -0.76%)",1,5.0,12.8,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.03X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.99,9.88,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.03%, -2.30%) | 趋势: 高于MA20",1,4.94,11.15,100.0%
"量能: 放量 (1.67X) | 形态: 两连阴 (-4.98%, -4.97%)",1,4.9,4.9,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.66%, -1.48%) | 趋势: 高于MA20",1,4.89,4.89,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.81%, -3.63%)",1,4.81,9.96,100.0%
"形态: 两连阴 (-0.64%, -3.12%)",1,4.77,10.12,100.0%
"形态: 两连阴 (-8.91%, -0.66%)",1,4.71,4.71,100.0%
"形态: 两连阴 (-2.58%, -1.09%)",1,4.6,4.6,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.98%, -0.52%)",1,4.56,4.56,100.0%
"形态: 两连阴 (-1.97%, -2.82%)",1,4.55,4.55,100.0%
"形态: 两连阴 (-1.63%, -2.28%)",1,4.53,5.17,100.0%
"形态: 两连阴 (-2.52%, -1.87%)",1,4.51,10.92,100.0%
"形态: 两连阴 (-1.99%, -2.64%) | 趋势: 高于MA20",1,4.39,4.39,100.0%
量能: 放量 (2.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.31,9.18,100.0%
"形态: 两连阴 (-0.62%, -1.40%)",1,4.29,4.29,100.0%
"量能: 放量 (2.00X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.16%, -0.89%) | 动量: 突破转强 (阳线上穿5/10)",1,4.24,4.24,100.0%
"形态: 两连阴 (-2.54%, -3.01%)",1,4.2,10.08,100.0%
"形态: 两连阴 (-3.97%, -1.27%)",1,4.17,4.17,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.11,11.84,100.0%
"形态: 两连阴 (-1.71%, -1.58%)",1,3.96,3.96,100.0%
"形态: 两连阴 (-2.70%, -1.80%)",1,3.94,3.94,100.0%
"形态: 两连阴 (-0.95%, -0.72%)",1,3.94,3.94,100.0%
"形态: 两连阴 (-9.98%, -1.41%)",1,3.92,5.82,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.37%, -2.91%)",1,3.92,3.92,100.0%
"形态: 两连阴 (-0.84%, -1.12%) | 动量: 突破转强 (阳线上穿5/10)",1,3.88,3.88,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.56%, -4.64%)",1,3.83,6.46,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.62%, -1.98%) | 趋势: 高于MA20",1,3.83,6.31,100.0%
"形态: 两连阴 (-2.75%, -1.21%)",1,3.79,3.79,100.0%
"形态: 两连阴 (-0.70%, -0.24%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.78,3.78,100.0%
"形态: 两连阴 (-3.55%, -0.11%)",1,3.75,3.75,100.0%
"形态: 两连阴 (-1.65%, -0.77%)",1,3.75,3.75,100.0%
"形态: 两连阴 (-1.99%, -1.18%)",1,3.66,3.83,100.0%
"形态: 两连阴 (-9.85%, -1.30%)",1,3.47,3.47,100.0%
"形态: 两连阴 (-6.02%, -1.83%)",1,3.39,4.95,100.0%
"形态: 两连阴 (-6.75%, -1.06%)",1,3.39,3.39,100.0%
"形态: 两连阴 (-3.85%, -4.77%)",1,3.35,7.16,100.0%
量能: 放量 (1.50X),3,3.33,6.5566666666666675,66.67%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.31%, -9.99%) | 趋势: 高于MA20",1,3.32,9.38,100.0%
"形态: 两连阴 (-1.40%, -0.94%)",1,3.3,3.3,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.53%, -3.49%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.27,14.65,100.0%
"形态: 两连阴 (-1.05%, -3.57%)",1,3.24,3.24,100.0%
"形态: 两连阴 (-1.45%, -1.52%)",1,3.0,3.59,100.0%
"形态: 两连阴 (-1.99%, -0.98%)",1,2.98,4.92,100.0%
"形态: 两连阴 (-1.16%, -3.52%)",1,2.95,2.95,100.0%
"形态: 两连阴 (-0.38%, -2.61%)",1,2.9,2.9,100.0%
"形态: 两连阴 (-4.10%, -2.14%)",1,2.84,2.84,100.0%
"形态: 两连阴 (-0.33%, -2.49%)",1,2.79,5.41,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.71%, -4.55%)",1,2.77,7.2,100.0%
"量能: 放量 (1.65X) | 形态: 两连阴 (-1.52%, -1.94%)",1,2.65,2.65,100.0%
量能: 放量 (1.52X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.62,2.62,100.0%
"形态: 两连阴 (-3.39%, -2.50%)",1,2.61,2.61,100.0%
"形态: 两连阴 (-2.74%, -1.20%)",1,2.58,4.44,100.0%
"形态: 两连阴 (-1.90%, -3.26%)",1,2.55,2.87,100.0%
"形态: 两连阴 (-2.19%, -3.39%)",1,2.45,2.45,100.0%
"形态: 两连阴 (-2.81%, -2.17%)",1,2.35,8.17,100.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-3.34%, -1.50%)",1,2.34,2.34,100.0%
"形态: 两连阴 (-4.90%, -0.89%)",1,2.32,2.32,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.13%, -2.99%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.31,2.31,100.0%
"量能: 放量 (1.83X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.04%, -1.22%) | 动量: 突破转强 (阳线上穿5/10)",1,2.24,2.24,100.0%
"形态: 两连阴 (-0.82%, -0.69%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.18,2.18,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.83%, -2.53%)",1,2.11,6.51,100.0%
"形态: 两连阴 (-1.22%, -0.80%)",1,2.07,6.6,100.0%
"形态: 两连阴 (-0.33%, -1.59%)",1,2.06,3.98,100.0%
量能: 放量 (1.54X) | 动量: 突破转强 (阳线上穿5/10),1,1.99,1.99,100.0%
"形态: 两连阴 (-2.30%, -0.09%)",1,1.99,4.58,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -3.37%)",1,1.96,1.96,100.0%
量能: 放量 (1.73X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.96,5.65,100.0%
"形态: 两连阴 (-1.27%, -3.29%)",1,1.95,1.95,100.0%
"形态: 两连阴 (-0.11%, -1.73%)",1,1.95,1.95,100.0%
"形态: 两连阴 (-1.77%, -3.09%)",1,1.91,2.18,100.0%
"形态: 两连阴 (-0.89%, -2.11%)",1,1.9,1.9,100.0%
量能: 放量 (1.79X) | 动量: 突破转强 (阳线上穿5/10),2,1.885,1.885,100.0%
"形态: 两连阴 (-2.60%, -1.62%)",1,1.88,2.67,100.0%
"量能: 放量 (1.78X) | 形态: 两连阴 (-2.60%, -1.50%) | 动量: 突破转强 (阳线上穿5/10)",1,1.85,1.85,100.0%
"形态: 两连阴 (-4.97%, -1.90%)",1,1.75,1.75,100.0%
"形态: 两连阴 (-1.01%, -0.17%)",1,1.73,2.76,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.49%, -0.79%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.71,5.54,100.0%
"形态: 两连阴 (-2.38%, -1.16%)",1,1.7,1.7,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.03%, -0.59%) | 趋势: 高于MA20",1,1.63,1.63,100.0%
"形态: 两连阴 (-3.79%, -0.44%)",1,1.5,3.76,100.0%
量能: 放量 (1.62X),1,1.41,1.41,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.17%, -2.66%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.36,1.36,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20",1,1.35,5.08,100.0%
"形态: 两连阴 (-1.13%, -2.43%)",1,1.33,2.8,100.0%
"形态: 两连阴 (-0.53%, -2.26%)",1,1.27,1.27,100.0%
"形态: 两连阴 (-1.09%, -2.52%)",1,1.25,1.25,100.0%
量能: 放量 (1.62X) | 动量: 突破转强 (阳线上穿5/10),2,1.24,3.9699999999999998,50.0%
趋势: 多头排列 (5>20>60),35,1.2325714285714284,5.144571428571429,42.86%
"形态: 两连阴 (-2.14%, -1.99%)",1,1.2,1.2,100.0%
"形态: 两连阴 (-5.00%, -2.33%)",1,1.18,1.18,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.83%, -2.95%)",1,1.16,1.16,100.0%
"形态: 两连阴 (-0.79%, -9.99%)",1,1.1,2.28,100.0%
"形态: 两连阴 (-1.64%, -0.76%)",1,1.09,2.48,100.0%
"形态: 两连阴 (-3.74%, -0.61%)",1,1.09,5.06,100.0%
"形态: 两连阴 (-3.13%, -1.94%)",1,1.05,2.96,100.0%
"形态: 两连阴 (-3.68%, -0.37%)",1,1.04,8.45,100.0%
"形态: 两连阴 (-2.95%, -4.33%)",1,1.03,1.03,100.0%
"形态: 两连阴 (-0.82%, -0.41%)",1,1.03,1.03,100.0%
"形态: 两连阴 (-3.17%, -0.30%)",1,1.01,2.8,100.0%
"形态: 两连阴 (-4.32%, -1.67%)",1,0.99,3.6,100.0%
"形态: 两连阴 (-4.05%, -0.98%)",1,0.99,3.85,100.0%
"形态: 两连阴 (-3.70%, -0.76%)",1,0.98,0.98,100.0%
"形态: 两连阴 (-0.78%, -3.13%)",1,0.98,1.96,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.37%, -1.29%)",1,0.97,0.97,100.0%
"形态: 两连阴 (-1.88%, -0.36%)",1,0.94,3.68,100.0%
"形态: 两连阴 (-1.28%, -0.78%)",1,0.94,1.21,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.89%, -0.83%)",1,0.87,0.87,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.49%, -5.62%)",1,0.84,4.85,100.0%
量能: 放量 (2.06X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,0.79,0.79,100.0%
"形态: 两连阴 (-1.51%, -3.68%)",1,0.78,3.59,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.39%, -1.39%) | 趋势: 高于MA20",1,0.78,17.6,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.58X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,0.7449999999999999,0.7749999999999999,50.0%
"形态: 两连阴 (-1.75%, -0.74%)",1,0.74,4.29,100.0%
"形态: 两连阴 (-2.82%, -2.66%)",1,0.73,0.73,100.0%
"形态: 两连阴 (-3.12%, -0.39%)",1,0.72,2.3,100.0%
"形态: 两连阴 (-1.74%, -5.08%)",1,0.7,0.7,100.0%
"量能: 放量 (1.53X) | 形态: 两连阴 (-3.57%, -1.20%)",1,0.69,0.69,100.0%
"形态: 两连阴 (-0.49%, -0.98%)",1,0.68,0.68,100.0%
"形态: 两连阴 (-0.56%, -1.77%)",1,0.66,3.05,100.0%
"形态: 两连阴 (-2.41%, -2.47%)",1,0.65,2.16,100.0%
"形态: 两连阴 (-2.82%, -1.45%)",1,0.65,2.37,100.0%
"形态: 两连阴 (-4.94%, -1.65%)",1,0.65,0.65,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.6,3.43,100.0%
"形态: 两连阴 (-1.70%, -1.16%)",1,0.6,4.02,100.0%
"形态: 两连阴 (-4.13%, -2.25%)",1,0.59,3.14,100.0%
"量能: 放量 (1.77X) | 形态: 两连阴 (-2.61%, -0.99%)",1,0.59,0.59,100.0%
"形态: 两连阴 (-1.49%, -1.65%)",1,0.58,1.3,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,0.57,5.73,100.0%
"形态: 两连阴 (-1.09%, -1.47%)",1,0.54,1.55,100.0%
"形态: 两连阴 (-2.28%, -1.56%)",1,0.53,4.47,100.0%
"形态: 两连阴 (-2.62%, -0.62%)",1,0.53,7.84,100.0%
"形态: 两连阴 (-0.98%, -2.32%)",1,0.51,0.51,100.0%
"形态: 两连阴 (-3.45%, -1.48%)",1,0.51,1.15,100.0%
"形态: 两连阴 (-3.13%, -1.40%)",1,0.44,0.88,100.0%
量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.43,0.43,100.0%
"形态: 两连阴 (-2.31%, -1.91%)",1,0.38,1.91,100.0%
"形态: 两连阴 (-3.74%, -0.09%)",1,0.36,12.03,100.0%
"形态: 两连阴 (-4.24%, -2.13%)",1,0.35,2.95,100.0%
"形态: 两连阴 (-4.29%, -2.03%)",1,0.34,3.02,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.99%, -3.08%)",1,0.34,0.34,100.0%
"形态: 两连阴 (-1.82%, -2.51%)",1,0.31,6.98,100.0%
"形态: 两连阴 (-4.06%, -1.36%)",1,0.31,2.49,100.0%
"形态: 两连阴 (-2.74%, -1.85%)",1,0.29,1.8,100.0%
量能: 放量 (2.34X) | 形态: 10日内有涨停,1,0.29,3.31,100.0%
"形态: 两连阴 (-4.45%, -2.28%)",1,0.28,2.41,100.0%
"形态: 两连阴 (-0.80%, -1.37%)",1,0.25,0.25,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.67%, -2.95%)",1,0.22,1.52,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.40%, -2.02%)",1,0.21,3.77,100.0%
"形态: 两连阴 (-1.86%, -1.47%)",1,0.21,0.21,100.0%
"形态: 两连阴 (-1.69%, -1.52%)",1,0.2,1.18,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.99%, -2.52%) | 趋势: 高于MA20",1,0.19,2.87,100.0%
"形态: 两连阴 (-1.83%, -1.53%)",1,0.17,0.17,100.0%
"形态: 两连阴 (-3.30%, -1.78%)",1,0.16,1.71,100.0%
"形态: 两连阴 (-1.54%, -0.31%)",1,0.16,6.46,100.0%
"形态: 两连阴 (-0.78%, -1.96%)",1,0.16,0.16,100.0%
"形态: 两连阴 (-2.78%, -2.18%)",1,0.14,2.57,100.0%
"形态: 两连阴 (-2.81%, -0.72%)",1,0.14,4.03,100.0%
"形态: 两连阴 (-0.88%, -1.14%)",1,0.13,1.46,100.0%
"形态: 两连阴 (-1.81%, -1.16%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.13,0.13,100.0%
"形态: 两连阴 (-0.12%, -1.69%)",1,0.12,2.23,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.08%, -0.72%)",1,0.1,0.1,100.0%
"形态: 两连阴 (-1.86%, -1.59%)",1,0.1,2.54,100.0%
"形态: 两连阴 (-1.87%, -0.69%)",1,0.09,0.09,100.0%
"量能: 放量 (1.89X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.21%, -2.75%)",1,0.09,0.09,100.0%
"形态: 两连阴 (-1.95%, -2.07%)",1,0.08,1.27,100.0%
"形态: 两连阴 (-4.04%, -1.95%)",1,0.06,1.75,100.0%
"形态: 两连阴 (-1.63%, -2.22%)",1,0.0,1.47,0.0%
"形态: 两连阴 (-1.53%, -1.61%)",1,0.0,3.49,0.0%
"量能: 放量 (1.50X) | 形态: 两连阴 (-3.29%, -0.24%)",1,0.0,0.0,0.0%
"形态: 两连阴 (-1.03%, -0.70%)",1,0.0,1.97,0.0%
"形态: 两连阴 (-0.83%, -1.88%)",1,0.0,0.0,0.0%
"形态: 两连阴 (-1.37%, -1.96%)",1,0.0,0.0,0.0%
"形态: 两连阴 (-1.51%, -1.54%)",1,0.0,0.0,0.0%
"量能: 放量 (2.27X) | 形态: 两连阴 (-1.92%, -2.25%) | 动量: 突破转强 (阳线上穿5/10)",1,0.0,0.0,0.0%
"形态: 两连阴 (-1.59%, -1.19%)",1,-0.09,2.19,0.0%
"形态: 两连阴 (-1.79%, -1.91%)",1,-0.09,2.58,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.72%, -8.71%)",1,-0.11,-0.11,0.0%
"形态: 两连阴 (-1.27%, -1.15%)",1,-0.14,1.64,0.0%
"形态: 两连阴 (-1.57%, -1.59%)",1,-0.16,-0.16,0.0%
"量能: 放量 (1.51X) | 形态: 两连阴 (-1.18%, -1.88%)",1,-0.17,-0.17,0.0%
"形态: 两连阴 (-3.48%, -2.75%)",1,-0.18,3.61,0.0%
"形态: 两连阴 (-3.72%, -1.83%)",1,-0.21,-0.21,0.0%
"形态: 两连阴 (-3.41%, -0.15%)",1,-0.21,8.31,0.0%
"形态: 两连阴 (-2.02%, -2.26%)",1,-0.21,1.07,0.0%
"形态: 两连阴 (-3.13%, -1.38%)",1,-0.24,1.92,0.0%
"形态: 两连阴 (-4.27%, -1.73%)",1,-0.26,1.8,0.0%
