代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
000995,2026-03-31,15.0,13.53,-9.8,-6.73,0,2,量能: 放量 (2.27X) | 动量: 突破转强 (阳线上穿5/10)
603601,2026-03-31,15.49,14.1,-8.97,-4.0,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600428,2026-03-31,8.99,9.6,6.79,6.79,1,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
600817,2026-03-31,11.02,11.14,1.09,1.09,1,2,"形态: 两连阴 (-0.55%, -0.09%)"
603876,2026-03-31,22.16,22.48,1.44,1.44,1,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000155,2026-03-31,15.87,16.97,6.93,6.93,1,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
003036,2026-03-31,27.86,24.94,-10.48,-5.64,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600137,2026-03-31,22.97,21.5,-6.4,-0.91,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600039,2026-03-31,10.07,9.6,-4.67,-4.67,0,2,趋势: 高于MA20
002250,2026-03-31,16.56,16.15,-2.48,-0.85,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600197,2026-03-31,12.04,12.13,0.75,0.75,1,2,量能: 放量 (1.73X)
600219,2026-03-31,6.13,6.18,0.82,0.82,1,2,形态: 10日内有涨停
002043,2026-03-31,15.36,15.1,-1.69,0.46,0,2,动量: 突破转强 (阳线上穿5/10)
603189,2026-03-31,17.76,16.39,-7.71,-2.87,0,2,"量能: 放量 (1.67X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.11%, -0.79%)"
603668,2026-03-31,12.7,13.56,6.77,6.77,1,2,动量: 突破转强 (阳线上穿5/10)
002350,2026-03-31,13.59,13.68,0.66,1.47,1,2,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.89%, -4.19%)"
002519,2026-03-31,8.82,7.96,-9.75,-7.03,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603002,2026-03-31,9.84,9.71,-1.32,3.05,0,2,形态: 10日内有涨停
601598,2026-03-31,6.16,6.3,2.27,2.27,1,2,量能: 放量 (1.96X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600419,2026-03-31,9.52,9.59,0.74,1.16,1,2,量能: 放量 (2.11X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002960,2026-03-31,11.85,11.78,-0.59,0.93,0,2,"形态: 两连阴 (-0.25%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000586,2026-03-31,15.47,17.15,10.86,10.86,1,2,趋势: 高于MA20
603885,2026-03-31,11.99,12.18,1.58,2.67,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600719,2026-03-31,6.96,6.67,-4.17,-1.72,0,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.20%, -1.93%) | 趋势: 高于MA20"
601288,2026-03-31,6.7,6.92,3.28,3.28,1,2,量能: 放量 (1.88X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600897,2026-03-31,16.33,16.4,0.43,0.43,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603707,2026-03-31,9.79,9.95,1.63,1.74,1,2,趋势: 高于MA20
600126,2026-03-31,8.56,8.72,1.87,2.57,1,2,动量: 突破转强 (阳线上穿5/10)
002565,2026-03-31,17.01,16.2,-4.76,-1.82,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000592,2026-03-31,12.78,12.57,-1.64,-1.64,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603323,2026-03-31,4.91,4.9,-0.2,0.0,0,2,"形态: 两连阴 (-1.21%, -0.20%)"
603685,2026-03-31,29.8,32.24,8.19,8.19,1,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002842,2026-03-31,32.75,31.0,-5.34,-1.68,0,2,形态: 10日内有涨停
603871,2026-03-31,13.45,13.37,-0.59,2.53,0,2,"形态: 两连阴 (-1.80%, -4.58%)"
002800,2026-03-31,22.91,20.69,-9.69,-7.42,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603182,2026-03-31,16.24,16.24,0.0,0.0,0,1,量能: 放量 (1.88X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600338,2026-03-31,17.02,17.16,0.82,0.82,1,2,形态: 10日内有涨停
603219,2026-03-31,15.45,15.9,2.91,4.53,1,2,"形态: 两连阴 (-1.02%, -0.06%)"
002208,2026-03-31,12.12,11.5,-5.12,-1.82,0,2,量能: 放量 (1.62X)
600773,2026-03-31,18.23,18.22,-0.05,-0.05,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002795,2026-03-31,7.93,8.06,1.64,1.64,1,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-03-31,7.59,8.55,12.65,12.65,1,2,量能: 放量 (1.73X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002096,2026-03-31,11.53,11.52,-0.09,1.91,0,2,量能: 放量 (1.58X)
002972,2026-03-31,12.86,12.77,-0.7,0.23,0,2,量能: 放量 (1.76X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002131,2026-03-31,7.81,7.45,-4.61,-1.02,0,2,动量: 突破转强 (阳线上穿5/10)
603817,2026-03-31,7.45,7.11,-4.56,-2.42,0,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.71%, -2.03%)"
600886,2026-03-31,14.16,14.15,-0.07,-0.07,0,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.61%, -1.71%)"
600232,2026-03-31,8.1,8.06,-0.49,0.37,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
001376,2026-03-31,15.76,15.23,-3.36,0.19,0,2,"形态: 10日内有涨停 | 形态: 两连阴 (-1.29%, -4.65%)"
601777,2026-03-31,9.87,10.2,3.34,3.34,1,2,动量: 突破转强 (阳线上穿5/10)
600376,2026-03-31,5.05,4.92,-2.57,0.59,0,2,"形态: 10日内有涨停 | 形态: 两连阴 (-1.89%, -1.35%)"
600965,2026-03-31,5.77,5.67,-1.73,-1.73,0,2,趋势: 高于MA20
000546,2026-03-31,6.6,6.42,-2.73,-2.73,0,2,形态: 10日内有涨停 | 趋势: 高于MA20
002582,2026-03-31,11.23,11.27,0.36,0.8,1,2,趋势: 高于MA20
600151,2026-03-31,13.67,13.1,-4.17,-3.22,0,2,量能: 放量 (1.55X) | 动量: 突破转强 (阳线上穿5/10)
002560,2026-03-31,10.79,13.06,21.04,21.04,1,2,量能: 放量 (2.15X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002810,2026-03-31,23.44,23.04,-1.71,2.47,0,2,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.98X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600590,2026-03-31,12.87,13.67,6.22,8.0,1,2,形态: 10日内有涨停
000600,2026-03-31,9.2,8.94,-2.83,0.22,0,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.06%, -6.61%)"
603305,2026-03-31,14.63,14.56,-0.48,0.55,0,2,动量: 突破转强 (阳线上穿5/10)
603272,2026-03-31,33.0,31.8,-3.64,0.24,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600359,2026-03-31,7.31,7.24,-0.96,-0.96,0,2,量能: 放量 (1.89X) | 形态: 10日内有涨停
600755,2026-03-31,6.4,6.41,0.16,0.16,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002066,2026-03-31,19.9,20.07,0.85,0.95,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000030,2026-03-31,5.56,5.12,-7.91,-6.47,0,2,量能: 放量 (2.77X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000967,2026-03-31,8.51,9.31,9.4,9.4,1,2,趋势: 多头排列 (5>20>60)
