触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.06%, -3.38%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,20.92,30.15,100.0%
"形态: 两连阴 (-9.99%, -6.15%)",1,20.48,30.75,100.0%
"形态: 两连阴 (-4.48%, -0.40%)",1,20.4,44.16,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.15%, -5.80%)",1,20.07,20.07,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.64%, -2.78%) | 趋势: 高于MA20",1,19.97,26.05,100.0%
"形态: 两连阴 (-9.94%, -3.07%)",1,19.92,40.36,100.0%
"量能: 放量 (1.51X) | 形态: 两连阴 (-3.07%, -1.32%)",1,19.89,19.89,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.26%, -5.03%) | 趋势: 高于MA20",1,19.43,19.43,100.0%
"形态: 两连阴 (-1.66%, -0.11%)",1,19.25,23.78,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.78%, -3.63%) | 趋势: 高于MA20",1,19.02,25.05,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.36X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,18.69,23.81,100.0%
"形态: 两连阴 (-0.24%, -9.99%)",1,18.67,28.8,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -3.27%) | 趋势: 高于MA20",1,18.41,18.41,100.0%
"形态: 两连阴 (-2.44%, -1.29%) | 趋势: 高于MA20",1,18.19,18.19,100.0%
"形态: 两连阴 (-4.02%, -1.78%)",1,17.89,29.12,100.0%
"形态: 两连阴 (-2.31%, -3.14%)",1,17.53,24.69,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.65%, -2.88%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,17.35,25.74,100.0%
"形态: 两连阴 (-2.79%, -2.87%) | 趋势: 高于MA20",1,16.7,30.44,100.0%
"形态: 两连阴 (-3.07%, -2.78%)",1,16.58,36.46,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.56%, -0.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,16.39,28.34,100.0%
"形态: 两连阴 (-2.87%, -0.59%) | 趋势: 高于MA20",1,16.1,29.76,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.52%, -4.13%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,15.99,19.24,100.0%
"形态: 两连阴 (-0.59%, -3.07%)",1,15.18,15.18,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.03%, -0.97%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,14.93,14.93,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.77%, -3.51%)",1,14.63,16.96,100.0%
量能: 放量 (1.68X),1,14.56,17.35,100.0%
量能: 放量 (1.50X),1,14.49,15.97,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.12%, -2.49%)",1,14.42,24.45,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.02%, -0.36%) | 趋势: 高于MA20",1,14.41,27.65,100.0%
"形态: 两连阴 (-1.72%, -3.11%)",1,14.3,15.78,100.0%
量能: 放量 (2.21X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,14.17,21.66,100.0%
"形态: 两连阴 (-27.03%, -3.95%)",1,14.04,17.64,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.89%, -5.46%) | 趋势: 高于MA20",1,13.92,17.11,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.48%, -2.51%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,13.92,26.84,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.08%, -3.62%) | 趋势: 高于MA20",1,13.53,15.83,100.0%
"形态: 两连阴 (-4.15%, -7.03%)",1,13.49,13.49,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.41%, -1.13%) | 趋势: 高于MA20",1,13.33,13.33,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.48%, -2.48%) | 趋势: 高于MA20",1,12.99,12.99,100.0%
"形态: 两连阴 (-0.10%, -0.21%)",1,12.79,12.79,100.0%
"形态: 两连阴 (-1.51%, -0.31%)",1,12.36,12.36,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.24%, -1.73%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,12.03,12.03,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.13%, -3.59%)",1,12.0,22.2,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.89%, -1.42%) | 趋势: 高于MA20",1,11.89,15.54,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.61%, -4.21%) | 趋势: 高于MA20",1,11.86,17.33,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.77X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,11.78,12.6,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.92X) | 趋势: 高于MA20,1,11.65,24.79,100.0%
量能: 放量 (1.86X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,11.51,20.42,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.08%, -1.71%) | 趋势: 高于MA20",1,11.18,12.44,100.0%
"形态: 两连阴 (-2.73%, -1.49%)",1,11.11,11.11,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.85X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,11.02,11.02,100.0%
"量能: 放量 (2.16X) | 形态: 两连阴 (-2.23%, -1.19%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,11.02,15.24,100.0%
"形态: 两连阴 (-2.25%, -4.67%)",1,10.96,11.84,100.0%
"形态: 两连阴 (-0.25%, -4.13%)",1,10.93,10.93,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.50%, -7.32%)",1,10.31,13.54,100.0%
"形态: 两连阴 (-3.84%, -0.15%)",1,10.31,21.58,100.0%
"形态: 两连阴 (-1.51%, -3.30%)",1,10.27,15.75,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.62%, -2.07%) | 趋势: 高于MA20",1,10.25,12.49,100.0%
"形态: 两连阴 (-0.90%, -1.81%)",1,10.16,10.16,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.82%, -3.49%) | 趋势: 高于MA20",1,10.06,10.06,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.48%, -1.64%) | 趋势: 高于MA20",1,10.06,10.06,100.0%
"形态: 两连阴 (-0.12%, -0.38%)",1,10.05,10.43,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.53%, -6.93%)",1,10.04,10.04,100.0%
"形态: 两连阴 (-7.82%, -2.98%)",1,10.0,10.0,100.0%
"形态: 两连阴 (-0.67%, -1.51%)",1,9.81,15.28,100.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-1.29%, -2.78%)",1,9.72,9.72,100.0%
"形态: 两连阴 (-2.98%, -0.74%)",1,9.71,9.71,100.0%
"形态: 两连阴 (-7.24%, -2.76%)",1,9.49,9.97,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.40%, -0.63%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,9.46,31.06,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.71%, -1.00%) | 趋势: 高于MA20",1,9.39,10.63,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.10%, -0.38%) | 趋势: 高于MA20",1,9.3,9.3,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.74%, -0.59%)",1,9.27,18.15,100.0%
"形态: 两连阴 (-3.10%, -6.29%)",1,9.23,9.6,100.0%
"形态: 两连阴 (-1.66%, -5.00%)",1,8.95,8.95,100.0%
"形态: 两连阴 (-3.78%, -3.62%)",1,8.94,8.94,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.47%, -10.00%) | 趋势: 高于MA20",1,8.81,14.13,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.46%, -1.11%)",1,8.72,9.95,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.82%, -3.36%) | 趋势: 高于MA20",1,8.68,14.43,100.0%
"形态: 两连阴 (-2.19%, -5.86%)",1,8.56,14.92,100.0%
"量能: 放量 (1.59X) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.66%, -2.36%)",1,8.49,8.49,100.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),2,8.369999999999997,26.765,50.0%
"形态: 两连阴 (-1.15%, -2.99%)",1,8.26,13.35,100.0%
"形态: 两连阴 (-1.20%, -4.88%)",1,8.09,18.87,100.0%
"形态: 两连阴 (-1.40%, -0.15%)",1,8.09,8.09,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.02%, -4.22%) | 趋势: 高于MA20",1,7.98,7.98,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.97%, -5.74%) | 趋势: 高于MA20",1,7.95,13.66,100.0%
"形态: 两连阴 (-2.50%, -0.37%) | 趋势: 高于MA20",1,7.85,7.85,100.0%
"形态: 两连阴 (-0.93%, -2.70%)",1,7.65,7.65,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.13%, -0.13%)",1,7.61,7.61,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.77%, -7.04%) | 趋势: 高于MA20",1,7.44,7.44,100.0%
"形态: 两连阴 (-2.84%, -0.45%)",1,7.12,7.12,100.0%
"形态: 两连阴 (-1.10%, -3.10%)",1,6.96,7.33,100.0%
"形态: 两连阴 (-2.47%, -3.37%)",1,6.94,8.38,100.0%
"形态: 两连阴 (-2.59%, -0.37%)",1,6.92,16.48,100.0%
"形态: 两连阴 (-2.31%, -3.86%)",1,6.82,6.82,100.0%
"形态: 两连阴 (-5.52%, -5.98%)",1,6.74,12.02,100.0%
"形态: 两连阴 (-2.75%, -9.98%)",1,6.68,7.94,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.36%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,6.54,18.87,100.0%
"形态: 两连阴 (-1.20%, -0.46%)",1,6.53,6.53,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.86%, -0.95%) | 趋势: 高于MA20",1,6.52,6.52,100.0%
"形态: 两连阴 (-4.22%, -2.78%) | 趋势: 高于MA20",1,6.47,24.62,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.91%, -0.06%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,6.46,11.0,100.0%
量能: 放量 (1.58X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.15,7.38,100.0%
"形态: 两连阴 (-0.43%, -0.93%)",1,6.12,6.12,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.44%, -1.62%)",1,6.04,6.04,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.75%, -0.13%) | 趋势: 高于MA20",1,5.98,5.98,100.0%
"形态: 两连阴 (-1.22%, -0.88%)",1,5.95,14.36,100.0%
"形态: 两连阴 (-1.72%, -0.47%)",1,5.93,5.93,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-5.00%, -4.53%) | 趋势: 高于MA20",1,5.93,7.24,100.0%
"形态: 两连阴 (-2.08%, -1.50%)",1,5.81,11.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.04%, -5.30%) | 趋势: 高于MA20",1,5.75,5.75,100.0%
"形态: 两连阴 (-0.30%, -6.00%)",1,5.74,17.82,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.08%, -3.05%) | 趋势: 高于MA20",1,5.71,10.06,100.0%
"形态: 两连阴 (-2.60%, -2.44%)",1,5.71,5.71,100.0%
"形态: 两连阴 (-4.39%, -0.31%) | 趋势: 高于MA20",1,5.69,12.48,100.0%
"形态: 两连阴 (-7.32%, -4.74%)",1,5.69,8.79,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.33%, -2.39%)",1,5.5,12.63,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.05X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,5.48,6.455,100.0%
"形态: 两连阴 (-4.98%, -5.00%)",1,5.33,5.33,100.0%
量能: 放量 (1.82X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,5.2,13.61,100.0%
"形态: 两连阴 (-5.64%, -4.25%)",1,5.18,5.18,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,5.1499999999999995,11.995,50.0%
"形态: 两连阴 (-3.42%, -3.07%)",1,5.05,8.17,100.0%
"形态: 两连阴 (-0.22%, -8.48%)",1,5.04,5.04,100.0%
"形态: 两连阴 (-3.64%, -0.33%) | 趋势: 高于MA20",1,5.0,14.58,100.0%
"形态: 两连阴 (-2.39%, -2.56%)",1,5.0,12.1,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.67%, -3.33%) | 趋势: 高于MA20",1,5.0,5.0,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.68X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.98,6.17,100.0%
"形态: 两连阴 (-0.15%, -1.18%) | 趋势: 高于MA20",1,4.86,11.6,100.0%
量能: 放量 (2.81X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.79,17.5,100.0%
"形态: 两连阴 (-1.98%, -3.22%)",1,4.76,9.64,100.0%
量能: 放量 (1.62X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.69,17.76,100.0%
"形态: 两连阴 (-4.15%, -3.04%)",1,4.5,4.57,100.0%
"形态: 两连阴 (-2.04%, -2.00%)",1,4.45,6.25,100.0%
"形态: 两连阴 (-3.10%, -3.99%)",1,4.38,7.27,100.0%
"形态: 两连阴 (-0.75%, -2.65%)",1,4.38,6.03,100.0%
"形态: 两连阴 (-3.75%, -1.36%)",1,4.36,18.06,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.57%, -3.27%) | 趋势: 高于MA20",1,4.3,13.78,100.0%
"形态: 两连阴 (-0.31%, -2.76%) | 趋势: 高于MA20",1,4.21,10.9,100.0%
"形态: 两连阴 (-1.63%, -0.41%)",1,4.19,4.19,100.0%
"形态: 两连阴 (-1.20%, -1.93%)",1,4.15,4.37,100.0%
"形态: 两连阴 (-1.64%, -1.11%)",1,4.07,4.07,100.0%
"形态: 两连阴 (-1.58%, -3.93%)",1,4.06,13.56,100.0%
量能: 放量 (1.50X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,4.0249999999999995,46.115,50.0%
量能: 放量 (1.67X),1,4.02,4.02,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.49%, -1.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.99,13.11,100.0%
"形态: 两连阴 (-3.07%, -1.03%)",1,3.93,4.98,100.0%
"形态: 两连阴 (-0.46%, -1.26%)",1,3.92,6.78,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.63%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.91,3.91,100.0%
"形态: 两连阴 (-2.96%, -1.35%)",1,3.9,3.9,100.0%
"形态: 两连阴 (-0.15%, -0.65%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.79,14.38,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.78,3.78,100.0%
量能: 放量 (1.88X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.77,14.4,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.26%, -0.09%) | 趋势: 高于MA20",1,3.69,3.87,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.29%, -0.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.61,3.61,100.0%
"形态: 两连阴 (-3.36%, -1.62%)",1,3.61,4.4,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.54X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,3.5700000000000003,11.865,100.0%
"形态: 两连阴 (-2.10%, -0.78%)",1,3.53,3.53,100.0%
量能: 放量 (1.63X),1,3.51,4.91,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.38%, -5.57%) | 趋势: 高于MA20",1,3.51,6.32,100.0%
"形态: 两连阴 (-0.35%, -2.19%)",1,3.5,3.5,100.0%
量能: 放量 (1.68X) | 趋势: 高于MA20,1,3.39,3.39,100.0%
"形态: 两连阴 (-4.62%, -3.39%)",1,3.36,6.14,100.0%
"形态: 两连阴 (-1.11%, -1.60%)",1,3.32,3.32,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.59%, -2.04%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.3,11.69,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.61%, -2.57%) | 趋势: 高于MA20",1,3.28,12.66,100.0%
"形态: 两连阴 (-1.18%, -4.78%) | 趋势: 高于MA20",1,3.24,9.88,100.0%
"形态: 两连阴 (-2.51%, -0.78%)",1,3.24,3.24,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.65%, -1.30%)",1,3.23,8.67,100.0%
"形态: 两连阴 (-2.42%, -1.19%)",1,3.19,3.85,100.0%
"量能: 放量 (1.52X) | 形态: 两连阴 (-0.92%, -5.31%)",1,3.19,8.29,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.33%, -3.07%)",1,3.13,4.18,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.57%, -0.39%)",1,3.07,3.17,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.28%, -2.17%) | 趋势: 高于MA20",1,3.07,4.21,100.0%
"量能: 放量 (1.74X) | 形态: 两连阴 (-4.32%, -4.96%) | 动量: 突破转强 (阳线上穿5/10)",1,3.07,7.91,100.0%
"形态: 两连阴 (-1.42%, -0.76%) | 动量: 突破转强 (阳线上穿5/10)",1,3.01,6.26,100.0%
"形态: 两连阴 (-2.56%, -2.13%)",1,2.99,13.33,100.0%
"形态: 两连阴 (-1.40%, -3.24%)",1,2.97,11.76,100.0%
"形态: 两连阴 (-0.55%, -1.22%)",1,2.94,2.94,100.0%
"量能: 放量 (1.83X) | 形态: 两连阴 (-0.16%, -1.46%)",1,2.91,8.65,100.0%
"形态: 两连阴 (-5.04%, -5.46%)",1,2.9,2.9,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.52%, -2.11%)",1,2.89,11.21,100.0%
"形态: 两连阴 (-0.87%, -1.15%) | 趋势: 高于MA20",1,2.86,13.37,100.0%
"形态: 两连阴 (-1.88%, -3.65%)",1,2.84,2.84,100.0%
"形态: 两连阴 (-9.98%, -1.20%)",1,2.82,13.08,100.0%
"形态: 两连阴 (-3.95%, -5.08%)",1,2.82,3.08,100.0%
"形态: 两连阴 (-2.30%, -1.46%)",1,2.78,2.78,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.29%, -0.95%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.62,2.62,100.0%
"形态: 两连阴 (-1.94%, -1.46%) | 趋势: 高于MA20",1,2.6,6.46,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.00%, -1.33%) | 趋势: 高于MA20",1,2.6,5.26,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.18%, -3.89%)",1,2.56,3.99,100.0%
"形态: 两连阴 (-3.75%, -4.55%)",1,2.55,7.37,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.65%, -5.57%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.53,15.55,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.39%, -3.26%) | 趋势: 高于MA20",1,2.37,2.55,100.0%
"形态: 两连阴 (-0.82%, -3.63%)",1,2.35,5.11,100.0%
"形态: 两连阴 (-1.04%, -2.70%)",2,2.335,3.215,50.0%
量能: 放量 (1.90X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.33,4.88,100.0%
"形态: 两连阴 (-0.96%, -0.19%)",1,2.31,18.86,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.80%, -0.75%) | 趋势: 高于MA20",1,2.31,10.72,100.0%
量能: 放量 (3.05X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.31,9.17,100.0%
"形态: 两连阴 (-6.56%, -3.02%)",1,2.29,3.48,100.0%
"形态: 两连阴 (-0.34%, -1.73%)",1,2.25,3.64,100.0%
