触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,13.99,17.38,100.0%
"形态: 两连阴 (-0.84%, -1.69%)",1,13.8,16.01,100.0%
"形态: 两连阴 (-1.61%, -3.11%)",1,13.77,13.77,100.0%
"形态: 两连阴 (-2.31%, -3.14%)",1,13.42,20.46,100.0%
"形态: 两连阴 (-1.20%, -4.88%)",1,12.94,18.87,100.0%
"形态: 两连阴 (-5.18%, -0.78%)",1,12.46,12.46,100.0%
量能: 放量 (2.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,12.44,13.94,100.0%
"形态: 两连阴 (-1.16%, -1.40%)",1,12.31,17.7,100.0%
量能: 放量 (1.50X),1,12.1,12.1,100.0%
"形态: 两连阴 (-1.72%, -3.11%)",1,11.91,11.91,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.58%, -0.27%) | 趋势: 高于MA20",1,11.17,11.17,100.0%
量能: 放量 (1.87X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,10.725,10.725,100.0%
"形态: 两连阴 (-1.42%, -5.14%) | 趋势: 高于MA20",1,10.34,10.34,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.36%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,10.08,18.87,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.99%, -1.41%)",1,10.06,10.06,100.0%
量能: 放量 (1.69X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,10.043333333333335,13.01,66.67%
"形态: 两连阴 (-10.00%, -10.05%)",1,9.71,9.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.64%, -2.78%) | 趋势: 高于MA20",1,9.55,18.31,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.74%, -0.59%)",1,9.41,18.15,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.69%, -1.18%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,9.17,10.83,100.0%
"形态: 两连阴 (-0.96%, -0.19%)",1,9.14,9.14,100.0%
"形态: 两连阴 (-9.94%, -3.07%)",1,9.11,17.19,100.0%
量能: 放量 (2.35X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,8.86,11.39,100.0%
"形态: 两连阴 (-0.50%, -2.82%)",1,8.77,18.73,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.78%, -3.63%) | 趋势: 高于MA20",1,8.69,17.37,100.0%
"形态: 两连阴 (-4.48%, -0.40%)",1,8.32,17.63,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.59X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,8.15,14.71,100.0%
"形态: 两连阴 (-0.28%, -1.39%)",1,8.03,8.31,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.51%, -1.77%) | 趋势: 高于MA20",1,7.94,9.92,100.0%
量能: 放量 (1.61X),1,7.71,13.29,100.0%
"形态: 两连阴 (-3.37%, -0.51%)",1,7.55,7.55,100.0%
"形态: 两连阴 (-9.98%, -1.20%)",1,7.44,13.08,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.35%, -0.35%) | 趋势: 高于MA20",1,7.08,13.22,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.54X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,7.07,16.37,100.0%
量能: 放量 (1.51X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,7.06,8.49,100.0%
"形态: 两连阴 (-2.59%, -0.37%)",1,6.99,6.99,100.0%
"形态: 两连阴 (-3.84%, -0.15%)",1,6.73,10.1,100.0%
量能: 放量 (1.78X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.68,10.01,100.0%
"形态: 两连阴 (-0.07%, -0.15%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,6.44,8.42,100.0%
"形态: 两连阴 (-0.90%, -1.22%) | 趋势: 高于MA20",1,6.15,6.15,100.0%
"形态: 两连阴 (-0.71%, -5.44%)",1,6.14,14.54,100.0%
"形态: 两连阴 (-3.07%, -2.78%)",1,6.08,13.92,100.0%
量能: 放量 (1.86X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.0,9.24,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.08%, -1.71%) | 趋势: 高于MA20",1,5.9,5.9,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.65%, -2.88%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.84,25.74,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.52%, -0.28%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.78,5.78,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.37%, -0.99%) | 趋势: 高于MA20",1,5.5,5.5,100.0%
"形态: 两连阴 (-2.44%, -1.29%) | 趋势: 高于MA20",1,5.48,16.04,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),67,5.180298507462687,13.192835820895521,59.7%
"形态: 两连阴 (-27.03%, -3.95%)",1,5.13,7.47,100.0%
量能: 放量 (3.05X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.11,5.11,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.72%, -1.90%)",1,5.08,10.31,100.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.98,7.49,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.68,4.68,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.50%, -7.32%)",1,4.63,13.54,100.0%
"形态: 两连阴 (-2.79%, -2.87%) | 趋势: 高于MA20",1,4.53,6.9,100.0%
量能: 放量 (2.01X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.52,4.52,100.0%
"形态: 两连阴 (-1.94%, -1.46%) | 趋势: 高于MA20",1,4.46,5.27,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 趋势: 高于MA20,2,4.289999999999999,15.795,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.35%, -0.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.25,10.23,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.71%, -1.00%) | 趋势: 高于MA20",1,4.2,4.2,100.0%
量能: 放量 (1.62X),2,4.13,8.805,100.0%
量能: 放量 (1.97X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.05,7.48,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.49%, -1.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.99,13.11,100.0%
"形态: 两连阴 (-2.87%, -0.59%) | 趋势: 高于MA20",1,3.99,6.35,100.0%
量能: 放量 (2.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.95,3.95,100.0%
量能: 放量 (1.99X),2,3.94,8.605,100.0%
"形态: 两连阴 (-0.72%, -2.03%) | 趋势: 高于MA20",1,3.77,3.77,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),38,3.7481578947368415,8.219473684210525,63.16%
"形态: 两连阴 (-2.03%, -1.85%) | 趋势: 高于MA20",1,3.7,3.7,100.0%
"形态: 两连阴 (-5.44%, -0.13%)",1,3.67,11.87,100.0%
量能: 放量 (1.93X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.48,6.39,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.59%, -2.04%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.43,11.69,100.0%
"形态: 两连阴 (-2.50%, -6.70%)",1,3.4,7.32,100.0%
量能: 放量 (2.88X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.36,5.63,100.0%
"形态: 两连阴 (-1.26%, -0.29%)",1,3.29,7.51,100.0%
"形态: 两连阴 (-3.64%, -0.33%) | 趋势: 高于MA20",1,3.11,8.6,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.03%, -0.90%)",1,3.09,7.7,100.0%
"形态: 两连阴 (-6.70%, -0.53%)",1,2.96,6.87,100.0%
量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.89,20.725,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.33%, -2.39%)",1,2.87,12.63,100.0%
量能: 放量 (2.31X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.82,4.24,100.0%
"形态: 两连阴 (-0.86%, -4.16%)",1,2.8,7.35,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.79,14.07,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,2,2.66,11.3,50.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.20%, -0.11%)",1,2.6,12.93,100.0%
"形态: 两连阴 (-10.02%, -2.44%)",1,2.57,7.19,100.0%
"形态: 两连阴 (-0.85%, -1.37%) | 趋势: 高于MA20",1,2.43,2.43,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.44%, -0.18%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.42,9.59,100.0%
量能: 放量 (2.32X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.39,7.18,100.0%
"形态: 两连阴 (-2.39%, -2.56%)",1,2.38,12.1,100.0%
"形态: 两连阴 (-3.24%, -0.15%)",1,2.02,9.77,100.0%
"形态: 两连阴 (-0.98%, -0.99%)",1,1.85,3.86,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.97%, -0.87%)",1,1.83,9.38,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.09%, -0.72%) | 趋势: 高于MA20",1,1.64,6.7,100.0%
量能: 放量 (1.84X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.63,2.64,100.0%
量能: 放量 (1.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,1.6050000000000004,9.715,50.0%
"形态: 两连阴 (-2.40%, -0.07%)",1,1.53,6.53,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,41,1.4982926829268295,14.367560975609758,48.78%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.91%, -0.06%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.43,2.27,100.0%
形态: 10日内有涨停,16,1.419375,8.86375,31.25%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.36,5.52,100.0%
量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,1.36,7.39,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.70%, -1.20%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.26,3.0,100.0%
量能: 放量 (1.63X),1,1.23,3.16,100.0%
量能: 放量 (1.84X),1,1.06,8.24,100.0%
"形态: 两连阴 (-2.44%, -2.60%)",1,1.01,5.57,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.90%, -2.93%) | 趋势: 高于MA20",1,0.92,5.42,100.0%
"量能: 放量 (2.16X) | 形态: 两连阴 (-2.99%, -0.31%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.88,4.39,100.0%
量能: 放量 (1.54X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,0.8733333333333335,4.390000000000001,33.33%
"形态: 两连阴 (-4.39%, -0.31%) | 趋势: 高于MA20",1,0.79,7.27,100.0%
"形态: 两连阴 (-1.66%, -0.11%)",1,0.77,4.31,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),78,0.7315384615384616,7.247179487179487,51.28%
"形态: 两连阴 (-1.24%, -0.59%) | 趋势: 高于MA20",1,0.66,7.6,100.0%
量能: 放量 (2.39X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.65,6.0,100.0%
量能: 放量 (2.05X),1,0.62,2.26,100.0%
"形态: 两连阴 (-1.22%, -0.88%)",1,0.61,6.57,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.86%, -0.95%) | 趋势: 高于MA20",1,0.51,1.52,100.0%
量能: 放量 (1.92X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.45,10.27,100.0%
"形态: 两连阴 (-0.15%, -0.65%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.41,3.58,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,81,0.30382716049382735,7.0865432098765435,44.44%
"形态: 两连阴 (-7.32%, -4.74%)",1,0.25,8.79,100.0%
"形态: 两连阴 (-2.06%, -0.51%)",1,0.22,4.92,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.86%, -0.86%)",1,0.2,4.64,100.0%
"形态: 两连阴 (-0.65%, -2.81%)",1,0.19,2.37,100.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),2,0.16999999999999993,9.43,50.0%
"形态: 两连阴 (-0.69%, -0.28%)",1,0.14,2.79,100.0%
"形态: 两连阴 (-2.19%, -0.66%)",1,0.13,6.45,100.0%
"形态: 两连阴 (-2.62%, -3.12%)",1,0.11,6.97,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.96X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.09,6.47,100.0%
"形态: 两连阴 (-4.93%, -4.98%)",1,0.0,0.0,0.0%
"形态: 两连阴 (-4.98%, -5.02%)",1,0.0,0.0,0.0%
"形态: 两连阴 (-0.46%, -0.12%) | 动量: 突破转强 (阳线上穿5/10)",1,0.0,6.38,0.0%
趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),326,-0.12085889570552144,5.403312883435583,38.04%
"形态: 两连阴 (-1.51%, -0.77%)",1,-0.14,5.36,0.0%
量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-0.23499999999999988,4.085,50.0%
"形态: 两连阴 (-0.55%, -0.69%)",1,-0.28,2.36,0.0%
"形态: 两连阴 (-2.88%, -0.96%)",1,-0.29,7.31,0.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.50X) | 形态: 两连阴 (-1.70%, -0.53%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.31,1.52,0.0%
"形态: 两连阴 (-0.58%, -2.46%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.35,11.03,0.0%
"形态: 两连阴 (-3.97%, -3.41%) | 趋势: 高于MA20",1,-0.39,8.71,0.0%
量能: 放量 (1.88X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.4,14.4,0.0%
量能: 放量 (1.93X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,-0.41,10.01,0.0%
量能: 放量 (1.79X),1,-0.43,6.44,0.0%
"形态: 两连阴 (-3.79%, -4.95%)",1,-0.5,6.95,0.0%
"量能: 放量 (1.70X) | 形态: 两连阴 (-0.49%, -1.31%)",1,-0.51,3.03,0.0%
"形态: 两连阴 (-0.83%, -0.10%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.51,2.96,0.0%
"形态: 两连阴 (-1.21%, -2.30%) | 趋势: 高于MA20",1,-0.55,1.33,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.02%, -0.55%) | 趋势: 高于MA20",1,-0.55,5.11,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.11%, -1.67%)",1,-0.6,9.41,0.0%
"形态: 两连阴 (-0.31%, -2.76%) | 趋势: 高于MA20",1,-0.62,5.76,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.86%, -0.58%)",1,-0.75,1.2,0.0%
"形态: 两连阴 (-3.10%, -6.29%)",1,-0.75,1.0,0.0%
量能: 放量 (2.03X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.82,3.1,0.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.62X) | 形态: 两连阴 (-3.40%, -0.68%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.89,4.62,0.0%
量能: 放量 (2.12X),1,-0.92,3.78,0.0%
量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,-0.943333333333333,3.3966666666666665,33.33%
"形态: 两连阴 (-10.01%, -2.62%)",1,-1.0,5.78,0.0%
趋势: 高于MA20,176,-1.000909090909091,5.739318181818182,31.82%
形态: 10日内有涨停 | 趋势: 高于MA20,18,-1.0322222222222222,4.931666666666667,38.89%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.77X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.07,12.6,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.37%, -1.02%) | 趋势: 高于MA20",1,-1.1,4.53,0.0%
"形态: 两连阴 (-4.59%, -0.65%)",1,-1.17,0.99,0.0%
趋势: 多头排列 (5>20>60),8,-1.2337500000000001,3.8437500000000004,50.0%
量能: 放量 (2.56X),1,-1.27,4.88,0.0%
"形态: 两连阴 (-2.91%, -3.30%)",1,-1.28,8.21,0.0%
"形态: 两连阴 (-1.28%, -0.40%)",1,-1.47,7.89,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.40%, -0.63%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.52,6.94,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.80%, -0.27%)",1,-1.63,1.63,0.0%
"形态: 两连阴 (-1.94%, -0.42%)",1,-1.63,7.86,0.0%
"形态: 两连阴 (-0.51%, -0.51%)",2,-1.705,4.3950000000000005,0.0%
"形态: 两连阴 (-2.52%, -8.59%)",1,-1.72,7.8,0.0%
量能: 放量 (1.67X),1,-1.75,2.97,0.0%
"量能: 放量 (1.64X) | 形态: 两连阴 (-0.43%, -0.14%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.77,2.17,0.0%
量能: 放量 (2.03X),1,-1.97,2.76,0.0%
量能: 放量 (1.91X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.98,0.22,0.0%
"形态: 两连阴 (-3.41%, -0.26%)",1,-2.07,3.37,0.0%
量能: 放量 (1.54X) | 趋势: 高于MA20,1,-2.2,-0.6,0.0%
"形态: 两连阴 (-1.78%, -0.20%)",1,-2.22,5.76,0.0%
量能: 放量 (1.51X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.235,0.505,0.0%
"形态: 两连阴 (-2.12%, -3.41%)",1,-2.24,3.19,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.76X),1,-2.26,3.09,0.0%
"形态: 两连阴 (-2.50%, -0.37%) | 趋势: 高于MA20",1,-2.29,3.02,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.41%, -0.90%) | 趋势: 高于MA20",1,-2.35,2.35,0.0%
"形态: 两连阴 (-0.31%, -0.46%)",1,-2.37,-1.27,0.0%
动量: 突破转强 (阳线上穿5/10),44,-2.485909090909091,3.650227272727273,22.73%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.87%, -3.64%)",1,-2.52,4.71,0.0%
"量能: 放量 (1.77X) | 形态: 两连阴 (-4.85%, -0.83%)",1,-2.56,2.33,0.0%
"形态: 两连阴 (-0.17%, -0.51%)",1,-2.57,4.97,0.0%
量能: 放量 (1.54X),2,-2.575,2.295,0.0%
"形态: 两连阴 (-0.66%, -1.59%)",1,-2.61,3.53,0.0%
量能: 放量 (1.82X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.76,1.5,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.57%, -0.29%)",1,-2.77,0.58,0.0%
量能: 放量 (1.57X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,-2.8000000000000003,2.46,0.0%
"形态: 两连阴 (-1.10%, -3.10%)",1,-2.81,-1.1,0.0%
量能: 放量 (1.68X) | 趋势: 高于MA20,1,-2.95,-0.44,0.0%
量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4,-2.955,1.8599999999999999,25.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.96,4.31,0.0%
量能: 放量 (1.76X),1,-2.96,0.19,0.0%
"形态: 两连阴 (-0.55%, -1.22%)",1,-3.0,2.94,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.27%, -1.10%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-3.02,2.01,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.84%, -0.70%) | 趋势: 高于MA20",1,-3.07,2.21,0.0%
"形态: 两连阴 (-1.82%, -0.68%)",1,-3.13,1.82,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.90%, -1.00%) | 趋势: 高于MA20",1,-3.16,1.5,0.0%
"形态: 两连阴 (-0.30%, -0.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-3.19,2.69,0.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.71X) | 形态: 两连阴 (-0.07%, -1.44%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-3.25,1.52,0.0%
"形态: 两连阴 (-3.75%, -1.36%)",1,-3.28,8.14,0.0%
"形态: 两连阴 (-0.33%, -1.16%)",1,-3.31,2.48,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.87%, -1.11%) | 趋势: 高于MA20",1,-3.35,1.59,0.0%
"形态: 两连阴 (-0.42%, -4.13%)",1,-3.35,5.98,0.0%
"量能: 放量 (1.60X) | 形态: 两连阴 (-1.31%, -1.16%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-3.43,-0.16,0.0%
量能: 放量 (1.97X),1,-3.43,0.54,0.0%
量能: 放量 (1.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-3.485,3.65,50.0%
"形态: 两连阴 (-0.15%, -1.83%)",1,-3.52,3.81,0.0%
"形态: 两连阴 (-0.77%, -6.06%)",1,-3.58,1.72,0.0%
"形态: 两连阴 (-0.97%, -2.48%)",1,-3.61,0.84,0.0%
量能: 放量 (1.76X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,-3.61,3.77,0.0%
量能: 放量 (1.63X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-3.62,-0.8,0.0%
