触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 两连阴 (-4.22%, -3.50%)",1,1.82,5.99,100.0%
"形态: 两连阴 (-0.95%, -0.38%)",1,1.81,47.31,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.25%, -0.63%) | 动量: 突破转强 (阳线上穿5/10)",1,1.8,6.92,100.0%
"形态: 两连阴 (-1.41%, -0.13%)",1,1.8,7.58,100.0%
"形态: 两连阴 (-1.09%, -0.46%) | 趋势: 高于MA20",1,1.8,3.73,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.49%, -6.86%)",1,1.79,5.76,100.0%
"量能: 放量 (1.83X) | 形态: 两连阴 (-5.89%, -2.30%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.79,1.79,100.0%
"形态: 两连阴 (-3.99%, -4.28%)",1,1.79,5.63,100.0%
"形态: 两连阴 (-4.84%, -2.83%)",1,1.77,1.77,100.0%
"形态: 两连阴 (-3.36%, -1.07%)",1,1.76,2.41,100.0%
"形态: 两连阴 (-4.01%, -0.67%)",1,1.73,7.89,100.0%
"形态: 两连阴 (-1.20%, -5.23%)",1,1.73,9.98,100.0%
"形态: 两连阴 (-3.69%, -1.50%)",1,1.71,6.68,100.0%
"形态: 两连阴 (-1.55%, -0.60%)",1,1.69,4.15,100.0%
量能: 放量 (2.46X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.66,6.57,100.0%
量能: 放量 (1.82X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,1.615,4.82,50.0%
"形态: 两连阴 (-4.28%, -1.90%)",1,1.61,4.09,100.0%
"形态: 两连阴 (-1.28%, -0.78%)",1,1.61,15.99,100.0%
"形态: 两连阴 (-8.68%, -5.74%)",1,1.6,4.44,100.0%
"形态: 两连阴 (-0.59%, -0.47%) | 动量: 突破转强 (阳线上穿5/10)",1,1.58,4.47,100.0%
"形态: 两连阴 (-3.92%, -0.49%)",1,1.58,6.08,100.0%
"形态: 两连阴 (-2.45%, -1.63%)",1,1.57,7.35,100.0%
"形态: 两连阴 (-1.52%, -2.19%)",1,1.57,1.57,100.0%
"形态: 两连阴 (-3.66%, -2.24%)",1,1.56,3.91,100.0%
"形态: 两连阴 (-6.07%, -1.14%)",1,1.53,4.85,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.51%, -2.06%) | 趋势: 高于MA20",1,1.51,5.85,100.0%
"形态: 两连阴 (-3.94%, -0.98%)",1,1.5,4.33,100.0%
"形态: 两连阴 (-3.15%, -1.62%)",1,1.5,3.65,100.0%
"形态: 两连阴 (-1.22%, -1.83%)",1,1.5,3.89,100.0%
"形态: 两连阴 (-3.65%, -1.52%)",1,1.48,1.58,100.0%
"形态: 两连阴 (-0.36%, -1.25%)",1,1.48,4.17,100.0%
"形态: 两连阴 (-1.50%, -1.08%)",1,1.47,7.15,100.0%
"形态: 两连阴 (-4.74%, -1.75%)",1,1.47,3.82,100.0%
"形态: 两连阴 (-3.71%, -1.75%)",1,1.44,6.61,100.0%
"形态: 两连阴 (-2.10%, -0.45%)",1,1.41,4.78,100.0%
"形态: 两连阴 (-3.65%, -2.95%)",1,1.39,4.07,100.0%
量能: 放量 (1.75X),1,1.39,5.03,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.97%, -5.35%)",1,1.34,10.01,100.0%
"形态: 两连阴 (-5.71%, -2.25%)",1,1.31,2.68,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,87,1.3082758620689658,7.702528735632184,47.13%
"量能: 放量 (1.60X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.47%, -0.47%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.29,3.74,100.0%
"形态: 两连阴 (-1.69%, -4.55%)",1,1.29,7.39,100.0%
"形态: 两连阴 (-1.48%, -1.35%)",1,1.22,85.84,100.0%
"形态: 两连阴 (-1.17%, -1.48%)",1,1.22,85.84,100.0%
"形态: 两连阴 (-4.95%, -4.78%)",1,1.2,5.65,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.74%, -1.35%)",1,1.2,1.2,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.82%, -0.17%)",1,1.2,6.0,100.0%
"形态: 两连阴 (-6.18%, -2.15%)",1,1.19,3.56,100.0%
"形态: 两连阴 (-0.39%, -1.49%)",1,1.19,1.19,100.0%
"形态: 两连阴 (-1.60%, -2.79%)",1,1.18,2.59,100.0%
"形态: 两连阴 (-1.35%, -2.23%)",1,1.17,3.73,100.0%
"形态: 两连阴 (-3.06%, -1.14%)",1,1.17,1.75,100.0%
"形态: 两连阴 (-7.29%, -5.43%)",1,1.16,6.62,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.71%, -2.20%)",1,1.15,4.39,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.50%, -2.82%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.15,1.15,100.0%
"形态: 两连阴 (-3.38%, -0.33%)",1,1.15,7.06,100.0%
"形态: 两连阴 (-1.62%, -3.99%)",1,1.14,3.28,100.0%
"形态: 两连阴 (-3.79%, -1.57%)",1,1.12,4.17,100.0%
"形态: 两连阴 (-0.62%, -1.40%)",1,1.11,7.94,100.0%
"形态: 两连阴 (-2.66%, -0.52%)",1,1.08,292.74,100.0%
"形态: 两连阴 (-1.96%, -3.00%)",1,1.04,4.35,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.03%, -2.30%) | 趋势: 高于MA20",1,1.03,15.17,100.0%
"形态: 两连阴 (-10.04%, -1.57%)",1,1.03,4.43,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.03%, -0.59%) | 趋势: 高于MA20",1,1.01,9.86,100.0%
"形态: 两连阴 (-0.98%, -0.66%)",1,1.0,3.81,100.0%
"形态: 两连阴 (-10.01%, -5.06%)",1,1.0,6.35,100.0%
"形态: 两连阴 (-0.97%, -1.63%)",1,0.99,10.45,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.51%, -2.19%)",1,0.95,5.1,100.0%
"形态: 两连阴 (-3.61%, -4.30%)",1,0.94,8.9,100.0%
"形态: 两连阴 (-1.49%, -2.96%)",1,0.92,2.21,100.0%
"形态: 两连阴 (-1.53%, -1.22%)",1,0.92,86.94,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),60,0.9040000000000001,5.623833333333334,50.0%
"形态: 两连阴 (-3.69%, -2.30%)",1,0.9,3.71,100.0%
"形态: 两连阴 (-6.17%, -1.64%)",1,0.88,3.22,100.0%
"形态: 两连阴 (-1.49%, -1.36%)",1,0.88,6.65,100.0%
"形态: 两连阴 (-1.03%, -1.56%)",1,0.85,2.55,100.0%
"形态: 两连阴 (-0.94%, -3.78%)",1,0.83,4.14,100.0%
"形态: 两连阴 (-0.84%, -3.56%) | 动量: 突破转强 (阳线上穿5/10)",1,0.83,1.0,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.83,0.83,100.0%
"形态: 两连阴 (-2.31%, -0.30%)",1,0.82,2.77,100.0%
"形态: 两连阴 (-0.61%, -2.64%)",1,0.82,4.9,100.0%
"形态: 两连阴 (-2.43%, -4.98%)",1,0.81,2.66,100.0%
"形态: 两连阴 (-1.36%, -4.29%)",1,0.8,6.57,100.0%
"形态: 两连阴 (-1.71%, -1.58%)",1,0.79,7.59,100.0%
"形态: 两连阴 (-0.07%, -1.39%)",1,0.79,1.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.56%, -4.33%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.79,8.2,100.0%
"形态: 两连阴 (-3.62%, -1.25%)",1,0.77,45.8,100.0%
"形态: 两连阴 (-1.92%, -1.69%) | 动量: 突破转强 (阳线上穿5/10)",1,0.77,5.0,100.0%
"形态: 两连阴 (-3.24%, -2.05%)",1,0.76,2.84,100.0%
"形态: 两连阴 (-0.92%, -1.07%)",1,0.72,1.96,100.0%
"形态: 两连阴 (-1.99%, -0.23%)",1,0.69,5.59,100.0%
"形态: 两连阴 (-0.97%, -4.26%)",1,0.68,4.95,100.0%
"形态: 两连阴 (-1.36%, -1.07%)",1,0.66,6.63,100.0%
"形态: 两连阴 (-2.83%, -0.49%)",1,0.66,3.97,100.0%
"形态: 两连阴 (-1.36%, -1.90%)",1,0.66,5.4,100.0%
"形态: 两连阴 (-4.49%, -0.32%)",1,0.65,18.9,100.0%
"形态: 两连阴 (-1.25%, -2.09%)",1,0.64,3.31,100.0%
"形态: 两连阴 (-0.26%, -0.44%)",1,0.64,6.27,100.0%
量能: 放量 (1.74X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.64,2.42,100.0%
"形态: 两连阴 (-2.94%, -0.13%)",1,0.64,3.69,100.0%
"形态: 两连阴 (-2.20%, -0.36%)",1,0.63,2.98,100.0%
"形态: 两连阴 (-2.93%, -1.93%)",1,0.62,5.73,100.0%
"形态: 两连阴 (-6.28%, -0.72%)",1,0.6,26.74,100.0%
"形态: 两连阴 (-2.26%, -0.72%)",1,0.59,4.15,100.0%
"形态: 两连阴 (-1.54%, -0.92%)",1,0.58,1.81,100.0%
"形态: 两连阴 (-2.67%, -0.43%)",1,0.58,6.1,100.0%
"形态: 两连阴 (-1.47%, -2.20%)",1,0.54,2.89,100.0%
"形态: 两连阴 (-0.81%, -1.36%)",1,0.53,2.93,100.0%
量能: 放量 (1.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,0.5233333333333334,3.813333333333333,33.33%
形态: 10日内有涨停,210,0.5107142857142857,8.32852380952381,30.48%
"形态: 两连阴 (-0.16%, -3.68%)",1,0.49,4.08,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.73%, -3.17%)",1,0.47,5.07,100.0%
"形态: 两连阴 (-3.47%, -2.62%)",1,0.47,1.49,100.0%
"形态: 两连阴 (-6.12%, -1.70%)",1,0.45,0.45,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.08%, -3.10%)",1,0.43,2.07,100.0%
"形态: 两连阴 (-1.80%, -1.75%)",1,0.43,0.86,100.0%
"量能: 放量 (1.50X) | 形态: 两连阴 (-2.88%, -5.35%)",1,0.43,1.21,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.26%, -0.43%)",1,0.43,5.78,100.0%
"形态: 两连阴 (-0.27%, -2.61%)",1,0.42,13.28,100.0%
"形态: 两连阴 (-2.33%, -1.90%)",1,0.42,3.27,100.0%
"形态: 两连阴 (-0.78%, -2.87%)",1,0.4,14.61,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.56%, -1.27%) | 趋势: 高于MA20",1,0.39,5.67,100.0%
"形态: 两连阴 (-3.96%, -1.50%)",1,0.38,3.58,100.0%
"形态: 两连阴 (-2.36%, -1.61%)",1,0.38,4.12,100.0%
"形态: 两连阴 (-5.90%, -2.43%)",1,0.38,3.79,100.0%
"形态: 两连阴 (-1.83%, -0.47%)",1,0.36,11.22,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.35,4.13,100.0%
"形态: 两连阴 (-2.50%, -3.69%)",1,0.34,5.24,100.0%
"形态: 两连阴 (-1.86%, -1.59%)",1,0.31,2.54,100.0%
"形态: 两连阴 (-0.27%, -4.16%)",1,0.29,1.77,100.0%
"形态: 两连阴 (-3.47%, -4.12%)",1,0.28,4.45,100.0%
"形态: 两连阴 (-6.92%, -1.62%)",1,0.27,0.27,100.0%
"形态: 两连阴 (-3.79%, -0.23%)",1,0.23,2.85,100.0%
"形态: 两连阴 (-3.10%, -0.56%)",1,0.19,1.92,100.0%
"形态: 两连阴 (-1.37%, -0.59%)",1,0.19,2.53,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-8.67%, -9.98%)",1,0.19,7.01,100.0%
"形态: 两连阴 (-1.40%, -0.94%)",1,0.16,6.92,100.0%
"形态: 两连阴 (-2.72%, -1.06%)",1,0.15,2.08,100.0%
"形态: 两连阴 (-3.15%, -0.76%)",1,0.14,3.39,100.0%
"形态: 两连阴 (-2.01%, -0.27%)",1,0.14,12.96,100.0%
量能: 放量 (1.54X),6,0.13666666666666671,2.336666666666667,16.67%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.44%, -1.73%)",1,0.13,2.93,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.79%, -4.10%)",1,0.12,1.12,100.0%
"形态: 两连阴 (-2.82%, -0.33%)",1,0.11,7.26,100.0%
趋势: 多头排列 (5>20>60),63,0.10428571428571423,7.605238095238096,36.51%
"形态: 两连阴 (-1.05%, -3.57%)",1,0.1,3.75,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.79X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.09,2.37,100.0%
"形态: 两连阴 (-0.61%, -3.54%)",1,0.08,3.69,100.0%
"形态: 两连阴 (-1.60%, -2.25%)",1,0.08,4.68,100.0%
"形态: 两连阴 (-1.50%, -2.84%)",1,0.08,29.05,100.0%
"形态: 两连阴 (-1.39%, -0.92%)",1,0.07,0.99,100.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-1.65%, -3.77%)",1,0.0,1.55,0.0%
"形态: 两连阴 (-4.79%, -2.43%)",1,0.0,5.23,0.0%
"形态: 两连阴 (-4.03%, -1.60%)",1,0.0,4.6,0.0%
"形态: 两连阴 (-2.68%, -2.14%)",1,0.0,4.68,0.0%
"形态: 两连阴 (-6.06%, -2.15%)",1,0.0,4.34,0.0%
"形态: 两连阴 (-3.46%, -1.79%)",1,0.0,3.23,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-5.28%, -2.31%)",1,0.0,2.3,0.0%
"形态: 两连阴 (-5.06%, -3.27%)",1,0.0,1.61,0.0%
"形态: 两连阴 (-3.84%, -0.23%)",1,0.0,1.39,0.0%
"形态: 两连阴 (-3.92%, -2.42%)",1,0.0,2.9,0.0%
量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.0,8.11,0.0%
"形态: 两连阴 (-2.68%, -4.07%)",1,-0.06,7.46,0.0%
"形态: 两连阴 (-4.51%, -0.08%)",1,-0.08,3.72,0.0%
"形态: 两连阴 (-2.45%, -0.42%)",1,-0.08,2.75,0.0%
"形态: 两连阴 (-1.38%, -3.35%)",1,-0.08,0.87,0.0%
"形态: 两连阴 (-2.15%, -2.72%)",1,-0.09,4.24,0.0%
"形态: 两连阴 (-2.80%, -1.53%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.09,1.31,0.0%
"形态: 两连阴 (-1.46%, -1.27%)",1,-0.11,0.21,0.0%
"形态: 两连阴 (-3.91%, -0.62%)",1,-0.12,2.55,0.0%
"量能: 放量 (1.53X) | 形态: 两连阴 (-2.11%, -2.82%)",1,-0.14,7.32,0.0%
"形态: 两连阴 (-0.22%, -1.55%)",1,-0.15,2.27,0.0%
"形态: 两连阴 (-0.78%, -1.96%)",1,-0.16,4.47,0.0%
"形态: 两连阴 (-1.63%, -0.66%)",1,-0.17,6.3,0.0%
"量能: 放量 (1.85X) | 形态: 两连阴 (-3.98%, -0.72%)",1,-0.17,2.6,0.0%
量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,-0.18333333333333357,10.733333333333333,33.33%
量能: 放量 (1.60X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.19,5.73,0.0%
"形态: 两连阴 (-1.22%, -1.23%)",1,-0.2,2.04,0.0%
"形态: 两连阴 (-1.67%, -2.19%)",1,-0.25,2.96,0.0%
"形态: 两连阴 (-0.33%, -2.30%)",1,-0.26,9.81,0.0%
量能: 放量 (2.14X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,-0.26,1.16,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.16%, -0.17%)",1,-0.26,5.05,0.0%
"形态: 两连阴 (-1.59%, -1.07%)",1,-0.27,-0.27,0.0%
"形态: 两连阴 (-3.95%, -2.65%)",1,-0.28,3.24,0.0%
"形态: 两连阴 (-3.76%, -2.60%)",1,-0.29,4.73,0.0%
"形态: 两连阴 (-1.64%, -2.66%)",1,-0.34,11.97,0.0%
"形态: 两连阴 (-2.52%, -1.03%)",1,-0.34,5.73,0.0%
"形态: 两连阴 (-1.62%, -3.13%)",1,-0.35,2.42,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.83%, -0.85%)",1,-0.35,1.04,0.0%
"形态: 两连阴 (-3.35%, -0.66%)",1,-0.35,4.17,0.0%
"形态: 两连阴 (-4.28%, -0.18%)",1,-0.37,6.97,0.0%
"形态: 两连阴 (-1.93%, -1.23%)",1,-0.37,4.69,0.0%
"形态: 两连阴 (-1.32%, -0.77%)",1,-0.38,1.33,0.0%
"形态: 两连阴 (-3.20%, -0.47%)",1,-0.38,5.29,0.0%
"形态: 两连阴 (-3.89%, -2.93%)",1,-0.39,41.01,0.0%
"形态: 两连阴 (-2.09%, -1.60%)",1,-0.4,-0.13,0.0%
"形态: 两连阴 (-6.06%, -0.54%)",1,-0.41,5.05,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.05%, -1.28%)",1,-0.42,-0.42,0.0%
"形态: 两连阴 (-1.79%, -1.91%)",1,-0.44,6.13,0.0%
"形态: 两连阴 (-5.02%, -1.82%)",1,-0.44,10.35,0.0%
"形态: 两连阴 (-2.86%, -1.69%)",1,-0.46,4.1,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.67%, -3.56%)",1,-0.46,2.28,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.14%, -2.28%)",1,-0.46,2.28,0.0%
"形态: 两连阴 (-1.87%, -1.11%)",1,-0.48,2.54,0.0%
"形态: 两连阴 (-0.95%, -1.54%)",1,-0.49,1.27,0.0%
"形态: 两连阴 (-2.81%, -1.87%)",1,-0.51,5.8,0.0%
"形态: 两连阴 (-0.42%, -2.62%)",1,-0.52,0.73,0.0%
"形态: 两连阴 (-2.22%, -1.86%)",1,-0.53,1.58,0.0%
"形态: 两连阴 (-0.15%, -2.78%)",1,-0.53,1.76,0.0%
"形态: 两连阴 (-1.04%, -1.57%)",1,-0.54,1.9,0.0%
"形态: 两连阴 (-1.23%, -0.71%)",1,-0.54,1.18,0.0%
"形态: 两连阴 (-1.71%, -0.52%)",1,-0.54,2.51,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.42%, -1.08%)",1,-0.56,2.9,0.0%
量能: 放量 (2.12X) | 动量: 突破转强 (阳线上穿5/10),1,-0.57,9.14,0.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-1.61%, -0.91%)",1,-0.59,0.65,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.61,8.1,0.0%
"量能: 放量 (1.56X) | 形态: 两连阴 (-1.90%, -10.02%)",1,-0.61,2.76,0.0%
量能: 放量 (2.46X) | 动量: 突破转强 (阳线上穿5/10),1,-0.62,3.78,0.0%
"形态: 两连阴 (-4.26%, -3.68%)",1,-0.63,5.35,0.0%
"形态: 两连阴 (-2.02%, -2.26%)",1,-0.64,102.14,0.0%
"形态: 两连阴 (-2.85%, -2.53%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.64,1.27,0.0%
"形态: 两连阴 (-1.75%, -1.27%)",1,-0.65,2.22,0.0%
量能: 放量 (1.84X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.66,-0.66,0.0%
"形态: 两连阴 (-3.35%, -1.65%)",1,-0.67,4.17,0.0%
"形态: 两连阴 (-6.76%, -3.31%)",1,-0.68,2.99,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.59%, -4.01%)",1,-0.71,0.53,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.91%, -1.95%)",1,-0.71,-0.71,0.0%
"形态: 两连阴 (-0.09%, -2.42%)",1,-0.72,4.77,0.0%
"形态: 两连阴 (-1.09%, -0.46%)",1,-0.73,1.9,0.0%
"形态: 两连阴 (-3.12%, -0.59%)",1,-0.73,3.2,0.0%
"形态: 两连阴 (-3.94%, -4.28%)",1,-0.73,6.58,0.0%
"量能: 放量 (1.56X) | 形态: 两连阴 (-2.11%, -1.04%)",1,-0.74,0.94,0.0%
"形态: 两连阴 (-3.32%, -0.52%)",1,-0.74,-0.42,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.26%, -5.76%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.74,7.89,0.0%
"形态: 两连阴 (-3.60%, -1.93%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.76,3.41,0.0%
"形态: 两连阴 (-2.53%, -3.49%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.76,2.96,0.0%
"形态: 两连阴 (-0.33%, -2.49%)",1,-0.78,7.06,0.0%
"量能: 放量 (1.58X) | 形态: 两连阴 (-2.64%, -0.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.8,4.41,0.0%
"形态: 两连阴 (-0.81%, -2.03%)",1,-0.81,1.83,0.0%
"量能: 放量 (1.69X) | 形态: 两连阴 (-2.45%, -0.84%)",1,-0.81,1.63,0.0%
"形态: 两连阴 (-2.12%, -1.78%)",1,-0.81,1.83,0.0%
量能: 放量 (1.50X),4,-0.8175,4.7,25.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.90%, -1.93%)",1,-0.83,4.96,0.0%
"形态: 两连阴 (-0.84%, -1.12%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.83,7.76,0.0%
"形态: 两连阴 (-3.25%, -1.79%)",1,-0.84,2.21,0.0%
量能: 放量 (1.91X) | 动量: 突破转强 (阳线上穿5/10),1,-0.86,0.36,0.0%
"形态: 两连阴 (-0.50%, -0.84%)",1,-0.87,6.43,0.0%
"形态: 两连阴 (-2.69%, -2.88%)",1,-0.9,0.32,0.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-3.51%, -0.35%)",1,-0.9,5.05,0.0%
"形态: 两连阴 (-2.84%, -1.57%)",1,-0.9,27.79,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-8.89%, -2.88%)",1,-0.9,2.47,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.56%, -3.35%)",1,-0.91,3.47,0.0%
量能: 放量 (1.64X),3,-0.923333333333333,9.8,33.33%
"形态: 两连阴 (-0.77%, -0.21%)",1,-0.93,2.14,0.0%
"形态: 两连阴 (-1.65%, -0.77%)",1,-0.94,3.75,0.0%
"形态: 两连阴 (-0.15%, -0.61%)",1,-0.96,4.82,0.0%
"形态: 两连阴 (-3.39%, -0.92%)",1,-0.96,3.63,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-10.04%, -0.22%)",1,-0.99,0.44,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.71%, -1.30%)",1,-0.99,0.77,0.0%
"形态: 两连阴 (-1.59%, -0.77%)",1,-1.0,2.06,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.73%, -4.57%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.04,3.58,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.96%)",1,-1.04,3.93,0.0%
"形态: 两连阴 (-2.62%, -0.62%)",1,-1.06,7.84,0.0%
"形态: 两连阴 (-10.02%, -9.59%)",1,-1.06,3.29,0.0%
"形态: 两连阴 (-0.18%, -1.43%)",1,-1.07,1.96,0.0%
"形态: 两连阴 (-2.77%, -0.27%)",1,-1.08,2.29,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 趋势: 高于MA20,1,-1.09,0.43,0.0%
"形态: 两连阴 (-0.83%, -0.70%)",1,-1.1,2.21,0.0%
"形态: 两连阴 (-3.84%, -1.53%)",1,-1.11,1.43,0.0%
"形态: 两连阴 (-1.26%, -2.69%)",1,-1.13,0.71,0.0%
"形态: 两连阴 (-1.45%, -1.52%)",1,-1.13,4.91,0.0%
"形态: 两连阴 (-2.88%, -1.12%)",1,-1.14,2.53,0.0%
"形态: 两连阴 (-2.65%, -2.39%)",1,-1.14,11.43,0.0%
"形态: 两连阴 (-1.57%, -2.45%)",1,-1.15,4.47,0.0%
"形态: 两连阴 (-9.99%, -2.50%)",1,-1.16,3.66,0.0%
"形态: 两连阴 (-0.98%, -5.37%)",1,-1.16,3.85,0.0%
"形态: 两连阴 (-1.26%, -2.26%) | 趋势: 高于MA20",1,-1.16,2.33,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.80%, -0.04%)",1,-1.16,4.64,0.0%
量能: 放量 (1.85X) | 动量: 突破转强 (阳线上穿5/10),1,-1.16,4.38,0.0%
"形态: 两连阴 (-2.69%, -0.60%)",1,-1.17,3.81,0.0%
量能: 放量 (1.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-1.1749999999999998,-0.475,0.0%
"形态: 两连阴 (-1.17%, -1.52%) | 趋势: 高于MA20",1,-1.19,11.02,0.0%
"形态: 两连阴 (-3.71%, -2.70%)",1,-1.19,0.2,0.0%
"形态: 两连阴 (-1.73%, -2.89%)",1,-1.21,11.21,0.0%
"形态: 两连阴 (-0.65%, -1.53%)",1,-1.23,82.96,0.0%
"形态: 两连阴 (-2.74%, -1.74%)",1,-1.24,2.07,0.0%
"形态: 两连阴 (-0.92%, -3.72%)",1,-1.24,2.31,0.0%
"形态: 两连阴 (-5.85%, -0.76%)",1,-1.26,12.8,0.0%
"形态: 两连阴 (-2.52%, -1.83%)",1,-1.28,2.89,0.0%
"形态: 两连阴 (-1.93%, -2.20%)",1,-1.29,2.92,0.0%
"形态: 两连阴 (-0.91%, -0.69%)",1,-1.3,41.94,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.57%, -8.14%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.31,0.1,0.0%
"形态: 两连阴 (-5.31%, -2.00%)",1,-1.31,4.79,0.0%
量能: 放量 (2.48X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.31,3.62,0.0%
量能: 放量 (1.65X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),3,-1.3166666666666667,0.7999999999999998,33.33%
"形态: 两连阴 (-1.07%, -1.18%)",1,-1.32,1.41,0.0%
"形态: 两连阴 (-0.52%, -0.66%)",1,-1.32,-1.32,0.0%
"形态: 两连阴 (-2.14%, -1.82%)",1,-1.33,0.97,0.0%
