触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.81%, -1.08%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,11.65,12.72,100.0%
"形态: 两连阴 (-0.34%, -1.44%) | 动量: 突破转强 (阳线上穿5/10)",1,11.64,11.64,100.0%
量能: 放量 (1.68X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,11.34,11.34,100.0%
"形态: 两连阴 (-0.66%, -1.67%)",1,11.28,11.28,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.68%, -3.73%)",1,11.21,11.9,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.28%, -2.84%)",1,11.16,11.16,100.0%
量能: 放量 (2.38X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,10.97,10.97,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.25%, -1.72%)",1,10.64,10.64,100.0%
"形态: 两连阴 (-3.49%, -1.47%)",1,10.58,13.09,100.0%
"形态: 两连阴 (-1.86%, -1.82%)",1,10.52,10.52,100.0%
"形态: 两连阴 (-0.56%, -1.50%)",1,10.5,10.5,100.0%
量能: 放量 (2.61X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,10.4,10.68,100.0%
"形态: 两连阴 (-2.08%, -0.18%)",1,10.34,12.63,100.0%
"形态: 两连阴 (-1.98%, -1.28%)",1,10.34,10.34,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.03%, -2.93%)",1,10.3,10.3,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.79X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,9.98,13.15,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.98X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,9.98,9.98,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.12%, -2.24%)",1,9.96,9.96,100.0%
量能: 放量 (2.30X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,9.83,9.83,100.0%
"形态: 两连阴 (-0.80%, -2.15%)",1,9.8,9.8,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.62%, -2.34%)",1,9.79,11.54,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -3.65%)",1,9.71,9.71,100.0%
量能: 放量 (1.89X),1,9.69,9.69,100.0%
量能: 放量 (2.07X) | 动量: 突破转强 (阳线上穿5/10),1,9.68,10.21,100.0%
"形态: 两连阴 (-0.79%, -2.57%)",1,9.37,9.37,100.0%
"形态: 两连阴 (-1.94%, -1.43%)",1,9.36,9.36,100.0%
量能: 放量 (1.86X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,9.36,9.36,100.0%
"形态: 两连阴 (-0.29%, -0.73%)",1,9.32,9.32,100.0%
形态: 10日内有涨停,84,9.279642857142857,10.981190476190475,83.33%
"形态: 两连阴 (-1.77%, -3.78%)",1,9.11,10.95,100.0%
"形态: 两连阴 (-6.73%, -3.29%)",1,9.04,10.79,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,16,8.961875,12.13375,75.0%
"形态: 两连阴 (-0.37%, -2.32%)",1,8.91,9.01,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.16X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,8.86,11.6,100.0%
"形态: 两连阴 (-1.82%, -2.06%)",1,8.85,12.72,100.0%
量能: 放量 (1.54X) | 动量: 突破转强 (阳线上穿5/10),1,8.75,8.75,100.0%
"形态: 两连阴 (-1.39%, -1.19%)",1,8.74,8.74,100.0%
"形态: 两连阴 (-0.46%, -1.30%)",1,8.73,10.88,100.0%
量能: 放量 (1.53X),1,8.54,12.4,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.11%, -1.68%)",1,8.52,9.19,100.0%
"形态: 两连阴 (-2.73%, -4.59%)",1,8.49,8.49,100.0%
"形态: 两连阴 (-0.48%, -0.29%)",1,8.4,8.4,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,8.35,12.47,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.60%, -0.86%)",1,8.33,14.28,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.77%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,8.29,8.29,100.0%
"形态: 两连阴 (-0.36%, -1.45%)",1,8.27,8.86,100.0%
"形态: 两连阴 (-1.62%, -1.65%)",1,8.21,8.21,100.0%
"形态: 两连阴 (-4.59%, -2.85%)",1,8.17,8.17,100.0%
量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,8.13,8.13,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.91%, -5.54%)",1,8.12,8.66,100.0%
"形态: 两连阴 (-0.29%, -2.58%)",1,7.86,10.69,100.0%
"形态: 两连阴 (-0.25%, -5.03%)",1,7.8,14.25,100.0%
量能: 放量 (2.53X) | 形态: 10日内有涨停,1,7.77,7.77,100.0%
"形态: 两连阴 (-0.28%, -3.20%)",1,7.73,7.73,100.0%
"形态: 两连阴 (-0.29%, -2.22%)",1,7.65,7.65,100.0%
"形态: 两连阴 (-0.17%, -2.78%)",1,7.62,7.62,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.09%, -0.88%)",1,7.54,8.2,100.0%
"形态: 两连阴 (-0.21%, -1.55%)",1,7.54,7.54,100.0%
"形态: 两连阴 (-4.24%, -1.06%)",1,7.4,7.4,100.0%
量能: 放量 (1.52X),2,7.39,9.96,50.0%
量能: 放量 (1.68X) | 动量: 突破转强 (阳线上穿5/10),1,7.32,7.32,100.0%
量能: 放量 (2.14X),1,7.28,8.95,100.0%
"形态: 两连阴 (-1.81%, -3.68%)",1,7.26,12.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.16%, -0.12%)",1,7.17,7.17,100.0%
"形态: 两连阴 (-0.90%, -0.45%)",1,7.13,7.13,100.0%
"形态: 两连阴 (-0.43%, -1.22%)",1,7.1,7.1,100.0%
量能: 放量 (2.43X) | 动量: 突破转强 (阳线上穿5/10),1,7.05,8.29,100.0%
量能: 放量 (1.54X),2,7.025,8.92,100.0%
量能: 放量 (2.49X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.95,8.62,100.0%
"形态: 两连阴 (-0.47%, -2.86%)",1,6.94,7.76,100.0%
"形态: 两连阴 (-0.44%, -2.28%)",1,6.9,7.36,100.0%
量能: 放量 (1.63X),2,6.7700000000000005,7.8100000000000005,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.38%, -0.06%)",1,6.7,8.82,100.0%
"形态: 两连阴 (-0.71%, -2.55%)",1,6.68,6.68,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,85,6.6709411764705875,12.365882352941176,68.24%
"形态: 两连阴 (-0.74%, -4.86%)",1,6.54,7.82,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.92%, -3.41%)",1,6.46,6.46,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.37%, -3.48%) | 趋势: 高于MA20",1,6.39,10.28,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.68%, -1.16%)",1,6.37,9.51,100.0%
量能: 放量 (2.93X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.37,6.37,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20,55,6.345090909090909,9.773272727272726,63.64%
"形态: 两连阴 (-2.12%, -5.32%)",1,6.3,8.89,100.0%
量能: 放量 (2.70X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.29,6.29,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.72X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.28,9.34,100.0%
"形态: 两连阴 (-1.76%, -1.88%)",1,6.28,6.28,100.0%
量能: 放量 (2.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.13,6.13,100.0%
量能: 放量 (1.75X) | 动量: 突破转强 (阳线上穿5/10),2,6.125,9.57,50.0%
"形态: 两连阴 (-1.68%, -1.94%)",1,6.11,6.11,100.0%
"形态: 两连阴 (-1.65%, -0.56%)",1,6.08,6.08,100.0%
"形态: 两连阴 (-0.60%, -0.40%) | 动量: 突破转强 (阳线上穿5/10)",1,6.07,6.07,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.86%, -2.06%) | 趋势: 高于MA20",1,6.04,11.46,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.20%, -1.93%) | 趋势: 高于MA20",1,6.03,6.03,100.0%
"形态: 两连阴 (-1.31%, -1.33%)",1,6.01,7.74,100.0%
"形态: 两连阴 (-0.24%, -2.41%)",1,6.0,7.15,100.0%
"形态: 两连阴 (-0.13%, -2.79%)",1,5.97,6.39,100.0%
量能: 放量 (1.83X) | 动量: 突破转强 (阳线上穿5/10),2,5.944999999999999,6.505,50.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.18%, -3.73%)",1,5.94,6.33,100.0%
"形态: 两连阴 (-1.00%, -1.68%)",1,5.91,5.91,100.0%
量能: 放量 (1.54X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.89,6.15,100.0%
"形态: 两连阴 (-0.58%, -2.34%)",1,5.86,7.32,100.0%
"形态: 两连阴 (-0.94%, -2.65%)",1,5.81,6.21,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.57X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.81,5.81,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.71%, -1.71%)",1,5.77,11.23,100.0%
"形态: 两连阴 (-5.12%, -3.35%)",1,5.75,5.75,100.0%
量能: 放量 (2.38X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.73,8.12,100.0%
量能: 放量 (2.09X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.69,11.38,100.0%
量能: 放量 (1.81X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.67,6.07,100.0%
"形态: 两连阴 (-0.52%, -2.18%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.64,5.64,100.0%
量能: 放量 (1.70X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.58,6.96,100.0%
"形态: 两连阴 (-0.19%, -0.19%)",1,5.57,7.19,100.0%
"形态: 两连阴 (-0.52%, -0.68%)",1,5.53,6.36,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.00%, -5.18%) | 趋势: 高于MA20",1,5.5,7.36,100.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),5,5.494,7.220000000000001,60.0%
量能: 放量 (1.73X) | 动量: 突破转强 (阳线上穿5/10),2,5.335,6.23,100.0%
量能: 放量 (1.69X) | 动量: 突破转强 (阳线上穿5/10),1,5.31,5.31,100.0%
"形态: 两连阴 (-1.02%, -0.06%)",1,5.31,8.74,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.05%, -2.12%)",1,5.27,5.27,100.0%
"形态: 两连阴 (-0.46%, -2.46%)",1,5.16,8.49,100.0%
"形态: 两连阴 (-2.77%, -1.08%)",1,5.16,6.35,100.0%
"形态: 两连阴 (-0.63%, -0.43%)",1,5.15,6.13,100.0%
量能: 放量 (1.67X) | 动量: 突破转强 (阳线上穿5/10),1,5.1,5.1,100.0%
趋势: 多头排列 (5>20>60),23,5.075652173913044,9.537391304347826,69.57%
"形态: 两连阴 (-0.14%, -1.13%)",1,5.05,7.19,100.0%
"形态: 两连阴 (-0.84%, -0.85%)",1,5.05,14.1,100.0%
"形态: 两连阴 (-0.76%, -1.95%)",1,5.05,7.66,100.0%
"形态: 两连阴 (-0.18%, -1.42%)",1,5.04,5.04,100.0%
"形态: 两连阴 (-2.42%, -2.20%)",1,5.04,6.68,100.0%
"形态: 两连阴 (-0.26%, -4.01%)",1,5.03,15.36,100.0%
"形态: 两连阴 (-0.60%, -1.80%)",1,5.02,5.17,100.0%
"形态: 两连阴 (-0.41%, -0.83%)",1,4.99,5.64,100.0%
"形态: 两连阴 (-0.81%, -3.88%)",1,4.97,6.84,100.0%
"形态: 两连阴 (-2.44%, -2.00%)",1,4.95,8.3,100.0%
"形态: 两连阴 (-0.68%, -0.30%)",1,4.94,5.71,100.0%
量能: 放量 (1.54X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,4.885,7.42,50.0%
"形态: 两连阴 (-0.94%, -1.77%)",1,4.86,6.86,100.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停,1,4.84,6.51,100.0%
"形态: 两连阴 (-3.35%, -5.55%)",1,4.83,4.83,100.0%
"形态: 两连阴 (-0.72%, -0.21%)",1,4.83,4.83,100.0%
"形态: 两连阴 (-1.55%, -3.61%)",1,4.83,16.12,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.44%, -1.86%) | 趋势: 高于MA20",1,4.72,10.06,100.0%
量能: 放量 (1.55X) | 动量: 突破转强 (阳线上穿5/10),2,4.71,5.555,100.0%
量能: 放量 (2.04X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.65,4.65,100.0%
量能: 放量 (1.89X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.6,4.6,100.0%
"形态: 两连阴 (-1.36%, -2.47%)",1,4.59,6.88,100.0%
"形态: 两连阴 (-0.84%, -6.60%)",1,4.58,7.95,100.0%
"形态: 两连阴 (-3.33%, -4.67%)",1,4.55,4.55,100.0%
"形态: 两连阴 (-0.19%, -2.46%)",1,4.55,4.55,100.0%
"形态: 两连阴 (-0.99%, -2.09%)",1,4.51,6.67,100.0%
"形态: 两连阴 (-1.30%, -1.13%)",1,4.46,4.84,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.89%, -5.03%)",1,4.33,4.72,100.0%
"形态: 两连阴 (-1.55%, -1.68%)",1,4.31,6.93,100.0%
"形态: 两连阴 (-0.51%, -7.79%)",1,4.25,5.81,100.0%
量能: 放量 (1.80X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,4.25,7.7,100.0%
"形态: 两连阴 (-0.49%, -2.35%)",1,4.13,10.34,100.0%
"形态: 两连阴 (-0.85%, -1.64%)",1,4.11,7.15,100.0%
量能: 放量 (1.69X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.08,4.08,100.0%
"形态: 两连阴 (-0.21%, -0.21%)",1,4.04,5.61,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),44,3.858636363636364,7.454772727272727,65.91%
"形态: 两连阴 (-1.70%, -0.93%)",1,3.8,6.47,100.0%
量能: 放量 (1.66X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.76,5.92,100.0%
"形态: 两连阴 (-2.87%, -0.17%)",1,3.58,3.58,100.0%
"形态: 两连阴 (-6.16%, -1.25%)",1,3.54,4.36,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.70%, -1.59%)",1,3.53,3.53,100.0%
"形态: 两连阴 (-2.78%, -1.81%)",1,3.5,8.76,100.0%
"形态: 两连阴 (-2.67%, -2.08%)",1,3.48,3.48,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.57%, -1.37%)",1,3.46,6.79,100.0%
"形态: 两连阴 (-3.51%, -1.82%)",1,3.36,7.04,100.0%
"形态: 两连阴 (-0.83%, -1.30%)",1,3.32,6.15,100.0%
"形态: 两连阴 (-0.36%, -0.98%)",1,3.25,4.4,100.0%
"形态: 两连阴 (-3.10%, -0.28%)",1,3.24,3.24,100.0%
"形态: 两连阴 (-3.61%, -7.40%)",1,3.15,14.26,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.43%, -3.15%) | 趋势: 高于MA20",1,3.15,5.2,100.0%
"形态: 两连阴 (-0.24%, -1.54%)",1,3.15,3.57,100.0%
趋势: 高于MA20,137,3.137007299270073,5.7823357664233574,61.31%
"形态: 两连阴 (-1.34%, -0.71%)",1,3.11,3.11,100.0%
"形态: 两连阴 (-0.42%, -0.85%)",1,3.08,4.85,100.0%
"形态: 两连阴 (-0.76%, -1.59%)",1,3.07,3.07,100.0%
量能: 放量 (1.77X),2,3.045,5.085,100.0%
"形态: 两连阴 (-0.60%, -2.40%) | 趋势: 高于MA20",1,2.96,4.21,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.82%, -0.12%)",2,2.945,4.25,50.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),51,2.909411764705882,6.89764705882353,58.82%
"形态: 两连阴 (-1.32%, -3.28%)",1,2.9,2.9,100.0%
"形态: 两连阴 (-3.46%, -1.37%)",1,2.87,6.28,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,65,2.8576923076923078,7.023384615384615,56.92%
"形态: 两连阴 (-0.94%, -0.47%)",1,2.85,3.63,100.0%
量能: 放量 (1.51X),2,2.82,6.865,100.0%
"形态: 两连阴 (-0.67%, -0.75%)",1,2.77,4.41,100.0%
量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.74,2.74,50.0%
"形态: 两连阴 (-2.38%, -0.94%)",1,2.72,3.11,100.0%
"形态: 两连阴 (-0.25%, -1.71%)",1,2.66,5.71,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.44X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.65,2.65,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.63%, -1.20%)",1,2.6,2.6,100.0%
"形态: 两连阴 (-2.40%, -0.19%)",1,2.52,2.52,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.38%, -1.42%)",1,2.51,4.82,100.0%
"形态: 两连阴 (-2.35%, -1.60%)",1,2.48,4.97,100.0%
"形态: 两连阴 (-0.12%, -0.24%)",1,2.47,3.58,100.0%
"形态: 两连阴 (-1.76%, -0.60%)",1,2.45,2.6,100.0%
量能: 放量 (2.28X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.44,2.44,100.0%
量能: 放量 (2.11X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.42,2.42,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.06%, -6.61%)",1,2.39,2.39,100.0%
"形态: 两连阴 (-1.37%, -1.30%)",1,2.37,2.75,100.0%
"形态: 两连阴 (-0.09%, -1.19%)",1,2.36,4.33,100.0%
"形态: 两连阴 (-0.66%, -2.31%)",1,2.33,8.23,100.0%
量能: 放量 (2.12X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.31,2.31,100.0%
"形态: 两连阴 (-3.50%, -0.14%)",1,2.27,12.42,100.0%
量能: 放量 (1.63X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,2.2266666666666666,6.206666666666667,66.67%
"形态: 两连阴 (-1.50%, -0.06%)",1,2.17,2.78,100.0%
"形态: 两连阴 (-0.73%, -0.49%)",1,2.15,8.24,100.0%
