触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.06%, -0.44%)",1,55.79,55.79,100.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,55.66,59.81,100.0%
量能: 放量 (1.55X),2,55.34,68.525,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -4.61%)",1,54.84,68.72,100.0%
"形态: 两连阴 (-3.52%, -1.75%)",1,54.59,59.22,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.00%, -2.64%)",1,54.33,56.77,100.0%
"形态: 两连阴 (-6.20%, -4.69%)",1,52.18,52.18,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.39%, -1.39%) | 趋势: 高于MA20",1,52.13,56.16,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.64X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,51.73,64.41,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.50%, -3.35%)",1,50.86,50.86,100.0%
"形态: 两连阴 (-3.57%, -2.86%)",1,50.73,56.97,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.99%, -3.33%)",1,49.88,63.32,100.0%
"形态: 两连阴 (-0.98%, -1.90%)",1,49.47,50.53,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-5.61%, -0.48%) | 趋势: 高于MA20",1,48.03,48.03,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.31%, -9.99%) | 趋势: 高于MA20",1,48.01,54.3,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.99%, -4.58%)",1,47.92,53.19,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.83%, -0.40%)",1,47.72,47.72,100.0%
"形态: 两连阴 (-8.40%, -2.35%)",1,47.34,48.4,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.58%, -2.73%)",1,46.7,51.93,100.0%
"量能: 放量 (1.64X) | 形态: 两连阴 (-2.09%, -0.56%)",1,46.44,46.44,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.40%, -4.07%) | 趋势: 高于MA20",1,45.88,45.88,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.71%, -4.55%)",1,45.0,45.0,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.59%, -1.77%)",1,44.84,47.12,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.83%, -2.53%)",1,44.07,44.07,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -0.48%)",1,43.99,43.99,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.10X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,43.73,43.73,100.0%
"形态: 两连阴 (-7.18%, -3.07%)",1,43.34,43.87,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.15%, -2.17%)",1,42.36,63.59,100.0%
"形态: 两连阴 (-2.18%, -2.47%)",1,41.77,41.77,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-9.00%, -6.35%)",1,41.58,41.58,100.0%
"量能: 放量 (1.51X) | 形态: 两连阴 (-5.68%, -2.48%)",1,40.74,54.44,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.10%, -5.75%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,39.71,41.91,100.0%
"形态: 两连阴 (-1.12%, -1.07%)",1,38.33,54.95,100.0%
"形态: 两连阴 (-4.04%, -2.57%)",1,36.27,45.59,100.0%
"形态: 两连阴 (-3.85%, -4.77%)",1,36.13,36.13,100.0%
量能: 放量 (1.54X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,35.87,37.12,100.0%
"形态: 两连阴 (-5.49%, -1.50%)",1,35.32,40.92,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.73%, -3.17%)",1,34.9,34.9,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.63%, -2.75%)",1,34.6,36.73,100.0%
"量能: 放量 (1.59X) | 形态: 两连阴 (-3.02%, -5.46%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,33.92,37.93,100.0%
"形态: 两连阴 (-1.01%, -1.02%)",1,33.79,33.79,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20",1,33.48,33.48,100.0%
"形态: 两连阴 (-5.11%, -4.61%)",1,33.0,44.31,100.0%
量能: 放量 (1.82X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,32.75,32.75,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.72%, -7.25%) | 趋势: 高于MA20",1,32.56,45.46,100.0%
"形态: 两连阴 (-2.32%, -1.12%)",1,32.16,48.04,100.0%
"形态: 两连阴 (-3.65%, -1.58%)",1,31.99,37.45,100.0%
"形态: 两连阴 (-3.85%, -4.25%)",1,31.56,42.74,100.0%
量能: 放量 (1.59X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,31.24,32.45,100.0%
"形态: 两连阴 (-4.85%, -2.76%)",1,31.23,37.11,100.0%
"形态: 两连阴 (-6.06%, -2.15%)",1,31.07,33.15,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.83%, -2.95%)",1,31.01,31.88,100.0%
"形态: 两连阴 (-2.15%, -2.72%)",1,30.96,33.03,100.0%
"形态: 两连阴 (-0.26%, -2.32%)",1,30.75,46.46,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.89%, -0.83%)",1,30.64,31.5,100.0%
"形态: 两连阴 (-6.76%, -2.97%)",1,30.35,48.13,100.0%
量能: 放量 (2.19X),1,30.04,46.84,100.0%
量能: 放量 (2.02X) | 趋势: 高于MA20,1,29.98,29.98,100.0%
"形态: 两连阴 (-1.96%, -0.24%)",1,29.75,45.63,100.0%
"形态: 两连阴 (-3.74%, -0.61%)",1,29.73,29.73,100.0%
"形态: 两连阴 (-0.60%, -0.49%)",1,29.66,40.68,100.0%
"形态: 两连阴 (-1.02%, -1.50%) | 动量: 突破转强 (阳线上穿5/10)",1,29.63,29.63,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.95%, -0.29%)",1,29.51,30.37,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.61%, -1.05%)",1,29.15,29.15,100.0%
"形态: 两连阴 (-5.49%, -2.18%)",1,29.04,30.06,100.0%
"形态: 两连阴 (-6.13%, -0.89%)",1,28.77,36.21,100.0%
"形态: 两连阴 (-2.76%, -1.89%)",1,28.62,34.38,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,28.515,40.620000000000005,100.0%
量能: 放量 (1.57X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,28.5,28.98,100.0%
"形态: 两连阴 (-2.24%, -0.27%)",1,28.44,47.13,100.0%
"量能: 放量 (1.55X) | 形态: 两连阴 (-0.39%, -1.82%) | 动量: 突破转强 (阳线上穿5/10)",1,27.94,27.94,100.0%
"形态: 两连阴 (-0.24%, -2.29%)",1,27.57,43.18,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.56%, -1.27%) | 趋势: 高于MA20",1,27.45,27.45,100.0%
"形态: 两连阴 (-0.52%, -4.04%)",1,27.44,36.16,100.0%
量能: 放量 (2.14X) | 形态: 10日内有涨停,1,27.14,33.02,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.61X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,26.96,26.96,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.11X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,26.96,28.96,100.0%
"形态: 两连阴 (-4.18%, -1.44%)",1,26.29,37.03,100.0%
"形态: 两连阴 (-1.43%, -2.08%)",1,26.28,41.45,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.51%, -2.31%)",1,26.15,46.93,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.86%, -1.85%) | 趋势: 高于MA20",1,26.11,40.12,100.0%
"形态: 两连阴 (-0.64%, -3.12%)",1,26.1,28.93,100.0%
"量能: 放量 (2.24X) | 形态: 两连阴 (-1.60%, -1.37%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,25.38,40.45,100.0%
"形态: 两连阴 (-9.98%, -1.41%)",1,25.35,39.25,100.0%
量能: 放量 (1.86X) | 动量: 突破转强 (阳线上穿5/10),1,25.05,40.35,100.0%
"形态: 两连阴 (-2.25%, -2.31%)",1,25.0,25.0,100.0%
"形态: 两连阴 (-0.10%, -4.09%)",1,24.89,27.89,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.57X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,24.76,28.85,100.0%
量能: 放量 (1.84X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,24.6,29.88,100.0%
"形态: 两连阴 (-3.37%, -0.96%)",1,24.58,36.11,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.81X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,24.05,32.44,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-8.44%, -2.98%) | 趋势: 高于MA20",1,23.96,23.96,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.07%, -4.22%) | 趋势: 高于MA20",1,23.96,23.96,100.0%
"形态: 两连阴 (-3.57%, -0.31%)",1,23.84,23.84,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.37%, -1.29%)",1,23.79,29.41,100.0%
"量能: 放量 (1.71X) | 形态: 两连阴 (-2.33%, -2.49%)",1,23.77,34.33,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.81%, -2.53%)",1,23.67,23.67,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.83%, -1.13%)",1,23.54,23.54,100.0%
"形态: 两连阴 (-5.62%, -1.23%)",1,23.33,38.15,100.0%
量能: 放量 (2.23X),1,22.6,40.73,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.65%, -0.51%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,22.44,27.54,100.0%
"形态: 两连阴 (-1.99%, -1.18%)",1,22.3,23.26,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.49%, -1.18%)",1,22.29,32.94,100.0%
"形态: 两连阴 (-0.40%, -0.20%)",1,22.22,22.22,100.0%
"形态: 两连阴 (-0.20%, -2.80%)",1,22.1,22.1,100.0%
"量能: 放量 (1.69X) | 形态: 两连阴 (-7.21%, -1.74%)",1,22.0,22.0,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-8.54%, -2.29%)",1,21.98,21.98,100.0%
"形态: 两连阴 (-6.02%, -1.83%)",1,21.98,22.94,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,21.6,22.01,100.0%
"形态: 两连阴 (-1.13%, -4.47%)",1,21.31,28.34,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,21.05,21.05,100.0%
量能: 放量 (1.89X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,21.04,21.04,100.0%
"形态: 两连阴 (-1.72%, -2.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,20.81,35.19,100.0%
"形态: 两连阴 (-1.21%, -0.84%)",1,20.78,20.78,100.0%
"形态: 两连阴 (-0.84%, -1.37%)",1,20.7,20.7,100.0%
"形态: 两连阴 (-3.19%, -2.64%) | 趋势: 高于MA20",1,20.6,20.6,100.0%
"形态: 两连阴 (-0.45%, -0.10%)",1,20.42,23.32,100.0%
"形态: 两连阴 (-7.74%, -2.34%)",1,20.32,20.32,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.97X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,20.21,21.11,100.0%
"形态: 两连阴 (-4.51%, -0.08%)",1,20.1,25.48,100.0%
"形态: 两连阴 (-1.64%, -0.76%)",1,20.0,22.33,100.0%
"形态: 两连阴 (-1.20%, -5.23%)",1,19.96,28.6,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.49%, -0.79%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,19.87,21.92,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.56%, -4.33%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,19.78,31.44,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.83%, -7.38%)",1,19.78,19.78,100.0%
"形态: 两连阴 (-1.54%, -2.61%)",1,19.44,22.99,100.0%
量能: 放量 (2.30X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,19.41,33.76,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.71%, -2.20%)",1,19.27,27.86,100.0%
"形态: 两连阴 (-2.83%, -4.18%)",1,19.22,29.36,100.0%
量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,19.21,19.21,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.53%, -3.49%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,18.94,18.94,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.76%, -0.75%)",1,18.9,18.9,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.69%, -1.43%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,18.71,37.26,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.20%, -3.39%)",1,18.61,28.9,100.0%
"形态: 两连阴 (-2.59%, -0.85%)",1,18.57,29.43,100.0%
"形态: 两连阴 (-2.72%, -1.06%)",1,18.53,26.64,100.0%
"形态: 两连阴 (-2.77%, -0.71%)",1,18.5,23.82,100.0%
"形态: 两连阴 (-1.41%, -2.80%)",1,18.46,31.6,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.44%, -1.68%) | 趋势: 高于MA20",1,18.35,26.45,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.16%, -1.11%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,18.26,18.26,100.0%
"形态: 两连阴 (-2.97%, -1.16%)",1,18.26,163.04,100.0%
"形态: 两连阴 (-3.06%, -1.14%)",1,18.12,18.12,100.0%
"量能: 放量 (1.51X) | 形态: 两连阴 (-1.18%, -1.88%)",1,17.79,18.71,100.0%
"形态: 两连阴 (-2.05%, -1.55%)",1,17.79,28.26,100.0%
"形态: 两连阴 (-0.96%, -2.68%)",1,17.77,17.77,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.78X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,17.74,25.7,100.0%
"形态: 两连阴 (-4.84%, -2.83%)",1,17.5,27.5,100.0%
"形态: 两连阴 (-3.65%, -0.46%)",1,17.17,25.66,100.0%
"形态: 两连阴 (-6.46%, -1.94%)",1,17.13,27.62,100.0%
"形态: 两连阴 (-0.76%, -1.68%)",1,17.1,19.36,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.12%, -4.94%)",1,17.1,19.36,100.0%
"形态: 两连阴 (-2.10%, -1.17%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,16.76,16.76,100.0%
"形态: 两连阴 (-1.89%, -2.39%)",1,16.46,23.22,100.0%
"形态: 两连阴 (-1.99%, -1.71%) | 动量: 突破转强 (阳线上穿5/10)",1,16.35,21.55,100.0%
"形态: 两连阴 (-0.36%, -0.09%)",1,16.23,16.23,100.0%
"形态: 两连阴 (-1.71%, -0.40%)",1,16.08,16.08,100.0%
"量能: 放量 (1.60X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.21%, -2.12%)",1,16.02,16.02,100.0%
"形态: 两连阴 (-0.78%, -1.96%)",1,15.89,15.89,100.0%
"量能: 放量 (1.69X) | 形态: 两连阴 (-5.84%, -0.29%)",1,15.87,28.97,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.94%, -2.27%) | 趋势: 高于MA20",1,15.56,15.56,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.88%, -0.93%)",1,15.35,15.35,100.0%
量能: 放量 (1.60X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,15.34,15.34,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.19%, -2.19%)",1,15.26,34.25,100.0%
"形态: 两连阴 (-1.15%, -2.11%) | 动量: 突破转强 (阳线上穿5/10)",1,15.18,15.18,100.0%
"形态: 两连阴 (-6.75%, -1.06%)",1,15.17,27.76,100.0%
量能: 放量 (1.93X) | 形态: 10日内有涨停,1,15.17,15.17,100.0%
"形态: 两连阴 (-0.88%, -3.11%)",1,15.09,15.09,100.0%
量能: 放量 (2.14X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,14.91,17.98,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.23%, -5.42%)",1,14.86,17.62,100.0%
"形态: 两连阴 (-0.40%, -0.16%)",1,14.72,35.4,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.68%, -5.30%) | 趋势: 高于MA20",1,14.63,17.2,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.55%, -3.21%) | 趋势: 高于MA20",1,14.56,19.42,100.0%
"形态: 两连阴 (-4.44%, -0.78%)",1,14.33,14.33,100.0%
量能: 放量 (1.61X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4,14.317500000000003,23.435000000000002,75.0%
"形态: 两连阴 (-0.27%, -2.05%)",1,14.31,24.47,100.0%
量能: 放量 (1.76X),1,14.29,26.97,100.0%
"形态: 两连阴 (-3.11%, -2.75%)",1,14.29,14.29,100.0%
"形态: 两连阴 (-5.43%, -0.75%)",1,14.23,23.74,100.0%
"形态: 两连阴 (-4.40%, -0.68%)",1,14.03,14.03,100.0%
"形态: 两连阴 (-0.85%, -1.54%)",1,14.01,17.4,100.0%
"形态: 两连阴 (-1.28%, -0.78%)",1,13.84,18.68,100.0%
量能: 放量 (1.78X) | 趋势: 高于MA20,1,13.8,13.8,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.57%, -8.14%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,13.71,16.75,100.0%
"形态: 两连阴 (-0.40%, -0.48%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,13.71,13.71,100.0%
"量能: 放量 (2.03X) | 形态: 两连阴 (-3.99%, -0.73%)",1,13.65,13.65,100.0%
"形态: 两连阴 (-4.32%, -1.66%)",1,13.51,33.98,100.0%
"形态: 两连阴 (-1.38%, -2.61%)",1,13.43,25.64,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.91%, -2.13%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,13.31,26.8,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.99%, -3.08%)",1,13.29,23.67,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.37%, -1.63%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,13.24,13.24,100.0%
"形态: 两连阴 (-0.12%, -3.89%)",1,13.22,20.94,100.0%
"形态: 两连阴 (-2.49%, -0.38%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,13.14,13.14,100.0%
"形态: 两连阴 (-2.66%, -0.52%)",1,13.04,292.74,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.08%, -0.72%)",1,13.01,23.37,100.0%
"形态: 两连阴 (-2.40%, -0.52%)",1,12.89,17.18,100.0%
"形态: 两连阴 (-3.12%, -0.39%)",1,12.89,17.95,100.0%
"形态: 两连阴 (-0.13%, -3.60%)",1,12.8,15.58,100.0%
"形态: 两连阴 (-0.96%, -0.98%)",1,12.78,22.39,100.0%
"形态: 两连阴 (-0.97%, -0.27%)",1,12.55,22.55,100.0%
"形态: 两连阴 (-0.78%, -2.87%)",1,12.48,17.26,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.62X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,12.48,14.41,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.73%, -2.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,12.3,13.04,100.0%
量能: 放量 (2.80X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,12.29,26.43,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.99%, -5.81%) | 趋势: 高于MA20",1,12.24,12.24,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.69%, -2.47%)",1,12.04,16.8,100.0%
"形态: 两连阴 (-1.53%, -1.47%)",1,12.02,20.97,100.0%
"形态: 两连阴 (-2.97%, -0.33%)",1,11.99,15.16,100.0%
量能: 放量 (2.06X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,11.9,27.16,100.0%
"形态: 两连阴 (-0.38%, -0.51%)",1,11.84,14.63,100.0%
"形态: 两连阴 (-3.13%, -0.19%)",1,11.83,11.83,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.11%, -1.60%)",1,11.82,11.82,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.27%, -3.21%) | 趋势: 高于MA20",1,11.81,19.86,100.0%
"形态: 两连阴 (-2.04%, -0.75%)",1,11.74,26.57,100.0%
"形态: 两连阴 (-5.40%, -2.01%)",1,11.6,20.37,100.0%
量能: 放量 (2.30X),1,11.51,25.1,100.0%
"形态: 两连阴 (-2.24%, -1.87%)",1,11.4,11.4,100.0%
"形态: 两连阴 (-2.20%, -0.36%)",1,11.39,11.39,100.0%
"形态: 两连阴 (-2.48%, -0.88%)",1,11.37,17.83,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.56%, -5.49%)",1,11.32,21.01,100.0%
"形态: 两连阴 (-2.33%, -0.26%)",1,11.32,23.72,100.0%
"形态: 两连阴 (-1.47%, -2.20%)",1,11.29,11.29,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.48%, -7.98%) | 趋势: 高于MA20",1,11.24,11.24,100.0%
"形态: 两连阴 (-4.25%, -0.68%)",1,11.17,31.22,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.19X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,11.07,11.07,100.0%
"形态: 两连阴 (-3.99%, -0.85%)",1,11.03,14.34,100.0%
"形态: 两连阴 (-1.76%, -0.60%)",1,10.94,146.75,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.01%, -1.88%)",1,10.81,26.25,100.0%
"形态: 两连阴 (-3.00%, -0.18%)",1,10.77,18.61,100.0%
"形态: 两连阴 (-1.90%, -3.01%)",1,10.76,10.76,100.0%
量能: 放量 (1.52X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,10.71,16.95,100.0%
"形态: 两连阴 (-2.37%, -3.69%)",1,10.69,10.69,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.26%, -0.43%)",1,10.69,10.69,100.0%
"形态: 两连阴 (-1.30%, -4.73%)",1,10.53,10.53,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.53%, -4.49%)",1,10.5,26.76,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -5.32%)",1,10.44,27.81,100.0%
