触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,7.16,10.2,100.0%
量能: 放量 (1.89X),1,6.86,6.86,100.0%
"形态: 两连阴 (-0.29%, -2.58%)",1,6.76,10.69,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.16X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,6.75,6.75,100.0%
"形态: 两连阴 (-0.94%, -1.77%)",1,6.71,6.86,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.47%, -1.54%)",1,6.67,6.67,100.0%
"形态: 两连阴 (-1.55%, -1.68%)",1,6.62,6.93,100.0%
量能: 放量 (1.65X),1,6.5,6.5,100.0%
"形态: 两连阴 (-5.03%, -1.81%)",1,6.37,6.5,100.0%
"形态: 两连阴 (-2.44%, -2.00%)",1,6.36,8.3,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.29%, -2.21%) | 趋势: 高于MA20",1,6.34,6.38,100.0%
"形态: 两连阴 (-0.14%, -1.13%)",1,6.27,7.03,100.0%
"形态: 两连阴 (-7.39%, -1.61%)",1,6.26,9.89,100.0%
"形态: 两连阴 (-0.25%, -5.03%)",1,6.18,6.18,100.0%
"形态: 两连阴 (-0.46%, -2.46%)",1,6.16,8.49,100.0%
"形态: 两连阴 (-6.73%, -3.29%)",1,6.11,6.5,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.11%, -1.68%)",1,6.03,9.19,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -3.65%)",1,5.95,5.95,100.0%
"形态: 两连阴 (-4.24%, -1.06%)",1,5.88,7.4,100.0%
"形态: 两连阴 (-0.24%, -2.41%)",1,5.87,6.26,100.0%
"形态: 两连阴 (-0.47%, -2.86%)",1,5.82,7.45,100.0%
"形态: 两连阴 (-0.44%, -2.28%)",1,5.81,7.36,100.0%
形态: 10日内有涨停,66,5.786363636363636,6.8965151515151515,81.82%
"形态: 两连阴 (-0.19%, -0.19%)",1,5.77,5.77,100.0%
"形态: 两连阴 (-2.12%, -5.32%)",1,5.74,7.78,100.0%
"形态: 两连阴 (-0.29%, -0.73%)",1,5.71,8.41,100.0%
"形态: 两连阴 (-0.68%, -0.30%)",1,5.64,5.64,100.0%
"形态: 两连阴 (-0.17%, -2.78%)",1,5.58,7.62,100.0%
"形态: 两连阴 (-1.70%, -0.93%)",1,5.34,6.47,100.0%
量能: 放量 (1.51X),2,5.325,6.865,100.0%
量能: 放量 (2.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.28,5.28,100.0%
"形态: 两连阴 (-1.82%, -3.36%)",1,5.27,5.27,100.0%
"形态: 两连阴 (-0.66%, -2.31%)",1,5.19,8.23,100.0%
"形态: 两连阴 (-0.28%, -3.20%)",1,5.18,5.18,100.0%
"形态: 两连阴 (-0.25%, -1.71%)",1,5.18,5.71,100.0%
"形态: 两连阴 (-0.13%, -2.79%)",1,5.11,6.39,100.0%
"形态: 两连阴 (-0.79%, -2.57%)",1,5.01,5.38,100.0%
量能: 放量 (2.30X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.01,5.38,100.0%
量能: 放量 (1.63X),2,4.945,7.130000000000001,100.0%
"形态: 两连阴 (-0.37%, -2.32%)",1,4.94,4.94,100.0%
"形态: 两连阴 (-0.74%, -4.86%)",1,4.91,4.91,100.0%
"形态: 两连阴 (-2.42%, -2.20%)",1,4.9,5.04,100.0%
"形态: 两连阴 (-1.36%, -2.47%)",1,4.9,6.88,100.0%
量能: 放量 (1.52X),1,4.89,6.38,100.0%
量能: 放量 (2.43X) | 动量: 突破转强 (阳线上穿5/10),1,4.86,4.86,100.0%
"形态: 两连阴 (-1.30%, -1.13%)",1,4.84,4.84,100.0%
量能: 放量 (1.54X),2,4.795,4.965,100.0%
"形态: 两连阴 (-0.41%, -0.83%)",1,4.77,5.42,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,55,4.703454545454545,8.691636363636364,78.18%
"形态: 两连阴 (-0.42%, -0.85%)",1,4.63,4.85,100.0%
"形态: 两连阴 (-3.49%, -1.47%)",1,4.6,4.6,100.0%
"形态: 两连阴 (-0.85%, -1.64%)",1,4.56,4.56,100.0%
量能: 放量 (1.77X),2,4.555,4.595,100.0%
"形态: 两连阴 (-0.83%, -1.30%)",1,4.53,6.15,100.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停,1,4.51,6.51,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.08%, -1.96%)",1,4.51,4.51,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.57%, -1.37%)",1,4.49,4.49,100.0%
"形态: 两连阴 (-0.48%, -0.29%)",1,4.45,4.84,100.0%
"形态: 两连阴 (-1.68%, -1.94%)",1,4.42,4.42,100.0%
"形态: 两连阴 (-2.73%, -4.59%)",1,4.35,5.06,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.80%, -3.94%)",1,4.34,8.58,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.86%, -2.06%) | 趋势: 高于MA20",1,4.32,4.32,100.0%
"形态: 两连阴 (-0.99%, -2.09%)",1,4.31,6.67,100.0%
"形态: 两连阴 (-2.08%, -0.18%)",1,4.3,4.3,100.0%
"形态: 两连阴 (-0.81%, -3.88%)",1,4.3,6.84,100.0%
"形态: 两连阴 (-0.71%, -2.55%)",1,4.28,4.28,100.0%
"形态: 两连阴 (-1.28%, -2.52%)",1,4.28,9.14,100.0%
"形态: 两连阴 (-0.60%, -1.80%)",1,4.23,5.17,100.0%
"形态: 两连阴 (-1.57%, -1.51%)",1,4.21,4.66,100.0%
"形态: 两连阴 (-0.60%, -2.40%) | 趋势: 高于MA20",1,4.21,4.21,100.0%
"形态: 两连阴 (-1.27%, -0.83%) | 趋势: 高于MA20",1,4.21,6.13,100.0%
"形态: 两连阴 (-1.86%, -1.82%)",1,4.17,4.17,100.0%
"形态: 两连阴 (-1.39%, -1.19%)",1,4.15,4.15,100.0%
"形态: 两连阴 (-0.21%, -1.55%)",1,4.09,5.17,100.0%
"形态: 两连阴 (-1.77%, -3.78%)",1,4.07,4.94,100.0%
"形态: 两连阴 (-0.21%, -0.21%)",1,4.04,4.71,100.0%
"形态: 两连阴 (-5.48%, -2.87%)",1,4.03,10.37,100.0%
"形态: 两连阴 (-4.59%, -2.85%)",1,4.03,4.74,100.0%
量能: 放量 (1.54X) | 动量: 突破转强 (阳线上穿5/10),1,3.99,3.99,100.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),3,3.9866666666666664,4.609999999999999,100.0%
"形态: 两连阴 (-1.82%, -2.06%)",1,3.98,6.86,100.0%
量能: 放量 (1.68X) | 动量: 突破转强 (阳线上穿5/10),1,3.96,3.96,100.0%
"形态: 两连阴 (-0.52%, -0.68%)",1,3.94,3.94,100.0%
量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,3.94,7.23,100.0%
"形态: 两连阴 (-0.80%, -2.15%)",1,3.92,5.6,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.72X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.91,3.91,100.0%
"形态: 两连阴 (-0.49%, -2.35%)",1,3.88,10.34,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.00%, -0.41%) | 趋势: 高于MA20",1,3.85,3.85,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20,30,3.763,6.003333333333333,63.33%
"形态: 两连阴 (-0.29%, -2.22%)",1,3.73,4.12,100.0%
"形态: 两连阴 (-0.06%, -1.92%)",1,3.71,5.53,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.60%, -2.68%)",1,3.69,3.69,100.0%
"形态: 两连阴 (-2.20%, -3.22%)",1,3.69,4.81,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.57%, -3.94%)",1,3.58,5.06,100.0%
量能: 放量 (1.96X) | 动量: 突破转强 (阳线上穿5/10),1,3.54,3.54,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.10%, -3.04%) | 趋势: 高于MA20",1,3.43,16.23,100.0%
"形态: 两连阴 (-0.94%, -2.65%)",1,3.41,6.21,100.0%
"形态: 两连阴 (-0.63%, -0.43%)",1,3.4,4.05,100.0%
"形态: 两连阴 (-0.35%, -1.65%)",1,3.38,7.02,100.0%
"形态: 两连阴 (-0.84%, -6.60%)",1,3.37,6.99,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.92%, -1.06%) | 趋势: 高于MA20",1,3.33,3.33,100.0%
趋势: 多头排列 (5>20>60),23,3.327391304347826,5.566521739130435,65.22%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.25%, -1.72%)",1,3.3,3.3,100.0%
"形态: 两连阴 (-1.81%, -3.68%)",1,3.3,12.71,100.0%
"形态: 两连阴 (-3.46%, -1.37%)",1,3.23,5.03,100.0%
"形态: 两连阴 (-0.08%, -0.69%)",1,3.2,3.51,100.0%
"形态: 两连阴 (-1.62%, -1.65%)",1,3.15,3.92,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.03%, -2.93%)",1,3.13,5.61,100.0%
"形态: 两连阴 (-0.36%, -0.98%)",1,3.13,4.4,100.0%
"形态: 两连阴 (-1.65%, -0.56%)",1,3.04,3.04,100.0%
"形态: 两连阴 (-2.77%, -1.08%)",1,3.02,3.81,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.44%, -1.86%) | 趋势: 高于MA20",1,3.01,3.01,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.90%, -1.04%)",1,2.98,3.88,100.0%
"量能: 放量 (1.59X) | 形态: 两连阴 (-1.08%, -0.18%)",1,2.94,3.92,100.0%
量能: 放量 (2.61X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.92,6.07,100.0%
"形态: 两连阴 (-1.47%, -0.60%) | 趋势: 高于MA20",1,2.92,2.92,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,15,2.9133333333333336,5.744,60.0%
"形态: 两连阴 (-0.68%, -1.03%)",1,2.89,4.33,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.43X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.81,2.81,100.0%
"形态: 两连阴 (-1.00%, -1.68%)",1,2.78,4.26,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,52,2.7515384615384617,4.879423076923077,73.08%
"形态: 两连阴 (-1.37%, -1.30%)",1,2.75,2.75,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.18%, -3.73%)",1,2.73,5.16,100.0%
"形态: 两连阴 (-0.25%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.7,2.78,100.0%
"形态: 两连阴 (-1.93%, -2.86%)",1,2.69,2.69,100.0%
"形态: 两连阴 (-2.67%, -2.08%)",1,2.66,3.21,100.0%
"形态: 两连阴 (-5.94%, -7.24%)",1,2.64,3.68,100.0%
趋势: 高于MA20,75,2.6162666666666667,4.916666666666667,64.0%
"形态: 两连阴 (-0.18%, -1.42%)",1,2.61,5.04,100.0%
"形态: 两连阴 (-3.74%, -1.61%)",1,2.61,4.13,100.0%
"形态: 两连阴 (-0.58%, -0.58%)",1,2.6,2.6,100.0%
"形态: 两连阴 (-1.29%, -2.44%)",1,2.56,4.43,100.0%
"形态: 两连阴 (-1.31%, -1.33%)",1,2.54,4.54,100.0%
"形态: 两连阴 (-0.76%, -1.95%)",1,2.52,2.52,100.0%
"形态: 两连阴 (-1.76%, -1.88%)",1,2.44,6.03,100.0%
"形态: 两连阴 (-1.80%, -4.58%)",1,2.38,2.53,100.0%
"形态: 两连阴 (-0.19%, -2.46%)",1,2.38,4.36,100.0%
量能: 放量 (1.81X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.35,3.22,100.0%
"形态: 两连阴 (-0.12%, -0.24%)",1,2.35,2.72,100.0%
动量: 突破转强 (阳线上穿5/10),75,2.341333333333333,3.9942666666666664,62.67%
"形态: 两连阴 (-0.43%, -1.22%)",1,2.34,3.5,100.0%
"形态: 两连阴 (-2.71%, -3.11%)",1,2.31,6.34,100.0%
"形态: 两连阴 (-4.92%, -2.12%)",1,2.29,5.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.12%, -2.24%)",1,2.27,2.27,100.0%
"形态: 两连阴 (-0.15%, -0.22%)",1,2.26,3.11,100.0%
量能: 放量 (1.80X),1,2.25,3.44,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),29,2.2482758620689656,5.138965517241379,65.52%
量能: 放量 (1.55X) | 动量: 突破转强 (阳线上穿5/10),2,2.0949999999999998,3.0300000000000002,100.0%
"形态: 两连阴 (-0.09%, -1.19%)",1,2.07,4.33,100.0%
"形态: 两连阴 (-0.24%, -1.54%)",1,2.07,2.07,100.0%
"量能: 放量 (1.62X) | 形态: 两连阴 (-0.19%, -0.77%)",1,2.0,3.6,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.89%, -5.03%)",1,1.97,2.76,100.0%
量能: 放量 (1.96X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.95,4.71,100.0%
"形态: 两连阴 (-0.21%, -0.42%)",1,1.93,2.15,100.0%
"形态: 两连阴 (-0.85%, -3.54%)",1,1.91,3.16,100.0%
"形态: 两连阴 (-0.73%, -0.49%)",1,1.9,8.24,100.0%
量能: 放量 (1.62X),2,1.9,1.9,50.0%
量能: 放量 (1.76X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.87,2.26,100.0%
"形态: 两连阴 (-1.06%, -1.55%)",1,1.81,2.11,100.0%
量能: 放量 (1.63X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,1.8099999999999998,5.145,50.0%
"形态: 两连阴 (-0.76%, -1.59%)",1,1.79,1.79,100.0%
"形态: 两连阴 (-0.94%, -0.47%)",1,1.77,3.34,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.38%, -0.06%)",1,1.76,1.76,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.06%, -0.10%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.7,7.37,100.0%
"形态: 两连阴 (-1.76%, -0.60%)",1,1.68,2.6,100.0%
"形态: 两连阴 (-2.87%, -0.17%)",1,1.61,3.58,100.0%
"形态: 两连阴 (-0.33%, -1.16%)",1,1.56,3.38,100.0%
"形态: 两连阴 (-2.35%, -1.60%)",1,1.56,3.65,100.0%
"形态: 两连阴 (-0.76%, -0.26%)",1,1.5,4.63,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.05%, -2.12%)",1,1.49,2.36,100.0%
"形态: 两连阴 (-1.03%, -0.65%)",1,1.48,4.1,100.0%
"形态: 两连阴 (-0.72%, -0.21%)",1,1.47,2.52,100.0%
"形态: 两连阴 (-0.41%, -0.41%)",1,1.47,2.1,100.0%
"形态: 两连阴 (-1.05%, -0.08%)",1,1.46,1.76,100.0%
"形态: 两连阴 (-0.90%, -0.90%)",1,1.37,10.21,100.0%
量能: 放量 (1.83X),1,1.34,1.34,100.0%
趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),54,1.32,3.4412962962962967,50.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.29%, -4.65%)",1,1.27,1.27,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.38%, -1.42%)",1,1.26,4.82,100.0%
"形态: 两连阴 (-0.64%, -0.06%)",1,1.25,3.02,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.70%, -1.59%)",1,1.2,1.38,100.0%
量能: 放量 (2.53X) | 形态: 10日内有涨停,1,1.18,1.18,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.92%, -3.41%)",1,1.1,1.65,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.65%, -2.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.06,7.26,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.77%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.04,1.04,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.97%, -0.71%)",1,1.01,2.03,100.0%
"形态: 两连阴 (-0.60%, -0.12%)",1,0.97,1.1,100.0%
"形态: 两连阴 (-2.81%, -1.04%)",1,0.96,2.04,100.0%
"形态: 两连阴 (-0.66%, -1.67%)",1,0.93,3.72,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.82%, -0.12%)",2,0.9299999999999999,2.54,50.0%
"形态: 两连阴 (-0.51%, -7.79%)",1,0.91,3.01,100.0%
"形态: 两连阴 (-1.73%, -0.82%)",1,0.89,4.31,100.0%
量能: 放量 (2.11X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.84,1.26,100.0%
量能: 放量 (1.50X),1,0.84,1.52,100.0%
"形态: 两连阴 (-1.34%, -0.71%)",1,0.79,0.79,100.0%
"形态: 两连阴 (-3.10%, -0.28%)",1,0.79,0.79,100.0%
"形态: 两连阴 (-3.33%, -4.67%)",1,0.74,2.65,100.0%
量能: 放量 (1.71X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.72,2.03,100.0%
"形态: 两连阴 (-2.12%, -5.02%)",1,0.7,4.08,100.0%
"形态: 两连阴 (-1.78%, -0.36%)",1,0.55,2.03,100.0%
"形态: 两连阴 (-0.26%, -0.40%)",1,0.54,2.03,100.0%
"形态: 两连阴 (-1.41%, -1.90%)",1,0.51,5.08,100.0%
量能: 放量 (1.83X) | 动量: 突破转强 (阳线上穿5/10),2,0.49,0.865,50.0%
量能: 放量 (1.67X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,0.4850000000000001,4.585,50.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),42,0.47333333333333316,8.982142857142858,40.48%
"形态: 两连阴 (-1.98%, -1.28%)",1,0.42,5.1,100.0%
量能: 放量 (1.52X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.41,0.98,100.0%
量能: 放量 (1.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.41,1.64,100.0%
"形态: 两连阴 (-2.40%, -0.19%)",1,0.39,2.33,100.0%
"形态: 两连阴 (-2.38%, -0.94%)",1,0.39,3.11,100.0%
量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.39,2.33,100.0%
"形态: 两连阴 (-1.20%, -0.81%)",1,0.32,2.76,100.0%
"形态: 两连阴 (-5.12%, -3.35%)",1,0.25,0.87,100.0%
"形态: 两连阴 (-0.98%, -0.83%)",1,0.08,1.63,100.0%
"形态: 两连阴 (-9.88%, -3.50%)",1,0.0,3.56,0.0%
"形态: 两连阴 (-2.05%, -4.58%)",1,0.0,1.96,0.0%
量能: 放量 (1.66X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.0,0.0,0.0%
"形态: 两连阴 (-0.22%, -3.12%)",1,-0.12,5.46,0.0%
"形态: 两连阴 (-1.50%, -0.06%)",1,-0.18,1.57,0.0%
"形态: 两连阴 (-0.63%, -1.18%)",1,-0.21,2.69,0.0%
"形态: 两连阴 (-3.97%, -1.76%)",1,-0.26,2.63,0.0%
"形态: 两连阴 (-2.77%, -0.29%)",1,-0.29,3.38,0.0%
