触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 两连阴 (-1.01%, -0.68%)",1,-3.82,-3.82,0.0%
"形态: 两连阴 (-1.20%, -0.81%)",1,-3.82,-3.82,0.0%
"形态: 两连阴 (-0.94%, -0.47%)",1,-3.83,-3.83,0.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),33,-3.856969696969697,-0.8560606060606062,30.3%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,-3.88,-3.88,0.0%
"形态: 两连阴 (-2.26%, -3.73%)",1,-3.93,0.68,0.0%
"形态: 两连阴 (-1.65%, -0.56%)",1,-3.99,-3.99,0.0%
"形态: 两连阴 (-0.19%, -0.19%)",1,-4.08,1.69,0.0%
"形态: 两连阴 (-4.94%, -0.37%)",1,-4.15,0.19,0.0%
"形态: 两连阴 (-3.10%, -0.28%)",1,-4.17,-4.17,0.0%
"形态: 两连阴 (-0.25%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-4.22,0.93,0.0%
"形态: 两连阴 (-0.98%, -0.83%)",1,-4.26,-4.26,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.76%, -1.32%)",1,-4.31,-4.31,0.0%
形态: 10日内有涨停 | 趋势: 高于MA20,18,-4.334444444444444,-1.515,16.67%
"形态: 两连阴 (-0.58%, -0.58%)",1,-4.4,-4.4,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -3.65%)",1,-4.42,0.81,0.0%
"形态: 两连阴 (-0.88%, -0.27%) | 动量: 突破转强 (阳线上穿5/10)",1,-4.42,-4.42,0.0%
"形态: 两连阴 (-1.93%, -2.86%)",1,-4.43,1.35,0.0%
"形态: 两连阴 (-0.68%, -0.30%)",1,-4.48,1.24,0.0%
"形态: 两连阴 (-5.48%, -0.97%)",1,-4.49,-4.49,0.0%
"形态: 两连阴 (-1.06%, -1.55%)",1,-4.51,-4.51,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.70%, -1.38%)",1,-4.52,1.27,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.92%, -1.06%) | 趋势: 高于MA20",1,-4.55,-4.55,0.0%
"形态: 两连阴 (-0.47%, -1.41%)",1,-4.6,-4.6,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.76%, -1.56%) | 趋势: 高于MA20",1,-4.62,-4.62,0.0%
量能: 放量 (1.58X),3,-4.63,0.6933333333333334,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.72%, -5.94%)",1,-4.63,-4.63,0.0%
量能: 放量 (2.18X) | 动量: 突破转强 (阳线上穿5/10),1,-4.63,-4.63,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.98X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-4.65,2.47,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.65%, -2.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-4.69,-4.69,0.0%
"形态: 两连阴 (-6.16%, -1.25%)",1,-4.8,-4.8,0.0%
量能: 放量 (1.68X),1,-4.86,2.25,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.52%, -1.82%)",1,-4.88,-4.88,0.0%
量能: 放量 (2.43X) | 动量: 突破转强 (阳线上穿5/10),1,-4.96,-1.05,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.68%, -0.57%) | 趋势: 高于MA20",1,-5.01,-5.01,0.0%
"形态: 两连阴 (-3.51%, -1.82%)",1,-5.04,-5.04,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.70%, -1.59%)",1,-5.09,1.2,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-5.1,1.3,0.0%
"形态: 两连阴 (-2.68%, -0.21%)",1,-5.11,-5.11,0.0%
量能: 放量 (2.32X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-5.12,-2.08,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.46%, -2.77%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-5.13,-5.13,0.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),19,-5.186315789473684,-2.0763157894736843,26.32%
"形态: 两连阴 (-3.62%, -2.42%)",1,-5.2,-5.2,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.06%, -0.10%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-5.2,0.28,0.0%
"形态: 两连阴 (-1.94%, -0.99%)",1,-5.2,-5.2,0.0%
"形态: 两连阴 (-0.66%, -1.67%)",1,-5.23,3.72,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.48%, -5.07%)",1,-5.23,2.61,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.05%, -0.18%)",1,-5.26,-5.26,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.60%, -2.68%)",1,-5.31,-5.31,0.0%
量能: 放量 (1.99X),1,-5.32,1.41,0.0%
量能: 放量 (1.63X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-5.34,1.2,0.0%
量能: 放量 (1.71X) | 动量: 突破转强 (阳线上穿5/10),1,-5.37,-0.84,0.0%
量能: 放量 (1.61X),1,-5.47,-5.47,0.0%
"形态: 两连阴 (-7.76%, -0.76%)",1,-5.53,-5.53,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.06%, -6.61%)",1,-5.54,0.22,0.0%
"形态: 两连阴 (-2.09%, -0.66%)",1,-5.57,-5.57,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.38%, -0.06%)",1,-5.64,-5.64,0.0%
"形态: 两连阴 (-3.21%, -1.15%)",1,-5.66,-5.66,0.0%
量能: 放量 (3.18X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-5.7,-5.7,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.77%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-5.76,-5.76,0.0%
量能: 放量 (1.83X) | 动量: 突破转强 (阳线上穿5/10),1,-5.83,-2.77,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.25%, -1.72%)",1,-5.85,-5.85,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.37%, -3.48%) | 趋势: 高于MA20",1,-5.92,-5.92,0.0%
"形态: 两连阴 (-1.26%, -0.09%)",1,-5.93,-5.93,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.44%, -1.37%)",1,-6.08,-6.08,0.0%
量能: 放量 (1.62X),1,-6.11,-1.82,0.0%
量能: 放量 (1.59X) | 动量: 突破转强 (阳线上穿5/10),3,-6.173333333333333,-2.0866666666666664,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.50%, -2.05%)",1,-6.21,-6.21,0.0%
"形态: 两连阴 (-1.78%, -0.36%)",1,-6.27,-6.27,0.0%
量能: 放量 (1.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-6.33,-6.33,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.28%, -2.84%)",1,-6.33,2.56,0.0%
量能: 放量 (1.51X) | 动量: 突破转强 (阳线上穿5/10),1,-6.4,5.79,0.0%
"形态: 两连阴 (-3.01%, -0.14%)",1,-6.44,-6.44,0.0%
"形态: 两连阴 (-0.46%, -0.35%)",1,-6.48,-0.71,0.0%
量能: 放量 (1.91X) | 动量: 突破转强 (阳线上穿5/10),1,-6.53,-1.36,0.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,8,-6.5600000000000005,-4.51875,12.5%
"形态: 两连阴 (-2.77%, -0.29%)",1,-6.61,-6.61,0.0%
"形态: 两连阴 (-3.24%, -1.73%)",1,-6.63,-6.63,0.0%
"形态: 两连阴 (-3.41%, -0.76%)",1,-6.77,-0.25,0.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停,1,-6.84,-2.34,0.0%
量能: 放量 (1.89X) | 形态: 10日内有涨停,1,-6.98,-0.96,0.0%
"形态: 两连阴 (-0.63%, -0.72%)",1,-7.03,-4.59,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.29%, -4.65%)",1,-7.04,0.19,0.0%
"形态: 两连阴 (-6.30%, -2.67%)",1,-7.14,-7.14,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.97%, -0.71%)",1,-7.24,-7.24,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.89%, -1.35%)",1,-7.33,0.59,0.0%
"形态: 两连阴 (-3.29%, -1.08%)",1,-7.44,-7.44,0.0%
量能: 放量 (1.69X) | 动量: 突破转强 (阳线上穿5/10),1,-7.51,-2.2,0.0%
量能: 放量 (1.55X) | 动量: 突破转强 (阳线上穿5/10),1,-7.53,-3.22,0.0%
"形态: 两连阴 (-9.88%, -3.50%)",1,-7.89,-7.89,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.65%, -1.05%) | 趋势: 高于MA20",1,-7.96,-7.96,0.0%
量能: 放量 (2.47X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-8.24,-3.46,0.0%
"形态: 两连阴 (-5.41%, -1.31%)",1,-8.44,-8.44,0.0%
量能: 放量 (2.08X),1,-8.66,-8.66,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.23%, -9.96%)",1,-8.68,-1.32,0.0%
"形态: 两连阴 (-0.28%, -4.38%)",1,-8.69,-1.82,0.0%
量能: 放量 (1.68X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,-8.8,-0.68,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.57%, -1.37%)",1,-8.85,-8.85,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.08%, -1.96%)",1,-8.86,-8.86,0.0%
量能: 放量 (1.69X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-8.93,-4.9,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.10%, -4.81%)",1,-8.95,-0.18,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.54%, -2.99%)",1,-9.09,-9.09,0.0%
量能: 放量 (1.67X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-9.37,1.23,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.71%, -2.03%)",1,-9.53,-2.42,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.20%, -1.93%) | 趋势: 高于MA20",1,-9.77,-1.72,0.0%
量能: 放量 (2.66X),1,-9.99,-9.99,0.0%
"量能: 放量 (1.73X) | 形态: 两连阴 (-0.40%, -5.20%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-10.02,-10.02,0.0%
量能: 放量 (2.13X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-10.53,-4.24,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.40%, -4.57%)",1,-10.66,0.22,0.0%
量能: 放量 (2.20X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,-10.8,0.11,0.0%
