代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
601677,2026-05-22,19.21,19.5,1.51,2.13,1,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601677,2026-05-06,17.83,19.5,9.37,10.04,1,15,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
601677,2026-05-15,17.02,19.5,14.57,15.28,1,8,"形态: 两连阴 (-0.67%, -1.51%)"
601677,2026-04-30,17.75,19.5,9.86,10.54,1,16,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
601677,2026-05-18,16.95,19.5,15.04,15.75,1,7,"形态: 两连阴 (-1.51%, -3.30%)"
000626,2026-05-06,9.2,7.49,-18.59,2.5,0,15,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000626,2026-05-15,8.57,7.49,-12.6,-2.57,0,8,"形态: 两连阴 (-1.77%, -3.71%)"
000626,2026-04-30,9.35,7.49,-19.89,0.86,0,16,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002769,2026-05-22,8.45,7.8,-7.69,-5.09,0,3,"形态: 两连阴 (-0.67%, -4.28%)"
002769,2026-05-18,8.99,7.8,-13.24,-0.56,0,7,"形态: 两连阴 (-2.16%, -0.88%)"
600397,2026-05-22,13.34,13.68,2.55,4.57,1,3,"形态: 两连阴 (-4.15%, -3.04%)"
600397,2026-05-06,14.62,13.68,-6.43,5.06,0,15,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600397,2026-05-15,13.94,13.68,-1.87,0.14,0,8,形态: 10日内有涨停
600397,2026-04-30,14.35,13.68,-4.67,7.04,0,16,形态: 10日内有涨停
600397,2026-05-18,13.96,13.68,-2.01,-0.07,0,7,"形态: 两连阴 (-5.43%, -2.31%)"
002491,2026-05-22,22.8,21.24,-6.84,3.42,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002491,2026-05-06,17.07,21.24,24.43,57.88,1,15,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002491,2026-05-15,22.59,21.24,-5.98,6.91,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002491,2026-04-30,15.8,21.24,34.43,70.57,1,16,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002491,2026-05-18,23.69,21.24,-10.34,1.94,0,7,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-8.53%, -8.36%) | 趋势: 高于MA20"
600749,2026-05-22,15.31,14.8,-3.33,-1.5,0,3,"形态: 两连阴 (-0.69%, -2.41%)"
600749,2026-05-06,16.02,14.8,-7.62,2.37,0,15,"形态: 两连阴 (-0.65%, -2.81%)"
600749,2026-04-30,16.24,14.8,-8.87,0.99,0,16,"形态: 两连阴 (-4.59%, -0.65%)"
002401,2026-05-22,14.12,13.2,-6.52,-0.64,0,3,"形态: 两连阴 (-2.08%, -4.24%)"
002401,2026-05-15,14.69,13.2,-10.14,1.63,0,8,"形态: 两连阴 (-0.20%, -2.78%)"
002401,2026-04-30,14.19,13.2,-6.98,9.3,0,16,量能: 放量 (1.62X)
603810,2026-05-22,14.78,13.66,-7.58,-3.11,0,3,"形态: 两连阴 (-2.57%, -3.16%)"
603810,2026-05-06,15.97,13.66,-14.46,-1.57,0,15,趋势: 高于MA20
603810,2026-04-30,16.07,13.66,-15.0,-0.62,0,16,趋势: 高于MA20
603810,2026-05-18,15.68,13.66,-12.88,-0.64,0,7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000590,2026-04-30,11.16,10.07,-9.77,-0.36,0,16,动量: 突破转强 (阳线上穿5/10)
000590,2026-05-18,10.33,10.07,-2.52,2.61,0,7,"形态: 两连阴 (-1.75%, -1.97%)"
600158,2026-05-22,11.67,10.69,-8.4,-4.71,0,3,"形态: 两连阴 (-0.59%, -3.71%)"
600158,2026-05-06,12.34,10.69,-13.37,18.15,0,15,量能: 放量 (1.87X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600158,2026-05-15,14.58,10.69,-26.68,-10.01,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600158,2026-04-30,11.85,10.69,-9.79,23.04,0,16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600158,2026-05-18,13.12,10.69,-18.52,-9.15,0,7,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603819,2026-05-22,14.7,13.34,-9.25,-2.59,0,3,"形态: 两连阴 (-0.97%, -2.86%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
603819,2026-05-06,15.01,13.34,-11.13,1.93,0,15,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603819,2026-05-15,14.6,13.34,-8.63,0.68,0,8,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.35%, -1.44%) | 趋势: 高于MA20"
603819,2026-04-30,14.8,13.34,-9.86,3.38,0,16,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000922,2026-05-22,13.91,13.58,-2.37,0.86,0,3,"量能: 放量 (1.63X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.17%, -16.61%)"
000922,2026-05-06,15.25,13.58,-10.95,12.0,0,15,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000922,2026-05-15,15.76,13.58,-13.83,2.28,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
000922,2026-04-30,14.78,13.58,-8.12,15.56,0,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000922,2026-05-18,15.76,13.58,-13.83,2.28,0,7,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.03%, -1.31%) | 趋势: 高于MA20"
002565,2026-05-06,19.2,14.98,-21.98,13.49,0,15,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002565,2026-05-15,18.8,14.98,-20.32,-4.89,0,8,趋势: 多头排列 (5>20>60)
002565,2026-04-30,19.02,14.98,-21.24,14.56,0,16,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002624,2026-05-22,14.52,13.91,-4.2,-1.65,0,3,"形态: 两连阴 (-3.21%, -3.32%)"
002624,2026-05-06,16.28,13.91,-14.56,7.8,0,15,"形态: 两连阴 (-2.52%, -8.59%)"
002624,2026-05-15,16.0,13.91,-13.06,-3.56,0,8,形态: 10日内有涨停
002624,2026-05-18,15.43,13.91,-9.85,-1.1,0,7,"形态: 10日内有涨停 | 形态: 两连阴 (-3.60%, -2.14%)"
002858,2026-05-22,14.17,13.51,-4.66,-0.99,0,3,"形态: 两连阴 (-1.39%, -5.51%)"
002858,2026-05-06,16.79,13.51,-19.54,1.79,0,15,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002858,2026-05-15,16.6,13.51,-18.61,-9.1,0,8,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.64%, -2.38%) | 趋势: 高于MA20"
002858,2026-04-30,17.1,13.51,-20.99,-0.06,0,16,量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002858,2026-05-18,14.94,13.51,-9.57,1.0,0,7,量能: 放量 (1.65X)
600497,2026-05-22,10.16,9.62,-5.31,-0.3,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600497,2026-05-06,9.36,9.62,2.78,16.24,1,15,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600497,2026-05-15,9.95,9.62,-3.32,2.11,0,8,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
600497,2026-04-30,8.98,9.62,7.13,21.16,1,16,趋势: 高于MA20
600497,2026-05-18,10.03,9.62,-4.09,1.3,0,7,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000572,2026-05-22,4.9,4.58,-6.53,-1.43,0,3,"形态: 两连阴 (-2.57%, -1.83%)"
000572,2026-05-06,5.61,4.58,-18.36,1.07,0,15,动量: 突破转强 (阳线上穿5/10)
000572,2026-05-18,5.11,4.58,-10.37,-0.98,0,7,"形态: 两连阴 (-5.28%, -1.54%)"
000026,2026-05-22,25.55,22.59,-11.59,5.83,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000026,2026-05-06,17.85,22.59,26.55,51.48,1,15,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000026,2026-05-15,20.22,22.59,11.72,33.73,1,8,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000026,2026-04-30,18.13,22.59,24.6,49.15,1,16,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000026,2026-05-18,20.2,22.59,11.83,33.86,1,7,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
601233,2026-05-06,23.9,20.16,-15.65,-6.61,0,15,形态: 10日内有涨停 | 趋势: 高于MA20
601233,2026-05-15,20.44,20.16,-1.37,-0.73,0,8,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.92%, -2.00%)"
601233,2026-04-30,24.21,20.16,-16.73,-1.28,0,16,量能: 放量 (1.50X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601233,2026-05-18,19.81,20.16,1.77,2.42,1,7,"形态: 两连阴 (-2.00%, -2.99%)"
603711,2026-05-22,14.81,14.72,-0.61,0.61,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
603711,2026-05-06,14.44,14.72,1.94,7.96,1,15,量能: 放量 (2.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603711,2026-05-15,15.01,14.72,-1.93,3.86,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603711,2026-04-30,14.28,14.72,3.08,9.17,1,16,量能: 放量 (3.05X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603711,2026-05-18,15.08,14.72,-2.39,3.38,0,7,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002171,2026-05-22,11.42,11.68,2.28,3.59,1,3,"形态: 两连阴 (-3.10%, -3.99%)"
002171,2026-05-06,11.63,11.68,0.43,5.67,1,15,趋势: 高于MA20
002171,2026-05-15,12.0,11.68,-2.67,-1.42,0,8,趋势: 高于MA20
600886,2026-05-22,13.35,13.78,3.22,3.9,1,3,"形态: 两连阴 (-2.84%, -0.45%)"
600886,2026-05-06,13.66,13.78,0.88,1.54,1,15,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600886,2026-04-30,13.63,13.78,1.1,1.76,1,16,量能: 放量 (1.91X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600886,2026-05-18,13.23,13.78,4.16,4.84,1,7,"形态: 两连阴 (-1.40%, -0.15%)"
603778,2026-05-22,23.89,18.93,-20.76,-10.0,0,3,动量: 突破转强 (阳线上穿5/10)
603778,2026-05-06,27.91,18.93,-32.17,-3.3,0,15,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10)
603778,2026-05-15,21.82,18.93,-13.24,14.16,0,8,"形态: 两连阴 (-3.01%, -6.67%)"
603778,2026-04-30,26.6,18.93,-28.83,4.92,0,16,形态: 10日内有涨停
603778,2026-05-18,22.46,18.93,-15.72,10.91,0,7,"形态: 两连阴 (-6.67%, -3.15%)"
600333,2026-05-22,5.88,5.74,-2.38,-2.21,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
600333,2026-05-06,5.77,5.74,-0.52,5.37,0,15,"形态: 两连阴 (-0.85%, -1.37%) | 趋势: 高于MA20"
600333,2026-05-15,5.91,5.74,-2.88,2.88,0,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600333,2026-04-30,5.77,5.74,-0.52,5.37,0,16,趋势: 高于MA20
600333,2026-05-18,6.01,5.74,-4.49,1.16,0,7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600595,2026-05-18,7.14,7.28,1.96,6.58,1,7,"形态: 两连阴 (-0.26%, -5.07%)"
603328,2026-05-22,12.34,12.56,1.78,4.54,1,3,"形态: 两连阴 (-0.82%, -3.63%)"
603328,2026-05-06,11.95,12.56,5.1,8.79,1,15,"形态: 两连阴 (-7.32%, -4.74%)"
603328,2026-04-30,11.45,12.56,9.69,13.54,1,16,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.50%, -7.32%)"
603328,2026-05-18,12.22,12.56,2.78,5.56,1,7,"形态: 两连阴 (-4.62%, -3.39%)"
603903,2026-05-22,12.76,11.39,-10.74,-3.37,0,3,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.84%, -5.98%)"
603903,2026-05-06,12.4,11.39,-8.15,17.58,0,15,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603903,2026-05-15,13.81,11.39,-17.52,5.58,0,8,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.81X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603903,2026-04-30,12.24,11.39,-6.94,19.12,0,16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603903,2026-05-18,14.58,11.39,-21.88,-2.95,0,7,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000030,2026-05-22,4.71,4.61,-2.12,1.06,0,3,"形态: 两连阴 (-1.46%, -1.05%)"
000030,2026-05-18,4.75,4.61,-2.95,1.26,0,7,"形态: 两连阴 (-2.22%, -0.62%)"
002825,2026-05-22,11.33,10.6,-6.44,-0.79,0,3,"形态: 10日内有涨停 | 形态: 两连阴 (-1.42%, -2.61%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002825,2026-05-15,10.78,10.6,-1.67,5.1,0,8,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002825,2026-05-18,11.15,10.6,-4.93,1.61,0,7,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600824,2026-05-22,3.86,3.78,-2.07,0.26,0,3,"形态: 两连阴 (-2.01%, -1.03%)"
600824,2026-05-06,4.12,3.78,-8.25,0.73,0,15,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600824,2026-04-30,4.1,3.78,-7.8,1.22,0,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600824,2026-05-18,3.93,3.78,-3.82,1.27,0,7,"形态: 两连阴 (-1.72%, -1.75%)"
603777,2026-05-22,20.18,18.9,-6.34,-3.67,0,3,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.45%, -2.69%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
603777,2026-05-06,18.07,18.9,4.59,16.49,1,15,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603777,2026-05-15,19.85,18.9,-4.79,1.66,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603777,2026-04-30,16.43,18.9,15.03,28.12,1,16,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603777,2026-05-18,20.12,18.9,-6.06,0.3,0,7,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603028,2026-05-22,9.28,8.39,-9.59,-1.72,0,3,"形态: 两连阴 (-0.63%, -4.35%) | 趋势: 高于MA20"
603028,2026-05-06,8.61,8.39,-2.56,13.24,0,15,趋势: 高于MA20
603028,2026-05-15,9.49,8.39,-11.59,-0.11,0,8,"形态: 10日内有涨停 | 形态: 两连阴 (-0.31%, -4.32%) | 趋势: 高于MA20"
603028,2026-04-30,8.68,8.39,-3.34,12.33,0,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603028,2026-05-18,9.48,8.39,-11.5,0.0,0,7,形态: 10日内有涨停 | 趋势: 高于MA20
002540,2026-05-22,5.6,5.49,-1.96,1.79,0,3,"形态: 两连阴 (-0.52%, -2.97%)"
002540,2026-05-06,6.01,5.49,-8.65,1.16,0,15,量能: 放量 (1.75X)
002540,2026-05-18,5.69,5.49,-3.51,1.05,0,7,"形态: 两连阴 (-1.70%, -1.04%)"
002514,2026-05-22,4.28,4.82,12.62,12.62,1,3,趋势: 高于MA20
002514,2026-05-15,3.73,4.82,29.22,29.22,1,8,动量: 突破转强 (阳线上穿5/10)
002514,2026-04-30,3.4,4.82,41.76,41.76,1,16,"形态: 两连阴 (-10.00%, -10.05%)"
002514,2026-05-18,3.92,4.82,22.96,22.96,1,7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600859,2026-05-22,10.76,10.99,2.14,2.14,1,3,"形态: 两连阴 (-2.96%, -1.35%)"
600859,2026-05-15,11.62,10.99,-5.42,-1.29,0,8,"形态: 两连阴 (-0.67%, -0.92%)"
600859,2026-04-30,12.37,10.99,-11.16,-1.62,0,16,趋势: 高于MA20
600859,2026-05-18,11.42,10.99,-3.77,0.44,0,7,"形态: 两连阴 (-0.92%, -1.78%)"
000006,2026-05-22,10.88,9.85,-9.47,-4.23,0,3,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.51%, -3.68%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000006,2026-05-06,9.47,9.85,4.01,17.63,1,15,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000006,2026-05-15,9.72,9.85,1.34,14.61,1,8,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.67%, -4.24%) | 趋势: 高于MA20"
000006,2026-04-30,9.7,9.85,1.55,14.85,1,16,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000006,2026-05-18,10.69,9.85,-7.86,4.21,0,7,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.24%, -2.21%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000913,2026-05-22,12.13,11.36,-6.35,1.32,0,3,"形态: 两连阴 (-0.89%, -0.49%)"
000913,2026-05-15,12.85,11.36,-11.6,-1.48,0,8,"形态: 两连阴 (-2.13%, -2.02%)"
002960,2026-05-22,9.53,8.58,-9.97,-1.89,0,3,"形态: 两连阴 (-1.77%, -5.60%)"
002960,2026-05-06,12.34,8.58,-30.47,0.97,0,15,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002960,2026-05-15,9.8,8.58,-12.45,3.88,0,8,"形态: 两连阴 (-0.88%, -1.18%)"
002960,2026-04-30,12.1,8.58,-29.09,2.98,0,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002960,2026-05-18,9.99,8.58,-14.11,1.9,0,7,"形态: 两连阴 (-1.18%, -2.39%)"
002585,2026-05-22,8.98,10.75,19.71,21.05,1,3,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.48%, -2.51%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002585,2026-05-06,8.16,10.75,31.74,33.21,1,15,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002585,2026-05-15,8.39,10.75,28.13,29.56,1,8,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.48%, -3.35%) | 趋势: 高于MA20"
002585,2026-04-30,7.75,10.75,38.71,40.26,1,16,趋势: 高于MA20
002585,2026-05-18,8.69,10.75,23.71,25.09,1,7,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002250,2026-05-22,15.17,14.78,-2.57,-0.2,0,3,"形态: 两连阴 (-1.95%, -4.45%)"
002250,2026-05-06,16.68,14.78,-11.39,2.46,0,15,趋势: 高于MA20
002250,2026-05-15,15.43,14.78,-4.21,-0.45,0,8,"形态: 两连阴 (-0.43%, -4.03%)"
002250,2026-04-30,16.55,14.78,-10.69,3.26,0,16,趋势: 高于MA20
002250,2026-05-18,14.98,14.78,-1.34,2.54,0,7,"形态: 两连阴 (-4.03%, -0.32%)"
002254,2026-05-22,15.93,14.44,-9.35,-2.39,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002254,2026-05-06,11.57,14.44,24.81,37.68,1,15,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002254,2026-05-15,14.18,14.44,1.83,12.34,1,8,量能: 放量 (1.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20
002254,2026-04-30,11.34,14.44,27.34,40.48,1,16,量能: 放量 (1.69X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002254,2026-05-18,14.67,14.44,-1.57,8.59,0,7,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002824,2026-05-22,25.2,23.09,-8.37,-1.59,0,3,"形态: 两连阴 (-0.22%, -8.48%)"
002824,2026-05-06,25.21,23.09,-8.41,12.1,0,15,"形态: 两连阴 (-2.39%, -2.56%)"
002824,2026-05-15,25.81,23.09,-10.54,3.99,0,8,"形态: 10日内有涨停 | 形态: 两连阴 (-0.18%, -3.89%)"
002824,2026-04-30,25.09,23.09,-7.97,12.63,0,16,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.33%, -2.39%)"
002824,2026-05-18,26.1,23.09,-11.53,2.84,0,7,"形态: 10日内有涨停 | 形态: 两连阴 (-3.89%, -2.49%)"
002800,2026-05-22,18.11,17.25,-4.75,-1.82,0,3,"形态: 两连阴 (-0.54%, -3.67%) | 趋势: 高于MA20"
002800,2026-05-15,17.45,17.25,-1.15,6.76,0,8,"形态: 两连阴 (-1.23%, -1.19%)"
002800,2026-05-18,18.49,17.25,-6.71,0.76,0,7,"形态: 两连阴 (-1.19%, -0.34%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
603098,2026-05-22,12.65,12.74,0.71,4.19,1,3,"形态: 两连阴 (-1.27%, -4.17%)"
603098,2026-05-15,13.05,12.74,-2.38,2.3,0,8,"形态: 两连阴 (-1.18%, -0.89%)"
603098,2026-04-30,14.19,12.74,-10.22,-0.21,0,16,量能: 放量 (2.27X)
603098,2026-05-18,13.28,12.74,-4.07,0.53,0,7,"形态: 两连阴 (-0.89%, -1.88%)"
