触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
量能: 放量 (1.62X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,15.29,17.76,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.82%, -3.09%) | 趋势: 高于MA20",1,15.2,15.2,100.0%
"形态: 两连阴 (-0.48%, -1.70%)",1,14.72,14.72,100.0%
"形态: 两连阴 (-2.31%, -3.14%)",1,14.71,22.21,100.0%
"形态: 两连阴 (-3.84%, -0.15%)",1,14.19,18.0,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.12%, -2.49%)",1,13.87,24.45,100.0%
"形态: 两连阴 (-2.56%, -2.13%)",1,13.33,13.33,100.0%
"形态: 两连阴 (-1.51%, -3.30%)",1,13.33,13.33,100.0%
"形态: 两连阴 (-0.33%, -3.17%) | 趋势: 高于MA20",1,13.22,13.22,100.0%
"形态: 两连阴 (-1.16%, -1.40%)",1,13.2,18.06,100.0%
量能: 放量 (1.74X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,13.17,15.38,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,13.1,13.1,100.0%
"形态: 两连阴 (-0.67%, -1.51%)",1,12.87,12.87,100.0%
"形态: 两连阴 (-0.96%, -0.19%)",1,12.42,13.47,100.0%
量能: 放量 (1.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,12.34,12.34,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.26%, -9.99%)",1,12.33,12.33,100.0%
"形态: 两连阴 (-4.81%, -1.19%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,12.33,14.31,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.67%, -4.24%) | 趋势: 高于MA20",1,11.93,14.61,100.0%
"形态: 两连阴 (-1.70%, -1.90%)",1,11.8,11.8,100.0%
"量能: 放量 (2.03X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.43%, -0.91%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,11.73,11.73,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.65%, -5.57%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,11.71,11.71,100.0%
"形态: 两连阴 (-2.59%, -0.37%)",1,11.7,16.48,100.0%
量能: 放量 (1.69X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4,11.45,14.3225,75.0%
"量能: 放量 (2.16X) | 形态: 两连阴 (-2.23%, -1.19%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,11.43,11.43,100.0%
量能: 放量 (1.50X),1,11.19,13.09,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.44%, -0.18%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,11.15,16.51,100.0%
"形态: 两连阴 (-1.72%, -3.11%)",1,11.01,12.9,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.33%, -4.09%)",1,10.65,10.65,100.0%
量能: 放量 (1.86X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,10.37,10.37,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.36%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,10.35,18.87,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.74%, -0.59%)",1,10.15,18.15,100.0%
量能: 放量 (2.38X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,10.12,16.86,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.98%, -3.38%) | 趋势: 高于MA20",1,9.82,9.82,100.0%
"形态: 两连阴 (-0.30%, -6.00%)",1,9.55,9.55,100.0%
"形态: 两连阴 (-3.01%, -6.67%)",1,9.49,14.16,100.0%
"形态: 两连阴 (-1.42%, -5.14%) | 趋势: 高于MA20",1,9.44,11.97,100.0%
"形态: 两连阴 (-1.36%, -0.99%)",1,9.25,9.25,100.0%
"形态: 两连阴 (-0.90%, -1.22%) | 趋势: 高于MA20",1,9.08,9.85,100.0%
"形态: 两连阴 (-2.79%, -2.87%) | 趋势: 高于MA20",1,9.06,9.06,100.0%
量能: 放量 (2.26X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,8.98,10.16,100.0%
量能: 放量 (2.81X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,8.66,17.5,100.0%
量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,8.635000000000002,27.240000000000002,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.37%, -5.30%) | 趋势: 高于MA20",1,8.55,8.55,100.0%
量能: 放量 (2.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,8.54,14.57,100.0%
"形态: 两连阴 (-2.87%, -0.59%) | 趋势: 高于MA20",1,8.49,8.49,100.0%
"形态: 两连阴 (-4.02%, -1.78%)",1,8.36,9.47,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.35%, -0.35%) | 趋势: 高于MA20",1,8.26,15.58,100.0%
量能: 放量 (2.31X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,8.19,8.33,100.0%
"形态: 两连阴 (-3.87%, -1.05%)",1,8.17,8.17,100.0%
"形态: 两连阴 (-9.99%, -6.15%)",1,8.1,8.1,100.0%
量能: 放量 (2.01X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,8.1,10.09,100.0%
"形态: 两连阴 (-27.03%, -3.95%)",1,8.01,10.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.50%, -7.32%)",1,7.77,13.54,100.0%
"形态: 两连阴 (-3.37%, -0.51%)",1,7.63,14.33,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.77%, -3.37%) | 趋势: 高于MA20",1,7.44,7.44,100.0%
"形态: 两连阴 (-3.70%, -0.19%)",1,7.43,7.43,100.0%
"形态: 两连阴 (-1.40%, -3.24%)",1,7.43,7.43,100.0%
"形态: 两连阴 (-0.15%, -0.65%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,7.43,11.01,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.57%, -3.27%) | 趋势: 高于MA20",1,7.39,7.39,100.0%
"形态: 两连阴 (-0.50%, -2.82%)",1,7.37,18.73,100.0%
"形态: 两连阴 (-3.89%, -5.17%)",1,7.32,7.32,100.0%
量能: 放量 (2.32X) | 动量: 突破转强 (阳线上穿5/10),1,7.14,18.24,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.72%, -1.90%)",1,7.08,10.31,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.48%, -3.35%) | 趋势: 高于MA20",1,7.03,7.03,100.0%
"量能: 放量 (1.51X) | 形态: 两连阴 (-3.07%, -1.32%)",1,6.97,7.34,100.0%
"形态: 两连阴 (-2.73%, -1.49%)",1,6.82,7.28,100.0%
"形态: 两连阴 (-4.39%, -0.31%) | 趋势: 高于MA20",1,6.79,7.9,100.0%
"形态: 两连阴 (-2.18%, -7.71%)",1,6.75,6.75,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.7,6.7,100.0%
"形态: 两连阴 (-4.97%, -0.98%)",1,6.6,8.49,100.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.51,8.97,100.0%
"形态: 两连阴 (-0.24%, -9.99%)",1,6.49,6.49,100.0%
"形态: 两连阴 (-0.87%, -1.15%) | 趋势: 高于MA20",1,6.48,10.03,100.0%
"形态: 两连阴 (-1.08%, -3.86%)",1,6.46,12.23,100.0%
"形态: 两连阴 (-6.67%, -3.15%)",1,6.37,10.91,100.0%
"形态: 两连阴 (-0.99%, -1.80%)",1,6.33,6.33,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.61%, -2.57%) | 趋势: 高于MA20",1,6.33,6.33,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.65%, -1.30%)",1,6.29,6.8,100.0%
"形态: 两连阴 (-0.28%, -1.39%)",1,6.09,9.0,100.0%
"形态: 两连阴 (-3.75%, -1.36%)",1,6.0,8.14,100.0%
"形态: 两连阴 (-2.19%, -5.86%)",1,5.99,5.99,100.0%
"形态: 两连阴 (-0.15%, -1.18%) | 趋势: 高于MA20",1,5.96,7.05,100.0%
"形态: 两连阴 (-2.76%, -5.92%)",1,5.95,5.95,100.0%
"形态: 两连阴 (-3.94%, -3.72%)",1,5.91,9.73,100.0%
"形态: 两连阴 (-1.94%, -1.46%) | 趋势: 高于MA20",1,5.87,5.87,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.59X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,5.81,7.19,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.83%, -5.28%)",1,5.71,5.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.38%, -5.57%) | 趋势: 高于MA20",1,5.62,6.32,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.68%, -1.01%)",1,5.45,5.45,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.35%, -0.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.4,12.53,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.54X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,5.3100000000000005,11.865,100.0%
"形态: 两连阴 (-0.31%, -2.76%) | 趋势: 高于MA20",1,5.3,6.39,100.0%
"形态: 两连阴 (-0.79%, -3.94%)",1,5.13,8.93,100.0%
"形态: 两连阴 (-1.20%, -4.88%)",1,5.12,18.87,100.0%
量能: 放量 (2.45X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.03,5.03,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.65%, -2.88%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.91,25.74,100.0%
"形态: 两连阴 (-0.93%, -2.70%)",1,4.9,6.14,100.0%
"形态: 两连阴 (-0.98%, -0.99%)",1,4.87,5.37,100.0%
"形态: 两连阴 (-4.15%, -7.03%)",1,4.61,4.61,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.89%, -1.42%) | 趋势: 高于MA20",1,4.58,4.58,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.66%, -0.83%)",1,4.39,5.91,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.60%, -4.20%)",1,4.37,13.83,100.0%
量能: 放量 (2.03X),1,4.33,4.33,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.92X) | 趋势: 高于MA20,1,4.33,4.33,100.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),2,4.329999999999999,12.27,50.0%
"形态: 两连阴 (-1.18%, -4.78%) | 趋势: 高于MA20",1,4.32,5.4,100.0%
"形态: 两连阴 (-2.44%, -1.29%) | 趋势: 高于MA20",1,4.29,16.04,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.40%, -0.30%) | 趋势: 高于MA20",1,4.25,4.25,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.60%, -3.14%) | 趋势: 高于MA20",1,4.24,10.66,100.0%
"形态: 两连阴 (-1.24%, -0.59%) | 趋势: 高于MA20",1,4.24,7.6,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.45%, -2.66%) | 趋势: 高于MA20",1,4.16,4.16,100.0%
"形态: 两连阴 (-2.04%, -2.00%)",1,4.14,6.25,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.59%, -2.04%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.13,11.69,100.0%
量能: 放量 (1.82X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,4.13,4.13,100.0%
量能: 放量 (2.26X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.07,4.52,100.0%
"量能: 放量 (1.96X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.25%, -2.02%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.05,4.05,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.20%, -2.51%)",1,3.91,13.32,100.0%
"形态: 两连阴 (-1.45%, -2.89%) | 趋势: 高于MA20",1,3.88,3.88,100.0%
"形态: 两连阴 (-1.23%, -1.19%)",1,3.78,6.76,100.0%
"形态: 两连阴 (-1.22%, -0.88%)",1,3.77,6.57,100.0%
"形态: 两连阴 (-4.82%, -3.04%) | 动量: 突破转强 (阳线上穿5/10)",1,3.77,4.26,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.46X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,3.74,3.74,100.0%
量能: 放量 (3.05X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.71,9.17,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.94X),1,3.66,21.69,100.0%
"形态: 两连阴 (-0.26%, -5.07%)",1,3.64,3.64,100.0%
量能: 放量 (2.10X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.59,4.7,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.09%, -0.72%) | 趋势: 高于MA20",1,3.57,6.7,100.0%
"形态: 两连阴 (-0.71%, -5.44%)",1,3.51,14.54,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.49%, -1.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.49,13.11,100.0%
"形态: 两连阴 (-5.52%, -5.98%)",1,3.45,3.45,100.0%
"形态: 两连阴 (-0.43%, -0.93%)",1,3.41,4.64,100.0%
"形态: 两连阴 (-3.93%, -3.88%)",1,3.39,4.15,100.0%
"形态: 两连阴 (-3.07%, -1.03%)",1,3.37,3.37,100.0%
"形态: 两连阴 (-2.85%, -4.92%)",1,3.35,5.56,100.0%
量能: 放量 (1.51X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.35,9.09,100.0%
量能: 放量 (1.78X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.27,10.01,100.0%
量能: 放量 (2.93X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.26,3.26,100.0%
"形态: 两连阴 (-7.32%, -4.74%)",1,3.26,8.79,100.0%
量能: 放量 (1.62X),2,3.185,8.805,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.49%, -0.66%) | 趋势: 高于MA20",1,3.17,4.67,100.0%
"形态: 两连阴 (-3.24%, -0.15%)",1,3.1,14.73,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.48%, -2.48%) | 趋势: 高于MA20",1,3.08,6.99,100.0%
量能: 放量 (2.35X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,3.0749999999999997,6.82,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.72X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,3.07,9.803333333333333,33.33%
"形态: 两连阴 (-4.53%, -0.97%)",1,3.0,9.96,100.0%
"量能: 放量 (2.09X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.56%, -2.37%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.0,3.97,100.0%
"形态: 两连阴 (-0.81%, -2.25%)",1,2.95,4.32,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.50X) | 趋势: 高于MA20,1,2.9,5.65,100.0%
量能: 放量 (1.63X),1,2.81,3.16,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.65%, -4.14%) | 趋势: 高于MA20",1,2.79,2.79,100.0%
"形态: 两连阴 (-0.59%, -3.07%)",1,2.77,3.13,100.0%
量能: 放量 (2.15X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.75,3.48,100.0%
"形态: 两连阴 (-4.41%, -0.38%)",1,2.68,2.99,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.51X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.68,2.68,100.0%
"形态: 两连阴 (-2.04%, -6.36%)",1,2.65,2.65,100.0%
"量能: 放量 (2.16X) | 形态: 两连阴 (-2.99%, -0.31%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.63,4.39,100.0%
"形态: 两连阴 (-0.10%, -0.21%)",1,2.62,2.62,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.99%, -1.41%)",1,2.62,10.06,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.13%, -3.59%)",1,2.6,4.5,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.33%, -3.07%)",1,2.58,2.58,100.0%
量能: 放量 (2.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.56,7.96,100.0%
"量能: 放量 (1.96X) | 形态: 两连阴 (-6.00%, -3.42%)",1,2.5,2.5,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.80%, -2.50%) | 趋势: 高于MA20",1,2.47,6.44,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.05%, -1.52%) | 趋势: 高于MA20",1,2.46,9.39,100.0%
量能: 放量 (1.99X),2,2.445,8.605,100.0%
"形态: 两连阴 (-0.74%, -2.14%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.43,3.4,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.39%, -1.92%) | 趋势: 高于MA20",1,2.43,10.01,100.0%
"形态: 两连阴 (-1.51%, -0.31%)",1,2.41,2.41,100.0%
"量能: 放量 (1.52X) | 形态: 两连阴 (-0.34%, -5.21%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.34,3.89,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.77%, -7.04%) | 趋势: 高于MA20",1,2.32,2.32,100.0%
"形态: 两连阴 (-2.21%, -0.81%)",1,2.3,5.25,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.08%, -1.71%) | 趋势: 高于MA20",1,2.26,7.04,100.0%
"形态: 两连阴 (-1.26%, -0.29%)",1,2.25,7.51,100.0%
量能: 放量 (1.65X),2,2.1449999999999996,5.455,50.0%
"形态: 两连阴 (-3.79%, -4.95%)",1,2.01,6.95,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.57%, -0.39%)",1,2.01,2.01,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.85X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,2.0,5.51,100.0%
量能: 放量 (1.76X),1,2.0,2.0,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.77X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.98,12.6,100.0%
量能: 放量 (1.90X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.97,4.08,100.0%
"形态: 两连阴 (-0.21%, -3.91%)",1,1.94,3.23,100.0%
"形态: 两连阴 (-0.85%, -1.37%) | 趋势: 高于MA20",1,1.91,5.37,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.12%, -2.68%)",1,1.9,1.9,100.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (2.39X) | 形态: 两连阴 (-1.18%, -3.05%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.89,4.62,100.0%
量能: 放量 (1.88X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.88,14.4,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.44%, -3.99%)",1,1.87,2.29,100.0%
"形态: 两连阴 (-0.61%, -0.15%)",1,1.84,5.21,100.0%
量能: 放量 (1.83X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.83,4.28,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.52%, -4.13%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.82,6.73,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.80%, -0.75%) | 趋势: 高于MA20",1,1.82,1.82,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.88%, -1.32%)",1,1.8,2.04,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.24%, -2.21%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.78,4.21,100.0%
"形态: 两连阴 (-0.12%, -0.38%)",1,1.76,1.76,100.0%
"形态: 两连阴 (-1.34%, -1.67%)",1,1.75,3.83,100.0%
"形态: 两连阴 (-1.27%, -0.34%)",1,1.75,2.98,100.0%
"形态: 两连阴 (-2.15%, -4.40%)",1,1.73,1.73,100.0%
量能: 放量 (1.78X) | 动量: 突破转强 (阳线上穿5/10),1,1.72,4.08,100.0%
"形态: 两连阴 (-1.52%, -0.77%)",1,1.67,1.67,100.0%
"形态: 两连阴 (-5.06%, -4.51%)",1,1.66,5.59,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.29%, -0.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.62,1.62,100.0%
"形态: 两连阴 (-1.77%, -3.33%)",1,1.61,3.51,100.0%
量能: 放量 (1.93X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.6,6.39,100.0%
"形态: 两连阴 (-0.34%, -1.73%)",1,1.56,1.56,100.0%
