代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
605228,2026-06-08,12.34,13.17,6.73,9.56,1,11,"形态: 两连阴 (-0.48%, -0.40%)"
605228,2026-06-18,13.52,13.17,-2.59,-2.59,0,3,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605228,2026-06-12,13.5,13.17,-2.44,0.15,0,7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605228,2026-06-02,12.57,13.17,4.77,7.56,1,15,"形态: 两连阴 (-1.75%, -1.55%)"
601636,2026-06-08,6.78,7.62,12.39,27.88,1,11,趋势: 高于MA20
601636,2026-06-05,7.03,7.62,8.39,23.33,1,12,量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-06-18,8.04,7.62,-5.22,4.1,0,3,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.19X) | 形态: 10日内有涨停 | 趋势: 高于MA20
601636,2026-06-16,7.88,7.62,-3.3,10.03,0,5,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-06-12,6.51,7.62,17.05,33.18,1,7,趋势: 多头排列 (5>20>60)
601636,2026-06-04,6.56,7.62,16.16,32.16,1,13,"形态: 两连阴 (-3.85%, -4.77%)"
601636,2026-06-02,6.5,7.62,17.23,33.38,1,15,趋势: 多头排列 (5>20>60)
601636,2026-06-22,8.37,7.62,-8.96,-6.45,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-05-29,6.69,7.62,13.9,29.6,1,17,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20"
600966,2026-06-10,5.55,5.08,-8.47,-2.88,0,9,"形态: 两连阴 (-1.01%, -2.04%)"
600966,2026-06-05,5.95,5.08,-14.62,-1.01,0,12,"形态: 两连阴 (-0.17%, -1.70%)"
600966,2026-06-18,5.01,5.08,1.4,4.59,1,3,"形态: 两连阴 (-1.32%, -1.33%)"
600966,2026-06-12,5.39,5.08,-5.75,-1.3,0,7,"形态: 两连阴 (-3.81%, -5.77%)"
600966,2026-06-04,5.79,5.08,-12.26,2.76,0,13,"形态: 两连阴 (-1.01%, -0.17%)"
600966,2026-06-22,5.24,5.08,-3.05,-0.38,0,2,"量能: 放量 (1.59X) | 形态: 两连阴 (-1.33%, -3.28%)"
002629,2026-06-10,4.93,4.4,-10.75,0.61,0,9,"形态: 10日内有涨停 | 形态: 两连阴 (-1.54%, -1.57%)"
002629,2026-06-05,5.18,4.4,-15.06,-1.54,0,12,形态: 10日内有涨停
002629,2026-06-18,4.63,4.4,-4.97,1.51,0,3,"形态: 两连阴 (-3.26%, -2.11%)"
002629,2026-06-12,4.96,4.4,-11.29,-1.01,0,7,"形态: 10日内有涨停 | 形态: 两连阴 (-1.79%, -0.81%)"
002629,2026-06-04,5.41,4.4,-18.67,-4.25,0,13,"形态: 10日内有涨停 | 形态: 两连阴 (-3.84%, -1.81%)"
002629,2026-06-02,5.51,4.4,-20.15,-1.81,0,15,形态: 10日内有涨停
002629,2026-06-08,5.1,4.4,-13.73,-1.57,0,11,形态: 10日内有涨停
