触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.98%, -3.38%) | 趋势: 高于MA20",1,4.54,4.54,100.0%
量能: 放量 (2.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.43,4.43,100.0%
"形态: 两连阴 (-5.44%, -0.13%)",1,4.41,11.87,100.0%
"形态: 两连阴 (-3.36%, -1.62%)",1,4.4,4.4,100.0%
量能: 放量 (1.86X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.38,9.24,100.0%
"形态: 两连阴 (-1.26%, -0.29%)",1,4.22,7.51,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.28%, -2.17%) | 趋势: 高于MA20",1,4.21,4.21,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.17,4.68,100.0%
"形态: 两连阴 (-0.85%, -1.37%) | 趋势: 高于MA20",1,4.16,4.16,100.0%
"形态: 两连阴 (-1.94%, -0.42%)",1,4.15,7.86,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.33%, -2.39%)",1,4.03,12.63,100.0%
"形态: 两连阴 (-1.94%, -1.46%) | 趋势: 高于MA20",1,3.94,5.27,100.0%
"量能: 放量 (1.52X) | 形态: 两连阴 (-0.34%, -5.21%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.89,3.89,100.0%
"形态: 两连阴 (-1.97%, -4.18%)",1,3.88,3.88,100.0%
"形态: 两连阴 (-1.24%, -0.59%) | 趋势: 高于MA20",1,3.8,7.6,100.0%
"形态: 两连阴 (-3.73%, -5.01%)",1,3.78,3.78,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.69%, -1.18%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.73,10.83,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.48%, -3.35%) | 趋势: 高于MA20",1,3.58,3.58,100.0%
"形态: 两连阴 (-2.39%, -2.56%)",1,3.53,12.1,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),85,3.493764705882353,11.100352941176471,56.47%
量能: 放量 (1.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,3.46,3.46,100.0%
"形态: 两连阴 (-0.86%, -4.16%)",1,3.42,7.35,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.99%, -1.41%)",1,3.4,10.06,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.55%, -3.11%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.38,3.38,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.59%, -2.04%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.3,11.69,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,3.25,5.25,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.71%, -1.00%) | 趋势: 高于MA20",1,3.21,4.2,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.27%, -4.15%)",1,3.09,3.09,100.0%
"量能: 放量 (2.57X) | 形态: 两连阴 (-0.84%, -1.04%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.0,3.0,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.87%, -2.91%)",1,2.99,2.99,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.46X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,2.98,2.98,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.08%, -3.62%) | 趋势: 高于MA20",1,2.98,2.98,100.0%
量能: 放量 (2.31X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.97,4.24,100.0%
"形态: 两连阴 (-3.01%, -6.67%)",1,2.93,2.93,100.0%
"量能: 放量 (2.16X) | 形态: 两连阴 (-2.99%, -0.31%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.92,4.39,100.0%
"形态: 两连阴 (-3.64%, -0.33%) | 趋势: 高于MA20",1,2.87,8.6,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.35%, -0.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.87,10.23,100.0%
量能: 放量 (1.92X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.77,10.27,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.90%, -2.93%) | 趋势: 高于MA20",1,2.75,5.42,100.0%
"形态: 两连阴 (-1.36%, -0.99%)",1,2.74,2.74,100.0%
量能: 放量 (1.97X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.7,7.48,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.48%, -2.48%) | 趋势: 高于MA20",1,2.66,2.66,100.0%
"形态: 两连阴 (-2.50%, -6.70%)",1,2.65,7.32,100.0%
"形态: 两连阴 (-0.48%, -1.70%)",1,2.61,2.61,100.0%
"形态: 两连阴 (-0.69%, -0.28%)",1,2.51,2.79,100.0%
"形态: 两连阴 (-1.97%, -0.14%) | 趋势: 高于MA20",1,2.5,2.5,100.0%
量能: 放量 (1.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,2.4499999999999997,6.666666666666667,66.67%
"形态: 两连阴 (-1.34%, -1.67%)",1,2.41,2.41,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),48,2.3839583333333336,6.9175,54.17%
"形态: 两连阴 (-1.22%, -1.10%)",1,2.37,2.37,100.0%
"形态: 两连阴 (-4.39%, -0.31%) | 趋势: 高于MA20",1,2.37,7.27,100.0%
"形态: 两连阴 (-0.42%, -4.13%)",1,2.33,5.98,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.42%, -2.96%) | 趋势: 高于MA20",1,2.31,2.31,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.11%, -1.67%)",1,2.3,9.41,100.0%
"形态: 两连阴 (-2.79%, -2.87%) | 趋势: 高于MA20",1,2.3,6.9,100.0%
"形态: 两连阴 (-5.91%, -4.13%)",1,2.29,2.29,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.79%, -0.74%) | 趋势: 高于MA20",1,2.27,2.27,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.21%, -1.69%) | 趋势: 高于MA20",1,2.26,2.26,100.0%
"形态: 两连阴 (-7.32%, -4.74%)",1,2.26,8.79,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.58%, -3.58%)",1,2.26,2.26,100.0%
量能: 放量 (1.62X),2,2.245,8.805,100.0%
"形态: 两连阴 (-6.70%, -0.53%)",1,2.22,6.87,100.0%
量能: 放量 (1.93X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.18,6.39,100.0%
"形态: 两连阴 (-3.75%, -1.36%)",1,2.15,8.14,100.0%
"形态: 两连阴 (-0.55%, -0.69%)",1,2.09,2.36,100.0%
量能: 放量 (2.88X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.09,5.63,100.0%
"形态: 两连阴 (-0.21%, -3.91%)",1,1.94,1.94,100.0%
"形态: 两连阴 (-0.88%, -1.18%)",1,1.94,1.94,100.0%
"形态: 两连阴 (-1.27%, -0.34%)",1,1.93,1.93,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.35%, -7.06%)",1,1.86,1.86,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.21%, -2.74%) | 趋势: 高于MA20",1,1.83,1.83,100.0%
"形态: 两连阴 (-1.05%, -2.11%)",1,1.82,1.82,100.0%
"形态: 两连阴 (-2.87%, -0.59%) | 趋势: 高于MA20",1,1.77,6.35,100.0%
"形态: 两连阴 (-1.18%, -0.89%)",1,1.76,1.76,100.0%
"量能: 放量 (2.09X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.56%, -2.37%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.68,1.68,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.49%, -1.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.64,13.11,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.77%, -7.04%) | 趋势: 高于MA20",1,1.6,1.6,100.0%
"量能: 放量 (1.68X) | 形态: 两连阴 (-1.36%, -2.07%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.59,1.59,100.0%
"形态: 两连阴 (-0.15%, -1.18%) | 趋势: 高于MA20",1,1.57,1.57,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.77X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.57,12.6,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 趋势: 高于MA20,2,1.56,15.795,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.72%, -1.90%)",1,1.54,10.31,100.0%
"形态: 两连阴 (-4.81%, -1.19%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.52,14.31,100.0%
"形态: 两连阴 (-0.72%, -2.03%) | 趋势: 高于MA20",1,1.51,3.77,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.10%, -3.67%)",1,1.5,1.5,100.0%
"形态: 两连阴 (-0.54%, -2.36%)",1,1.48,1.48,100.0%
"形态: 两连阴 (-2.03%, -1.85%) | 趋势: 高于MA20",1,1.43,3.7,100.0%
"形态: 两连阴 (-0.12%, -4.06%)",1,1.43,1.43,100.0%
量能: 放量 (1.63X),1,1.4,3.16,100.0%
量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,1.3649999999999998,4.13,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.76%, -3.58%)",1,1.36,1.36,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.04%, -2.60%)",1,1.35,1.35,100.0%
"形态: 两连阴 (-0.46%, -4.02%)",1,1.32,1.32,100.0%
"形态: 两连阴 (-1.13%, -1.14%)",1,1.31,1.31,100.0%
量能: 放量 (2.15X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.3,1.3,100.0%
"形态: 两连阴 (-3.43%, -2.40%)",1,1.29,1.29,100.0%
"形态: 两连阴 (-0.95%, -0.70%) | 趋势: 高于MA20",1,1.25,1.25,100.0%
"形态: 两连阴 (-0.91%, -0.77%)",1,1.25,1.25,100.0%
"形态: 两连阴 (-0.93%, -3.92%)",1,1.25,1.25,100.0%
量能: 放量 (1.90X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.24,1.24,100.0%
"形态: 两连阴 (-0.15%, -1.83%)",1,1.17,3.81,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.01%, -2.56%) | 趋势: 高于MA20",1,1.17,1.17,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.18%, -3.89%)",1,1.12,1.12,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.65%, -5.57%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.01,1.01,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),101,0.9862376237623763,5.957920792079208,45.54%
"形态: 两连阴 (-2.88%, -0.96%)",1,0.96,7.31,100.0%
量能: 放量 (1.83X),1,0.95,0.95,100.0%
"形态: 两连阴 (-0.20%, -2.87%)",1,0.94,0.94,100.0%
"形态: 两连阴 (-0.31%, -2.76%) | 趋势: 高于MA20",1,0.93,5.76,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.35%, -0.58%) | 趋势: 高于MA20",1,0.93,0.93,100.0%
"形态: 两连阴 (-0.15%, -0.65%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.89,3.58,100.0%
"形态: 两连阴 (-1.40%, -3.25%)",1,0.86,0.86,100.0%
"形态: 两连阴 (-0.12%, -0.55%) | 趋势: 高于MA20",1,0.86,0.86,100.0%
"形态: 两连阴 (-0.26%, -2.86%)",1,0.82,0.82,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.86%, -0.86%)",1,0.81,4.64,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.97%, -0.87%)",1,0.8,9.38,100.0%
量能: 放量 (1.84X),1,0.8,8.24,100.0%
"形态: 两连阴 (-0.75%, -1.51%)",1,0.79,0.79,100.0%
量能: 放量 (2.07X) | 动量: 突破转强 (阳线上穿5/10),1,0.79,0.79,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.74X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.77,0.77,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.52%, -0.28%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.77,5.78,100.0%
"量能: 放量 (1.96X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.25%, -2.02%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.76,0.76,100.0%
"形态: 两连阴 (-1.64%, -1.11%)",1,0.73,0.73,100.0%
"形态: 两连阴 (-1.00%, -2.68%)",1,0.69,0.69,100.0%
"形态: 两连阴 (-0.51%, -0.59%) | 趋势: 高于MA20",1,0.66,0.66,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.44%, -3.99%)",1,0.66,0.66,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,87,0.6420689655172412,7.049885057471265,48.28%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.77%, -2.23%)",1,0.64,0.64,100.0%
"形态: 两连阴 (-1.86%, -1.72%)",1,0.63,0.63,100.0%
量能: 放量 (2.05X),1,0.62,2.26,100.0%
"形态: 两连阴 (-0.91%, -0.26%)",1,0.61,0.61,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.91%, -0.06%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.6,2.27,100.0%
量能: 放量 (1.54X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4,0.5624999999999998,3.3499999999999996,25.0%
"形态: 两连阴 (-0.35%, -1.25%)",1,0.55,0.55,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,8,0.5037499999999999,2.6675,50.0%
"形态: 两连阴 (-0.56%, -2.92%)",1,0.48,0.48,100.0%
"形态: 两连阴 (-0.15%, -1.20%)",1,0.46,0.46,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.60%, -4.20%)",1,0.45,0.45,100.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.62X) | 形态: 两连阴 (-3.40%, -0.68%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.41,4.62,100.0%
