代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
605228,2026-07-07,14.49,13.88,-4.21,1.66,0,4,趋势: 高于MA20
605228,2026-07-10,14.31,13.88,-3.0,-3.0,0,1,趋势: 高于MA20
605228,2026-07-03,14.46,13.88,-4.01,3.11,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605228,2026-07-09,14.73,13.88,-5.77,-2.85,0,2,"形态: 两连阴 (-2.82%, -3.24%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
605228,2026-07-01,13.61,13.88,1.98,9.55,1,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-07-07,7.75,6.74,-13.03,-6.45,0,4,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.47%, -6.53%)"
601636,2026-07-10,7.08,6.74,-4.8,-4.8,0,1,"形态: 10日内有涨停 | 形态: 两连阴 (-6.45%, -0.55%)"
601636,2026-07-03,8.42,6.74,-19.95,-6.53,0,6,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.50%, -6.86%) | 趋势: 高于MA20"
601636,2026-07-09,7.21,6.74,-6.52,-1.8,0,2,"形态: 10日内有涨停 | 形态: 两连阴 (-1.52%, -6.45%)"
601636,2026-07-01,9.77,6.74,-31.01,-6.86,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600966,2026-07-10,4.9,4.56,-6.94,-6.94,0,1,"形态: 两连阴 (-3.14%, -0.41%)"
600966,2026-07-03,5.04,4.56,-9.52,3.17,0,6,动量: 突破转强 (阳线上穿5/10)
600966,2026-07-09,4.91,4.56,-7.13,-0.2,0,2,"形态: 两连阴 (-2.12%, -3.14%)"
002629,2026-07-10,4.56,4.3,-5.7,-5.7,0,1,"形态: 两连阴 (-1.12%, -0.68%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002629,2026-07-03,4.67,4.3,-7.92,-1.93,0,6,动量: 突破转强 (阳线上穿5/10)
002629,2026-07-09,4.37,4.3,-1.6,4.35,0,2,"形态: 两连阴 (-2.84%, -1.12%)"
002629,2026-07-01,4.58,4.3,-6.11,1.97,0,8,动量: 突破转强 (阳线上穿5/10)
001313,2026-07-07,8.07,7.29,-9.67,0.5,0,4,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
001313,2026-07-10,8.1,7.29,-10.0,-10.0,0,1,形态: 10日内有涨停 | 趋势: 高于MA20
001313,2026-07-03,7.77,7.29,-6.18,4.38,0,6,形态: 10日内有涨停 | 趋势: 高于MA20
001313,2026-07-09,8.11,7.29,-10.11,-0.12,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
001313,2026-07-01,7.8,7.29,-6.54,10.0,0,8,量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002811,2026-07-03,11.86,10.33,-12.9,-5.14,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002811,2026-07-09,10.95,10.33,-5.66,1.1,0,2,"形态: 两连阴 (-3.02%, -1.65%)"
002811,2026-07-01,11.5,10.33,-10.17,3.13,0,8,"形态: 两连阴 (-0.09%, -0.18%)"
002406,2026-07-03,6.95,6.12,-11.94,2.45,0,6,动量: 突破转强 (阳线上穿5/10)
605337,2026-07-03,8.7,8.51,-2.18,0.92,0,6,动量: 突破转强 (阳线上穿5/10)
000712,2026-07-03,9.05,8.28,-8.51,-1.22,0,6,趋势: 高于MA20
000712,2026-07-09,8.49,8.28,-2.47,0.82,0,2,"形态: 两连阴 (-3.80%, -1.74%)"
000712,2026-07-01,9.21,8.28,-10.1,-1.74,0,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600722,2026-07-07,7.82,7.8,-0.26,2.81,0,4,"形态: 两连阴 (-1.54%, -1.93%)"
600722,2026-07-10,8.04,7.8,-2.99,-2.99,0,1,"量能: 放量 (1.54X) | 形态: 两连阴 (-0.13%, -0.38%)"
600722,2026-07-09,7.78,7.8,0.26,3.34,1,2,"量能: 放量 (1.84X) | 形态: 两连阴 (-4.05%, -0.13%)"
600722,2026-07-01,8.36,7.8,-6.7,0.96,0,8,"形态: 两连阴 (-0.73%, -0.25%)"
002600,2026-07-07,15.93,13.64,-14.38,-2.07,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停
002600,2026-07-10,15.16,13.64,-10.03,-10.03,0,1,形态: 10日内有涨停
002600,2026-07-03,18.02,13.64,-24.31,-9.93,0,6,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002600,2026-07-09,15.6,13.64,-12.56,-2.82,0,2,"形态: 10日内有涨停 | 形态: 两连阴 (-1.85%, -5.46%)"
002600,2026-07-01,17.8,13.64,-23.37,1.24,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000060,2026-07-10,6.49,6.11,-5.86,-5.86,0,1,"形态: 两连阴 (-4.08%, -1.52%)"
000060,2026-07-03,7.23,6.11,-15.49,2.07,0,6,形态: 10日内有涨停
000060,2026-07-09,6.49,6.11,-5.86,0.0,0,2,"形态: 两连阴 (-6.91%, -4.08%)"
000060,2026-07-01,7.65,6.11,-20.13,-3.14,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停
600748,2026-07-10,3.7,3.53,-4.59,-4.59,0,1,"形态: 两连阴 (-1.65%, -0.28%)"
600748,2026-07-09,3.57,3.53,-1.12,3.64,0,2,"形态: 两连阴 (-4.46%, -1.65%)"
002688,2026-07-07,4.95,4.9,-1.01,-0.81,0,4,趋势: 高于MA20
002688,2026-07-10,4.91,4.9,-0.2,-0.2,0,1,"形态: 两连阴 (-1.01%, -0.41%)"
002688,2026-07-03,5.04,4.9,-2.78,0.99,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002688,2026-07-09,4.88,4.9,0.41,0.61,1,2,"形态: 两连阴 (-2.75%, -1.01%)"
601008,2026-07-03,4.26,4.14,-2.82,0.7,0,6,动量: 突破转强 (阳线上穿5/10)
600192,2026-07-10,6.66,6.2,-6.91,-6.91,0,1,"量能: 放量 (1.73X) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.77%, -0.66%) | 动量: 突破转强 (阳线上穿5/10)"
600192,2026-07-09,6.05,6.2,2.48,10.08,1,2,"形态: 两连阴 (-3.28%, -1.77%)"
600192,2026-07-01,6.65,6.2,-6.77,0.15,0,8,形态: 10日内有涨停
002038,2026-07-07,5.83,6.72,15.27,15.27,1,4,形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-07-10,6.38,6.72,5.33,5.33,1,1,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002038,2026-07-03,6.39,6.72,5.16,5.16,1,6,形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-07-09,5.8,6.72,15.86,15.86,1,2,形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-07-01,6.28,6.72,7.01,7.01,1,8,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002205,2026-07-10,10.31,9.77,-5.24,-5.24,0,1,"形态: 两连阴 (-1.15%, -3.01%)"
002205,2026-07-09,9.99,9.77,-2.2,3.2,0,2,"形态: 两连阴 (-5.44%, -1.15%)"
000830,2026-07-10,11.74,11.44,-2.56,-2.56,0,1,"形态: 两连阴 (-2.82%, -2.99%)"
000830,2026-07-03,12.79,11.44,-10.56,2.42,0,6,趋势: 高于MA20
000830,2026-07-09,11.68,11.44,-2.05,0.51,0,2,"形态: 两连阴 (-5.42%, -2.82%)"
000830,2026-07-01,12.48,11.44,-8.33,4.97,0,8,"形态: 两连阴 (-0.88%, -3.61%)"
000803,2026-07-07,6.85,6.4,-6.57,-2.92,0,4,"形态: 两连阴 (-0.29%, -0.29%)"
000803,2026-07-10,6.61,6.4,-3.18,-3.18,0,1,"形态: 两连阴 (-2.92%, -1.50%)"
000803,2026-07-09,6.55,6.4,-2.29,0.92,0,2,"形态: 两连阴 (-1.01%, -2.92%)"
603187,2026-07-07,12.04,11.86,-1.5,-0.83,0,4,趋势: 高于MA20
603187,2026-07-10,11.94,11.86,-0.67,-0.67,0,1,"形态: 两连阴 (-1.00%, -1.01%)"
603187,2026-07-03,12.17,11.86,-2.55,0.9,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603187,2026-07-09,11.8,11.86,0.51,1.19,1,2,"形态: 两连阴 (-1.95%, -1.00%)"
002972,2026-07-07,17.5,17.7,1.14,1.14,1,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002972,2026-07-10,16.96,17.7,4.36,4.36,1,1,趋势: 多头排列 (5>20>60)
002972,2026-07-03,18.81,17.7,-5.9,0.74,0,6,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002972,2026-07-09,17.19,17.7,2.97,2.97,1,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-7.65%, -4.11%) | 趋势: 高于MA20"
002972,2026-07-01,19.0,17.7,-6.84,0.37,0,8,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002043,2026-07-07,11.76,11.08,-5.78,-4.85,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002043,2026-07-10,11.01,11.08,0.64,0.64,1,1,"形态: 两连阴 (-4.85%, -3.40%)"
002043,2026-07-03,11.55,11.08,-4.07,1.82,0,6,动量: 突破转强 (阳线上穿5/10)
002043,2026-07-01,11.22,11.08,-1.25,4.81,0,8,"形态: 两连阴 (-1.33%, -0.27%)"
603677,2026-07-10,12.56,13.82,10.03,10.03,1,1,"形态: 两连阴 (-1.96%, -1.68%)"
603677,2026-07-03,13.65,13.82,1.25,1.25,1,6,动量: 突破转强 (阳线上穿5/10)
603677,2026-07-09,12.31,13.82,12.27,12.27,1,2,"形态: 两连阴 (-3.26%, -1.96%)"
000739,2026-07-07,18.03,18.19,0.89,0.89,1,4,趋势: 高于MA20
000739,2026-07-10,18.0,18.19,1.06,1.06,1,1,趋势: 高于MA20
000739,2026-07-03,18.24,18.19,-0.27,1.21,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000739,2026-07-09,17.84,18.19,1.96,1.96,1,2,"形态: 两连阴 (-2.33%, -1.33%) | 趋势: 高于MA20"
000739,2026-07-01,17.19,18.19,5.82,7.39,1,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601798,2026-07-07,7.02,6.78,-3.42,-1.14,0,4,形态: 10日内有涨停
601798,2026-07-10,6.94,6.78,-2.31,-2.31,0,1,"形态: 两连阴 (-2.14%, -0.58%)"
601798,2026-07-03,7.4,6.78,-8.38,-3.11,0,6,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10)
601798,2026-07-09,6.83,6.78,-0.73,1.61,0,2,"形态: 两连阴 (-2.09%, -2.14%)"
601798,2026-07-01,7.24,6.78,-6.35,2.21,0,8,"形态: 10日内有涨停 | 形态: 两连阴 (-3.02%, -1.90%)"
000716,2026-07-07,4.36,4.39,0.69,0.69,1,4,动量: 突破转强 (阳线上穿5/10)
000716,2026-07-10,4.39,4.39,0.0,0.0,0,1,"形态: 两连阴 (-1.61%, -0.23%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000716,2026-07-03,4.3,4.39,2.09,2.09,1,6,动量: 突破转强 (阳线上穿5/10)
603903,2026-07-07,15.82,15.24,-3.67,2.09,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603903,2026-07-10,15.92,15.24,-4.27,-4.27,0,1,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603903,2026-07-03,14.15,15.24,7.7,14.13,1,6,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603903,2026-07-09,16.15,15.24,-5.63,-1.42,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603903,2026-07-01,13.53,15.24,12.64,19.36,1,8,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002301,2026-07-07,8.33,7.78,-6.6,-0.12,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002301,2026-07-10,8.25,7.78,-5.7,-5.7,0,1,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002301,2026-07-03,8.09,7.78,-3.83,3.34,0,6,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002301,2026-07-09,8.32,7.78,-6.49,-0.84,0,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.36%, -1.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002301,2026-07-01,7.73,7.78,0.65,8.15,1,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002863,2026-07-10,4.3,4.18,-2.79,-2.79,0,1,"形态: 两连阴 (-2.08%, -0.71%)"
002863,2026-07-03,4.51,4.18,-7.32,-1.11,0,6,动量: 突破转强 (阳线上穿5/10)
002863,2026-07-09,4.21,4.18,-0.71,2.14,0,2,"形态: 两连阴 (-2.91%, -2.08%)"
002863,2026-07-01,4.35,4.18,-3.91,3.68,0,8,"形态: 两连阴 (-0.93%, -0.70%)"
605377,2026-07-07,9.67,9.89,2.28,4.76,1,4,量能: 放量 (1.83X) | 形态: 10日内有涨停 | 趋势: 高于MA20
605377,2026-07-10,10.13,9.89,-2.37,-2.37,0,1,"形态: 10日内有涨停 | 形态: 两连阴 (-1.96%, -0.53%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
605377,2026-07-03,8.82,9.89,12.13,14.85,1,6,"形态: 10日内有涨停 | 形态: 两连阴 (-0.32%, -2.37%) | 趋势: 高于MA20"
605377,2026-07-09,9.43,9.89,4.88,7.42,1,2,"形态: 10日内有涨停 | 形态: 两连阴 (-0.31%, -1.96%) | 趋势: 高于MA20"
605377,2026-07-01,9.27,9.89,6.69,9.28,1,8,形态: 10日内有涨停 | 趋势: 高于MA20
