触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.85X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.075,2.7,50.0%
"形态: 两连阴 (-1.52%, -0.53%)",1,2.01,2.01,100.0%
量能: 放量 (2.19X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.01,2.01,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.71%, -0.95%) | 趋势: 高于MA20",1,1.95,2.88,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.29%, -0.91%) | 趋势: 高于MA20",1,1.93,2.41,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.88X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.84,1.84,100.0%
量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,1.7800000000000002,5.635,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.65%, -10.00%) | 趋势: 高于MA20",1,1.66,1.66,100.0%
"形态: 两连阴 (-5.44%, -1.31%) | 趋势: 高于MA20",1,1.6,1.6,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.74X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,1.5699999999999998,11.260000000000002,50.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,1.5050000000000001,2.4050000000000002,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.43%, -0.43%)",1,1.35,1.35,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.61X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.34,1.34,100.0%
"形态: 两连阴 (-0.05%, -1.01%)",1,1.31,1.84,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.92X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.17,10.06,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.79X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,1.125,10.940000000000001,50.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.50X),1,0.98,0.98,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.79X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.94,1.83,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.82X) | 趋势: 高于MA20,1,0.88,5.86,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.28%, -3.03%)",1,0.84,0.84,100.0%
量能: 放量 (1.57X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,0.8049999999999999,5.125,50.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.64X) | 趋势: 高于MA20,2,0.7850000000000001,0.7850000000000001,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.04%, -0.75%) | 趋势: 高于MA20",1,0.77,7.22,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.56%, -0.83%) | 趋势: 高于MA20",1,0.73,3.66,100.0%
量能: 放量 (1.53X),1,0.7,1.54,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.59X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.62,0.62,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.09%, -0.29%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.61,0.89,100.0%
"量能: 放量 (1.58X) | 形态: 两连阴 (-0.78%, -0.39%)",1,0.6,0.6,100.0%
"量能: 放量 (1.52X) | 形态: 两连阴 (-1.63%, -0.14%)",1,0.58,0.58,100.0%
量能: 放量 (1.77X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,0.45,0.45,100.0%
量能: 放量 (1.76X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.42,6.25,100.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 两连阴 (-2.36%, -0.94%) | 趋势: 高于MA20",1,0.34,3.07,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.58X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,0.3366666666666667,0.37333333333333335,33.33%
"形态: 两连阴 (-1.23%, -0.28%)",1,0.28,1.11,100.0%
量能: 放量 (2.33X),1,0.2,0.2,100.0%
"形态: 两连阴 (-1.70%, -0.72%)",1,0.15,0.15,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.98%, -6.07%) | 趋势: 高于MA20",1,0.08,0.08,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.48X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.08,0.08,100.0%
量能: 放量 (2.29X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.06,0.06,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.24%, -1.13%)",1,0.0,0.0,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.73%, -1.29%) | 趋势: 高于MA20",1,0.0,1.41,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-0.019999999999999962,5.175000000000001,50.0%
"形态: 两连阴 (-1.59%, -1.67%) | 趋势: 高于MA20",1,-0.06,6.27,0.0%
"形态: 两连阴 (-0.91%, -0.37%)",1,-0.09,1.74,0.0%
量能: 放量 (2.43X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.14,4.99,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.90%, -0.81%) | 趋势: 高于MA20",1,-0.16,-0.16,0.0%
"形态: 两连阴 (-1.34%, -0.34%)",1,-0.17,0.68,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.17X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.18,-0.18,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.06%, -0.47%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.31,-0.31,0.0%
量能: 放量 (1.69X),1,-0.35,-0.35,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.78%, -0.56%)",1,-0.47,-0.47,0.0%
"量能: 放量 (1.50X) | 形态: 两连阴 (-0.47%, -0.19%)",1,-0.49,-0.49,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.20%, -0.81%) | 趋势: 高于MA20",1,-0.51,-0.2,0.0%
量能: 放量 (1.54X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.53,0.67,0.0%
形态: 10日内有涨停 | 趋势: 高于MA20,3,-0.6033333333333334,-0.4400000000000001,33.33%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,6,-0.815,-0.22666666666666668,16.67%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.72X),1,-0.83,-0.83,0.0%
量能: 放量 (1.55X),3,-0.9066666666666667,-0.9066666666666667,33.33%
"量能: 放量 (1.71X) | 形态: 两连阴 (-0.06%, -2.17%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.96,-0.96,0.0%
"形态: 两连阴 (-0.83%, -1.20%)",1,-0.97,10.29,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.10X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.01,0.91,0.0%
"形态: 两连阴 (-4.13%, -1.15%)",1,-1.04,-1.04,0.0%
量能: 放量 (1.56X),3,-1.0433333333333334,-0.7133333333333334,33.33%
"形态: 两连阴 (-0.77%, -0.13%)",1,-1.06,-1.06,0.0%
"形态: 两连阴 (-1.50%, -1.15%)",1,-1.07,-1.07,0.0%
"形态: 两连阴 (-1.92%, -0.65%)",1,-1.09,-0.82,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.1,3.64,0.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (3.01X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.46%, -0.46%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.13,9.99,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.47%, -1.90%) | 趋势: 高于MA20",1,-1.14,-0.98,0.0%
量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.18,-0.32,0.0%
量能: 放量 (1.59X),3,-1.2366666666666666,-1.1733333333333333,33.33%
量能: 放量 (1.66X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.32,1.02,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.35,-1.35,0.0%
"形态: 两连阴 (-0.22%, -0.17%) | 趋势: 高于MA20",1,-1.35,-0.51,0.0%
"形态: 两连阴 (-0.22%, -0.88%)",1,-1.36,-1.36,0.0%
"形态: 两连阴 (-1.43%, -0.75%) | 动量: 突破转强 (阳线上穿5/10)",1,-1.38,10.0,0.0%
量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,-1.3966666666666665,0.65,33.33%
"形态: 两连阴 (-0.48%, -0.41%)",1,-1.41,-0.08,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.84X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-1.485,1.5050000000000001,50.0%
量能: 放量 (1.86X),2,-1.5,-1.5,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.99%, -0.97%) | 趋势: 高于MA20",1,-1.51,-1.51,0.0%
量能: 放量 (1.95X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.52,9.97,0.0%
量能: 放量 (1.90X),1,-1.52,-1.52,0.0%
"形态: 两连阴 (-2.16%, -0.23%)",1,-1.52,1.05,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.00%, -0.72%)",1,-1.52,-0.3,0.0%
量能: 放量 (1.86X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.53,-1.53,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.14X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.56,0.0,0.0%
"形态: 两连阴 (-0.30%, -0.84%)",1,-1.57,-0.78,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.67%, -0.65%)",1,-1.62,-0.16,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.75%, -0.89%) | 趋势: 高于MA20",1,-1.62,-1.62,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.97%, -2.04%) | 趋势: 高于MA20",1,-1.68,4.61,0.0%
"形态: 两连阴 (-0.76%, -1.34%)",1,-1.74,-1.35,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.21%, -1.46%)",1,-1.78,-1.78,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-1.795,4.12,50.0%
量能: 放量 (1.52X) | 动量: 突破转强 (阳线上穿5/10),1,-1.82,-0.33,0.0%
"形态: 两连阴 (-0.28%, -0.99%) | 动量: 突破转强 (阳线上穿5/10)",1,-1.83,9.03,0.0%
"量能: 放量 (1.77X) | 形态: 两连阴 (-1.13%, -0.10%)",1,-1.88,-1.88,0.0%
量能: 放量 (1.91X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-1.895,-0.1399999999999999,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.21%, -1.64%)",1,-1.91,-1.91,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.64%, -0.14%)",1,-1.91,-1.84,0.0%
量能: 放量 (1.57X),1,-1.92,-1.92,0.0%
量能: 放量 (1.50X),1,-1.95,-1.95,0.0%
量能: 放量 (1.63X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.95,-1.67,0.0%
"形态: 两连阴 (-1.19%, -0.20%)",1,-1.95,-0.82,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.28%, -0.49%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.95,5.91,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.51X),1,-1.97,-1.97,0.0%
"形态: 两连阴 (-0.26%, -0.09%)",1,-1.98,-0.95,0.0%
量能: 放量 (1.85X),1,-1.98,-1.32,0.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 形态: 两连阴 (-1.34%, -0.14%)",1,-1.99,-1.28,0.0%
量能: 放量 (1.89X),1,-2.01,-2.01,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.33%, -0.11%) | 趋势: 高于MA20",1,-2.01,10.02,0.0%
量能: 放量 (1.51X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.0149999999999997,0.48,0.0%
"形态: 两连阴 (-1.24%, -1.59%)",1,-2.02,-1.41,0.0%
"量能: 放量 (1.57X) | 形态: 两连阴 (-2.75%, -0.12%)",1,-2.03,-1.72,0.0%
"形态: 两连阴 (-0.59%, -0.30%)",1,-2.05,0.38,0.0%
"形态: 两连阴 (-1.05%, -1.12%)",1,-2.05,4.23,0.0%
量能: 放量 (1.74X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.0949999999999998,0.3,0.0%
量能: 放量 (1.63X),2,-2.125,-0.425,0.0%
"形态: 两连阴 (-1.09%, -2.69%)",1,-2.13,0.25,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.25%, -0.12%)",1,-2.15,-2.15,0.0%
"形态: 两连阴 (-0.82%, -0.28%)",1,-2.16,-2.16,0.0%
"形态: 两连阴 (-1.03%, -0.13%)",1,-2.18,-2.18,0.0%
"形态: 两连阴 (-0.93%, -1.62%)",1,-2.19,-1.5,0.0%
"形态: 两连阴 (-2.74%, -0.23%)",1,-2.19,-1.95,0.0%
量能: 放量 (1.77X),1,-2.2,-2.2,0.0%
量能: 放量 (1.82X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.21,0.865,50.0%
量能: 放量 (1.63X) | 动量: 突破转强 (阳线上穿5/10),1,-2.22,1.18,0.0%
"形态: 两连阴 (-1.30%, -0.88%)",1,-2.23,-2.23,0.0%
"形态: 两连阴 (-1.17%, -0.11%)",1,-2.23,-2.23,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.29%, -0.57%)",1,-2.24,-2.24,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.67X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.24,2.31,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.64X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.24,10.02,0.0%
"形态: 两连阴 (-0.11%, -0.53%)",1,-2.24,-2.24,0.0%
"形态: 两连阴 (-1.15%, -0.63%)",1,-2.27,-1.42,0.0%
"量能: 放量 (1.91X) | 形态: 两连阴 (-0.96%, -0.07%)",1,-2.28,-0.78,0.0%
量能: 放量 (1.84X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.33,2.91,0.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-0.64%, -0.65%)",1,-2.35,-1.91,0.0%
"量能: 放量 (1.55X) | 形态: 两连阴 (-0.70%, -0.16%)",1,-2.37,-2.37,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.80%, -0.30%)",1,-2.39,-1.66,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.89%, -1.44%)",1,-2.39,-2.39,0.0%
"形态: 两连阴 (-1.88%, -1.30%)",1,-2.4,-2.04,0.0%
"形态: 两连阴 (-1.68%, -0.57%)",1,-2.4,-1.8,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.27X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.41,4.15,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.02%, -0.33%) | 趋势: 高于MA20",1,-2.43,-0.44,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.72X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.435,0.8450000000000001,0.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (2.67X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.29%, -0.52%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.44,-1.32,0.0%
"形态: 两连阴 (-0.20%, -1.14%)",1,-2.46,-1.83,0.0%
"形态: 两连阴 (-0.83%, -0.05%)",1,-2.48,-0.69,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.40%, -1.92%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.49,-2.29,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.25%, -1.11%)",1,-2.51,-2.51,0.0%
"量能: 放量 (1.55X) | 形态: 两连阴 (-1.60%, -0.98%)",1,-2.51,-2.51,0.0%
量能: 放量 (1.82X),1,-2.56,-2.56,0.0%
"形态: 两连阴 (-3.72%, -0.43%)",1,-2.57,-2.57,0.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),79,-2.5862025316455695,2.0727848101265822,32.91%
"形态: 两连阴 (-2.46%, -0.42%)",1,-2.61,-2.61,0.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),298,-2.6117114093959732,0.47768456375838925,19.13%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.03X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.62,-1.62,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.10%, -6.50%) | 趋势: 高于MA20",1,-2.63,-2.63,0.0%
量能: 放量 (1.58X),5,-2.634,-1.85,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.17%, -0.47%)",1,-2.64,-2.64,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.24%, -0.42%)",1,-2.65,-2.65,0.0%
