代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
605228,2026-06-08,12.34,12.91,4.62,9.56,1,13,"形态: 两连阴 (-0.48%, -0.40%)"
605228,2026-06-18,13.52,12.91,-4.51,-2.59,0,5,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605228,2026-06-12,13.5,12.91,-4.37,0.15,0,9,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605228,2026-06-02,12.57,12.91,2.7,7.56,1,17,"形态: 两连阴 (-1.75%, -1.55%)"
605228,2026-06-24,13.17,12.91,-1.97,-1.59,0,2,"形态: 两连阴 (-3.92%, -0.77%) | 趋势: 高于MA20"
601636,2026-06-08,6.78,8.93,31.71,31.71,1,13,趋势: 高于MA20
601636,2026-06-05,7.03,8.93,27.03,27.03,1,14,量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-06-18,8.04,8.93,11.07,11.07,1,5,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.19X) | 形态: 10日内有涨停 | 趋势: 高于MA20
601636,2026-06-16,7.88,8.93,13.32,13.32,1,7,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-06-12,6.51,8.93,37.17,37.17,1,9,趋势: 多头排列 (5>20>60)
601636,2026-06-04,6.56,8.93,36.13,36.13,1,15,"形态: 两连阴 (-3.85%, -4.77%)"
601636,2026-06-02,6.5,8.93,37.38,37.38,1,17,趋势: 多头排列 (5>20>60)
601636,2026-06-22,8.37,8.93,6.69,6.69,1,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-06-24,7.62,8.93,17.19,17.19,1,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
601636,2026-05-29,6.69,8.93,33.48,33.48,1,19,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20"
600966,2026-06-10,5.55,4.88,-12.07,-2.88,0,11,"形态: 两连阴 (-1.01%, -2.04%)"
600966,2026-06-05,5.95,4.88,-17.98,-1.01,0,14,"形态: 两连阴 (-0.17%, -1.70%)"
600966,2026-06-18,5.01,4.88,-2.59,4.59,0,5,"形态: 两连阴 (-1.32%, -1.33%)"
