代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
002858,2026-04-03,14.06,15.53,10.46,16.0,1,14,"形态: 两连阴 (-7.39%, -1.61%)"
002858,2026-04-22,16.16,15.53,-3.9,-3.77,0,2,趋势: 高于MA20
002858,2026-03-31,16.1,15.53,-3.54,1.3,0,17,量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002519,2026-04-03,7.67,7.87,2.61,13.04,1,14,"形态: 10日内有涨停 | 形态: 两连阴 (-7.03%, -2.93%)"
002519,2026-04-02,7.96,7.87,-1.13,8.92,0,15,形态: 10日内有涨停
002519,2026-04-22,8.52,7.87,-7.63,-4.69,0,2,趋势: 高于MA20
002519,2026-03-31,8.82,7.87,-10.77,-1.7,0,17,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600232,2026-04-02,8.06,8.37,3.85,9.55,1,15,趋势: 高于MA20
600232,2026-04-10,8.59,8.37,-2.56,2.79,0,10,量能: 放量 (2.28X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600232,2026-04-22,8.62,8.37,-2.9,-0.58,0,2,趋势: 高于MA20
600232,2026-03-31,8.1,8.37,3.33,9.01,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600138,2026-04-10,9.27,9.12,-1.62,1.19,0,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000036,2026-04-10,4.92,5.18,5.28,5.28,1,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000036,2026-04-22,5.12,5.18,1.17,1.17,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002811,2026-04-03,12.9,13.25,2.71,7.36,1,14,"形态: 两连阴 (-0.44%, -2.28%)"
002811,2026-04-10,13.65,13.25,-2.93,1.47,0,10,动量: 突破转强 (阳线上穿5/10)
002811,2026-03-31,13.65,13.25,-2.93,1.47,0,17,动量: 突破转强 (阳线上穿5/10)
603518,2026-04-10,8.99,9.03,0.44,1.33,1,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603518,2026-04-22,9.04,9.03,-0.11,0.22,0,2,量能: 放量 (1.51X) | 趋势: 高于MA20
002345,2026-04-03,10.4,10.86,4.42,8.08,1,14,趋势: 高于MA20
002345,2026-04-02,10.55,10.86,2.94,6.54,1,15,趋势: 高于MA20
002345,2026-04-10,10.72,10.86,1.31,4.85,1,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002345,2026-04-22,11.02,10.86,-1.45,-1.45,0,2,趋势: 高于MA20
603278,2026-04-22,12.82,12.45,-2.89,2.96,0,2,形态: 10日内有涨停 | 趋势: 高于MA20
600601,2026-04-10,10.11,11.52,13.95,16.91,1,10,趋势: 高于MA20
600601,2026-04-22,11.82,11.52,-2.54,-1.27,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600970,2026-04-02,10.52,10.12,-3.8,6.75,0,15,动量: 突破转强 (阳线上穿5/10)
600970,2026-04-10,10.81,10.12,-6.38,-2.22,0,10,趋势: 高于MA20
600970,2026-04-22,10.22,10.12,-0.98,-0.88,0,2,"形态: 两连阴 (-0.76%, -0.19%)"
002301,2026-04-22,6.77,7.17,5.91,10.04,1,2,"形态: 两连阴 (-1.03%, -0.45%)"
002806,2026-04-03,13.06,14.19,8.65,12.48,1,14,动量: 突破转强 (阳线上穿5/10)
002806,2026-04-10,14.69,14.19,-3.4,-1.09,0,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002806,2026-04-22,14.53,14.19,-2.34,-2.34,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600063,2026-04-10,7.23,6.96,-3.73,1.66,0,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600063,2026-04-22,7.03,6.96,-1.0,-1.0,0,2,趋势: 高于MA20
603178,2026-04-10,15.52,17.17,10.63,36.34,1,10,动量: 突破转强 (阳线上穿5/10)
603178,2026-04-22,21.16,17.17,-18.86,-9.83,0,2,量能: 放量 (2.22X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000886,2026-04-10,5.72,5.63,-1.57,1.57,0,10,动量: 突破转强 (阳线上穿5/10)
600333,2026-04-03,5.1,5.56,9.02,9.02,1,14,"量能: 放量 (1.59X) | 形态: 两连阴 (-1.08%, -0.18%)"
600333,2026-04-02,5.51,5.56,0.91,0.91,1,15,"形态: 两连阴 (-3.29%, -1.08%)"
