触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 两连阴 (-1.37%, -9.72%)",1,13.22,17.16,100.0%
"形态: 两连阴 (-0.06%, -2.52%)",1,13.21,15.33,100.0%
"形态: 两连阴 (-0.25%, -5.03%)",1,13.17,14.25,100.0%
"形态: 两连阴 (-0.66%, -1.67%)",1,13.14,13.14,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.03%, -2.93%)",1,13.04,13.04,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.03%, -5.08%)",1,12.95,17.34,100.0%
量能: 放量 (1.86X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,12.67,12.67,100.0%
"形态: 两连阴 (-1.82%, -2.06%)",1,12.39,12.72,100.0%
"量能: 放量 (2.01X) | 形态: 两连阴 (-0.14%, -2.93%)",1,12.3,16.89,100.0%
"形态: 两连阴 (-0.17%, -2.78%)",1,12.27,12.27,100.0%
"形态: 两连阴 (-1.19%, -2.09%)",1,12.02,12.14,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.98X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,11.82,11.82,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.25%, -1.72%)",1,11.69,11.69,100.0%
"形态: 两连阴 (-0.56%, -1.50%)",1,11.68,11.68,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.68%, -1.16%)",1,11.6,11.6,100.0%
量能: 放量 (1.68X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,11.42,11.42,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.62%, -2.34%)",1,11.36,11.54,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.00%, -5.18%) | 趋势: 高于MA20",1,11.21,11.21,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.92%, -1.06%) | 趋势: 高于MA20",1,11.21,13.57,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.11%, -1.68%)",1,11.13,11.13,100.0%
"形态: 两连阴 (-0.79%, -2.57%)",1,11.04,11.04,100.0%
"形态: 两连阴 (-1.62%, -1.65%)",1,10.98,10.98,100.0%
量能: 放量 (1.99X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,10.95,16.86,100.0%
"形态: 两连阴 (-1.98%, -1.28%)",1,10.89,10.89,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.16%, -0.12%)",1,10.82,10.82,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.44X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,10.78,10.78,100.0%
"形态: 两连阴 (-5.12%, -3.35%)",1,10.75,10.75,100.0%
量能: 放量 (1.70X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,10.68,10.68,100.0%
"形态: 两连阴 (-2.08%, -0.18%)",1,10.43,12.63,100.0%
量能: 放量 (1.64X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,10.42,15.18,100.0%
"形态: 两连阴 (-6.73%, -3.29%)",1,10.23,10.79,100.0%
"形态: 两连阴 (-0.28%, -3.20%)",1,10.21,10.21,100.0%
形态: 10日内有涨停,84,10.180595238095238,12.186190476190475,84.52%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.16X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,10.13,11.6,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,16,10.079375,12.918125,68.75%
量能: 放量 (2.07X) | 动量: 突破转强 (阳线上穿5/10),1,9.83,10.21,100.0%
量能: 放量 (1.89X),1,9.8,9.8,100.0%
"形态: 两连阴 (-3.35%, -5.55%)",1,9.79,9.79,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.91%, -5.54%)",1,9.72,9.72,100.0%
量能: 放量 (1.54X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,9.71,9.71,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -3.65%)",1,9.66,9.71,100.0%
量能: 放量 (2.43X) | 动量: 突破转强 (阳线上穿5/10),1,9.44,9.44,100.0%
"形态: 两连阴 (-1.31%, -1.33%)",1,9.35,9.35,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,85,9.318235294117647,14.29929411764706,75.29%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.18%, -3.73%)",1,9.25,9.25,100.0%
"形态: 两连阴 (-0.90%, -0.45%)",1,9.1,9.1,100.0%
"形态: 两连阴 (-0.71%, -2.55%)",1,9.01,9.01,100.0%
"形态: 两连阴 (-1.77%, -3.78%)",1,9.01,10.95,100.0%
量能: 放量 (1.53X),1,8.95,12.4,100.0%
量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,8.87,8.87,100.0%
"形态: 两连阴 (-0.21%, -1.55%)",1,8.84,8.84,100.0%
"形态: 两连阴 (-1.82%, -3.36%)",1,8.79,11.69,100.0%
"形态: 两连阴 (-0.48%, -0.29%)",1,8.79,8.79,100.0%
"形态: 两连阴 (-4.24%, -1.06%)",1,8.73,8.73,100.0%
"形态: 两连阴 (-3.49%, -1.47%)",1,8.64,13.09,100.0%
"形态: 两连阴 (-1.39%, -1.19%)",1,8.63,8.74,100.0%
"形态: 两连阴 (-0.37%, -2.32%)",1,8.62,9.01,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.77%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,8.61,8.61,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,8.46,12.47,100.0%
"形态: 两连阴 (-6.16%, -1.25%)",1,8.43,8.43,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.09%, -0.88%)",1,8.39,8.39,100.0%
量能: 放量 (1.67X) | 动量: 突破转强 (阳线上穿5/10),1,8.39,8.39,100.0%
"形态: 两连阴 (-0.29%, -2.58%)",1,8.33,10.69,100.0%
量能: 放量 (1.52X),2,8.175,9.96,50.0%
量能: 放量 (1.73X) | 动量: 突破转强 (阳线上穿5/10),2,8.08,8.08,100.0%
"形态: 两连阴 (-1.76%, -1.88%)",1,8.07,8.07,100.0%
"形态: 两连阴 (-2.87%, -0.17%)",1,8.05,8.05,100.0%
"形态: 两连阴 (-0.29%, -2.22%)",1,8.05,8.05,100.0%
"形态: 两连阴 (-3.33%, -4.67%)",1,8.04,8.04,100.0%
量能: 放量 (2.14X),1,7.97,8.95,100.0%
"形态: 两连阴 (-2.12%, -5.32%)",1,7.96,8.89,100.0%
"形态: 两连阴 (-1.02%, -0.06%)",1,7.83,8.74,100.0%
"形态: 两连阴 (-1.81%, -3.68%)",1,7.76,12.71,100.0%
"形态: 两连阴 (-0.76%, -1.95%)",1,7.75,7.75,100.0%
量能: 放量 (1.68X) | 动量: 突破转强 (阳线上穿5/10),1,7.72,7.72,100.0%
"形态: 两连阴 (-0.36%, -1.45%)",1,7.68,8.86,100.0%
"形态: 两连阴 (-1.86%, -1.82%)",1,7.65,10.52,100.0%
"形态: 两连阴 (-0.19%, -0.19%)",1,7.58,7.58,100.0%
"形态: 两连阴 (-0.47%, -2.86%)",1,7.55,7.76,100.0%
"形态: 两连阴 (-0.58%, -2.34%)",1,7.53,7.53,100.0%
量能: 放量 (1.83X) | 动量: 突破转强 (阳线上穿5/10),2,7.494999999999999,7.72,50.0%
量能: 放量 (1.83X),1,7.48,7.48,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.60%, -0.86%)",1,7.48,14.28,100.0%
"形态: 两连阴 (-0.52%, -2.18%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,7.38,7.38,100.0%
"形态: 两连阴 (-0.44%, -2.28%)",1,7.36,7.36,100.0%
量能: 放量 (1.54X),2,7.319999999999999,9.135,100.0%
量能: 放量 (1.54X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,7.299999999999999,7.494999999999999,50.0%
"形态: 两连阴 (-1.65%, -0.56%)",1,7.22,7.22,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20,55,7.2085454545454555,11.166,65.45%
"形态: 两连阴 (-0.24%, -2.41%)",1,7.15,7.15,100.0%
"形态: 两连阴 (-0.19%, -2.46%)",1,7.13,7.13,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.20%, -1.93%) | 趋势: 高于MA20",1,7.04,7.04,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.71%, -1.71%)",1,7.02,11.23,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.38%, -0.06%)",1,6.82,8.82,100.0%
"形态: 两连阴 (-0.68%, -0.30%)",1,6.8,6.8,100.0%
量能: 放量 (2.09X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.79,11.38,100.0%
量能: 放量 (2.93X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.78,6.78,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.57X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.78,6.78,100.0%
量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.77,6.77,100.0%
"形态: 两连阴 (-0.46%, -1.30%)",1,6.76,10.88,100.0%
"形态: 两连阴 (-0.14%, -1.13%)",1,6.73,7.19,100.0%
"形态: 两连阴 (-3.51%, -1.82%)",1,6.72,7.04,100.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),5,6.672,8.836,80.0%
"形态: 两连阴 (-0.52%, -0.68%)",1,6.67,6.67,100.0%
量能: 放量 (1.54X) | 动量: 突破转强 (阳线上穿5/10),1,6.67,8.75,100.0%
"形态: 两连阴 (-1.30%, -1.13%)",1,6.59,6.59,100.0%
"形态: 两连阴 (-0.63%, -0.43%)",1,6.57,6.57,100.0%
量能: 放量 (1.63X),2,6.54,7.8100000000000005,100.0%
量能: 放量 (2.53X) | 形态: 10日内有涨停,1,6.52,7.77,100.0%
量能: 放量 (2.70X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.4,6.4,100.0%
"形态: 两连阴 (-2.44%, -2.00%)",1,6.36,8.3,100.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停,1,6.34,6.51,100.0%
"形态: 两连阴 (-0.74%, -4.86%)",1,6.33,7.82,100.0%
"形态: 两连阴 (-0.46%, -2.46%)",1,6.32,8.49,100.0%
"形态: 两连阴 (-2.73%, -4.59%)",1,6.27,8.49,100.0%
"形态: 两连阴 (-0.13%, -2.79%)",1,6.25,6.39,100.0%
"形态: 两连阴 (-2.42%, -2.20%)",1,6.23,6.68,100.0%
"形态: 两连阴 (-0.60%, -2.40%) | 趋势: 高于MA20",1,6.23,6.23,100.0%
量能: 放量 (2.61X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.18,10.68,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.92%, -3.41%)",1,6.12,6.46,100.0%
"形态: 两连阴 (-0.72%, -0.21%)",1,6.09,6.09,100.0%
"形态: 两连阴 (-1.00%, -1.68%)",1,6.03,6.03,100.0%
量能: 放量 (1.55X) | 动量: 突破转强 (阳线上穿5/10),2,6.01,6.91,100.0%
"形态: 两连阴 (-4.59%, -2.85%)",1,5.95,8.17,100.0%
"形态: 两连阴 (-1.70%, -0.93%)",1,5.91,6.47,100.0%
"形态: 两连阴 (-0.99%, -2.09%)",1,5.88,6.67,100.0%
"形态: 两连阴 (-2.81%, -1.04%)",1,5.87,5.87,100.0%
"形态: 两连阴 (-2.77%, -1.08%)",1,5.87,6.35,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.60%, -2.68%)",1,5.67,5.67,100.0%
"形态: 两连阴 (-0.85%, -1.64%)",1,5.63,7.15,100.0%
"形态: 两连阴 (-3.10%, -0.28%)",1,5.61,5.61,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.37%, -3.48%) | 趋势: 高于MA20",1,5.61,10.28,100.0%
"形态: 两连阴 (-0.21%, -0.21%)",1,5.61,5.61,100.0%
"形态: 两连阴 (-0.51%, -7.79%)",1,5.59,5.81,100.0%
"形态: 两连阴 (-0.84%, -0.85%)",1,5.59,14.1,100.0%
"形态: 两连阴 (-0.94%, -1.77%)",1,5.57,6.86,100.0%
"形态: 两连阴 (-1.57%, -1.51%)",1,5.56,5.56,100.0%
量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,5.5249999999999995,5.625,50.0%
"形态: 两连阴 (-3.41%, -0.76%)",1,5.51,6.52,100.0%
"形态: 两连阴 (-0.49%, -2.35%)",1,5.43,10.34,100.0%
"形态: 两连阴 (-0.26%, -4.01%)",1,5.4,15.36,100.0%
量能: 放量 (2.30X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.38,9.83,100.0%
"形态: 两连阴 (-1.34%, -0.71%)",1,5.36,5.36,100.0%
量能: 放量 (2.49X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.28,8.62,100.0%
量能: 放量 (2.04X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.24,5.24,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),44,5.209318181818182,8.716818181818182,68.18%
"形态: 两连阴 (-1.32%, -3.28%)",1,5.15,5.15,100.0%
趋势: 多头排列 (5>20>60),23,5.119999999999999,9.638695652173913,65.22%
"形态: 两连阴 (-0.83%, -1.30%)",1,5.1,6.15,100.0%
"形态: 两连阴 (-2.40%, -0.19%)",1,5.05,5.05,100.0%
"形态: 两连阴 (-1.55%, -3.61%)",1,4.97,16.12,100.0%
"形态: 两连阴 (-1.47%, -0.60%) | 趋势: 高于MA20",1,4.92,4.92,100.0%
"形态: 两连阴 (-1.36%, -2.47%)",1,4.8,6.88,100.0%
"形态: 两连阴 (-1.55%, -1.68%)",1,4.73,6.93,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.89%, -5.03%)",1,4.72,4.72,100.0%
"形态: 两连阴 (-0.60%, -0.40%) | 动量: 突破转强 (阳线上穿5/10)",1,4.72,6.07,100.0%
"形态: 两连阴 (-0.84%, -6.60%)",1,4.58,7.95,100.0%
"形态: 两连阴 (-0.25%, -1.71%)",1,4.58,5.71,100.0%
"形态: 两连阴 (-0.81%, -3.88%)",1,4.53,6.84,100.0%
"形态: 两连阴 (-0.18%, -1.42%)",1,4.48,5.04,100.0%
"形态: 两连阴 (-1.37%, -1.30%)",1,4.46,4.46,100.0%
量能: 放量 (1.63X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,4.45,7.4799999999999995,66.67%
"形态: 两连阴 (-0.94%, -2.65%)",1,4.41,6.21,100.0%
量能: 放量 (1.89X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.29,4.6,100.0%
量能: 放量 (2.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.26,6.13,100.0%
趋势: 高于MA20,137,4.21992700729927,6.758394160583942,65.69%
"形态: 两连阴 (-0.41%, -0.83%)",1,4.12,5.64,100.0%
"形态: 两连阴 (-2.78%, -1.81%)",1,3.98,8.76,100.0%
量能: 放量 (1.51X),2,3.9450000000000003,6.865,100.0%
"形态: 两连阴 (-0.67%, -0.75%)",1,3.89,4.41,100.0%
量能: 放量 (2.38X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.86,8.12,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.86%, -2.06%) | 趋势: 高于MA20",1,3.86,11.46,100.0%
"形态: 两连阴 (-0.42%, -0.85%)",1,3.74,4.85,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.82%, -0.12%)",2,3.725,4.4350000000000005,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.05%, -2.12%)",1,3.62,5.27,100.0%
"形态: 两连阴 (-0.66%, -2.31%)",1,3.58,8.23,100.0%
"形态: 两连阴 (-0.12%, -0.24%)",1,3.58,3.58,100.0%
"形态: 两连阴 (-3.50%, -0.14%)",1,3.56,12.42,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.05%, -0.18%)",1,3.51,3.51,100.0%
"形态: 两连阴 (-0.36%, -0.98%)",1,3.51,4.4,100.0%
"形态: 两连阴 (-2.67%, -2.08%)",1,3.48,3.48,100.0%
"形态: 两连阴 (-0.22%, -3.12%)",1,3.44,5.46,100.0%
"形态: 两连阴 (-0.94%, -0.47%)",1,3.43,3.63,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),51,3.420392156862745,7.37843137254902,56.86%
"形态: 两连阴 (-0.73%, -0.49%)",1,3.42,8.24,100.0%
"形态: 两连阴 (-0.85%, -3.54%)",1,3.4,3.4,100.0%
"形态: 两连阴 (-0.35%, -1.65%)",1,3.38,7.02,100.0%
"形态: 两连阴 (-0.09%, -1.19%)",1,3.35,4.33,100.0%
量能: 放量 (1.50X),1,3.29,3.29,100.0%
"形态: 两连阴 (-3.61%, -7.40%)",1,3.29,14.26,100.0%
量能: 放量 (1.77X),2,3.2600000000000002,5.085,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.57%, -1.37%)",1,3.21,6.79,100.0%
量能: 放量 (2.12X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.2,3.2,100.0%
"量能: 放量 (1.59X) | 形态: 两连阴 (-1.08%, -0.18%)",1,3.14,4.12,100.0%
量能: 放量 (1.66X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.1,5.92,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.48%, -5.07%)",1,3.1,3.1,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,65,2.945692307692308,7.512923076923077,55.38%
"形态: 两连阴 (-0.43%, -1.22%)",1,2.88,7.1,100.0%
量能: 放量 (1.81X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.86,6.07,100.0%
量能: 放量 (1.69X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.85,4.08,100.0%
动量: 突破转强 (阳线上穿5/10),236,2.8121610169491524,4.137881355932203,69.92%
"形态: 两连阴 (-0.30%, -6.06%)",1,2.81,2.81,100.0%
"形态: 两连阴 (-0.58%, -0.58%)",1,2.8,2.8,100.0%
趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),212,2.762122641509434,4.225330188679245,68.4%
量能: 放量 (1.72X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.74,2.74,100.0%
