代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
000712,2026-07-01,9.21,8.37,-9.12,-1.74,0,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600722,2026-07-07,7.82,8.06,3.07,4.35,1,6,"形态: 两连阴 (-1.54%, -1.93%)"
600722,2026-07-10,8.04,8.06,0.25,1.49,1,3,"量能: 放量 (1.54X) | 形态: 两连阴 (-0.13%, -0.38%)"
600722,2026-07-09,7.78,8.06,3.6,4.88,1,4,"量能: 放量 (1.84X) | 形态: 两连阴 (-4.05%, -0.13%)"
600722,2026-07-01,8.36,8.06,-3.59,0.96,0,10,"形态: 两连阴 (-0.73%, -0.25%)"
002600,2026-07-07,15.93,12.71,-20.21,-2.07,0,6,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停
002600,2026-07-13,13.64,12.71,-6.82,-4.91,0,2,形态: 10日内有涨停
002600,2026-07-10,15.16,12.71,-16.16,-10.03,0,3,形态: 10日内有涨停
002600,2026-07-03,18.02,12.71,-29.47,-9.93,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002600,2026-07-09,15.6,12.71,-18.53,-2.82,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-1.85%, -5.46%)"
002600,2026-07-01,17.8,12.71,-28.6,1.24,0,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000060,2026-07-10,6.49,6.26,-3.54,-0.62,0,3,"形态: 两连阴 (-4.08%, -1.52%)"
000060,2026-07-03,7.23,6.26,-13.42,2.07,0,8,形态: 10日内有涨停
000060,2026-07-09,6.49,6.26,-3.54,0.0,0,4,"形态: 两连阴 (-6.91%, -4.08%)"
000060,2026-07-01,7.65,6.26,-18.17,-3.14,0,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停
600748,2026-07-10,3.7,3.67,-0.81,-0.81,0,3,"形态: 两连阴 (-1.65%, -0.28%)"
600748,2026-07-09,3.57,3.67,2.8,3.64,1,4,"形态: 两连阴 (-4.46%, -1.65%)"
002688,2026-07-07,4.95,5.08,2.63,2.63,1,6,趋势: 高于MA20
002688,2026-07-10,4.91,5.08,3.46,3.46,1,3,"形态: 两连阴 (-1.01%, -0.41%)"
002688,2026-07-03,5.04,5.08,0.79,0.99,1,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002688,2026-07-09,4.88,5.08,4.1,4.1,1,4,"形态: 两连阴 (-2.75%, -1.01%)"
601008,2026-07-03,4.26,4.27,0.23,0.7,1,8,动量: 突破转强 (阳线上穿5/10)
600192,2026-07-13,6.2,6.23,0.48,0.48,1,2,量能: 放量 (1.61X) | 形态: 10日内有涨停
600192,2026-07-10,6.66,6.23,-6.46,-6.46,0,3,"量能: 放量 (1.73X) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.77%, -0.66%) | 动量: 突破转强 (阳线上穿5/10)"
600192,2026-07-09,6.05,6.23,2.98,10.08,1,4,"形态: 两连阴 (-3.28%, -1.77%)"
600192,2026-07-01,6.65,6.23,-6.32,0.15,0,10,形态: 10日内有涨停
002038,2026-07-07,5.83,6.69,14.75,20.93,1,6,形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-07-13,6.72,6.69,-0.45,4.91,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002038,2026-07-10,6.38,6.69,4.86,10.5,1,3,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002038,2026-07-03,6.39,6.69,4.69,10.33,1,8,形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-07-09,5.8,6.69,15.34,21.55,1,4,形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-07-01,6.28,6.69,6.53,12.26,1,10,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002205,2026-07-10,10.31,10.0,-3.01,-3.01,0,3,"形态: 两连阴 (-1.15%, -3.01%)"
002205,2026-07-09,9.99,10.0,0.1,3.2,1,4,"形态: 两连阴 (-5.44%, -1.15%)"
000830,2026-07-10,11.74,12.09,2.98,2.98,1,3,"形态: 两连阴 (-2.82%, -2.99%)"
000830,2026-07-03,12.79,12.09,-5.47,2.42,0,8,趋势: 高于MA20
000830,2026-07-09,11.68,12.09,3.51,3.51,1,4,"形态: 两连阴 (-5.42%, -2.82%)"
000830,2026-07-01,12.48,12.09,-3.13,4.97,0,10,"形态: 两连阴 (-0.88%, -3.61%)"
000803,2026-07-07,6.85,6.53,-4.67,-2.92,0,6,"形态: 两连阴 (-0.29%, -0.29%)"
000803,2026-07-10,6.61,6.53,-1.21,0.15,0,3,"形态: 两连阴 (-2.92%, -1.50%)"
000803,2026-07-09,6.55,6.53,-0.31,1.07,0,4,"形态: 两连阴 (-1.01%, -2.92%)"
603187,2026-07-07,12.04,12.5,3.82,3.82,1,6,趋势: 高于MA20
603187,2026-07-10,11.94,12.5,4.69,4.69,1,3,"形态: 两连阴 (-1.00%, -1.01%)"
603187,2026-07-03,12.17,12.5,2.71,2.71,1,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603187,2026-07-09,11.8,12.5,5.93,5.93,1,4,"形态: 两连阴 (-1.95%, -1.00%)"
002972,2026-07-07,17.5,16.02,-8.46,1.14,0,6,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002972,2026-07-13,17.7,16.02,-9.49,-4.92,0,2,趋势: 高于MA20
002972,2026-07-10,16.96,16.02,-5.54,4.36,0,3,趋势: 多头排列 (5>20>60)
002972,2026-07-03,18.81,16.02,-14.83,0.74,0,8,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002972,2026-07-09,17.19,16.02,-6.81,2.97,0,4,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-7.65%, -4.11%) | 趋势: 高于MA20"
002972,2026-07-01,19.0,16.02,-15.68,0.37,0,10,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002043,2026-07-07,11.76,11.39,-3.15,-3.15,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002043,2026-07-10,11.01,11.39,3.45,3.45,1,3,"形态: 两连阴 (-4.85%, -3.40%)"
002043,2026-07-03,11.55,11.39,-1.39,1.82,0,8,动量: 突破转强 (阳线上穿5/10)
002043,2026-07-01,11.22,11.39,1.52,4.81,1,10,"形态: 两连阴 (-1.33%, -0.27%)"
603677,2026-07-13,13.82,14.0,1.3,1.3,1,2,量能: 放量 (1.93X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603677,2026-07-10,12.56,14.0,11.46,11.46,1,3,"形态: 两连阴 (-1.96%, -1.68%)"
603677,2026-07-03,13.65,14.0,2.56,2.56,1,8,动量: 突破转强 (阳线上穿5/10)
603677,2026-07-09,12.31,14.0,13.73,13.73,1,4,"形态: 两连阴 (-3.26%, -1.96%)"
000739,2026-07-07,18.03,20.47,13.53,13.53,1,6,趋势: 高于MA20
000739,2026-07-13,18.19,20.47,12.53,12.53,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000739,2026-07-10,18.0,20.47,13.72,13.72,1,3,趋势: 高于MA20
000739,2026-07-03,18.24,20.47,12.23,12.23,1,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000739,2026-07-09,17.84,20.47,14.74,14.74,1,4,"形态: 两连阴 (-2.33%, -1.33%) | 趋势: 高于MA20"
000739,2026-07-01,17.19,20.47,19.08,19.08,1,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601798,2026-07-07,7.02,7.07,0.71,0.71,1,6,形态: 10日内有涨停
601798,2026-07-10,6.94,7.07,1.87,1.87,1,3,"形态: 两连阴 (-2.14%, -0.58%)"
601798,2026-07-03,7.4,7.07,-4.46,-3.11,0,8,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10)
601798,2026-07-09,6.83,7.07,3.51,3.51,1,4,"形态: 两连阴 (-2.09%, -2.14%)"
601798,2026-07-01,7.24,7.07,-2.35,2.21,0,10,"形态: 10日内有涨停 | 形态: 两连阴 (-3.02%, -1.90%)"
000716,2026-07-07,4.36,4.6,5.5,5.5,1,6,动量: 突破转强 (阳线上穿5/10)
000716,2026-07-13,4.39,4.6,4.78,4.78,1,2,趋势: 高于MA20
000716,2026-07-10,4.39,4.6,4.78,4.78,1,3,"形态: 两连阴 (-1.61%, -0.23%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000716,2026-07-03,4.3,4.6,6.98,6.98,1,8,动量: 突破转强 (阳线上穿5/10)
603903,2026-07-07,15.82,14.45,-8.66,2.09,0,6,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603903,2026-07-13,15.24,14.45,-5.18,1.71,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603903,2026-07-10,15.92,14.45,-9.23,-2.64,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603903,2026-07-03,14.15,14.45,2.12,14.13,1,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603903,2026-07-09,16.15,14.45,-10.53,-1.42,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603903,2026-07-01,13.53,14.45,6.8,19.36,1,10,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002301,2026-07-07,8.33,8.04,-3.48,-0.12,0,6,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002301,2026-07-13,7.78,8.04,3.34,4.24,1,2,趋势: 多头排列 (5>20>60)
002301,2026-07-10,8.25,8.04,-2.55,-1.7,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002301,2026-07-03,8.09,8.04,-0.62,3.34,0,8,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002301,2026-07-09,8.32,8.04,-3.37,-0.84,0,4,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.36%, -1.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002301,2026-07-01,7.73,8.04,4.01,8.15,1,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002863,2026-07-10,4.3,4.36,1.4,1.4,1,3,"形态: 两连阴 (-2.08%, -0.71%)"
002863,2026-07-03,4.51,4.36,-3.33,-1.11,0,8,动量: 突破转强 (阳线上穿5/10)
002863,2026-07-09,4.21,4.36,3.56,3.56,1,4,"形态: 两连阴 (-2.91%, -2.08%)"
002863,2026-07-01,4.35,4.36,0.23,3.68,1,10,"形态: 两连阴 (-0.93%, -0.70%)"
605377,2026-07-07,9.67,9.85,1.86,4.76,1,6,量能: 放量 (1.83X) | 形态: 10日内有涨停 | 趋势: 高于MA20
605377,2026-07-13,9.89,9.85,-0.4,-0.3,0,2,形态: 10日内有涨停 | 趋势: 高于MA20
605377,2026-07-10,10.13,9.85,-2.76,-2.37,0,3,"形态: 10日内有涨停 | 形态: 两连阴 (-1.96%, -0.53%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
605377,2026-07-03,8.82,9.85,11.68,14.85,1,8,"形态: 10日内有涨停 | 形态: 两连阴 (-0.32%, -2.37%) | 趋势: 高于MA20"
605377,2026-07-09,9.43,9.85,4.45,7.42,1,4,"形态: 10日内有涨停 | 形态: 两连阴 (-0.31%, -1.96%) | 趋势: 高于MA20"
605377,2026-07-01,9.27,9.85,6.26,9.28,1,10,形态: 10日内有涨停 | 趋势: 高于MA20
603766,2026-07-07,13.0,12.7,-2.31,-0.62,0,6,趋势: 高于MA20
603766,2026-07-13,12.1,12.7,4.96,4.96,1,2,"形态: 两连阴 (-4.80%, -3.66%)"
603766,2026-07-10,11.85,12.7,7.17,7.17,1,3,"形态: 两连阴 (-0.62%, -4.80%)"
603766,2026-07-03,12.86,12.7,-1.24,5.13,0,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603766,2026-07-09,12.3,12.7,3.25,3.25,1,4,"形态: 两连阴 (-3.85%, -0.62%) | 趋势: 高于MA20"
603766,2026-07-01,12.8,12.7,-0.78,5.62,0,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000819,2026-07-10,11.28,11.46,1.6,1.6,1,3,"形态: 两连阴 (-0.98%, -3.13%)"
000819,2026-07-09,10.82,11.46,5.91,5.91,1,4,"量能: 放量 (1.88X) | 形态: 两连阴 (-4.16%, -0.98%)"
000819,2026-07-01,11.71,11.46,-2.13,1.79,0,10,"形态: 两连阴 (-3.39%, -0.61%)"
002774,2026-07-07,14.25,16.37,14.88,14.88,1,6,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.98X) | 形态: 10日内有涨停 | 趋势: 高于MA20
002774,2026-07-13,15.26,16.37,7.27,7.27,1,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002774,2026-07-10,15.9,16.37,2.96,2.96,1,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002774,2026-07-03,14.39,16.37,13.76,13.76,1,8,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002774,2026-07-09,14.45,16.37,13.29,13.29,1,4,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.98%, -5.26%) | 趋势: 高于MA20"
002774,2026-07-01,14.51,16.37,12.82,12.82,1,10,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002358,2026-07-10,5.31,5.2,-2.07,-2.07,0,3,"形态: 两连阴 (-1.86%, -0.38%)"
002358,2026-07-09,5.25,5.2,-0.95,1.14,0,4,"形态: 两连阴 (-2.19%, -1.86%)"
600711,2026-07-10,10.74,10.11,-5.87,-2.42,0,3,"形态: 两连阴 (-3.65%, -0.66%)"
600711,2026-07-09,10.48,10.11,-3.53,2.48,0,4,"形态: 两连阴 (-3.69%, -3.65%)"
605018,2026-07-07,14.03,12.54,-10.62,-5.56,0,6,形态: 10日内有涨停
605018,2026-07-13,12.26,12.54,2.28,2.28,1,2,形态: 10日内有涨停
605018,2026-07-10,13.12,12.54,-4.42,-4.42,0,3,形态: 10日内有涨停
605018,2026-07-03,14.92,12.54,-15.95,-3.95,0,8,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10)
605018,2026-07-09,13.25,12.54,-5.36,-0.98,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-2.09%, -5.92%)"
605018,2026-07-01,14.35,12.54,-12.61,3.97,0,10,形态: 10日内有涨停
003018,2026-07-07,64.52,52.0,-19.4,5.87,0,6,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停
003018,2026-07-13,62.5,52.0,-16.8,5.81,0,2,形态: 10日内有涨停
003018,2026-07-10,64.6,52.0,-19.5,2.37,0,3,形态: 10日内有涨停
003018,2026-07-03,66.28,52.0,-21.54,3.06,0,8,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.49%, -6.76%) | 趋势: 高于MA20"
003018,2026-07-09,68.31,52.0,-23.88,-3.19,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-4.84%, -3.75%) | 趋势: 高于MA20"
003018,2026-07-01,71.28,52.0,-27.05,-4.17,0,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603269,2026-07-07,18.15,14.89,-17.96,-4.74,0,6,量能: 放量 (1.71X) | 形态: 10日内有涨停
603269,2026-07-13,15.18,14.89,-1.91,4.68,0,2,"形态: 10日内有涨停 | 形态: 两连阴 (-1.85%, -0.59%)"
603269,2026-07-10,16.87,14.89,-11.74,-5.81,0,3,"形态: 10日内有涨停 | 形态: 两连阴 (-4.74%, -1.85%)"
603269,2026-07-03,15.94,14.89,-6.59,13.86,0,8,"形态: 两连阴 (-0.43%, -1.95%)"
603269,2026-07-09,16.97,14.89,-12.26,-0.59,0,4,形态: 10日内有涨停
600499,2026-07-07,15.93,14.64,-8.1,-3.89,0,6,趋势: 高于MA20
600499,2026-07-13,14.4,14.64,1.67,3.06,1,2,"形态: 两连阴 (-0.26%, -5.50%)"
600499,2026-07-10,14.43,14.64,1.46,2.84,1,3,"形态: 两连阴 (-3.89%, -0.26%)"
600499,2026-07-03,15.47,14.64,-5.37,5.95,0,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600499,2026-07-09,15.27,14.64,-4.13,-2.82,0,4,"形态: 两连阴 (-2.81%, -3.89%) | 趋势: 高于MA20"
002333,2026-07-07,4.97,4.84,-2.62,-0.6,0,6,趋势: 高于MA20
002333,2026-07-10,4.86,4.84,-0.41,-0.41,0,3,"形态: 两连阴 (-0.60%, -1.82%) | 趋势: 高于MA20"
002333,2026-07-03,4.95,4.84,-2.22,0.4,0,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002333,2026-07-09,4.85,4.84,-0.21,0.21,0,4,趋势: 高于MA20
002333,2026-07-01,4.76,4.84,1.68,4.41,1,10,动量: 突破转强 (阳线上穿5/10)
603819,2026-07-07,13.65,12.9,-5.49,-0.51,0,6,量能: 放量 (2.67X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603819,2026-07-13,12.89,12.9,0.08,0.31,1,2,形态: 10日内有涨停 | 趋势: 高于MA20
603819,2026-07-10,13.58,12.9,-5.01,-4.79,0,3,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603819,2026-07-03,12.36,12.9,4.37,10.44,1,8,量能: 放量 (1.51X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603819,2026-07-09,13.41,12.9,-3.8,1.27,0,4,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603162,2026-07-07,9.64,11.24,16.6,16.6,1,6,趋势: 高于MA20
603162,2026-07-13,10.12,11.24,11.07,11.07,1,2,形态: 10日内有涨停 | 趋势: 高于MA20
603162,2026-07-10,10.12,11.24,11.07,11.07,1,3,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603162,2026-07-03,9.63,11.24,16.72,16.72,1,8,动量: 突破转强 (阳线上穿5/10)
603162,2026-07-09,9.2,11.24,22.17,22.17,1,4,"形态: 两连阴 (-2.53%, -4.77%)"
603162,2026-07-01,9.24,11.24,21.65,21.65,1,10,"形态: 两连阴 (-1.09%, -0.88%)"
603815,2026-07-07,6.42,6.57,2.34,8.88,1,6,量能: 放量 (2.25X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603815,2026-07-13,6.99,6.57,-6.01,-1.0,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603815,2026-07-10,6.79,6.57,-3.24,2.95,0,3,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603815,2026-07-03,5.55,6.57,18.38,25.95,1,8,动量: 突破转强 (阳线上穿5/10)
603815,2026-07-09,6.75,6.57,-2.67,3.56,0,4,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002691,2026-07-10,4.16,4.06,-2.4,-2.4,0,3,动量: 突破转强 (阳线上穿5/10)
002691,2026-07-03,4.46,4.06,-8.97,-3.81,0,8,动量: 突破转强 (阳线上穿5/10)
000735,2026-07-10,5.0,5.03,0.6,0.6,1,3,"形态: 两连阴 (-1.81%, -0.21%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000735,2026-07-03,5.04,5.03,-0.2,1.59,0,8,趋势: 高于MA20
000735,2026-07-09,4.86,5.03,3.5,3.5,1,4,"形态: 两连阴 (-3.13%, -1.81%)"
000735,2026-07-01,4.98,5.03,1.0,2.81,1,10,量能: 放量 (1.58X) | 动量: 突破转强 (阳线上穿5/10)
603272,2026-07-07,20.34,16.23,-20.21,8.65,0,6,"形态: 两连阴 (-4.99%, -10.00%)"
603272,2026-07-03,25.11,16.23,-35.36,-10.0,0,8,量能: 放量 (2.35X)
002012,2026-07-07,6.16,5.88,-4.55,-0.81,0,6,"形态: 两连阴 (-1.69%, -2.19%)"
002012,2026-07-10,6.11,5.88,-3.76,-2.78,0,3,"形态: 两连阴 (-1.14%, -0.33%)"
002012,2026-07-09,6.07,5.88,-3.13,0.66,0,4,"形态: 两连阴 (-1.60%, -1.14%)"
603085,2026-07-10,10.96,10.93,-0.27,-0.27,0,3,动量: 突破转强 (阳线上穿5/10)
603085,2026-07-03,11.22,10.93,-2.58,-1.78,0,8,动量: 突破转强 (阳线上穿5/10)
603085,2026-07-09,10.79,10.93,1.3,1.58,1,4,"形态: 两连阴 (-2.09%, -0.93%)"
000506,2026-07-07,12.2,12.54,2.79,12.62,1,6,形态: 10日内有涨停
000506,2026-07-13,13.17,12.54,-4.78,3.49,0,2,形态: 10日内有涨停
000506,2026-07-10,13.74,12.54,-8.73,-0.8,0,3,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000506,2026-07-03,13.87,12.54,-9.59,-0.94,0,8,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000506,2026-07-09,13.41,12.54,-6.49,2.46,0,4,形态: 10日内有涨停 | 趋势: 高于MA20
000506,2026-07-01,11.46,12.54,9.42,21.03,1,10,"形态: 两连阴 (-2.14%, -1.60%)"
002871,2026-07-07,20.39,18.56,-8.97,0.2,0,6,趋势: 多头排列 (5>20>60)
002871,2026-07-13,18.84,18.56,-1.49,0.74,0,2,"形态: 两连阴 (-2.10%, -0.70%)"
002871,2026-07-03,20.84,18.56,-10.94,1.49,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停
002871,2026-07-01,23.23,18.56,-20.1,-7.1,0,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000948,2026-07-13,13.45,13.54,0.67,3.35,1,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000948,2026-07-10,13.3,13.54,1.8,4.51,1,3,形态: 10日内有涨停 | 趋势: 高于MA20
000948,2026-07-09,13.56,13.54,-0.15,2.51,0,4,量能: 放量 (2.83X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600399,2026-07-10,4.13,3.91,-5.33,-5.33,0,3,"量能: 放量 (2.02X) | 形态: 两连阴 (-2.47%, -1.27%) | 动量: 突破转强 (阳线上穿5/10)"
