代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
605228,2026-06-08,12.34,13.5,9.4,9.4,1,4,"形态: 两连阴 (-0.48%, -0.40%)"
605228,2026-06-02,12.57,13.5,7.4,7.4,1,8,"形态: 两连阴 (-1.75%, -1.55%)"
601636,2026-06-08,6.78,6.51,-3.98,6.05,0,4,趋势: 高于MA20
601636,2026-06-05,7.03,6.51,-7.4,2.28,0,5,量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-06-04,6.56,6.51,-0.76,9.6,0,6,"形态: 两连阴 (-3.85%, -4.77%)"
601636,2026-06-02,6.5,6.51,0.15,10.62,1,8,趋势: 多头排列 (5>20>60)
601636,2026-05-29,6.69,6.51,-2.69,7.47,0,10,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20"
600966,2026-06-10,5.55,5.39,-2.88,-2.88,0,2,"形态: 两连阴 (-1.01%, -2.04%)"
600966,2026-06-05,5.95,5.39,-9.41,-1.01,0,5,"形态: 两连阴 (-0.17%, -1.70%)"
600966,2026-06-04,5.79,5.39,-6.91,2.76,0,6,"形态: 两连阴 (-1.01%, -0.17%)"
002629,2026-06-10,4.93,4.96,0.61,0.61,1,2,"形态: 10日内有涨停 | 形态: 两连阴 (-1.54%, -1.57%)"
002629,2026-06-05,5.18,4.96,-4.25,-1.54,0,5,形态: 10日内有涨停
002629,2026-06-04,5.41,4.96,-8.32,-4.25,0,6,"形态: 10日内有涨停 | 形态: 两连阴 (-3.84%, -1.81%)"
002629,2026-06-02,5.51,4.96,-9.98,-1.81,0,8,形态: 10日内有涨停
002629,2026-06-08,5.1,4.96,-2.75,-1.57,0,4,形态: 10日内有涨停
002629,2026-05-29,5.21,4.96,-4.8,9.98,0,10,"形态: 两连阴 (-4.15%, -1.62%)"
001313,2026-06-08,7.06,7.45,5.52,9.07,1,4,"形态: 两连阴 (-0.54%, -0.95%)"
001313,2026-06-05,7.33,7.45,1.64,5.05,1,5,"形态: 两连阴 (-6.06%, -0.54%)"
001313,2026-06-04,7.4,7.45,0.68,4.05,1,6,"形态: 两连阴 (-5.15%, -6.06%)"
001313,2026-06-02,7.92,7.45,-5.93,-2.78,0,8,"形态: 10日内有涨停 | 形态: 两连阴 (-3.01%, -0.24%)"
001313,2026-05-29,8.37,7.45,-10.99,-0.24,0,10,形态: 10日内有涨停
002811,2026-06-08,11.35,12.4,9.25,9.25,1,4,"形态: 两连阴 (-0.69%, -1.05%)"
002811,2026-06-05,11.34,12.4,9.35,9.35,1,5,"形态: 两连阴 (-1.87%, -0.69%)"
002811,2026-06-04,11.46,12.4,8.2,8.2,1,6,"形态: 两连阴 (-2.57%, -1.87%)"
002811,2026-05-29,11.54,12.4,7.45,7.45,1,10,"形态: 两连阴 (-4.01%, -0.67%)"
002406,2026-06-05,8.07,7.19,-10.9,-2.48,0,5,"形态: 两连阴 (-4.64%, -5.49%)"
002406,2026-06-04,7.58,7.19,-5.15,6.46,0,6,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.56%, -4.64%)"
002406,2026-06-02,8.41,7.19,-14.51,-4.04,0,8,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002406,2026-05-29,8.85,7.19,-18.76,-1.47,0,10,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605337,2026-06-10,9.18,9.28,1.09,1.09,1,2,"形态: 两连阴 (-2.22%, -0.22%)"
605337,2026-06-05,9.48,9.28,-2.11,-2.11,0,5,"形态: 两连阴 (-1.73%, -2.69%)"
605337,2026-06-04,9.42,9.28,-1.49,0.64,0,6,"形态: 两连阴 (-2.86%, -1.73%)"
000712,2026-06-08,8.44,8.73,3.44,3.44,1,4,"形态: 两连阴 (-5.06%, -4.37%)"
000712,2026-06-05,8.98,8.73,-2.78,-2.78,0,5,"形态: 两连阴 (-10.01%, -5.06%)"
000712,2026-06-04,9.39,8.73,-7.03,-4.37,0,6,"形态: 两连阴 (-0.54%, -10.01%)"
000712,2026-06-02,10.99,8.73,-20.56,-10.01,0,8,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000712,2026-05-29,11.24,8.73,-22.33,-1.69,0,10,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.13%, -0.45%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
600722,2026-06-08,10.4,10.33,-0.67,4.04,0,4,量能: 放量 (1.69X)
002600,2026-05-29,14.55,14.01,-3.71,3.64,0,10,趋势: 多头排列 (5>20>60)
000060,2026-06-05,7.45,7.56,1.48,1.48,1,5,趋势: 多头排列 (5>20>60)
000060,2026-06-04,7.8,7.56,-3.08,-3.08,0,6,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
000060,2026-06-02,7.84,7.56,-3.57,4.21,0,8,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.90%, -0.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000060,2026-06-08,6.95,7.56,8.78,8.78,1,4,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.53%, -4.49%)"
000060,2026-05-29,7.71,7.56,-1.95,5.97,0,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600748,2026-06-08,4.21,4.05,-3.8,-0.71,0,4,"形态: 两连阴 (-4.45%, -0.93%)"
