触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 10日内有涨停 | 形态: 两连阴 (-3.91%, -2.13%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,9.98,9.98,100.0%
"形态: 两连阴 (-0.40%, -0.16%)",1,9.98,9.98,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.81%, -3.63%)",1,9.96,9.96,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.40%, -0.82%) | 趋势: 高于MA20",1,9.95,9.95,100.0%
"量能: 放量 (1.69X) | 形态: 两连阴 (-5.49%, -3.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,9.82,10.04,100.0%
"形态: 两连阴 (-2.65%, -2.39%)",1,9.26,9.26,100.0%
量能: 放量 (2.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,9.18,9.18,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.31%, -9.99%) | 趋势: 高于MA20",1,9.14,9.38,100.0%
"形态: 两连阴 (-1.73%, -2.89%)",1,9.06,11.21,100.0%
"形态: 两连阴 (-0.31%, -3.93%)",1,8.99,8.99,100.0%
"形态: 两连阴 (-4.32%, -1.66%)",1,8.82,8.82,100.0%
"形态: 两连阴 (-2.04%, -0.75%)",1,8.65,9.89,100.0%
"形态: 两连阴 (-4.35%, -2.15%)",1,8.57,8.57,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.03%, -2.30%) | 趋势: 高于MA20",1,8.28,11.15,100.0%
"形态: 两连阴 (-4.72%, -1.94%)",1,8.2,8.2,100.0%
"形态: 两连阴 (-2.62%, -0.62%)",1,7.84,7.84,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.69%, -1.43%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,7.35,7.6,100.0%
"形态: 两连阴 (-3.85%, -4.77%)",1,7.16,7.16,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.98,11.84,100.0%
"形态: 两连阴 (-1.82%, -2.51%)",1,6.98,6.98,100.0%
"形态: 两连阴 (-9.97%, -0.30%)",1,6.89,6.89,100.0%
"形态: 两连阴 (-4.25%, -0.68%)",1,6.58,6.58,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.03X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.54,9.88,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.56%, -4.64%)",1,6.46,6.46,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.91X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,6.4,6.4,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.22%, -2.13%)",1,6.39,7.07,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.62%, -1.98%) | 趋势: 高于MA20",1,6.31,6.31,100.0%
"形态: 两连阴 (-1.23%, -1.92%)",1,6.09,6.09,100.0%
"形态: 两连阴 (-1.51%, -1.19%)",1,6.08,6.08,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.62%, -2.17%)",1,5.99,5.99,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -1.40%)",1,5.91,5.91,100.0%
"形态: 两连阴 (-4.53%, -1.29%)",1,5.9,5.9,100.0%
"形态: 两连阴 (-9.98%, -1.41%)",1,5.82,5.82,100.0%
"形态: 两连阴 (-2.47%, -6.26%)",1,5.8,5.8,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-9.98%, -6.72%)",1,5.77,5.77,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,5.73,5.73,100.0%
"形态: 两连阴 (-4.49%, -0.64%)",1,5.66,5.66,100.0%
"形态: 两连阴 (-3.41%, -0.15%)",1,5.66,8.31,100.0%
量能: 放量 (2.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.64,5.64,100.0%
"形态: 两连阴 (-3.68%, -0.37%)",1,5.59,8.45,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.49%, -0.79%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.54,5.54,100.0%
量能: 放量 (2.19X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.51,5.51,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-7.35%, -0.99%) | 趋势: 高于MA20",1,5.5,5.5,100.0%
"量能: 放量 (1.78X) | 形态: 两连阴 (-3.50%, -2.92%)",1,5.47,5.47,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.92X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.45,5.45,100.0%
"形态: 两连阴 (-0.33%, -2.49%)",1,5.41,5.41,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.81X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.36,5.36,100.0%
"形态: 两连阴 (-7.29%, -3.71%)",1,5.36,6.62,100.0%
"形态: 两连阴 (-1.63%, -2.28%)",1,5.17,5.17,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20",1,5.08,5.08,100.0%
"形态: 两连阴 (-3.99%, -4.28%)",1,5.05,5.05,100.0%
"形态: 两连阴 (-4.07%, -1.35%)",1,5.01,5.01,100.0%
"形态: 两连阴 (-3.89%, -1.88%)",1,4.95,4.95,100.0%
"形态: 两连阴 (-1.99%, -0.98%)",1,4.92,4.92,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.79X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,4.81,4.81,100.0%
"形态: 两连阴 (-1.89%, -0.43%)",1,4.8,4.8,100.0%
"形态: 两连阴 (-2.81%, -2.17%)",1,4.7,8.17,100.0%
"形态: 两连阴 (-2.64%, -0.68%)",1,4.68,11.76,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.80%, -0.04%)",1,4.64,4.64,100.0%
"形态: 两连阴 (-8.91%, -0.66%)",1,4.62,4.62,100.0%
"形态: 两连阴 (-2.30%, -0.09%)",1,4.58,4.58,100.0%
"形态: 两连阴 (-4.26%, -3.68%)",1,4.57,4.57,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.50X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.55,16.17,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.71%, -4.55%)",1,4.55,7.2,100.0%
量能: 放量 (1.73X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.53,5.65,100.0%
"形态: 两连阴 (-2.28%, -1.56%)",1,4.47,4.47,100.0%
"形态: 两连阴 (-2.74%, -1.20%)",1,4.44,4.44,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.49%, -5.62%)",1,4.43,4.85,100.0%
"形态: 两连阴 (-1.75%, -0.74%)",1,4.29,4.29,100.0%
"形态: 两连阴 (-2.99%, -4.09%)",1,4.25,8.4,100.0%
量能: 放量 (1.69X) | 形态: 10日内有涨停,1,4.22,4.22,100.0%
"形态: 两连阴 (-6.13%, -0.89%)",1,4.17,4.17,100.0%
"形态: 两连阴 (-0.25%, -3.60%)",1,4.07,4.07,100.0%
"形态: 两连阴 (-1.70%, -1.16%)",1,4.02,4.02,100.0%
"形态: 两连阴 (-7.33%, -0.56%)",1,3.99,3.99,100.0%
"形态: 两连阴 (-0.33%, -1.59%)",1,3.98,3.98,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.83%, -2.53%)",1,3.88,6.51,100.0%
"形态: 两连阴 (-1.99%, -1.18%)",1,3.83,3.83,100.0%
"形态: 两连阴 (-3.74%, -0.09%)",1,3.83,12.03,100.0%
"形态: 两连阴 (-3.74%, -0.61%)",1,3.81,5.06,100.0%
"形态: 两连阴 (-0.92%, -2.80%)",1,3.8,3.8,100.0%
"形态: 两连阴 (-1.97%, -2.82%)",1,3.8,3.8,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.40%, -2.02%)",1,3.77,3.77,100.0%
"形态: 两连阴 (-3.79%, -0.44%)",1,3.76,3.76,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.50X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.74,9.47,100.0%
趋势: 多头排列 (5>20>60),28,3.7375000000000003,5.516071428571429,71.43%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.49%, -4.47%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.69,3.69,100.0%
"形态: 两连阴 (-0.61%, -3.54%)",1,3.69,3.69,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.16%, -1.96%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.64,3.64,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.58X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.63,3.63,100.0%
"形态: 两连阴 (-3.48%, -2.75%)",1,3.61,3.61,100.0%
"形态: 两连阴 (-4.32%, -1.67%)",1,3.6,3.6,100.0%
"形态: 两连阴 (-1.45%, -1.52%)",1,3.59,3.59,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.96%, -1.72%) | 趋势: 高于MA20",1,3.58,3.58,100.0%
"形态: 两连阴 (-6.02%, -1.83%)",1,3.56,4.95,100.0%
"形态: 两连阴 (-1.99%, -0.23%)",1,3.52,5.59,100.0%
"形态: 两连阴 (-1.53%, -1.61%)",1,3.49,3.49,100.0%
"形态: 两连阴 (-2.52%, -2.59%)",1,3.48,3.48,100.0%
量能: 放量 (1.59X) | 动量: 突破转强 (阳线上穿5/10),1,3.46,3.46,100.0%
"形态: 两连阴 (-5.43%, -2.01%)",1,3.45,7.69,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.43,3.43,100.0%
"量能: 放量 (1.53X) | 形态: 两连阴 (-0.32%, -1.28%)",1,3.41,3.41,100.0%
"形态: 两连阴 (-0.26%, -1.33%)",1,3.4,4.27,100.0%
量能: 放量 (2.34X) | 形态: 10日内有涨停,1,3.31,3.31,100.0%
"形态: 两连阴 (-2.58%, -1.09%)",1,3.31,3.31,100.0%
"形态: 两连阴 (-2.30%, -3.68%)",1,3.21,3.21,100.0%
"形态: 两连阴 (-4.13%, -2.25%)",1,3.14,3.14,100.0%
"形态: 两连阴 (-0.37%, -0.86%)",1,3.13,3.13,100.0%
"形态: 两连阴 (-2.68%, -2.67%)",1,3.08,5.86,100.0%
"形态: 两连阴 (-2.17%, -9.67%)",1,3.05,10.77,100.0%
"形态: 两连阴 (-0.56%, -1.77%)",1,3.05,3.05,100.0%
"形态: 两连阴 (-0.73%, -0.82%)",1,3.04,3.04,100.0%
"形态: 两连阴 (-3.19%, -2.12%)",1,3.02,3.02,100.0%
"形态: 两连阴 (-4.29%, -2.03%)",1,3.02,3.02,100.0%
"形态: 两连阴 (-1.54%, -0.31%)",1,2.99,6.46,100.0%
"形态: 两连阴 (-0.56%, -1.45%)",1,2.99,2.99,100.0%
"形态: 两连阴 (-0.63%, -1.52%)",1,2.97,2.97,100.0%
"形态: 两连阴 (-3.13%, -1.94%)",1,2.96,2.96,100.0%
"形态: 两连阴 (-4.24%, -2.13%)",1,2.95,2.95,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.84%, -2.91%)",1,2.92,3.69,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.53X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.885,4.88,50.0%
"形态: 两连阴 (-1.90%, -3.26%)",1,2.87,2.87,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.99%, -2.52%) | 趋势: 高于MA20",1,2.87,2.87,100.0%
"形态: 两连阴 (-1.13%, -2.43%)",1,2.8,2.8,100.0%
"形态: 两连阴 (-4.64%, -2.18%)",1,2.79,2.79,100.0%
"形态: 两连阴 (-1.01%, -0.17%)",1,2.76,2.76,100.0%
"形态: 两连阴 (-6.75%, -1.06%)",1,2.74,2.74,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-8.34%, -1.69%) | 趋势: 高于MA20",1,2.73,2.73,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.26%, -3.26%)",1,2.71,2.71,100.0%
"形态: 两连阴 (-3.50%, -1.31%)",1,2.7,2.7,100.0%
"形态: 两连阴 (-4.41%, -0.85%)",1,2.64,2.64,100.0%
"形态: 两连阴 (-3.39%, -2.50%)",1,2.61,2.61,100.0%
"形态: 两连阴 (-2.78%, -2.18%)",1,2.57,2.57,100.0%
"形态: 两连阴 (-4.57%, -2.58%)",1,2.55,2.55,100.0%
"形态: 两连阴 (-1.86%, -1.59%)",1,2.54,2.54,100.0%
"形态: 两连阴 (-4.12%, -4.64%)",1,2.54,2.54,100.0%
"形态: 两连阴 (-1.05%, -3.57%)",1,2.53,2.53,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.82%, -7.10%)",1,2.5,2.5,100.0%
"形态: 两连阴 (-0.95%, -0.72%)",1,2.49,2.49,100.0%
"形态: 两连阴 (-4.06%, -1.36%)",1,2.49,2.49,100.0%
"形态: 两连阴 (-1.64%, -0.76%)",1,2.48,2.48,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -4.61%)",1,2.46,6.17,100.0%
"形态: 两连阴 (-4.68%, -2.91%)",1,2.43,2.43,100.0%
"形态: 两连阴 (-4.45%, -2.28%)",1,2.41,2.41,100.0%
"形态: 两连阴 (-2.09%, -1.97%)",1,2.39,2.39,100.0%
"形态: 两连阴 (-2.82%, -1.45%)",1,2.37,2.37,100.0%
"形态: 两连阴 (-2.19%, -3.39%)",1,2.35,2.35,100.0%
"形态: 两连阴 (-0.38%, -2.61%)",1,2.3,2.3,100.0%
"形态: 两连阴 (-3.12%, -0.39%)",1,2.3,2.3,100.0%
"形态: 两连阴 (-0.79%, -9.99%)",1,2.28,2.28,100.0%
量能: 放量 (1.50X),3,2.266666666666667,3.626666666666667,66.67%
"形态: 两连阴 (-0.96%, -2.68%)",1,2.25,2.68,100.0%
"形态: 两连阴 (-0.12%, -1.69%)",1,2.23,2.23,100.0%
"形态: 两连阴 (-1.15%, -2.39%)",1,2.22,2.22,100.0%
"形态: 两连阴 (-1.03%, -1.91%)",1,2.21,2.21,100.0%
"形态: 两连阴 (-3.30%, -1.64%)",1,2.2,2.2,100.0%
"形态: 两连阴 (-6.34%, -1.48%)",1,2.19,2.19,100.0%
"形态: 两连阴 (-1.59%, -1.19%)",1,2.19,2.19,100.0%
"形态: 两连阴 (-1.34%, -0.66%)",1,2.19,2.19,100.0%
"形态: 两连阴 (-1.77%, -3.09%)",1,2.18,2.18,100.0%
"形态: 两连阴 (-2.41%, -2.47%)",1,2.16,2.16,100.0%
"量能: 放量 (1.53X) | 形态: 两连阴 (-2.11%, -2.82%)",1,2.15,2.15,100.0%
"形态: 两连阴 (-3.71%, -1.06%)",1,2.1,2.1,100.0%
"形态: 两连阴 (-3.72%, -2.26%)",1,2.07,2.07,100.0%
"形态: 两连阴 (-4.85%, -2.76%)",1,2.03,2.03,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.39%, -2.55%)",1,2.03,2.03,100.0%
"形态: 两连阴 (-0.79%, -0.91%) | 动量: 突破转强 (阳线上穿5/10)",1,2.03,2.03,100.0%
"形态: 两连阴 (-3.27%, -1.73%)",1,2.02,2.02,100.0%
"形态: 两连阴 (-2.81%, -0.72%)",1,2.02,4.03,100.0%
"形态: 两连阴 (-0.33%, -2.30%)",1,1.98,1.98,100.0%
"形态: 两连阴 (-1.03%, -0.70%)",1,1.97,1.97,100.0%
"形态: 两连阴 (-3.74%, -2.14%)",1,1.97,1.97,100.0%
"形态: 两连阴 (-0.78%, -3.13%)",1,1.96,1.96,100.0%
"形态: 两连阴 (-3.62%, -3.07%)",1,1.95,1.95,100.0%
"形态: 两连阴 (-8.40%, -2.35%)",1,1.95,4.95,100.0%
"形态: 两连阴 (-1.88%, -0.36%)",1,1.95,3.68,100.0%
"形态: 两连阴 (-1.27%, -3.29%)",1,1.95,1.95,100.0%
"形态: 两连阴 (-2.27%, -0.42%)",1,1.94,1.94,100.0%
"形态: 两连阴 (-3.13%, -1.38%)",1,1.92,1.92,100.0%
"形态: 两连阴 (-2.31%, -1.91%)",1,1.91,1.91,100.0%
"形态: 两连阴 (-3.33%, -0.51%)",1,1.91,1.91,100.0%
"量能: 放量 (1.51X) | 形态: 两连阴 (-4.85%, -2.71%)",1,1.9,4.42,100.0%
"形态: 两连阴 (-6.30%, -2.79%)",1,1.89,1.96,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.05%, -2.65%)",1,1.88,1.88,100.0%
"形态: 两连阴 (-6.25%, -0.10%)",1,1.84,1.84,100.0%
"形态: 两连阴 (-2.97%, -2.29%)",1,1.81,1.81,100.0%
"形态: 两连阴 (-2.74%, -1.85%)",1,1.8,1.8,100.0%
"形态: 两连阴 (-4.27%, -1.73%)",1,1.8,1.8,100.0%
"形态: 两连阴 (-3.20%, -1.02%)",1,1.79,1.79,100.0%
"形态: 两连阴 (-3.55%, -0.11%)",1,1.76,1.76,100.0%
"形态: 两连阴 (-2.38%, -1.22%)",1,1.76,1.76,100.0%
"形态: 两连阴 (-4.04%, -1.95%)",1,1.75,1.75,100.0%
"形态: 两连阴 (-3.26%, -3.83%)",1,1.75,3.12,100.0%
"形态: 两连阴 (-1.90%, -0.85%)",1,1.75,1.75,100.0%
"量能: 放量 (1.92X) | 形态: 两连阴 (-2.28%, -0.54%)",1,1.74,7.12,100.0%
"形态: 两连阴 (-1.12%, -2.07%)",1,1.74,1.74,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.21%, -3.78%)",1,1.73,4.14,100.0%
"形态: 两连阴 (-1.94%, -0.73%)",1,1.73,1.73,100.0%
"形态: 两连阴 (-3.47%, -0.77%)",1,1.72,1.72,100.0%
"形态: 两连阴 (-3.46%, -0.96%)",1,1.72,1.72,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.51%, -0.70%)",1,1.71,5.13,100.0%
"形态: 两连阴 (-1.96%, -0.24%)",1,1.71,1.71,100.0%
"形态: 两连阴 (-3.30%, -1.78%)",1,1.71,1.71,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.73%, -3.17%)",1,1.69,5.07,100.0%
"形态: 两连阴 (-3.53%, -1.90%)",1,1.69,1.69,100.0%
"形态: 两连阴 (-2.87%, -0.81%)",1,1.67,1.67,100.0%
"形态: 两连阴 (-2.31%, -1.62%)",1,1.67,1.67,100.0%
"形态: 两连阴 (-3.27%, -3.08%)",1,1.67,1.67,100.0%
"形态: 两连阴 (-0.84%, -1.12%) | 动量: 突破转强 (阳线上穿5/10)",1,1.66,1.66,100.0%
"形态: 两连阴 (-3.44%, -1.82%)",1,1.66,1.66,100.0%
"形态: 两连阴 (-0.11%, -2.23%)",1,1.65,1.65,100.0%
"形态: 两连阴 (-1.22%, -0.80%)",1,1.64,6.6,100.0%
"形态: 两连阴 (-1.27%, -1.15%)",1,1.64,1.64,100.0%
量能: 放量 (1.79X) | 形态: 10日内有涨停,1,1.64,1.64,100.0%
"形态: 两连阴 (-2.65%, -2.63%)",1,1.62,1.62,100.0%
"形态: 两连阴 (-4.10%, -2.14%)",1,1.62,1.62,100.0%
"形态: 两连阴 (-2.30%, -0.78%)",1,1.61,1.61,100.0%
"形态: 两连阴 (-1.08%, -2.01%)",1,1.6,1.6,100.0%
"形态: 两连阴 (-1.51%, -1.20%)",1,1.59,1.59,100.0%
"形态: 两连阴 (-2.65%, -0.97%)",1,1.59,1.59,100.0%
"形态: 两连阴 (-3.08%, -0.88%)",1,1.58,1.58,100.0%
"形态: 两连阴 (-2.40%, -2.05%)",1,1.56,1.56,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.13%, -2.46%)",1,1.55,1.55,100.0%
"形态: 两连阴 (-1.09%, -1.47%)",1,1.55,1.55,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.99%, -1.09%)",1,1.55,2.43,100.0%
"形态: 两连阴 (-1.92%, -1.69%) | 动量: 突破转强 (阳线上穿5/10)",1,1.54,3.46,100.0%
"形态: 两连阴 (-1.70%, -2.89%)",1,1.53,1.53,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.67%, -2.95%)",1,1.52,1.52,100.0%
"形态: 两连阴 (-3.74%, -1.46%)",1,1.52,1.52,100.0%
"形态: 两连阴 (-3.86%, -1.34%)",1,1.52,1.52,100.0%
"形态: 两连阴 (-1.97%, -1.60%)",1,1.52,1.52,100.0%
"形态: 两连阴 (-1.79%, -1.91%)",1,1.51,2.58,100.0%
"形态: 两连阴 (-2.96%, -1.44%)",1,1.5,1.5,100.0%
"形态: 两连阴 (-0.65%, -0.99%)",1,1.49,3.3,100.0%
"形态: 两连阴 (-1.63%, -0.95%)",1,1.47,1.47,100.0%
"形态: 两连阴 (-1.63%, -2.22%)",1,1.47,1.47,100.0%
"形态: 两连阴 (-1.15%, -0.90%)",1,1.47,1.47,100.0%
"形态: 两连阴 (-4.94%, -0.95%)",1,1.46,1.46,100.0%
"形态: 两连阴 (-0.88%, -1.14%)",1,1.46,1.46,100.0%
"形态: 两连阴 (-1.22%, -1.76%)",1,1.46,1.46,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -3.45%)",1,1.46,1.46,100.0%
"形态: 两连阴 (-1.64%, -2.22%)",1,1.45,1.45,100.0%
"形态: 两连阴 (-1.57%, -2.12%)",1,1.44,1.44,100.0%
"量能: 放量 (1.83X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.04%, -1.22%) | 动量: 突破转强 (阳线上穿5/10)",1,1.44,1.44,100.0%
"形态: 两连阴 (-1.32%, -2.09%)",1,1.44,1.44,100.0%
"形态: 两连阴 (-3.84%, -1.53%)",1,1.43,1.43,100.0%
"形态: 两连阴 (-3.06%, -0.99%)",1,1.42,1.42,100.0%
"形态: 两连阴 (-2.85%, -1.37%)",1,1.42,1.42,100.0%
"形态: 两连阴 (-0.93%, -1.54%)",1,1.41,1.41,100.0%
"形态: 两连阴 (-2.71%, -2.52%)",1,1.4,1.4,100.0%
"形态: 两连阴 (-3.11%, -2.14%)",1,1.4,1.4,100.0%
"形态: 两连阴 (-4.24%, -3.41%)",1,1.39,1.39,100.0%
"形态: 两连阴 (-1.57%, -0.37%)",1,1.39,1.39,100.0%
"形态: 两连阴 (-0.11%, -0.57%)",1,1.38,1.38,100.0%
"形态: 两连阴 (-2.51%, -1.56%)",1,1.38,1.38,100.0%
