触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
量能: 放量 (1.82X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,9.48,9.48,100.0%
"形态: 两连阴 (-3.03%, -2.02%)",1,9.32,9.32,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.14%, -2.36%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,9.09,9.09,100.0%
"形态: 两连阴 (-1.95%, -5.31%)",1,8.98,8.98,100.0%
"形态: 两连阴 (-3.58%, -2.58%)",1,8.9,8.9,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.70%, -3.81%)",1,8.9,8.9,100.0%
"形态: 两连阴 (-2.29%, -2.63%)",1,8.86,8.86,100.0%
"形态: 两连阴 (-2.86%, -1.62%)",1,8.69,22.25,100.0%
"形态: 两连阴 (-2.62%, -2.56%)",1,8.67,8.67,100.0%
"形态: 两连阴 (-4.99%, -10.00%)",1,8.55,8.65,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.51%, -2.37%) | 趋势: 高于MA20",1,7.97,7.97,100.0%
"形态: 两连阴 (-2.26%, -2.89%)",1,7.95,7.95,100.0%
"形态: 两连阴 (-1.89%, -0.18%)",1,7.75,7.75,100.0%
"形态: 两连阴 (-3.05%, -1.82%)",1,7.47,7.47,100.0%
"形态: 两连阴 (-3.73%, -1.01%)",1,7.46,7.46,100.0%
"形态: 两连阴 (-0.43%, -1.29%)",1,7.44,7.44,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.31%, -1.96%) | 趋势: 高于MA20",1,7.42,7.42,100.0%
"形态: 两连阴 (-5.12%, -2.98%)",1,7.26,7.26,100.0%
"形态: 两连阴 (-0.87%, -3.50%)",1,7.12,10.42,100.0%
"形态: 两连阴 (-2.27%, -0.22%) | 趋势: 高于MA20",1,7.1,8.46,100.0%
"形态: 两连阴 (-3.97%, -3.35%)",1,7.01,7.01,100.0%
"形态: 两连阴 (-3.45%, -0.31%)",1,6.87,6.87,100.0%
"形态: 两连阴 (-4.04%, -1.47%)",1,6.86,6.86,100.0%
"形态: 两连阴 (-2.09%, -1.97%)",1,6.77,6.77,100.0%
"形态: 两连阴 (-4.06%, -1.27%)",1,6.76,6.76,100.0%
"形态: 两连阴 (-3.60%, -9.99%)",1,6.44,6.44,100.0%
量能: 放量 (3.39X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.37,10.03,100.0%
"形态: 两连阴 (-3.19%, -1.38%)",1,6.24,6.24,100.0%
"形态: 两连阴 (-4.61%, -2.84%)",1,6.23,6.23,100.0%
"形态: 两连阴 (-2.58%, -1.02%)",1,6.21,6.21,100.0%
"形态: 两连阴 (-2.04%, -0.58%) | 动量: 突破转强 (阳线上穿5/10)",1,6.19,6.19,100.0%
"形态: 两连阴 (-1.90%, -0.97%)",1,6.13,9.15,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.57X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,6.0,6.0,100.0%
"形态: 两连阴 (-1.17%, -0.47%)",1,5.98,5.98,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.92%, -1.89%) | 趋势: 高于MA20",1,5.98,5.98,100.0%
"形态: 两连阴 (-2.41%, -2.47%)",1,5.9,5.9,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.30%, -1.05%) | 趋势: 高于MA20",1,5.86,5.86,100.0%
"形态: 两连阴 (-0.43%, -1.95%)",1,5.83,13.86,100.0%
量能: 放量 (2.25X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.76,5.76,100.0%
"形态: 两连阴 (-2.60%, -1.75%)",1,5.76,5.76,100.0%
"形态: 两连阴 (-2.57%, -3.46%)",1,5.69,5.69,100.0%
"形态: 两连阴 (-0.33%, -1.16%)",1,5.59,5.59,100.0%
"形态: 两连阴 (-3.00%, -0.40%)",1,5.56,5.56,100.0%
"形态: 两连阴 (-6.16%, -1.99%)",1,5.53,14.43,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.45%, -1.39%) | 动量: 突破转强 (阳线上穿5/10)",1,5.35,21.04,100.0%
"形态: 两连阴 (-3.55%, -4.39%)",1,5.25,5.25,100.0%
"形态: 两连阴 (-5.59%, -1.05%)",1,5.24,5.24,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.69%, -2.30%)",1,5.24,5.24,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.84%, -2.68%) | 趋势: 高于MA20",1,5.14,5.14,100.0%
"形态: 两连阴 (-0.17%, -3.61%)",1,5.12,5.12,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.90%, -0.96%)",1,5.04,5.04,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-8.12%, -5.45%)",1,5.02,5.02,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.78%, -6.04%)",1,5.02,5.02,100.0%
"形态: 两连阴 (-2.78%, -10.00%)",1,4.96,4.96,100.0%
"形态: 两连阴 (-3.93%, -1.48%)",1,4.96,4.96,100.0%
量能: 放量 (1.83X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,4.76,4.76,100.0%
"形态: 两连阴 (-4.90%, -3.28%)",1,4.7,4.7,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.58%, -3.00%)",1,4.7,4.7,100.0%
"形态: 两连阴 (-2.15%, -2.55%)",1,4.69,4.69,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.95%, -10.02%) | 趋势: 高于MA20",1,4.65,4.65,100.0%
"形态: 两连阴 (-1.18%, -0.32%)",1,4.59,6.77,100.0%
"形态: 两连阴 (-1.69%, -2.30%)",1,4.52,4.52,100.0%
"形态: 两连阴 (-4.32%, -4.42%)",1,4.5,4.5,100.0%
"形态: 两连阴 (-3.41%, -1.18%)",1,4.49,4.49,100.0%
"形态: 两连阴 (-0.39%, -4.25%) | 动量: 突破转强 (阳线上穿5/10)",1,4.46,4.46,100.0%
"形态: 两连阴 (-2.84%, -1.12%)",1,4.35,4.35,100.0%
"量能: 放量 (1.88X) | 形态: 两连阴 (-4.16%, -0.98%)",1,4.25,4.25,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.05%, -1.12%)",1,4.24,4.24,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.98%, -1.53%)",1,4.22,4.22,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.35%, -8.34%)",1,4.21,4.21,100.0%
"形态: 两连阴 (-2.53%, -1.73%)",1,4.21,4.21,100.0%
"形态: 两连阴 (-8.36%, -3.39%)",1,4.13,4.13,100.0%
"形态: 两连阴 (-0.14%, -0.14%)",1,4.12,4.69,100.0%
"形态: 两连阴 (-1.39%, -3.53%)",1,4.12,4.12,100.0%
"形态: 两连阴 (-2.11%, -1.72%)",1,4.09,4.09,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.79%, -1.44%) | 趋势: 高于MA20",1,4.07,4.07,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.26%, -4.71%)",1,4.06,4.06,100.0%
"形态: 两连阴 (-0.18%, -0.18%)",1,4.05,4.05,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.69%, -0.91%)",1,4.02,4.02,100.0%
"形态: 两连阴 (-3.59%, -0.57%)",1,4.01,4.01,100.0%
"形态: 两连阴 (-4.30%, -1.59%)",1,4.0,4.0,100.0%
"形态: 两连阴 (-5.23%, -1.15%)",1,3.96,3.96,100.0%
"形态: 两连阴 (-1.55%, -2.37%)",1,3.93,3.93,100.0%
"形态: 两连阴 (-3.43%, -2.17%)",1,3.92,8.43,100.0%
"形态: 两连阴 (-2.79%, -3.42%)",1,3.91,3.91,100.0%
"形态: 两连阴 (-4.40%, -2.41%)",1,3.88,3.88,100.0%
"形态: 两连阴 (-3.42%, -3.54%)",1,3.86,3.86,100.0%
量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.85,10.0,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.14%, -10.00%)",1,3.83,3.83,100.0%
"形态: 两连阴 (-3.13%, -1.62%)",1,3.82,3.82,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.39%, -4.28%)",1,3.82,21.02,100.0%
"形态: 两连阴 (-3.01%, -1.65%)",1,3.81,3.81,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.54%, -4.75%)",1,3.78,3.78,100.0%
"形态: 两连阴 (-4.08%, -0.55%)",1,3.77,3.77,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.88%, -4.04%) | 趋势: 高于MA20",1,3.75,3.75,100.0%
"形态: 两连阴 (-2.40%, -0.48%)",1,3.72,3.72,100.0%
"形态: 两连阴 (-2.14%, -0.36%)",1,3.69,3.69,100.0%
"形态: 两连阴 (-4.46%, -1.65%)",1,3.64,3.64,100.0%
"形态: 两连阴 (-3.72%, -2.10%)",1,3.64,3.64,100.0%
"形态: 两连阴 (-3.05%, -0.45%)",1,3.56,3.56,100.0%
"形态: 两连阴 (-3.93%, -2.89%)",1,3.56,3.56,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.38%, -10.01%)",1,3.54,3.54,100.0%
"形态: 两连阴 (-0.26%, -1.72%)",1,3.52,6.38,100.0%
"形态: 两连阴 (-4.09%, -0.29%)",1,3.51,3.51,100.0%
"形态: 两连阴 (-5.17%, -1.67%)",1,3.47,3.47,100.0%
"形态: 两连阴 (-2.86%, -0.82%)",1,3.47,3.47,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.50%, -3.96%) | 趋势: 高于MA20",1,3.47,3.47,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.52%, -2.65%)",1,3.45,3.45,100.0%
"形态: 两连阴 (-2.89%, -0.41%)",1,3.45,3.45,100.0%
"形态: 两连阴 (-0.45%, -0.68%)",1,3.41,5.8,100.0%
"形态: 两连阴 (-4.68%, -2.14%)",1,3.41,3.41,100.0%
"量能: 放量 (1.86X) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.85%, -9.98%)",1,3.38,3.38,100.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-4.88%, -1.79%)",1,3.35,3.35,100.0%
"量能: 放量 (1.84X) | 形态: 两连阴 (-4.05%, -0.13%)",1,3.34,3.34,100.0%
"形态: 两连阴 (-3.89%, -6.51%)",1,3.34,3.34,100.0%
"形态: 两连阴 (-3.42%, -1.80%)",1,3.33,3.33,100.0%
"形态: 两连阴 (-3.32%, -5.61%)",1,3.33,6.06,100.0%
"形态: 两连阴 (-3.74%, -1.74%)",1,3.32,3.32,100.0%
"形态: 两连阴 (-3.32%, -0.95%)",1,3.32,3.32,100.0%
"形态: 两连阴 (-2.77%, -0.61%)",1,3.32,3.32,100.0%
"形态: 两连阴 (-2.34%, -0.55%)",1,3.29,3.29,100.0%
"形态: 两连阴 (-3.71%, -2.16%)",1,3.29,3.29,100.0%
"形态: 两连阴 (-2.18%, -4.16%)",1,3.26,3.26,100.0%
"形态: 两连阴 (-2.19%, -0.15%)",1,3.26,3.26,100.0%
"形态: 两连阴 (-3.97%, -1.87%)",1,3.24,3.24,100.0%
"形态: 两连阴 (-3.82%, -1.87%)",1,3.23,3.23,100.0%
"形态: 两连阴 (-3.34%, -3.03%)",1,3.23,3.23,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -8.65%)",1,3.23,3.23,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.98%, -7.27%)",1,3.22,3.22,100.0%
"形态: 两连阴 (-5.60%, -4.88%)",1,3.21,3.21,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.95%, -4.72%)",1,3.21,3.21,100.0%
"形态: 两连阴 (-5.44%, -1.15%)",1,3.2,3.2,100.0%
"形态: 两连阴 (-3.06%, -0.68%)",1,3.19,3.19,100.0%
"形态: 两连阴 (-3.73%, -2.56%)",1,3.19,3.19,100.0%
"形态: 两连阴 (-3.01%, -1.24%)",1,3.15,3.15,100.0%
"形态: 两连阴 (-3.10%, -2.47%)",1,3.14,3.14,100.0%
"形态: 两连阴 (-2.50%, -0.26%)",1,3.13,3.13,100.0%
"形态: 两连阴 (-1.72%, -1.75%)",1,3.12,3.12,100.0%
"形态: 两连阴 (-2.59%, -0.97%)",1,3.09,3.09,100.0%
"形态: 两连阴 (-3.99%, -1.59%)",1,3.09,3.09,100.0%
"形态: 两连阴 (-4.15%, -3.05%)",1,3.09,3.09,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.16%, -2.88%)",1,3.09,3.09,100.0%
"形态: 两连阴 (-3.87%, -0.80%)",1,3.08,3.08,100.0%
"形态: 两连阴 (-3.97%, -1.38%)",1,3.07,3.07,100.0%
"形态: 两连阴 (-3.52%, -0.63%)",1,3.07,3.07,100.0%
"形态: 两连阴 (-2.93%, -2.35%)",1,3.06,3.06,100.0%
"形态: 两连阴 (-0.59%, -2.26%)",1,3.04,9.23,100.0%
"形态: 两连阴 (-6.86%, -2.99%)",1,2.99,2.99,100.0%
"形态: 两连阴 (-2.43%, -2.67%)",1,2.97,2.97,100.0%
"形态: 两连阴 (-1.48%, -3.95%)",1,2.95,6.1,100.0%
"形态: 两连阴 (-2.80%, -0.58%)",1,2.94,2.94,100.0%
"形态: 两连阴 (-2.63%, -0.96%)",1,2.94,2.94,100.0%
"形态: 两连阴 (-2.58%, -1.19%)",1,2.94,2.94,100.0%
"形态: 两连阴 (-5.22%, -0.10%)",1,2.92,2.92,100.0%
"形态: 两连阴 (-3.55%, -1.38%)",1,2.91,2.91,100.0%
"形态: 两连阴 (-3.72%, -2.81%)",1,2.89,2.89,100.0%
"形态: 两连阴 (-0.18%, -3.04%)",1,2.88,2.88,100.0%
"形态: 两连阴 (-3.77%, -3.10%)",1,2.88,2.88,100.0%
"形态: 两连阴 (-3.13%, -1.81%)",1,2.88,2.88,100.0%
量能: 放量 (1.51X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.8749999999999996,5.625,50.0%
"形态: 两连阴 (-0.19%, -3.45%)",1,2.87,7.96,100.0%
"形态: 两连阴 (-3.88%, -1.21%)",1,2.86,2.86,100.0%
"形态: 两连阴 (-3.82%, -0.23%)",1,2.85,2.85,100.0%
"形态: 两连阴 (-3.20%, -0.24%)",1,2.85,2.85,100.0%
"形态: 两连阴 (-2.36%, -2.90%)",1,2.85,2.85,100.0%
"形态: 两连阴 (-3.14%, -1.67%)",1,2.83,2.83,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.58%, -9.60%)",1,2.83,2.83,100.0%
"形态: 两连阴 (-3.74%, -1.12%)",1,2.82,2.82,100.0%
"形态: 两连阴 (-1.54%, -1.93%)",1,2.81,2.81,100.0%
"形态: 两连阴 (-3.64%, -1.55%)",1,2.8,2.8,100.0%
"形态: 两连阴 (-5.59%, -3.34%)",1,2.78,2.78,100.0%
"形态: 两连阴 (-3.39%, -0.44%)",1,2.78,2.78,100.0%
"形态: 两连阴 (-3.29%, -1.13%)",1,2.76,2.76,100.0%
"形态: 两连阴 (-7.84%, -3.25%)",1,2.75,2.75,100.0%
"形态: 两连阴 (-4.00%, -0.83%)",1,2.73,2.73,100.0%
"形态: 两连阴 (-0.82%, -0.83%)",1,2.72,4.89,100.0%
"形态: 两连阴 (-2.80%, -2.64%)",1,2.7,2.7,100.0%
"形态: 两连阴 (-3.92%, -0.72%)",1,2.69,2.69,100.0%
"形态: 两连阴 (-2.97%, -0.68%)",1,2.67,2.67,100.0%
"形态: 两连阴 (-0.84%, -0.56%)",1,2.65,2.65,100.0%
"形态: 两连阴 (-2.07%, -0.76%)",1,2.62,2.62,100.0%
"形态: 两连阴 (-2.99%, -0.51%)",1,2.62,2.62,100.0%
"形态: 两连阴 (-0.16%, -3.40%)",1,2.61,2.61,100.0%
"形态: 两连阴 (-3.77%, -1.61%)",1,2.61,2.61,100.0%
"形态: 两连阴 (-2.65%, -0.17%)",1,2.6,2.6,100.0%
"形态: 两连阴 (-3.11%, -4.37%)",1,2.59,2.59,100.0%
量能: 放量 (2.24X) | 动量: 突破转强 (阳线上穿5/10),1,2.59,10.07,100.0%
"形态: 两连阴 (-2.86%, -1.74%)",1,2.58,2.58,100.0%
"形态: 两连阴 (-1.71%, -0.77%)",1,2.56,2.56,100.0%
"形态: 两连阴 (-4.29%, -2.07%) | 动量: 突破转强 (阳线上穿5/10)",1,2.56,2.56,100.0%
"形态: 两连阴 (-2.22%, -1.59%)",1,2.56,2.56,100.0%
"形态: 两连阴 (-3.73%, -0.75%)",1,2.55,2.55,100.0%
"形态: 两连阴 (-3.29%, -3.10%)",1,2.55,2.55,100.0%
"形态: 两连阴 (-3.09%, -1.77%)",1,2.54,2.54,100.0%
"形态: 两连阴 (-8.29%, -3.01%)",1,2.54,2.54,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.01%, -2.47%)",1,2.54,2.54,100.0%
"形态: 两连阴 (-2.44%, -0.83%)",1,2.54,2.54,100.0%
"形态: 两连阴 (-2.54%, -1.65%)",1,2.53,2.53,100.0%
"形态: 两连阴 (-4.37%, -3.79%)",1,2.53,2.53,100.0%
"形态: 两连阴 (-4.27%, -1.18%)",1,2.53,2.53,100.0%
"形态: 两连阴 (-3.78%, -2.37%)",1,2.53,2.53,100.0%
"形态: 两连阴 (-1.92%, -0.18%)",1,2.52,2.52,100.0%
"形态: 两连阴 (-3.10%, -0.69%)",1,2.52,2.52,100.0%
"形态: 两连阴 (-2.29%, -0.91%)",1,2.52,2.52,100.0%
"形态: 两连阴 (-1.93%, -1.23%)",1,2.51,2.51,100.0%
"形态: 两连阴 (-1.45%, -4.24%)",1,2.51,2.51,100.0%
"形态: 两连阴 (-4.19%, -0.19%)",1,2.51,2.51,100.0%
"形态: 两连阴 (-4.30%, -3.45%)",1,2.51,2.51,100.0%
"形态: 两连阴 (-3.90%, -0.81%)",1,2.48,2.48,100.0%
"形态: 两连阴 (-3.69%, -3.65%)",1,2.48,2.48,100.0%
"形态: 两连阴 (-2.31%, -2.23%)",1,2.44,2.44,100.0%
"形态: 两连阴 (-3.02%, -0.72%)",1,2.44,2.44,100.0%
"形态: 两连阴 (-2.51%, -1.20%)",1,2.44,2.44,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.47%, -2.55%)",1,2.42,2.42,100.0%
"形态: 两连阴 (-2.75%, -0.63%)",1,2.4,2.4,100.0%
"形态: 两连阴 (-2.31%, -1.18%)",1,2.4,2.4,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.35%, -0.21%)",1,2.4,2.4,100.0%
"形态: 两连阴 (-3.02%, -1.87%)",1,2.39,2.39,100.0%
"形态: 两连阴 (-3.00%, -1.19%)",1,2.38,2.38,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.64%, -3.00%)",1,2.38,2.38,100.0%
"形态: 两连阴 (-3.07%, -0.28%)",1,2.37,2.37,100.0%
"形态: 两连阴 (-3.22%, -0.33%)",1,2.36,2.36,100.0%
"形态: 两连阴 (-3.27%, -0.65%)",1,2.36,2.36,100.0%
"形态: 两连阴 (-2.90%, -0.17%)",1,2.35,2.35,100.0%
"形态: 两连阴 (-2.95%, -2.09%)",1,2.34,2.34,100.0%
"形态: 两连阴 (-1.39%, -0.79%)",1,2.34,2.68,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.20%, -3.71%)",1,2.33,2.33,100.0%
"形态: 两连阴 (-5.16%, -1.38%)",1,2.33,2.33,100.0%
"形态: 两连阴 (-1.24%, -1.76%)",1,2.32,2.32,100.0%
"形态: 两连阴 (-4.52%, -0.53%)",1,2.32,2.32,100.0%
"形态: 两连阴 (-2.34%, -1.47%)",1,2.31,2.31,100.0%
"形态: 两连阴 (-10.02%, -3.36%)",1,2.3,2.3,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.78%, -1.67%)",1,2.3,5.52,100.0%
"形态: 两连阴 (-3.18%, -1.31%)",1,2.29,2.29,100.0%
"形态: 两连阴 (-3.89%, -4.13%)",1,2.29,2.29,100.0%
"形态: 两连阴 (-2.92%, -1.92%)",1,2.28,2.28,100.0%
"形态: 两连阴 (-3.33%, -1.22%)",1,2.27,2.27,100.0%
"形态: 两连阴 (-4.26%, -0.48%)",1,2.26,2.26,100.0%
"形态: 两连阴 (-4.12%, -0.67%)",1,2.26,2.26,100.0%
"形态: 两连阴 (-5.98%, -0.99%)",1,2.22,2.22,100.0%
"形态: 两连阴 (-2.93%, -1.91%)",1,2.22,2.22,100.0%
"形态: 两连阴 (-1.79%, -0.91%)",1,2.22,2.22,100.0%
"形态: 两连阴 (-0.46%, -0.70%) | 趋势: 高于MA20",1,2.22,2.22,100.0%
"形态: 两连阴 (-3.48%, -2.34%)",1,2.21,2.21,100.0%
"形态: 两连阴 (-2.90%, -1.21%)",1,2.19,2.19,100.0%
"形态: 两连阴 (-3.05%, -1.48%)",1,2.19,2.19,100.0%
"形态: 两连阴 (-3.51%, -0.17%)",1,2.19,2.19,100.0%
"形态: 两连阴 (-2.66%, -1.31%)",1,2.18,2.18,100.0%
"形态: 两连阴 (-3.31%, -1.07%)",1,2.17,2.17,100.0%
"形态: 两连阴 (-0.58%, -3.30%)",1,2.16,2.16,100.0%
"形态: 两连阴 (-2.59%, -0.53%)",1,2.16,2.16,100.0%
"形态: 两连阴 (-3.05%, -0.13%)",1,2.14,2.14,100.0%
"形态: 两连阴 (-1.99%, -2.70%)",1,2.14,2.14,100.0%
"形态: 两连阴 (-2.91%, -2.08%)",1,2.14,2.14,100.0%
"形态: 两连阴 (-3.48%, -0.45%)",1,2.13,2.13,100.0%
"形态: 两连阴 (-2.44%, -2.24%)",1,2.13,2.13,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.70%, -2.11%)",1,2.11,6.88,100.0%
"形态: 两连阴 (-2.85%, -1.65%)",1,2.1,2.1,100.0%
"形态: 两连阴 (-3.97%, -1.20%)",1,2.09,2.09,100.0%
"形态: 两连阴 (-6.86%, -1.84%)",1,2.07,2.07,100.0%
"形态: 两连阴 (-1.80%, -0.82%)",1,2.07,2.07,100.0%
"形态: 两连阴 (-3.98%, -1.74%)",1,2.06,2.06,100.0%
"形态: 两连阴 (-3.22%, -1.62%)",1,2.06,2.06,100.0%
"形态: 两连阴 (-3.27%, -0.23%)",1,2.04,2.04,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.35%, -4.55%) | 趋势: 高于MA20",1,2.04,2.04,100.0%
"形态: 两连阴 (-3.26%, -1.96%)",1,2.03,2.03,100.0%
"形态: 两连阴 (-3.06%, -0.23%)",1,2.02,2.02,100.0%
"形态: 两连阴 (-1.92%, -0.09%)",1,2.0,2.0,100.0%
"形态: 两连阴 (-4.44%, -0.98%)",1,2.0,2.0,100.0%
"形态: 两连阴 (-3.49%, -0.55%)",1,2.0,2.0,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.02%, -5.15%) | 趋势: 高于MA20",1,1.97,1.97,100.0%
量能: 放量 (4.70X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,1.96,1.96,100.0%
"形态: 两连阴 (-5.27%, -2.41%)",1,1.95,1.95,100.0%
"形态: 两连阴 (-3.42%, -4.40%)",1,1.94,1.94,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.49%, -3.28%)",1,1.92,1.92,100.0%
"形态: 两连阴 (-2.57%, -2.45%)",1,1.92,1.92,100.0%
"形态: 两连阴 (-3.36%, -2.45%)",1,1.91,1.91,100.0%
"形态: 两连阴 (-2.86%, -2.54%)",1,1.91,1.91,100.0%
"形态: 两连阴 (-2.97%, -0.71%)",1,1.9,1.9,100.0%
"形态: 两连阴 (-4.54%, -0.62%)",1,1.89,1.89,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.65%, -4.20%)",1,1.89,1.89,100.0%
