触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 10日内有涨停 | 形态: 两连阴 (-4.00%, -0.41%) | 趋势: 高于MA20",1,3.15,3.15,100.0%
"形态: 两连阴 (-0.15%, -0.22%)",1,3.11,3.11,100.0%
"形态: 两连阴 (-2.38%, -0.94%)",1,3.11,3.11,100.0%
量能: 放量 (1.99X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,3.055,3.805,50.0%
"形态: 两连阴 (-0.64%, -0.06%)",1,3.02,3.02,100.0%
"形态: 两连阴 (-2.08%, -0.18%)",1,3.02,3.02,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.86%, -2.06%) | 趋势: 高于MA20",1,2.99,2.99,100.0%
"形态: 两连阴 (-4.69%, -3.32%)",1,2.92,2.92,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.90%, -1.04%)",1,2.91,3.88,100.0%
量能: 放量 (2.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.9,2.9,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20,30,2.8626666666666667,3.6483333333333334,66.67%
"形态: 两连阴 (-0.85%, -1.64%)",1,2.85,2.85,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.85,14.13,100.0%
"形态: 两连阴 (-0.60%, -2.40%) | 趋势: 高于MA20",1,2.8,2.8,100.0%
"形态: 两连阴 (-0.25%, -1.94%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.78,2.78,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.29%, -2.21%) | 趋势: 高于MA20",1,2.77,5.5,100.0%
"形态: 两连阴 (-1.20%, -0.81%)",1,2.76,2.76,100.0%
"形态: 两连阴 (-1.32%, -3.28%)",1,2.74,2.74,100.0%
"形态: 两连阴 (-0.12%, -0.24%)",1,2.72,2.72,100.0%
量能: 放量 (2.53X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.69,5.25,100.0%
"形态: 两连阴 (-2.35%, -1.60%)",1,2.68,3.21,100.0%
"形态: 两连阴 (-1.65%, -0.56%)",1,2.66,2.66,100.0%
"形态: 两连阴 (-1.73%, -0.82%)",1,2.66,4.31,100.0%
趋势: 高于MA20,75,2.607066666666667,3.0762666666666667,70.67%
"形态: 两连阴 (-1.76%, -0.60%)",1,2.6,2.6,100.0%
"形态: 两连阴 (-0.76%, -0.26%)",1,2.59,3.41,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.65%, -2.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.57,4.83,100.0%
"形态: 两连阴 (-0.72%, -0.21%)",1,2.52,2.52,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.82%, -0.12%)",2,2.48,2.54,100.0%
量能: 放量 (1.59X),1,2.39,2.39,100.0%
"形态: 两连阴 (-1.37%, -1.30%)",1,2.37,2.37,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.05%, -2.12%)",1,2.36,2.36,100.0%
"形态: 两连阴 (-1.39%, -1.19%)",1,2.35,2.35,100.0%
动量: 突破转强 (阳线上穿5/10),75,2.3324000000000003,2.7552,72.0%
"形态: 两连阴 (-2.40%, -0.19%)",1,2.33,2.33,100.0%
量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.33,2.33,100.0%
量能: 放量 (2.00X),1,2.32,3.72,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.68%, -6.33%) | 趋势: 高于MA20",1,2.23,2.23,100.0%
量能: 放量 (1.96X) | 动量: 突破转强 (阳线上穿5/10),1,2.22,2.22,100.0%
"形态: 两连阴 (-1.93%, -2.86%)",1,2.21,2.21,100.0%
"形态: 两连阴 (-2.09%, -0.66%)",1,2.2,2.2,100.0%
"形态: 两连阴 (-0.58%, -0.58%)",1,2.2,2.2,100.0%
量能: 放量 (2.43X) | 动量: 突破转强 (阳线上穿5/10),1,2.19,2.19,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,52,2.1796153846153845,3.1617307692307692,67.31%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),29,2.1517241379310343,2.856206896551724,62.07%
"形态: 两连阴 (-0.25%, -5.03%)",1,2.15,2.15,100.0%
"形态: 两连阴 (-0.21%, -0.42%)",1,2.15,2.15,100.0%
"形态: 两连阴 (-1.06%, -1.55%)",1,2.11,2.11,100.0%
量能: 放量 (2.38X),1,2.11,2.11,100.0%
"形态: 两连阴 (-0.41%, -0.41%)",1,2.1,2.1,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.60%, -2.68%)",1,2.07,2.07,100.0%
"形态: 两连阴 (-1.78%, -0.36%)",1,2.03,2.03,100.0%
"形态: 两连阴 (-0.26%, -0.40%)",1,2.03,2.03,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,15,1.9973333333333332,2.65,66.67%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.84%, -5.82%)",1,1.98,1.98,100.0%
"形态: 两连阴 (-2.05%, -4.58%)",1,1.96,1.96,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.43X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.87,1.87,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.00%, -5.18%) | 趋势: 高于MA20",1,1.86,1.86,100.0%
"量能: 放量 (1.67X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.11%, -0.79%)",1,1.86,1.86,100.0%
量能: 放量 (1.92X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.83,2.26,100.0%
"形态: 两连阴 (-1.05%, -0.08%)",1,1.76,1.76,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.97%, -0.71%)",1,1.74,2.03,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.44%, -1.86%) | 趋势: 高于MA20",1,1.71,1.71,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -3.65%)",1,1.71,1.71,100.0%
"形态: 两连阴 (-0.19%, -0.19%)",1,1.69,1.69,100.0%
量能: 放量 (1.88X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.69,10.02,100.0%
"形态: 两连阴 (-2.81%, -1.04%)",1,1.68,2.04,100.0%
"形态: 两连阴 (-1.87%, -4.69%)",1,1.65,1.65,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.92%, -3.41%)",1,1.65,1.65,100.0%
量能: 放量 (1.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.64,1.64,100.0%
"形态: 两连阴 (-0.98%, -0.83%)",1,1.63,1.63,100.0%
"形态: 两连阴 (-0.24%, -1.54%)",1,1.58,2.07,100.0%
"形态: 两连阴 (-1.47%, -0.60%) | 趋势: 高于MA20",1,1.54,1.54,100.0%
量能: 放量 (1.50X),1,1.52,1.52,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.92%, -1.06%) | 趋势: 高于MA20",1,1.49,1.49,100.0%
量能: 放量 (1.67X),2,1.485,1.485,100.0%
"形态: 两连阴 (-3.51%, -1.82%)",1,1.47,1.47,100.0%
"形态: 两连阴 (-1.05%, -0.18%)",1,1.44,1.44,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.70%, -1.59%)",1,1.38,1.38,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.89%, -5.03%)",1,1.38,2.76,100.0%
"形态: 两连阴 (-0.76%, -1.59%)",1,1.29,1.29,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.16X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,1.27,1.27,100.0%
量能: 放量 (2.11X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.26,1.26,100.0%
量能: 放量 (1.62X),2,1.2100000000000002,1.2100000000000002,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.64%, -5.14%) | 趋势: 高于MA20",1,1.2,1.2,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.10X),1,1.16,1.16,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.90%, -1.66%)",1,1.15,1.15,100.0%
量能: 放量 (1.61X),1,1.14,1.14,100.0%
"形态: 两连阴 (-1.80%, -4.58%)",1,1.12,2.53,100.0%
"形态: 两连阴 (-1.94%, -0.99%)",1,1.12,1.12,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.08%, -1.96%)",1,1.09,1.09,100.0%
量能: 放量 (1.96X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.97,4.71,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.98X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.94,2.47,100.0%
趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),54,0.9055555555555556,1.8914814814814815,64.81%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.29%, -4.65%)",1,0.89,0.89,100.0%
量能: 放量 (2.53X) | 形态: 10日内有涨停,1,0.86,0.86,100.0%
"形态: 两连阴 (-4.14%, -0.36%)",1,0.86,0.86,100.0%
"形态: 两连阴 (-0.30%, -6.06%)",1,0.83,0.83,100.0%
量能: 放量 (1.83X),1,0.8,0.8,100.0%
量能: 放量 (1.83X) | 动量: 突破转强 (阳线上穿5/10),2,0.7999999999999998,0.7999999999999998,50.0%
