代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
603167,2026-02-25,9.78,9.95,1.74,1.74,1,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000708,2026-02-27,18.03,17.72,-1.72,-1.61,0,2,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.58X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000048,2026-02-27,19.06,17.69,-7.19,-5.72,0,4,"量能: 放量 (1.97X) | 形态: 两连阴 (-0.11%, -0.34%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000048,2026-03-02,17.97,17.69,-1.56,-1.56,0,3,量能: 放量 (1.59X)
600106,2026-02-27,6.31,6.01,-4.75,-3.17,0,4,动量: 突破转强 (阳线上穿5/10)
600106,2026-03-02,6.11,6.01,-1.64,-1.64,0,3,量能: 放量 (1.86X)
000931,2026-02-27,5.23,5.02,-4.02,-2.68,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603272,2026-02-27,24.98,22.08,-11.61,-10.01,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
603272,2026-03-02,22.48,22.08,-1.78,-1.78,0,3,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.21%, -1.46%)"
002349,2026-02-27,7.82,7.42,-5.12,-2.81,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603578,2026-02-27,15.98,15.0,-6.13,-2.32,0,2,量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601169,2026-02-25,5.36,5.41,0.93,1.31,1,4,趋势: 高于MA20
000683,2026-02-27,9.37,9.56,2.03,2.35,1,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000407,2026-02-27,5.21,5.41,3.84,12.48,1,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000407,2026-03-02,5.33,5.41,1.5,9.94,1,3,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002065,2026-02-25,9.48,8.85,-6.65,2.0,0,4,"形态: 两连阴 (-1.23%, -1.04%)"
603889,2026-02-27,9.2,8.73,-5.11,0.33,0,4,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.43%, -0.43%) | 趋势: 高于MA20"
603889,2026-03-02,9.23,8.73,-5.42,-3.47,0,3,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.43%, -0.54%) | 趋势: 高于MA20"
002258,2026-02-27,16.75,15.54,-7.22,-0.6,0,4,"形态: 两连阴 (-0.42%, -1.38%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002258,2026-03-02,16.65,15.54,-6.67,-5.11,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
605158,2026-02-25,8.51,8.1,-4.82,0.82,0,4,趋势: 高于MA20
601777,2026-02-27,11.65,10.42,-10.56,-4.55,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601777,2026-03-02,11.12,10.42,-6.29,-6.29,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002782,2026-02-27,23.64,24.25,2.58,2.58,1,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002782,2026-03-02,23.41,24.25,3.59,3.59,1,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
603823,2026-02-27,17.72,16.98,-4.18,-2.6,0,4,形态: 10日内有涨停
000713,2026-02-25,6.97,7.11,2.01,2.01,1,4,量能: 放量 (2.19X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601098,2026-02-25,10.92,10.91,-0.09,1.74,0,4,"形态: 两连阴 (-0.91%, -0.37%)"
000731,2026-02-25,7.15,7.74,8.25,20.28,1,4,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.74X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002515,2026-02-25,6.04,5.67,-6.13,0.33,0,4,动量: 突破转强 (阳线上穿5/10)
603238,2026-03-02,17.98,17.2,-4.34,-2.39,0,3,"形态: 两连阴 (-0.68%, -0.90%)"
002129,2026-02-25,10.43,9.86,-5.47,-1.05,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603022,2026-02-27,11.63,11.01,-5.33,-3.96,0,4,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.17%, -0.34%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
603022,2026-03-02,11.17,11.01,-1.43,-1.43,0,3,趋势: 多头排列 (5>20>60)
001338,2026-02-27,12.88,12.72,-1.24,-0.39,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
001338,2026-03-02,12.83,12.72,-0.86,-0.23,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
600918,2026-02-27,6.41,6.23,-2.81,-1.25,0,4,动量: 突破转强 (阳线上穿5/10)
603861,2026-02-27,18.63,21.09,13.2,14.01,1,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603861,2026-03-02,20.49,21.09,2.93,3.66,1,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603300,2026-02-27,7.64,7.11,-6.94,-3.93,0,4,量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603300,2026-03-02,7.34,7.11,-3.13,-3.13,0,3,趋势: 高于MA20
002073,2026-02-27,8.36,7.64,-8.61,-3.23,0,4,趋势: 高于MA20
603727,2026-02-25,17.72,21.79,22.97,22.97,1,4,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.95X) | 形态: 10日内有涨停 | 趋势: 高于MA20
002743,2026-02-27,5.91,5.58,-5.58,-3.05,0,4,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.67%, -0.67%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002774,2026-02-27,11.45,10.76,-6.03,-2.71,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002774,2026-03-02,11.14,10.76,-3.41,-3.41,0,3,趋势: 多头排列 (5>20>60)
002476,2026-02-27,6.76,6.72,-0.59,4.73,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002476,2026-03-02,6.88,6.72,-2.33,2.91,0,3,量能: 放量 (1.84X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
001366,2026-02-27,14.57,13.86,-4.87,-2.95,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
601512,2026-02-25,9.7,9.2,-5.15,-1.03,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002648,2026-02-27,23.38,24.46,4.62,5.65,1,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002648,2026-03-02,24.7,24.46,-0.97,-0.97,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603439,2026-02-25,12.16,11.57,-4.85,-0.74,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002438,2026-02-27,18.82,18.11,-3.77,-2.34,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002438,2026-03-02,18.38,18.11,-1.47,-1.47,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600841,2026-02-25,10.13,9.95,-1.78,9.97,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603172,2026-03-02,23.54,22.24,-5.52,-3.4,0,3,"形态: 两连阴 (-3.10%, -1.32%)"
002268,2026-02-27,20.12,19.12,-4.97,0.55,0,4,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.35%, -0.15%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002268,2026-03-02,20.23,19.12,-5.49,-5.49,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603709,2026-02-27,19.0,17.7,-6.84,-3.26,0,4,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.52%, -1.73%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
603709,2026-03-02,18.38,17.7,-3.7,-3.7,0,3,趋势: 多头排列 (5>20>60)
603477,2026-02-27,17.74,17.98,1.35,1.35,1,2,量能: 放量 (1.62X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002064,2026-02-27,12.41,11.97,-3.55,0.56,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002064,2026-03-02,12.48,11.97,-4.09,-4.09,0,3,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.71%, -0.88%) | 趋势: 高于MA20"
002688,2026-02-27,6.29,5.94,-5.56,-3.66,0,4,动量: 突破转强 (阳线上穿5/10)
600376,2026-02-27,5.65,5.09,-9.91,-6.55,0,4,趋势: 高于MA20
600338,2026-02-27,19.97,18.0,-9.86,-1.55,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600338,2026-03-02,19.66,18.0,-8.44,-7.58,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002237,2026-02-27,18.9,17.9,-5.29,8.41,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002237,2026-03-02,20.49,17.9,-12.64,-8.83,0,3,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.83X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601339,2026-02-27,7.14,7.0,-1.96,3.08,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601339,2026-03-02,7.15,7.0,-2.1,2.94,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002908,2026-02-27,10.4,9.56,-8.08,-4.71,0,4,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.58%, -0.97%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
603137,2026-02-27,14.63,14.09,-3.69,-3.14,0,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.20%, -0.41%) | 趋势: 高于MA20"
600769,2026-02-27,13.53,12.9,-4.66,-3.4,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600769,2026-03-02,13.07,12.9,-1.3,-1.3,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002642,2026-02-27,8.75,8.12,-7.2,-5.83,0,4,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.78X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002678,2026-02-27,6.17,5.76,-6.65,-4.05,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002678,2026-03-02,5.92,5.76,-2.7,-1.69,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
601107,2026-02-25,6.3,6.33,0.48,0.48,1,4,趋势: 多头排列 (5>20>60)
600271,2026-02-27,10.12,9.65,-4.64,-2.08,0,4,动量: 突破转强 (阳线上穿5/10)
600271,2026-03-02,9.91,9.65,-2.62,-2.62,0,3,量能: 放量 (1.54X)
603050,2026-02-27,21.81,22.17,1.65,1.65,1,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
603679,2026-02-27,16.66,14.86,-10.8,-5.64,0,4,趋势: 高于MA20
600667,2026-02-27,11.08,10.32,-6.86,-3.43,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600667,2026-03-02,10.7,10.32,-3.55,-3.55,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600733,2026-02-27,7.99,7.82,-2.13,0.25,0,4,"形态: 两连阴 (-1.09%, -2.69%)"
600267,2026-02-25,10.48,10.04,-4.2,-0.57,0,4,动量: 突破转强 (阳线上穿5/10)
605303,2026-02-27,18.66,16.98,-9.0,-4.72,0,4,趋势: 高于MA20
002734,2026-02-27,22.48,20.06,-10.77,-4.0,0,4,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.17X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002734,2026-03-02,21.58,20.06,-7.04,-2.92,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603855,2026-02-27,20.9,20.18,-3.44,-0.72,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600573,2026-02-25,12.12,11.79,-2.72,1.07,0,4,趋势: 高于MA20
002248,2026-02-27,14.86,13.82,-7.0,-3.97,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002248,2026-03-02,14.27,13.82,-3.15,-3.15,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002675,2026-03-02,12.89,12.25,-4.97,-2.25,0,3,"形态: 两连阴 (-1.41%, -0.08%)"
002771,2026-02-25,15.6,15.28,-2.05,4.23,0,4,"形态: 两连阴 (-1.05%, -1.12%)"
002348,2026-02-27,8.08,8.15,0.87,4.33,1,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002348,2026-03-02,8.14,8.15,0.12,3.56,1,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000811,2026-02-27,20.41,20.68,1.32,5.34,1,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000811,2026-03-02,21.5,20.68,-3.81,-3.81,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600058,2026-02-27,13.85,12.55,-9.39,-2.09,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603378,2026-02-27,7.12,6.35,-10.81,-3.79,0,4,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.97%, -2.23%) | 趋势: 高于MA20"
600635,2026-02-27,6.3,6.99,10.95,10.95,1,4,动量: 突破转强 (阳线上穿5/10)
000532,2026-02-27,16.67,14.61,-12.36,-7.86,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000532,2026-03-02,15.36,14.61,-4.88,-4.88,0,3,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.44X)
002478,2026-02-27,13.53,12.61,-6.8,-3.92,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002478,2026-03-02,13.0,12.61,-3.0,-3.0,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600521,2026-02-25,16.04,15.32,-4.49,-0.31,0,4,动量: 突破转强 (阳线上穿5/10)
600509,2026-02-25,8.52,6.03,-29.23,-27.93,0,6,动量: 突破转强 (阳线上穿5/10)
002208,2026-02-27,15.56,15.05,-3.28,-1.35,0,4,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.33%, -1.34%) | 趋势: 高于MA20"
002208,2026-03-02,15.35,15.05,-1.95,-1.95,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002493,2026-02-27,15.6,15.45,-0.96,2.69,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002493,2026-03-02,16.02,15.45,-3.56,-3.56,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603682,2026-02-27,8.41,7.35,-12.6,-2.14,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002283,2026-02-27,11.14,10.04,-9.87,-4.58,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002283,2026-03-02,10.63,10.04,-5.55,-5.55,0,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
000531,2026-02-27,6.92,6.83,-1.3,0.29,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603968,2026-02-25,16.8,14.28,-15.0,-2.62,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002350,2026-02-27,12.32,14.23,15.5,15.5,1,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002350,2026-03-02,11.89,14.23,19.68,19.68,1,3,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.50X) | 形态: 10日内有涨停 | 趋势: 高于MA20
600478,2026-02-27,8.36,7.7,-7.89,-2.99,0,2,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.87X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002545,2026-02-27,27.24,28.39,4.22,9.99,1,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002545,2026-03-02,29.96,28.39,-5.24,-1.54,0,3,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.53X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002117,2026-02-27,11.8,11.13,-5.68,-3.47,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600528,2026-02-27,8.48,8.33,-1.77,0.12,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002446,2026-02-27,11.28,10.79,-4.34,1.33,0,4,动量: 突破转强 (阳线上穿5/10)
002446,2026-03-02,11.43,10.79,-5.6,-5.6,0,3,量能: 放量 (1.76X) | 动量: 突破转强 (阳线上穿5/10)
002176,2026-02-27,10.9,9.94,-8.81,-3.67,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002405,2026-02-27,10.92,10.78,-1.28,-1.28,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002405,2026-03-02,10.68,10.78,0.94,0.94,1,3,趋势: 多头排列 (5>20>60)
002012,2026-02-27,7.38,7.21,-2.3,-1.9,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002012,2026-03-02,7.24,7.21,-0.41,-0.41,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002277,2026-02-27,7.61,7.17,-5.78,-5.52,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600131,2026-02-25,19.46,18.86,-3.08,2.31,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
