触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.10%, -5.64%) | 趋势: 高于MA20",1,8.64,8.64,100.0%
"形态: 两连阴 (-2.43%, -5.34%)",1,8.56,12.43,100.0%
"形态: 两连阴 (-1.39%, -3.53%)",1,8.24,8.24,100.0%
"形态: 两连阴 (-3.41%, -2.14%)",1,8.0,17.0,100.0%
"形态: 两连阴 (-0.33%, -1.16%)",1,7.97,7.97,100.0%
"形态: 两连阴 (-4.57%, -3.26%)",1,7.91,9.8,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.20X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,7.46,7.46,100.0%
"形态: 两连阴 (-2.58%, -1.02%)",1,7.29,7.29,100.0%
"形态: 两连阴 (-0.46%, -0.70%) | 趋势: 高于MA20",1,7.23,7.23,100.0%
"形态: 两连阴 (-0.17%, -3.61%)",1,7.13,7.13,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.98X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,7.09,11.58,100.0%
量能: 放量 (3.39X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,7.01,10.03,100.0%
"形态: 两连阴 (-0.14%, -0.14%)",1,6.96,6.96,100.0%
"形态: 两连阴 (-2.09%, -1.97%)",1,6.77,6.77,100.0%
"形态: 两连阴 (-3.73%, -1.01%)",1,6.69,7.46,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.43%, -3.48%)",1,6.3,9.97,100.0%
"形态: 两连阴 (-2.04%, -0.58%) | 动量: 突破转强 (阳线上穿5/10)",1,5.63,6.19,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.98%, -5.26%) | 趋势: 高于MA20",1,5.61,10.03,100.0%
"形态: 两连阴 (-1.90%, -0.97%)",1,5.57,9.15,100.0%
"形态: 两连阴 (-3.43%, -2.17%)",1,5.49,8.43,100.0%
"形态: 两连阴 (-2.89%, -0.41%)",1,5.39,5.39,100.0%
"形态: 两连阴 (-1.99%, -2.70%)",1,5.31,5.31,100.0%
"形态: 两连阴 (-0.59%, -2.26%)",1,5.14,9.23,100.0%
"形态: 两连阴 (-0.70%, -4.92%) | 趋势: 高于MA20",1,4.9,4.9,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.31%, -1.96%) | 趋势: 高于MA20",1,4.88,7.42,100.0%
"形态: 两连阴 (-3.00%, -0.40%)",1,4.81,5.56,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.03%, -0.91%)",1,4.81,4.81,100.0%
"形态: 两连阴 (-3.64%, -2.84%)",1,4.59,4.59,100.0%
"形态: 两连阴 (-2.15%, -2.55%)",1,4.4,4.69,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.69%, -0.91%)",1,4.4,4.4,100.0%
"形态: 两连阴 (-1.18%, -0.32%)",1,4.36,6.77,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.50%, -3.96%) | 趋势: 高于MA20",1,4.3,4.3,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.35%, -3.49%)",1,4.24,13.07,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.57X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,4.24,6.0,100.0%
"量能: 放量 (1.53X) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.46%, -4.41%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.19,9.95,100.0%
"形态: 两连阴 (-0.43%, -1.29%)",1,4.0,7.44,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.35%, -8.17%)",1,3.84,17.56,100.0%
"形态: 两连阴 (-0.87%, -3.50%)",1,3.82,10.42,100.0%
"形态: 两连阴 (-2.80%, -0.58%)",1,3.82,3.82,100.0%
"形态: 两连阴 (-2.40%, -0.48%)",1,3.72,3.72,100.0%
"形态: 两连阴 (-2.80%, -1.92%)",1,3.69,3.69,100.0%
"形态: 两连阴 (-4.04%, -1.47%)",1,3.54,6.86,100.0%
"形态: 两连阴 (-2.65%, -2.09%)",1,3.38,3.38,100.0%
"形态: 两连阴 (-0.19%, -3.45%)",1,3.33,7.96,100.0%
"形态: 两连阴 (-4.11%, -3.08%)",1,3.24,3.24,100.0%
"形态: 两连阴 (-0.45%, -0.68%)",1,3.18,5.8,100.0%
"形态: 两连阴 (-2.70%, -2.78%)",1,3.1,3.1,100.0%
"形态: 两连阴 (-3.13%, -1.62%)",1,3.05,3.82,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.78%, -1.67%)",1,3.02,5.52,100.0%
量能: 放量 (1.52X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),2,2.9949999999999997,2.9949999999999997,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-7.65%, -4.11%) | 趋势: 高于MA20",1,2.97,2.97,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.02%, -1.03%)",1,2.89,2.89,100.0%
"量能: 放量 (2.13X) | 形态: 两连阴 (-2.56%, -0.25%) | 动量: 突破转强 (阳线上穿5/10)",1,2.89,2.89,100.0%
"形态: 两连阴 (-1.92%, -0.49%)",1,2.68,2.68,100.0%
量能: 放量 (1.82X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,2.59,2.59,100.0%
"形态: 两连阴 (-0.18%, -2.89%) | 趋势: 高于MA20",1,2.58,2.58,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.09%, -3.89%) | 趋势: 高于MA20",1,2.52,9.98,100.0%
"形态: 两连阴 (-3.28%, -1.77%)",1,2.48,10.08,100.0%
"形态: 两连阴 (-2.93%, -2.35%)",1,2.45,3.06,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.26%, -4.27%)",1,2.4,2.4,100.0%
"量能: 放量 (2.08X) | 形态: 两连阴 (-4.96%, -5.04%)",1,2.39,10.2,100.0%
量能: 放量 (1.83X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,2.28,4.76,100.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.69X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.90%, -1.43%) | 趋势: 高于MA20",1,2.28,2.28,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.06X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,2.26,2.26,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.58%, -2.39%)",1,2.15,2.15,100.0%
"形态: 两连阴 (-5.59%, -1.05%)",1,2.15,5.24,100.0%
"形态: 两连阴 (-6.43%, -4.56%)",1,2.13,2.13,100.0%
"形态: 两连阴 (-0.62%, -4.80%)",1,2.11,2.11,100.0%
"形态: 两连阴 (-5.98%, -0.99%)",1,2.11,2.22,100.0%
"形态: 两连阴 (-2.31%, -1.18%)",1,2.1,2.4,100.0%
"形态: 两连阴 (-0.26%, -1.72%)",1,2.08,6.38,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.79%, -1.44%) | 趋势: 高于MA20",1,2.06,4.07,100.0%
"形态: 两连阴 (-5.30%, -0.57%) | 趋势: 高于MA20",1,2.0,2.0,100.0%
"形态: 两连阴 (-2.33%, -1.33%) | 趋势: 高于MA20",1,1.96,1.96,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.90%, -0.96%)",1,1.95,5.04,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.98%, -1.53%)",1,1.89,4.22,100.0%
"形态: 两连阴 (-0.41%, -1.63%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.87,1.87,100.0%
"形态: 两连阴 (-5.11%, -1.58%)",1,1.85,9.85,100.0%
"形态: 两连阴 (-2.65%, -0.78%)",1,1.85,1.85,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.27%, -0.18%) | 趋势: 高于MA20",1,1.81,1.81,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.16%, -2.88%)",1,1.8,3.09,100.0%
"形态: 两连阴 (-0.73%, -1.87%)",1,1.8,1.8,100.0%
"形态: 两连阴 (-1.92%, -0.18%)",1,1.8,2.52,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.88%, -4.04%) | 趋势: 高于MA20",1,1.75,3.75,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.90%, -2.29%)",1,1.71,1.71,100.0%
"形态: 两连阴 (-5.17%, -1.67%)",1,1.65,3.47,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.58%, -3.00%)",1,1.62,4.7,100.0%
"形态: 两连阴 (-4.26%, -0.48%)",1,1.61,2.26,100.0%
"形态: 两连阴 (-0.99%, -0.77%)",1,1.58,1.58,100.0%
"形态: 两连阴 (-2.99%, -0.51%)",1,1.57,2.62,100.0%
"量能: 放量 (1.88X) | 形态: 两连阴 (-4.16%, -0.98%)",1,1.57,4.25,100.0%
"形态: 两连阴 (-2.29%, -2.63%)",1,1.56,8.86,100.0%
"形态: 两连阴 (-4.19%, -0.19%)",1,1.55,2.51,100.0%
"形态: 两连阴 (-2.99%, -0.14%)",1,1.54,1.54,100.0%
"形态: 两连阴 (-2.29%, -0.91%)",1,1.46,2.52,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.29%, -3.58%)",1,1.46,1.46,100.0%
量能: 放量 (2.15X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.45,2.17,100.0%
"形态: 两连阴 (-2.53%, -1.73%)",1,1.4,4.21,100.0%
"形态: 两连阴 (-6.16%, -1.99%)",1,1.38,14.43,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.22%, -0.10%) | 趋势: 高于MA20",1,1.32,1.32,100.0%
"形态: 两连阴 (-5.81%, -0.81%) | 趋势: 高于MA20",1,1.27,1.27,100.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-4.88%, -1.79%)",1,1.24,3.35,100.0%
"形态: 两连阴 (-1.51%, -0.68%)",1,1.23,1.23,100.0%
"形态: 两连阴 (-0.46%, -0.93%)",1,1.2,1.2,100.0%
"形态: 两连阴 (-1.48%, -3.95%)",1,1.18,6.1,100.0%
"形态: 两连阴 (-2.63%, -0.96%)",1,1.18,2.94,100.0%
"形态: 两连阴 (-2.73%, -0.23%)",1,1.17,1.87,100.0%
"形态: 两连阴 (-3.05%, -0.13%)",1,1.13,2.14,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.58%, -0.15%) | 趋势: 高于MA20",1,1.1,1.1,100.0%
"形态: 两连阴 (-0.82%, -0.83%)",1,1.09,4.89,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.95%, -10.02%) | 趋势: 高于MA20",1,1.06,4.65,100.0%
"形态: 两连阴 (-3.11%, -0.08%) | 趋势: 高于MA20",1,1.06,1.06,100.0%
"形态: 两连阴 (-2.51%, -1.20%)",1,1.05,2.44,100.0%
"形态: 两连阴 (-3.72%, -2.10%)",1,1.02,3.64,100.0%
"形态: 两连阴 (-1.02%, -0.28%) | 动量: 突破转强 (阳线上穿5/10)",1,1.02,1.02,100.0%
"形态: 两连阴 (-3.32%, -0.95%)",1,0.98,3.32,100.0%
"形态: 两连阴 (-2.95%, -2.09%)",1,0.98,2.34,100.0%
"量能: 放量 (1.83X) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.64%, -1.44%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.97,0.97,100.0%
"形态: 两连阴 (-3.06%, -0.23%)",1,0.95,2.02,100.0%
"形态: 两连阴 (-0.19%, -1.73%)",1,0.94,2.83,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.27%, -3.17%)",1,0.9,0.9,100.0%
"形态: 两连阴 (-0.58%, -1.45%) | 动量: 突破转强 (阳线上穿5/10)",1,0.86,0.86,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.53X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,0.8,0.8,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.39%, -0.46%)",1,0.76,0.76,100.0%
"形态: 两连阴 (-1.52%, -3.61%)",1,0.74,0.74,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.26%, -4.71%)",1,0.73,4.06,100.0%
量能: 放量 (1.94X) | 形态: 10日内有涨停,1,0.71,0.71,100.0%
"形态: 两连阴 (-4.27%, -1.18%)",1,0.66,2.53,100.0%
"形态: 两连阴 (-4.85%, -3.40%)",1,0.64,0.64,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.51%, -2.37%) | 趋势: 高于MA20",1,0.64,7.97,100.0%
"形态: 两连阴 (-0.45%, -2.45%)",1,0.63,2.61,100.0%
"形态: 两连阴 (-3.74%, -1.12%)",1,0.63,2.82,100.0%
"形态: 两连阴 (-2.07%, -0.76%)",1,0.62,2.62,100.0%
"形态: 两连阴 (-4.08%, -0.55%)",1,0.56,3.77,100.0%
"形态: 两连阴 (-2.59%, -0.53%)",1,0.54,2.16,100.0%
"形态: 两连阴 (-1.95%, -1.00%)",1,0.51,1.19,100.0%
"形态: 两连阴 (-3.54%, -0.80%) | 趋势: 高于MA20",1,0.5,1.22,100.0%
"形态: 两连阴 (-3.24%, -0.71%)",1,0.5,1.57,100.0%
"形态: 两连阴 (-3.92%, -0.72%)",1,0.49,2.69,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.39%, -4.28%)",1,0.48,21.02,100.0%
"形态: 两连阴 (-3.82%, -0.23%)",1,0.48,2.85,100.0%
"形态: 两连阴 (-2.77%, -0.11%)",1,0.46,0.92,100.0%
"形态: 两连阴 (-2.12%, -0.22%)",1,0.44,1.55,100.0%
"形态: 两连阴 (-3.07%, -0.28%)",1,0.42,2.37,100.0%
"形态: 两连阴 (-2.40%, -1.85%)",1,0.42,1.68,100.0%
"形态: 两连阴 (-2.75%, -1.01%)",1,0.41,0.61,100.0%
"形态: 两连阴 (-3.13%, -1.81%)",1,0.41,2.88,100.0%
"形态: 两连阴 (-3.87%, -0.80%)",1,0.41,3.08,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.91%, -3.86%) | 趋势: 高于MA20",1,0.37,0.37,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.67%, -2.16%) | 趋势: 高于MA20",1,0.36,0.48,100.0%
"形态: 两连阴 (-0.68%, -2.06%)",1,0.35,0.35,100.0%
量能: 放量 (1.52X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,0.34999999999999903,8.006666666666666,33.33%
"形态: 两连阴 (-3.22%, -0.33%)",1,0.34,2.36,100.0%
"形态: 两连阴 (-1.41%, -0.07%)",1,0.34,0.96,100.0%
"形态: 两连阴 (-3.24%, -0.32%)",1,0.32,1.78,100.0%
"形态: 两连阴 (-3.48%, -2.34%)",1,0.3,2.21,100.0%
"形态: 两连阴 (-2.18%, -2.09%)",1,0.29,0.72,100.0%
"形态: 两连阴 (-3.59%, -0.57%)",1,0.29,4.01,100.0%
"形态: 两连阴 (-1.81%, -0.26%)",1,0.27,0.8,100.0%
"量能: 放量 (1.84X) | 形态: 两连阴 (-4.05%, -0.13%)",1,0.26,3.34,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.65%, -4.20%)",1,0.25,1.89,100.0%
"形态: 两连阴 (-0.69%, -0.70%)",1,0.24,0.24,100.0%
"形态: 两连阴 (-3.06%, -0.68%)",1,0.23,3.19,100.0%
"形态: 两连阴 (-2.77%, -0.61%)",1,0.21,3.32,100.0%
"形态: 两连阴 (-3.36%, -2.45%)",1,0.21,1.91,100.0%
"形态: 两连阴 (-1.98%, -1.01%)",1,0.21,1.48,100.0%
"形态: 两连阴 (-0.78%, -1.17%)",1,0.13,0.13,100.0%
"形态: 两连阴 (-2.59%, -0.97%)",1,0.12,3.09,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.35%, -0.21%)",1,0.11,2.4,100.0%
"形态: 两连阴 (-3.34%, -3.03%)",1,0.11,3.23,100.0%
"形态: 两连阴 (-0.61%, -0.96%)",1,0.09,0.09,100.0%
"形态: 两连阴 (-3.49%, -0.55%)",1,0.08,2.0,100.0%
"形态: 两连阴 (-3.55%, -1.38%)",1,0.07,2.91,100.0%
量能: 放量 (1.51X),1,0.0,0.0,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.08%, -7.28%)",1,0.0,9.91,0.0%
"形态: 两连阴 (-3.29%, -1.13%)",1,0.0,2.76,0.0%
"形态: 两连阴 (-3.42%, -1.80%)",1,0.0,3.33,0.0%
"形态: 两连阴 (-2.50%, -0.26%)",1,0.0,3.13,0.0%
"形态: 两连阴 (-2.65%, -0.17%)",1,0.0,2.6,0.0%
"形态: 两连阴 (-2.64%, -0.54%)",1,0.0,1.65,0.0%
"形态: 两连阴 (-1.95%, -5.31%)",1,0.0,8.98,0.0%
"形态: 两连阴 (-1.61%, -0.23%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.0,0.0,0.0%
"形态: 两连阴 (-1.79%, -0.91%)",1,0.0,2.22,0.0%
"形态: 两连阴 (-0.48%, -1.51%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.0,0.0,0.0%
"形态: 两连阴 (-0.26%, -0.95%)",1,0.0,0.0,0.0%
"形态: 两连阴 (-3.37%, -1.49%)",1,-0.06,1.82,0.0%
"量能: 放量 (1.55X) | 形态: 两连阴 (-2.89%, -0.28%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.09,0.44,0.0%
"形态: 两连阴 (-3.52%, -1.82%)",1,-0.1,1.8,0.0%
"形态: 两连阴 (-0.99%, -0.11%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.11,-0.11,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.16%, -0.54%) | 趋势: 高于MA20",1,-0.12,-0.12,0.0%
"形态: 两连阴 (-3.27%, -0.65%)",1,-0.13,2.36,0.0%
"形态: 两连阴 (-4.17%, -5.19%)",1,-0.13,-0.13,0.0%
"形态: 两连阴 (-3.98%, -1.74%)",1,-0.14,2.06,0.0%
"形态: 两连阴 (-2.04%, -0.61%)",1,-0.18,-0.18,0.0%
"形态: 两连阴 (-1.01%, -0.41%)",1,-0.2,-0.2,0.0%
"形态: 两连阴 (-3.88%, -1.21%)",1,-0.2,2.86,0.0%
"形态: 两连阴 (-3.89%, -0.26%)",1,-0.21,-0.21,0.0%
"形态: 两连阴 (-2.41%, -1.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.22,-0.22,0.0%
"形态: 两连阴 (-3.31%, -1.07%)",1,-0.22,2.17,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.67%, -0.96%) | 趋势: 高于MA20",1,-0.24,-0.24,0.0%
"形态: 两连阴 (-1.54%, -1.93%)",1,-0.26,2.81,0.0%
"形态: 两连阴 (-0.40%, -1.06%)",1,-0.26,2.34,0.0%
"形态: 两连阴 (-2.55%, -3.61%)",1,-0.27,-0.27,0.0%
"形态: 两连阴 (-1.18%, -0.60%)",1,-0.29,-0.29,0.0%
"形态: 两连阴 (-0.19%, -1.06%)",1,-0.29,1.73,0.0%
"形态: 两连阴 (-3.41%, -1.18%)",1,-0.3,4.49,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.19%, -5.18%)",1,-0.3,9.99,0.0%
"形态: 两连阴 (-3.45%, -0.31%)",1,-0.31,6.87,0.0%
"形态: 两连阴 (-3.01%, -1.65%)",1,-0.32,3.81,0.0%
"形态: 两连阴 (-3.02%, -0.72%)",1,-0.33,2.44,0.0%
"形态: 两连阴 (-3.77%, -3.10%)",1,-0.34,2.88,0.0%
"形态: 两连阴 (-1.76%, -1.90%)",1,-0.34,0.91,0.0%
"形态: 两连阴 (-3.64%, -1.55%)",1,-0.35,2.8,0.0%
"形态: 两连阴 (-0.88%, -1.13%)",1,-0.35,5.84,0.0%
"形态: 两连阴 (-2.97%, -0.68%)",1,-0.35,2.67,0.0%
"形态: 两连阴 (-1.71%, -0.77%)",1,-0.39,2.56,0.0%
"形态: 两连阴 (-2.87%, -1.57%)",1,-0.41,1.83,0.0%
"形态: 两连阴 (-1.55%, -2.37%)",1,-0.41,3.93,0.0%
"形态: 两连阴 (-2.09%, -1.42%)",1,-0.43,-0.43,0.0%
量能: 放量 (2.24X) | 动量: 突破转强 (阳线上穿5/10),1,-0.43,10.07,0.0%
"形态: 两连阴 (-0.11%, -0.68%)",1,-0.45,-0.45,0.0%
"形态: 两连阴 (-1.94%, -0.99%)",1,-0.46,-0.46,0.0%
"形态: 两连阴 (-2.67%, -0.46%)",1,-0.47,1.57,0.0%
"形态: 两连阴 (-2.48%, -0.69%)",1,-0.47,-0.47,0.0%
"形态: 两连阴 (-2.66%, -1.31%)",1,-0.48,2.18,0.0%
"形态: 两连阴 (-0.34%, -2.48%)",1,-0.51,4.33,0.0%
量能: 放量 (1.59X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.53,-0.53,0.0%
"形态: 两连阴 (-0.26%, -1.06%)",1,-0.53,-0.53,0.0%
"形态: 两连阴 (-3.13%, -1.44%)",1,-0.55,-0.55,0.0%
"形态: 两连阴 (-2.54%, -1.65%)",1,-0.56,2.53,0.0%
"形态: 两连阴 (-0.51%, -2.70%)",1,-0.56,0.83,0.0%
"形态: 两连阴 (-19.16%, -0.96%)",1,-0.57,3.45,0.0%
"形态: 两连阴 (-2.85%, -1.65%)",1,-0.57,2.1,0.0%
"形态: 两连阴 (-0.57%, -0.38%)",1,-0.58,1.16,0.0%
"形态: 两连阴 (-5.22%, -0.10%)",1,-0.58,2.92,0.0%
"形态: 两连阴 (-3.22%, -1.62%)",1,-0.59,2.06,0.0%
"形态: 两连阴 (-3.39%, -0.44%)",1,-0.59,2.78,0.0%
"形态: 两连阴 (-2.35%, -1.80%)",1,-0.59,-0.59,0.0%
"形态: 两连阴 (-3.31%, -0.26%)",1,-0.61,-0.61,0.0%
"形态: 两连阴 (-0.07%, -0.89%)",1,-0.61,-0.61,0.0%
"形态: 两连阴 (-0.48%, -1.12%)",1,-0.63,-0.63,0.0%
"形态: 两连阴 (-2.86%, -0.82%)",1,-0.66,3.47,0.0%
"形态: 两连阴 (-3.51%, -0.17%)",1,-0.67,2.19,0.0%
"形态: 两连阴 (-2.90%, -0.17%)",1,-0.67,2.35,0.0%
"形态: 两连阴 (-1.00%, -1.01%)",1,-0.67,-0.67,0.0%
"形态: 两连阴 (-0.18%, -1.07%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.7,-0.7,0.0%
"形态: 两连阴 (-5.23%, -1.15%)",1,-0.7,3.96,0.0%
"形态: 两连阴 (-2.91%, -2.08%)",1,-0.71,2.14,0.0%
"量能: 放量 (1.76X) | 形态: 两连阴 (-1.01%, -0.76%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.71,-0.71,0.0%
"形态: 两连阴 (-2.09%, -2.14%)",1,-0.73,1.61,0.0%
"形态: 两连阴 (-2.14%, -0.36%)",1,-0.74,3.69,0.0%
"形态: 两连阴 (-1.62%, -2.09%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.74,-0.74,0.0%
"形态: 两连阴 (-0.18%, -0.18%)",1,-0.74,4.05,0.0%
量能: 放量 (1.69X) | 形态: 10日内有涨停,1,-0.75,-0.75,0.0%
"形态: 两连阴 (-2.94%, -1.01%)",1,-0.76,0.63,0.0%
"形态: 两连阴 (-3.95%, -1.31%)",1,-0.77,1.84,0.0%
量能: 放量 (1.57X),1,-0.78,-0.78,0.0%
"形态: 两连阴 (-1.02%, -3.36%)",1,-0.78,2.33,0.0%
"形态: 两连阴 (-3.80%, -2.12%)",1,-0.79,1.39,0.0%
"形态: 两连阴 (-0.58%, -3.30%)",1,-0.79,2.16,0.0%
"形态: 两连阴 (-3.22%, -1.28%)",1,-0.79,1.57,0.0%
"形态: 两连阴 (-2.40%, -1.38%)",1,-0.8,1.4,0.0%
量能: 放量 (2.83X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.81,-0.81,0.0%
