触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"量能: 放量 (1.69X) | 形态: 两连阴 (-5.49%, -3.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.98,10.04,100.0%
"形态: 两连阴 (-3.41%, -0.15%)",1,5.92,8.31,100.0%
"形态: 两连阴 (-2.68%, -2.67%)",1,5.86,5.86,100.0%
量能: 放量 (2.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.62,5.62,100.0%
"形态: 两连阴 (-2.65%, -2.39%)",1,5.6,5.6,100.0%
"形态: 两连阴 (-1.72%, -0.79%)",1,5.56,6.16,100.0%
"形态: 两连阴 (-5.43%, -2.01%)",1,5.49,7.69,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,5.28,5.28,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.00%, -1.65%)",1,5.26,5.26,100.0%
"形态: 两连阴 (-5.06%, -1.55%)",1,5.14,7.59,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.73%, -3.17%)",1,5.07,5.07,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.22%, -2.13%)",1,4.86,7.07,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.70X),1,4.72,4.72,100.0%
"形态: 两连阴 (-2.50%, -2.65%)",1,4.65,10.0,100.0%
"形态: 两连阴 (-7.29%, -3.71%)",1,4.57,6.62,100.0%
"形态: 两连阴 (-1.89%, -0.43%)",1,4.5,4.5,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.62%, -1.98%) | 趋势: 高于MA20",1,4.39,4.39,100.0%
量能: 放量 (2.36X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,4.37,4.37,100.0%
"形态: 两连阴 (-0.26%, -1.33%)",1,4.27,4.27,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.56%, -4.33%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.17,8.2,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -4.61%)",1,4.16,6.17,100.0%
"形态: 两连阴 (-0.33%, -2.49%)",1,4.1,4.1,100.0%
"形态: 两连阴 (-8.40%, -2.35%)",1,3.92,4.95,100.0%
"形态: 两连阴 (-4.05%, -0.98%)",1,3.85,3.85,100.0%
"形态: 两连阴 (-4.15%, -1.62%)",1,3.84,9.98,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.98%, -9.30%)",1,3.73,4.67,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.84%, -2.91%)",1,3.69,3.69,100.0%
量能: 放量 (1.73X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.41,5.65,100.0%
"形态: 两连阴 (-9.97%, -0.30%)",1,3.37,3.37,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.49%, -0.79%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.37,3.37,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.53X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,3.3349999999999995,4.88,50.0%
"形态: 两连阴 (-0.65%, -0.99%)",1,3.3,3.3,100.0%
"形态: 两连阴 (-2.30%, -0.09%)",1,3.29,3.29,100.0%
"形态: 两连阴 (-3.26%, -3.83%)",1,3.12,3.12,100.0%
"形态: 两连阴 (-0.16%, -3.68%)",1,3.02,3.02,100.0%
"形态: 两连阴 (-1.54%, -0.31%)",1,2.99,6.46,100.0%
"形态: 两连阴 (-1.06%, -0.27%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.79,2.79,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.27%, -3.21%) | 趋势: 高于MA20",1,2.68,3.94,100.0%
"形态: 两连阴 (-4.72%, -1.94%)",1,2.6,2.6,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.21%, -3.78%)",1,2.6,4.14,100.0%
"形态: 两连阴 (-7.46%, -3.47%)",1,2.52,2.52,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.51%, -0.70%)",1,2.52,5.13,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.99%, -1.09%)",1,2.43,2.43,100.0%
"形态: 两连阴 (-1.51%, -1.19%)",1,2.33,5.45,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.48%, -5.34%)",1,2.29,2.42,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,45,2.214888888888889,4.954444444444444,55.56%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.61%, -3.38%) | 趋势: 高于MA20",1,2.19,5.4,100.0%
量能: 放量 (2.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.17,2.17,100.0%
"形态: 两连阴 (-4.34%, -2.88%)",1,2.14,7.86,100.0%
"形态: 两连阴 (-3.78%, -2.71%)",1,2.12,2.4,100.0%
"形态: 两连阴 (-3.99%, -4.28%)",1,2.11,2.11,100.0%
"形态: 两连阴 (-1.99%, -0.23%)",1,2.07,5.59,100.0%
"形态: 两连阴 (-3.74%, -0.61%)",1,2.02,5.06,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.96%, -1.72%) | 趋势: 高于MA20",1,1.89,1.89,100.0%
"形态: 两连阴 (-3.74%, -4.45%)",1,1.81,4.62,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.97%, -0.49%)",1,1.78,2.8,100.0%
量能: 放量 (2.19X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.76,3.52,100.0%
"形态: 两连阴 (-5.90%, -1.79%)",1,1.73,3.54,100.0%
"形态: 两连阴 (-2.81%, -0.72%)",1,1.73,4.03,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.17%, -2.46%)",1,1.69,1.69,100.0%
"形态: 两连阴 (-6.65%, -1.59%)",1,1.65,3.04,100.0%
"量能: 放量 (1.51X) | 形态: 两连阴 (-4.85%, -2.71%)",1,1.58,4.42,100.0%
"量能: 放量 (1.92X) | 形态: 两连阴 (-2.28%, -0.54%)",1,1.56,7.12,100.0%
"形态: 两连阴 (-7.01%, -2.62%)",1,1.5,1.5,100.0%
"形态: 两连阴 (-0.79%, -0.91%) | 动量: 突破转强 (阳线上穿5/10)",1,1.47,1.47,100.0%
"形态: 两连阴 (-6.28%, -0.72%)",1,1.39,1.73,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.90%, -1.93%)",1,1.36,1.36,100.0%
"形态: 两连阴 (-2.99%, -4.09%)",1,1.33,8.4,100.0%
"形态: 两连阴 (-1.33%, -0.77%)",1,1.31,5.94,100.0%
"形态: 两连阴 (-1.88%, -0.36%)",1,1.23,3.68,100.0%
趋势: 多头排列 (5>20>60),23,1.2047826086956521,3.9539130434782606,47.83%
"形态: 两连阴 (-6.13%, -0.89%)",1,1.18,1.54,100.0%
"形态: 两连阴 (-4.53%, -1.29%)",1,1.06,1.06,100.0%
"形态: 两连阴 (-1.99%, -0.98%)",1,0.9,4.71,100.0%
"形态: 两连阴 (-2.52%, -1.87%)",1,0.87,2.77,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,0.855,5.595,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.58X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.82,0.82,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.99%, -3.33%)",1,0.82,2.77,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -3.45%)",1,0.8,0.8,100.0%
"形态: 两连阴 (-6.75%, -1.06%)",1,0.73,2.26,100.0%
"形态: 两连阴 (-7.33%, -0.56%)",1,0.72,0.72,100.0%
"形态: 两连阴 (-1.43%, -2.23%)",1,0.7,0.7,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.49%, -5.62%)",1,0.63,4.85,100.0%
"形态: 两连阴 (-1.03%, -0.70%)",1,0.58,1.27,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-8.70%, -0.55%) | 趋势: 高于MA20",1,0.55,0.55,100.0%
量能: 放量 (1.50X),3,0.4833333333333334,1.4933333333333334,66.67%
"形态: 两连阴 (-6.30%, -2.79%)",1,0.47,1.96,100.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.75X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.44%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,0.46,1.26,100.0%
量能: 放量 (1.76X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.41,2.03,100.0%
"形态: 两连阴 (-10.00%, -10.04%)",1,0.32,5.82,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.71X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,0.28,1.94,100.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),26,0.260769230769231,3.9584615384615387,42.31%
"形态: 两连阴 (-5.30%, -0.94%)",1,0.15,3.27,100.0%
"形态: 两连阴 (-0.84%, -1.12%) | 动量: 突破转强 (阳线上穿5/10)",1,0.14,1.66,100.0%
"形态: 两连阴 (-7.74%, -2.34%)",1,0.07,0.72,100.0%
"形态: 两连阴 (-0.32%, -1.94%)",1,0.0,2.31,0.0%
"形态: 两连阴 (-1.99%, -2.71%)",1,0.0,0.0,0.0%
"形态: 两连阴 (-4.02%, -1.99%)",1,0.0,0.0,0.0%
"量能: 放量 (1.57X) | 形态: 两连阴 (-0.94%, -1.42%)",1,0.0,1.35,0.0%
"形态: 两连阴 (-3.20%, -0.11%)",1,0.0,10.03,0.0%
"形态: 两连阴 (-6.34%, -1.48%)",1,0.0,0.75,0.0%
"形态: 两连阴 (-4.30%, -0.15%)",1,0.0,10.03,0.0%
"形态: 两连阴 (-2.47%, -6.26%)",1,-0.05,0.18,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-7.35%, -0.99%) | 趋势: 高于MA20",1,-0.08,2.08,0.0%
"形态: 两连阴 (-4.54%, -0.52%)",1,-0.09,-0.09,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.65%, -3.26%)",1,-0.12,1.11,0.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),2,-0.1200000000000001,8.45,50.0%
"形态: 两连阴 (-3.33%, -0.89%)",1,-0.13,4.41,0.0%
"形态: 两连阴 (-5.46%, -1.04%)",1,-0.16,4.51,0.0%
"形态: 两连阴 (-4.49%, -0.64%)",1,-0.18,0.05,0.0%
"形态: 两连阴 (-4.32%, -0.46%)",1,-0.21,3.83,0.0%
"形态: 两连阴 (-1.75%, -1.55%)",1,-0.24,0.24,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-10.03%, -3.94%)",1,-0.24,2.41,0.0%
"形态: 两连阴 (-3.34%, -0.71%)",1,-0.24,1.67,0.0%
"形态: 两连阴 (-6.02%, -1.83%)",1,-0.26,4.95,0.0%
"形态: 两连阴 (-1.71%, -1.58%)",1,-0.32,2.69,0.0%
"形态: 两连阴 (-0.05%, -0.95%)",1,-0.36,-0.16,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.66%, -1.48%) | 趋势: 高于MA20",1,-0.4,-0.4,0.0%
"形态: 两连阴 (-5.89%, -0.38%)",1,-0.45,2.86,0.0%
"形态: 两连阴 (-1.51%, -3.68%)",1,-0.47,3.59,0.0%
"形态: 两连阴 (-2.60%, -1.62%)",1,-0.49,2.67,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.19%, -2.19%)",1,-0.51,4.19,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.90%, -0.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.51,4.21,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.23%, -5.42%)",1,-0.55,-0.45,0.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,11,-0.5618181818181818,1.880909090909091,36.36%
量能: 放量 (1.66X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-0.57,-0.57,0.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,32,-0.6046875,2.844375,43.75%
"形态: 两连阴 (-6.14%, -0.13%)",1,-0.61,-0.61,0.0%
"形态: 两连阴 (-0.82%, -0.41%)",1,-0.62,0.41,0.0%
"形态: 两连阴 (-4.28%, -0.08%)",1,-0.62,3.87,0.0%
"形态: 两连阴 (-1.32%, -1.07%)",1,-0.63,1.61,0.0%
"形态: 两连阴 (-0.96%, -2.68%)",1,-0.64,2.68,0.0%
"形态: 两连阴 (-6.25%, -0.10%)",1,-0.68,0.1,0.0%
"形态: 两连阴 (-4.01%, -0.67%)",1,-0.69,4.59,0.0%
"量能: 放量 (1.85X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.70%, -9.99%)",1,-0.78,-0.78,0.0%
"形态: 两连阴 (-5.49%, -1.50%)",1,-0.79,2.88,0.0%
"形态: 两连阴 (-0.26%, -0.44%)",1,-0.82,2.73,0.0%
"形态: 两连阴 (-0.63%, -0.85%)",1,-0.84,1.9,0.0%
"形态: 两连阴 (-1.17%, -1.52%) | 趋势: 高于MA20",1,-0.85,3.56,0.0%
"形态: 两连阴 (-0.97%, -1.63%)",1,-0.88,2.09,0.0%
"形态: 两连阴 (-1.53%, -0.44%)",1,-0.91,-0.46,0.0%
"形态: 两连阴 (-3.12%, -2.31%)",1,-0.95,5.71,0.0%
"形态: 两连阴 (-3.16%, -1.14%)",1,-0.95,-0.52,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.07%, -0.20%)",1,-0.99,3.45,0.0%
"形态: 两连阴 (-3.26%, -2.02%)",1,-1.01,2.9,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.95%, -1.37%)",1,-1.02,2.04,0.0%
"形态: 两连阴 (-3.62%, -1.25%)",1,-1.02,-0.38,0.0%
"形态: 两连阴 (-4.32%, -1.66%)",1,-1.05,-0.16,0.0%
"形态: 两连阴 (-2.60%, -1.57%)",1,-1.07,3.6,0.0%
"形态: 两连阴 (-1.83%, -0.44%)",1,-1.11,4.79,0.0%
"形态: 两连阴 (-3.41%, -0.84%)",1,-1.16,1.08,0.0%
"形态: 两连阴 (-4.31%, -1.11%)",1,-1.18,2.1,0.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.50X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.21,9.47,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.83%, -1.73%)",1,-1.24,0.21,0.0%
趋势: 高于MA20,28,-1.2510714285714286,1.1885714285714286,32.14%
量能: 放量 (1.79X) | 形态: 10日内有涨停,1,-1.26,0.88,0.0%
"形态: 两连阴 (-0.43%, -1.02%)",1,-1.29,2.45,0.0%
"形态: 两连阴 (-0.71%, -3.24%) | 趋势: 高于MA20",1,-1.31,1.89,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.17%, -8.98%) | 趋势: 高于MA20",1,-1.31,-1.31,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.25%, -0.24%)",1,-1.33,1.91,0.0%
"形态: 两连阴 (-2.81%, -2.22%)",1,-1.33,0.52,0.0%
"形态: 两连阴 (-2.38%, -1.76%)",1,-1.33,1.26,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.38%, -3.43%)",1,-1.34,1.9,0.0%
"形态: 两连阴 (-1.52%, -0.38%)",1,-1.35,3.29,0.0%
趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),33,-1.3890909090909092,1.8433333333333333,24.24%
"形态: 两连阴 (-9.95%, -1.47%)",1,-1.39,-1.39,0.0%
"形态: 两连阴 (-3.32%, -2.58%)",1,-1.41,1.02,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.37%, -1.29%)",1,-1.45,0.24,0.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-0.84%, -0.21%)",1,-1.47,1.89,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.97%, -0.18%)",1,-1.48,-0.55,0.0%
"形态: 两连阴 (-2.95%, -0.43%)",1,-1.53,2.18,0.0%
"形态: 两连阴 (-2.66%, -0.17%)",1,-1.53,3.56,0.0%
"形态: 两连阴 (-6.12%, -1.70%)",1,-1.54,-1.54,0.0%
量能: 放量 (2.34X) | 形态: 10日内有涨停,1,-1.56,0.68,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-8.50%, -0.15%)",1,-1.56,-1.56,0.0%
"形态: 两连阴 (-3.80%, -1.16%)",1,-1.59,1.34,0.0%
"形态: 两连阴 (-3.90%, -0.55%)",1,-1.6,-0.91,0.0%
"形态: 两连阴 (-3.20%, -0.47%)",1,-1.64,2.69,0.0%
量能: 放量 (1.59X),2,-1.7000000000000002,2.56,50.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),26,-1.7007692307692308,3.0446153846153843,34.62%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-8.34%, -1.69%) | 趋势: 高于MA20",1,-1.71,2.64,0.0%
形态: 10日内有涨停,53,-1.7279245283018867,1.2835849056603774,33.96%
"形态: 两连阴 (-3.64%, -0.78%)",1,-1.74,2.61,0.0%
形态: 10日内有涨停 | 趋势: 高于MA20,14,-1.749285714285714,1.9721428571428572,35.71%
"形态: 两连阴 (-0.66%, -0.88%)",1,-1.82,0.23,0.0%
"形态: 两连阴 (-1.81%, -1.72%)",1,-1.86,2.48,0.0%
"形态: 两连阴 (-2.34%, -0.69%)",1,-1.86,1.05,0.0%
量能: 放量 (1.69X),2,-1.875,4.654999999999999,0.0%
"形态: 两连阴 (-0.70%, -0.24%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-1.91,1.63,0.0%
"形态: 两连阴 (-5.10%, -0.57%)",1,-1.92,0.16,0.0%
动量: 突破转强 (阳线上穿5/10),29,-1.9293103448275863,1.1572413793103449,27.59%
"形态: 两连阴 (-2.39%, -1.28%)",1,-1.93,1.09,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20",1,-1.94,1.05,0.0%
"量能: 放量 (1.52X) | 形态: 两连阴 (-0.30%, -3.82%)",1,-1.97,2.88,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-5.01%, -1.15%)",1,-1.98,1.81,0.0%
量能: 放量 (1.76X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-1.99,-1.17,0.0%
"形态: 两连阴 (-1.80%, -2.74%)",1,-2.0,-0.13,0.0%
"形态: 两连阴 (-1.94%, -1.23%)",1,-2.0,1.75,0.0%
"形态: 两连阴 (-3.81%, -0.52%)",1,-2.01,2.16,0.0%
"形态: 两连阴 (-0.60%, -0.69%)",1,-2.04,2.04,0.0%
"形态: 两连阴 (-4.58%, -1.69%)",1,-2.04,1.9,0.0%
"形态: 两连阴 (-4.62%, -1.47%)",1,-2.08,-1.34,0.0%
"形态: 两连阴 (-3.54%, -1.38%)",1,-2.08,3.21,0.0%
"形态: 两连阴 (-1.37%, -1.89%)",1,-2.17,0.64,0.0%
"形态: 两连阴 (-1.09%, -0.46%)",1,-2.18,1.54,0.0%
"形态: 两连阴 (-1.15%, -0.97%)",1,-2.18,2.78,0.0%
量能: 放量 (1.52X),1,-2.2,1.98,0.0%
"形态: 两连阴 (-3.06%, -1.14%)",1,-2.2,-0.84,0.0%
"形态: 两连阴 (-2.18%, -3.46%)",1,-2.22,0.95,0.0%
"形态: 两连阴 (-3.34%, -0.29%)",1,-2.22,2.67,0.0%
"形态: 两连阴 (-2.94%, -1.41%)",1,-2.26,1.4,0.0%
"形态: 两连阴 (-1.76%, -0.60%)",1,-2.27,0.72,0.0%
"形态: 两连阴 (-4.04%, -1.74%)",1,-2.27,2.87,0.0%
量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-2.31,0.345,0.0%
"形态: 两连阴 (-0.35%, -0.26%)",1,-2.31,-0.27,0.0%
"形态: 两连阴 (-1.79%, -1.91%)",1,-2.31,2.58,0.0%
"形态: 两连阴 (-5.19%, -0.08%)",1,-2.31,6.28,0.0%
"形态: 两连阴 (-2.41%, -0.57%)",1,-2.33,-2.23,0.0%
"形态: 两连阴 (-5.71%, -0.55%)",1,-2.35,2.8,0.0%
"形态: 两连阴 (-1.68%, -0.43%)",1,-2.37,1.51,0.0%
"形态: 两连阴 (-3.70%, -0.76%)",1,-2.38,-2.38,0.0%
"形态: 两连阴 (-1.41%, -1.43%)",1,-2.39,2.39,0.0%
"形态: 两连阴 (-1.81%, -0.74%)",1,-2.43,0.37,0.0%
"形态: 两连阴 (-4.14%, -1.15%)",1,-2.44,1.66,0.0%
"形态: 两连阴 (-1.92%, -1.69%) | 动量: 突破转强 (阳线上穿5/10)",1,-2.44,3.46,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.23%, -0.36%)",1,-2.45,-1.69,0.0%
量能: 放量 (1.53X) | 形态: 10日内有涨停,1,-2.45,1.14,0.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8,-2.45625,0.78625,37.5%
"形态: 两连阴 (-0.66%, -2.52%)",1,-2.47,0.31,0.0%
"形态: 两连阴 (-4.89%, -0.53%)",1,-2.48,1.47,0.0%
"形态: 两连阴 (-4.07%, -2.08%)",1,-2.51,-0.09,0.0%
