触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.10X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,28.71,42.14,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.50%, -3.35%)",1,28.21,40.0,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -5.32%)",1,27.81,27.81,100.0%
"形态: 两连阴 (-4.84%, -2.83%)",1,27.5,27.5,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.56%, -1.27%) | 趋势: 高于MA20",1,27.45,27.45,100.0%
"形态: 两连阴 (-4.32%, -1.66%)",1,27.43,33.98,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.86%, -1.85%) | 趋势: 高于MA20",1,27.39,27.39,100.0%
量能: 放量 (2.06X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,27.16,27.16,100.0%
"形态: 两连阴 (-0.64%, -3.12%)",1,27.1,27.1,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.61X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,26.96,26.96,100.0%
"形态: 两连阴 (-6.13%, -0.89%)",1,26.95,35.93,100.0%
量能: 放量 (2.23X),1,26.93,40.73,100.0%
"形态: 两连阴 (-0.10%, -4.09%)",1,26.64,26.64,100.0%
"形态: 两连阴 (-4.85%, -2.76%)",1,26.63,37.11,100.0%
量能: 放量 (1.76X),1,26.3,26.3,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,26.3,26.3,100.0%
"形态: 两连阴 (-5.49%, -2.18%)",1,26.1,26.1,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.37%, -1.29%)",1,26.09,29.41,100.0%
"形态: 两连阴 (-0.52%, -4.04%)",1,26.08,26.08,100.0%
"形态: 两连阴 (-6.46%, -1.94%)",1,26.05,26.05,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.19%, -2.19%)",1,25.98,34.25,100.0%
"形态: 两连阴 (-1.38%, -2.61%)",1,25.64,25.64,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.69%, -1.43%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,25.48,37.26,100.0%
量能: 放量 (2.30X),1,25.1,25.1,100.0%
"形态: 两连阴 (-4.51%, -0.08%)",1,24.9,24.9,100.0%
"形态: 两连阴 (-4.25%, -0.68%)",1,24.8,31.22,100.0%
"形态: 两连阴 (-3.65%, -0.46%)",1,24.74,25.66,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.61%, -1.05%)",1,24.61,24.61,100.0%
"形态: 两连阴 (-1.76%, -0.60%)",1,24.46,146.75,100.0%
"形态: 两连阴 (-2.76%, -1.89%)",1,24.11,34.38,100.0%
"形态: 两连阴 (-6.75%, -1.06%)",1,23.73,23.73,100.0%
"形态: 两连阴 (-2.77%, -0.71%)",1,23.23,23.82,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.56%, -4.33%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,23.02,23.02,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.99%, -3.08%)",1,22.89,23.67,100.0%
"形态: 两连阴 (-2.05%, -1.55%)",1,22.74,28.26,100.0%
"形态: 两连阴 (-0.98%, -0.99%)",1,22.66,24.38,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.71%, -4.55%)",1,22.61,25.45,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.08%, -0.72%)",1,22.59,23.37,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -0.48%)",1,22.38,33.63,100.0%
"形态: 两连阴 (-6.19%, -1.81%)",1,22.28,22.28,100.0%
"形态: 两连阴 (-0.45%, -0.10%)",1,22.11,22.11,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.83%, -2.53%)",1,21.83,24.65,100.0%
"形态: 两连阴 (-2.25%, -2.31%)",1,21.26,21.26,100.0%
"形态: 两连阴 (-4.94%, -0.95%)",1,21.17,22.87,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,21.05,21.05,100.0%
"形态: 两连阴 (-2.33%, -0.26%)",1,21.02,21.02,100.0%
"形态: 两连阴 (-1.99%, -1.71%) | 动量: 突破转强 (阳线上穿5/10)",1,20.99,20.99,100.0%
"量能: 放量 (1.64X) | 形态: 两连阴 (-2.09%, -0.56%)",1,20.98,20.98,100.0%
"形态: 两连阴 (-1.53%, -1.47%)",1,20.97,20.97,100.0%
"形态: 两连阴 (-0.12%, -3.89%)",1,20.94,20.94,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.49%, -1.18%)",1,20.84,28.68,100.0%
"量能: 放量 (1.83X) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.04%, -1.22%) | 动量: 突破转强 (阳线上穿5/10)",1,20.77,20.77,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.07%, -4.22%) | 趋势: 高于MA20",1,20.4,20.4,100.0%
"形态: 两连阴 (-5.40%, -2.01%)",1,20.37,20.37,100.0%
"形态: 两连阴 (-1.55%, -0.78%)",1,20.36,31.82,100.0%
"形态: 两连阴 (-2.04%, -0.75%)",1,20.3,26.57,100.0%
"形态: 两连阴 (-1.20%, -5.23%)",1,20.15,23.03,100.0%
"形态: 两连阴 (-1.13%, -4.47%)",1,19.92,28.34,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.83%, -2.95%)",1,19.86,30.72,100.0%
"形态: 两连阴 (-1.54%, -2.61%)",1,19.72,22.52,100.0%
"形态: 两连阴 (-2.16%, -1.64%)",1,19.71,19.71,100.0%
"形态: 两连阴 (-0.96%, -0.98%)",1,19.6,22.39,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.20%, -2.85%)",1,19.59,25.74,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.89%, -0.83%)",1,19.51,30.35,100.0%
"形态: 两连阴 (-1.99%, -1.18%)",1,19.51,19.51,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.71%, -2.20%)",1,19.47,22.33,100.0%
"形态: 两连阴 (-0.95%, -1.91%)",1,19.42,21.1,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.01%, -1.88%)",1,19.31,26.25,100.0%
"形态: 两连阴 (-6.02%, -1.83%)",1,19.2,19.2,100.0%
"形态: 两连阴 (-0.27%, -2.05%)",1,19.11,24.47,100.0%
量能: 放量 (2.06X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,19.06,19.06,100.0%
"形态: 两连阴 (-1.64%, -4.31%)",1,19.0,19.0,100.0%
"形态: 两连阴 (-0.24%, -1.55%)",1,18.93,30.25,100.0%
量能: 放量 (1.61X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,18.779999999999998,27.74333333333333,66.67%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-5.23%, -1.97%)",1,18.71,18.71,100.0%
"形态: 两连阴 (-1.01%, -1.02%)",1,18.7,18.7,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.95%, -0.29%)",1,18.48,29.23,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.51%, -0.14%)",1,18.25,18.99,100.0%
量能: 放量 (1.84X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,18.09,21.83,100.0%
"形态: 两连阴 (-2.31%, -0.24%)",1,18.0,29.23,100.0%
"形态: 两连阴 (-3.12%, -0.39%)",1,17.95,17.95,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.37%, -1.98%) | 趋势: 高于MA20",1,17.94,17.94,100.0%
"形态: 两连阴 (-1.28%, -0.78%)",1,17.88,17.88,100.0%
"形态: 两连阴 (-5.43%, -0.75%)",1,17.62,17.62,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.53%, -4.49%)",1,17.55,26.76,100.0%
"形态: 两连阴 (-3.19%, -2.64%) | 趋势: 高于MA20",1,17.53,17.53,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.27%, -0.92%)",1,17.53,17.53,100.0%
"形态: 两连阴 (-4.32%, -1.76%)",1,17.35,17.35,100.0%
"形态: 两连阴 (-2.59%, -0.85%)",1,17.33,29.43,100.0%
"形态: 两连阴 (-7.46%, -3.47%)",1,17.3,23.38,100.0%
"形态: 两连阴 (-0.97%, -0.27%)",1,17.27,22.55,100.0%
"形态: 两连阴 (-2.72%, -1.06%)",1,17.26,17.26,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.11X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,17.22,17.22,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.72%, -4.19%) | 趋势: 高于MA20",1,17.2,17.2,100.0%
"量能: 放量 (2.00X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.16%, -0.89%) | 动量: 突破转强 (阳线上穿5/10)",1,17.1,23.12,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.44%, -1.68%) | 趋势: 高于MA20",1,17.09,17.09,100.0%
"形态: 两连阴 (-1.82%, -2.51%)",1,17.04,17.9,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-5.37%, -2.99%)",1,17.03,33.73,100.0%
"形态: 两连阴 (-3.00%, -0.18%)",1,16.97,18.61,100.0%
量能: 放量 (1.52X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,16.95,16.95,100.0%
"形态: 两连阴 (-7.74%, -2.34%)",1,16.71,16.71,100.0%
"形态: 两连阴 (-0.78%, -2.87%)",1,16.47,16.47,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.23%, -5.42%)",1,16.47,16.47,100.0%
"量能: 放量 (1.69X) | 形态: 两连阴 (-5.84%, -0.29%)",1,16.45,28.97,100.0%
"形态: 两连阴 (-3.85%, -4.77%)",1,16.16,32.16,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.69%, -2.47%)",1,16.01,16.01,100.0%
"形态: 两连阴 (-4.98%, -0.16%)",1,15.97,27.11,100.0%
"形态: 两连阴 (-1.61%, -0.69%)",1,15.77,15.77,100.0%
"形态: 两连阴 (-1.28%, -1.56%)",1,15.72,15.72,100.0%
"量能: 放量 (1.79X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.33%, -1.97%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,15.68,16.53,100.0%
"形态: 两连阴 (-0.13%, -3.60%)",1,15.58,15.58,100.0%
量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,15.54,16.48,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.68%, -5.30%) | 趋势: 高于MA20",1,15.53,15.53,100.0%
"形态: 两连阴 (-2.93%, -5.11%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,15.44,15.44,100.0%
"形态: 两连阴 (-0.39%, -1.81%)",1,15.3,15.3,100.0%
"形态: 两连阴 (-2.97%, -0.33%)",1,15.16,15.16,100.0%
"形态: 两连阴 (-1.89%, -2.39%)",1,15.13,23.22,100.0%
"量能: 放量 (1.51X) | 形态: 两连阴 (-1.18%, -1.88%)",1,15.1,15.1,100.0%
"形态: 两连阴 (-3.74%, -0.61%)",1,15.1,15.1,100.0%
"形态: 两连阴 (-5.37%, -2.53%)",1,15.05,16.3,100.0%
"形态: 两连阴 (-1.02%, -1.50%) | 动量: 突破转强 (阳线上穿5/10)",1,15.01,15.01,100.0%
"形态: 两连阴 (-2.40%, -0.52%)",1,14.9,15.03,100.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-2.46%, -0.74%)",1,14.65,14.65,100.0%
"形态: 两连阴 (-3.54%, -0.22%)",1,14.64,22.18,100.0%
"形态: 两连阴 (-0.35%, -0.26%)",1,14.56,19.72,100.0%
"形态: 两连阴 (-0.80%, -1.37%)",1,14.49,14.49,100.0%
量能: 放量 (2.80X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,14.43,26.43,100.0%
"量能: 放量 (1.51X) | 形态: 两连阴 (-0.58%, -1.76%)",1,14.43,14.43,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.99%, -2.52%) | 趋势: 高于MA20",1,14.35,14.93,100.0%
"形态: 两连阴 (-2.39%, -4.91%)",1,14.34,20.17,100.0%
"形态: 两连阴 (-0.85%, -1.54%)",1,14.27,16.95,100.0%
"形态: 两连阴 (-1.37%, -1.96%)",1,14.2,14.2,100.0%
"形态: 两连阴 (-2.64%, -2.71%)",1,14.17,14.17,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.05%, -1.28%)",1,14.08,16.74,100.0%
"量能: 放量 (1.70X) | 形态: 两连阴 (-1.92%, -1.59%)",1,14.0,14.0,100.0%
"量能: 放量 (2.24X) | 形态: 两连阴 (-0.54%, -0.08%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,13.91,13.91,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20",1,13.9,29.6,100.0%
"形态: 两连阴 (-3.92%, -0.49%)",1,13.69,13.69,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-9.98%, -6.72%)",1,13.66,19.08,100.0%
"量能: 放量 (1.55X) | 形态: 两连阴 (-0.39%, -1.82%) | 动量: 突破转强 (阳线上穿5/10)",1,13.51,13.51,100.0%
"形态: 两连阴 (-1.32%, -2.09%)",1,13.5,14.44,100.0%
"形态: 两连阴 (-0.82%, -1.61%)",1,13.38,13.38,100.0%
"形态: 两连阴 (-1.55%, -1.94%)",1,13.37,13.37,100.0%
"形态: 两连阴 (-3.65%, -1.42%)",1,13.26,15.44,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.13%, -3.16%)",1,13.21,15.88,100.0%
"形态: 两连阴 (-2.02%, -1.63%)",1,13.16,18.25,100.0%
量能: 放量 (1.84X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,13.15,13.15,100.0%
"形态: 两连阴 (-4.13%, -0.97%)",1,13.06,13.06,100.0%
"形态: 两连阴 (-2.66%, -0.52%)",1,13.04,292.74,100.0%
"形态: 两连阴 (-2.21%, -0.25%)",1,13.01,14.42,100.0%
"形态: 两连阴 (-1.72%, -2.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,12.94,35.19,100.0%
"形态: 两连阴 (-3.41%, -0.15%)",1,12.78,14.18,100.0%
"形态: 两连阴 (-3.12%, -1.61%)",1,12.76,21.69,100.0%
"形态: 两连阴 (-2.75%, -1.70%)",1,12.76,18.09,100.0%
"形态: 两连阴 (-0.66%, -2.52%)",1,12.75,13.29,100.0%
量能: 放量 (1.69X) | 形态: 10日内有涨停,2,12.639999999999999,12.639999999999999,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.47%, -4.18%)",1,12.44,12.44,100.0%
"形态: 两连阴 (-3.02%, -1.63%)",1,12.38,23.17,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.07%, -0.20%)",1,12.38,13.32,100.0%
"形态: 两连阴 (-0.36%, -0.09%)",1,12.36,15.66,100.0%
量能: 放量 (2.06X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,12.34,18.12,100.0%
"形态: 两连阴 (-0.86%, -1.46%) | 趋势: 高于MA20",1,12.13,12.13,100.0%
"形态: 两连阴 (-2.64%, -0.68%)",1,11.99,24.09,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.27%, -3.21%) | 趋势: 高于MA20",1,11.99,14.67,100.0%
"形态: 两连阴 (-0.92%, -2.80%)",1,11.98,11.98,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,11.96,21.69,100.0%
"形态: 两连阴 (-1.72%, -0.58%)",1,11.93,11.93,100.0%
"形态: 两连阴 (-2.09%, -0.93%)",1,11.89,12.82,100.0%
"形态: 两连阴 (-1.27%, -2.38%)",1,11.88,11.88,100.0%
"形态: 两连阴 (-4.29%, -1.06%)",1,11.86,11.86,100.0%
"形态: 两连阴 (-1.90%, -1.68%)",1,11.85,98.37,100.0%
"形态: 两连阴 (-0.38%, -0.51%)",1,11.84,12.9,100.0%
"形态: 两连阴 (-2.87%, -5.34%)",1,11.79,15.06,100.0%
量能: 放量 (2.48X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,11.79,16.81,100.0%
"形态: 两连阴 (-0.88%, -3.11%)",1,11.79,11.79,100.0%
"形态: 两连阴 (-3.47%, -2.62%)",1,11.73,11.73,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-8.44%, -2.98%) | 趋势: 高于MA20",1,11.49,18.81,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.73%, -3.17%)",1,11.44,11.44,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.39%, -2.05%)",1,11.42,14.02,100.0%
"形态: 两连阴 (-1.10%, -2.63%)",1,11.42,11.42,100.0%
量能: 放量 (1.94X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,11.35,11.35,100.0%
"形态: 两连阴 (-3.99%, -0.85%)",1,11.29,13.9,100.0%
"形态: 两连阴 (-1.21%, -0.84%)",1,11.25,11.45,100.0%
量能: 放量 (2.46X) | 动量: 突破转强 (阳线上穿5/10),1,11.22,11.22,100.0%
