代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
605228,2026-06-08,12.34,12.99,5.27,9.56,1,9,"形态: 两连阴 (-0.48%, -0.40%)"
605228,2026-06-18,13.52,12.99,-3.92,-3.92,0,1,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605228,2026-06-12,13.5,12.99,-3.78,0.15,0,5,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605228,2026-06-02,12.57,12.99,3.34,7.56,1,13,"形态: 两连阴 (-1.75%, -1.55%)"
601636,2026-06-08,6.78,8.37,23.45,27.88,1,9,趋势: 高于MA20
601636,2026-06-05,7.03,8.37,19.06,23.33,1,10,量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-06-18,8.04,8.37,4.1,4.1,1,1,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.19X) | 形态: 10日内有涨停 | 趋势: 高于MA20
601636,2026-06-16,7.88,8.37,6.22,10.03,1,3,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-06-12,6.51,8.37,28.57,33.18,1,5,趋势: 多头排列 (5>20>60)
601636,2026-06-04,6.56,8.37,27.59,32.16,1,11,"形态: 两连阴 (-3.85%, -4.77%)"
601636,2026-06-02,6.5,8.37,28.77,33.38,1,13,趋势: 多头排列 (5>20>60)
601636,2026-05-29,6.69,8.37,25.11,29.6,1,15,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20"
600966,2026-06-10,5.55,5.24,-5.59,-2.88,0,7,"形态: 两连阴 (-1.01%, -2.04%)"
600966,2026-06-05,5.95,5.24,-11.93,-1.01,0,10,"形态: 两连阴 (-0.17%, -1.70%)"
600966,2026-06-18,5.01,5.24,4.59,4.59,1,1,"形态: 两连阴 (-1.32%, -1.33%)"
600966,2026-06-12,5.39,5.24,-2.78,-1.3,0,5,"形态: 两连阴 (-3.81%, -5.77%)"
600966,2026-06-04,5.79,5.24,-9.5,2.76,0,11,"形态: 两连阴 (-1.01%, -0.17%)"
002629,2026-06-10,4.93,4.62,-6.29,0.61,0,7,"形态: 10日内有涨停 | 形态: 两连阴 (-1.54%, -1.57%)"
002629,2026-06-05,5.18,4.62,-10.81,-1.54,0,10,形态: 10日内有涨停
002629,2026-06-18,4.63,4.62,-0.22,-0.22,0,1,"形态: 两连阴 (-3.26%, -2.11%)"
002629,2026-06-12,4.96,4.62,-6.85,-1.01,0,5,"形态: 10日内有涨停 | 形态: 两连阴 (-1.79%, -0.81%)"
002629,2026-06-04,5.41,4.62,-14.6,-4.25,0,11,"形态: 10日内有涨停 | 形态: 两连阴 (-3.84%, -1.81%)"
002629,2026-06-02,5.51,4.62,-16.15,-1.81,0,13,形态: 10日内有涨停
002629,2026-06-08,5.1,4.62,-9.41,-1.57,0,9,形态: 10日内有涨停
002629,2026-05-29,5.21,4.62,-11.32,9.98,0,15,"形态: 两连阴 (-4.15%, -1.62%)"
001313,2026-06-08,7.06,7.56,7.08,9.07,1,9,"形态: 两连阴 (-0.54%, -0.95%)"
001313,2026-06-05,7.33,7.56,3.14,5.05,1,10,"形态: 两连阴 (-6.06%, -0.54%)"
001313,2026-06-18,7.3,7.56,3.56,3.56,1,1,"形态: 两连阴 (-0.68%, -2.19%)"
001313,2026-06-16,7.32,7.56,3.28,3.28,1,3,"形态: 两连阴 (-1.59%, -1.07%)"
001313,2026-06-04,7.4,7.56,2.16,4.05,1,11,"形态: 两连阴 (-5.15%, -6.06%)"
001313,2026-06-02,7.92,7.56,-4.55,-2.78,0,13,"形态: 10日内有涨停 | 形态: 两连阴 (-3.01%, -0.24%)"
001313,2026-05-29,8.37,7.56,-9.68,-0.24,0,15,形态: 10日内有涨停
002811,2026-06-08,11.35,11.88,4.67,9.69,1,9,"形态: 两连阴 (-0.69%, -1.05%)"
002811,2026-06-05,11.34,11.88,4.76,9.79,1,10,"形态: 两连阴 (-1.87%, -0.69%)"
002811,2026-06-18,11.74,11.88,1.19,1.19,1,1,"形态: 两连阴 (-1.93%, -3.60%)"
002811,2026-06-16,12.21,11.88,-2.7,-2.7,0,3,趋势: 高于MA20
002811,2026-06-12,12.4,11.88,-4.19,0.4,0,5,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002811,2026-06-04,11.46,11.88,3.66,8.64,1,11,"形态: 两连阴 (-2.57%, -1.87%)"
002811,2026-05-29,11.54,11.88,2.95,7.89,1,15,"形态: 两连阴 (-4.01%, -0.67%)"
002406,2026-06-05,8.07,7.24,-10.29,-2.48,0,10,"形态: 两连阴 (-4.64%, -5.49%)"
002406,2026-06-12,7.19,7.24,0.7,4.45,1,5,"形态: 两连阴 (-3.47%, -4.12%)"
002406,2026-06-04,7.58,7.24,-4.49,6.46,0,11,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.56%, -4.64%)"
002406,2026-06-02,8.41,7.24,-13.91,-4.04,0,13,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002406,2026-05-29,8.85,7.24,-18.19,-1.47,0,15,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605337,2026-06-10,9.18,8.7,-5.23,1.09,0,7,"形态: 两连阴 (-2.22%, -0.22%)"
605337,2026-06-05,9.48,8.7,-8.23,-2.11,0,10,"形态: 两连阴 (-1.73%, -2.69%)"
605337,2026-06-18,8.82,8.7,-1.36,-1.36,0,1,"形态: 两连阴 (-0.98%, -1.99%)"
605337,2026-06-12,9.28,8.7,-6.25,-1.51,0,5,"形态: 两连阴 (-0.76%, -1.63%)"
605337,2026-06-04,9.42,8.7,-7.64,0.64,0,11,"形态: 两连阴 (-2.86%, -1.73%)"
000712,2026-06-08,8.44,9.6,13.74,13.74,1,9,"形态: 两连阴 (-5.06%, -4.37%)"
000712,2026-06-05,8.98,9.6,6.9,6.9,1,10,"形态: 两连阴 (-10.01%, -5.06%)"
000712,2026-06-16,9.55,9.6,0.52,0.52,1,3,量能: 放量 (1.69X) | 动量: 突破转强 (阳线上穿5/10)
000712,2026-06-12,8.73,9.6,9.97,9.97,1,5,"形态: 两连阴 (-0.70%, -0.24%)"
000712,2026-06-04,9.39,9.6,2.24,2.24,1,11,"形态: 两连阴 (-0.54%, -10.01%)"
000712,2026-06-02,10.99,9.6,-12.65,-10.01,0,13,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000712,2026-05-29,11.24,9.6,-14.59,-1.69,0,15,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.13%, -0.45%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
600722,2026-06-08,10.4,9.14,-12.12,4.04,0,9,量能: 放量 (1.69X)
600722,2026-06-18,8.66,9.14,5.54,5.54,1,1,"形态: 10日内有涨停 | 形态: 两连阴 (-2.72%, -4.73%)"
600722,2026-06-16,9.31,9.14,-1.83,-1.83,0,3,"形态: 10日内有涨停 | 形态: 两连阴 (-4.53%, -7.36%)"
600722,2026-06-12,10.33,9.14,-11.52,-7.36,0,5,量能: 放量 (1.53X) | 形态: 10日内有涨停
002600,2026-06-18,16.82,16.68,-0.83,-0.83,0,1,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002600,2026-06-16,15.69,16.68,6.31,7.2,1,3,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002600,2026-06-12,14.01,16.68,19.06,20.06,1,5,"形态: 两连阴 (-6.46%, -1.94%)"
002600,2026-05-29,14.55,16.68,14.64,15.6,1,15,趋势: 多头排列 (5>20>60)
000060,2026-06-05,7.45,8.81,18.26,18.26,1,10,趋势: 多头排列 (5>20>60)
000060,2026-06-18,8.01,8.81,9.99,9.99,1,1,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000060,2026-06-16,8.02,8.81,9.85,9.85,1,3,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000060,2026-06-12,7.56,8.81,16.53,16.53,1,5,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000060,2026-06-04,7.8,8.81,12.95,12.95,1,11,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
000060,2026-06-02,7.84,8.81,12.37,12.37,1,13,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.90%, -0.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000060,2026-06-08,6.95,8.81,26.76,26.76,1,9,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.53%, -4.49%)"
000060,2026-05-29,7.71,8.81,14.27,14.27,1,15,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600748,2026-06-08,4.21,3.94,-6.41,-0.71,0,9,"形态: 两连阴 (-4.45%, -0.93%)"
600748,2026-06-18,4.04,3.94,-2.48,-2.48,0,1,"形态: 两连阴 (-2.88%, -1.98%)"
600748,2026-06-12,4.05,3.94,-2.72,2.96,0,5,"形态: 两连阴 (-1.67%, -2.19%)"
600748,2026-05-29,4.7,3.94,-16.17,-2.98,0,15,"量能: 放量 (1.93X) | 形态: 两连阴 (-5.68%, -1.51%)"
002688,2026-06-08,5.03,4.93,-1.99,0.4,0,9,形态: 10日内有涨停
