代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
601677,2026-06-05,18.11,17.65,-2.54,-2.54,0,1,趋势: 多头排列 (5>20>60)
601677,2026-05-29,18.69,17.65,-5.56,5.4,0,6,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.61%, -3.38%) | 趋势: 高于MA20"
601677,2026-06-04,19.1,17.65,-7.59,-5.18,0,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
601677,2026-06-02,19.68,17.65,-10.32,0.1,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000626,2026-06-05,8.08,7.41,-8.29,-8.29,0,1,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10)
000626,2026-06-04,7.85,7.41,-5.61,2.93,0,2,形态: 10日内有涨停
000626,2026-06-02,7.95,7.41,-6.79,1.64,0,4,量能: 放量 (1.79X) | 形态: 10日内有涨停
002769,2026-06-05,8.01,7.7,-3.87,-3.87,0,1,量能: 放量 (1.58X) | 动量: 突破转强 (阳线上穿5/10)
002769,2026-06-04,7.86,7.7,-2.04,1.91,0,2,"形态: 两连阴 (-3.33%, -0.51%)"
600397,2026-05-29,13.94,13.5,-3.16,0.93,0,6,动量: 突破转强 (阳线上穿5/10)
600397,2026-06-02,13.69,13.5,-1.39,2.78,0,4,动量: 突破转强 (阳线上穿5/10)
002491,2026-06-05,24.82,25.1,1.13,1.13,1,1,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002491,2026-05-29,23.93,25.1,4.89,12.12,1,6,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002491,2026-06-04,26.83,25.1,-6.45,-6.45,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002491,2026-06-02,25.09,25.1,0.04,6.94,1,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600749,2026-06-05,14.99,16.17,7.87,7.87,1,1,动量: 突破转强 (阳线上穿5/10)
600749,2026-05-29,14.82,16.17,9.11,9.11,1,6,"量能: 放量 (1.57X) | 形态: 两连阴 (-0.94%, -1.42%)"
002401,2026-06-05,12.71,12.56,-1.18,-1.18,0,1,"形态: 两连阴 (-2.07%, -1.95%)"
002401,2026-05-29,12.96,12.56,-3.09,2.85,0,6,"形态: 两连阴 (-3.79%, -0.23%)"
002401,2026-06-04,12.55,12.56,0.08,1.27,1,2,"形态: 两连阴 (-1.95%, -2.07%)"
603810,2026-06-05,12.92,12.65,-2.09,-2.09,0,1,"形态: 两连阴 (-2.52%, -2.59%)"
603810,2026-06-04,12.79,12.65,-1.09,1.02,0,2,"形态: 两连阴 (-3.72%, -2.52%)"
000590,2026-06-05,9.79,9.43,-3.68,-3.68,0,1,"形态: 两连阴 (-1.48%, -2.31%)"
000590,2026-06-04,9.73,9.43,-3.08,0.62,0,2,"形态: 两连阴 (-3.16%, -1.48%)"
600158,2026-06-05,9.36,9.47,1.18,1.18,1,1,"形态: 两连阴 (-5.00%, -2.33%)"
600158,2026-06-04,9.65,9.47,-1.87,-1.87,0,2,"形态: 两连阴 (-9.96%, -5.00%)"
603819,2026-06-05,12.42,12.08,-2.74,-2.74,0,1,形态: 10日内有涨停
603819,2026-05-29,12.56,12.08,-3.82,10.03,0,6,"形态: 两连阴 (-4.30%, -0.15%)"
