触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
量能: 放量 (1.50X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,13.094999999999999,46.115,50.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.82%, -3.09%) | 趋势: 高于MA20",1,12.59,21.72,100.0%
"形态: 两连阴 (-2.19%, -5.86%)",1,12.55,14.92,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.08%, -1.71%) | 趋势: 高于MA20",1,12.44,12.44,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.62%, -2.07%) | 趋势: 高于MA20",1,12.4,12.4,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.48%, -2.48%) | 趋势: 高于MA20",1,11.99,11.99,100.0%
"形态: 两连阴 (-3.75%, -1.36%)",1,11.93,18.06,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.06%, -3.38%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,11.92,30.15,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.65%, -2.88%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,11.9,25.74,100.0%
量能: 放量 (1.99X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,11.75,11.75,100.0%
"形态: 两连阴 (-2.08%, -1.50%)",1,11.71,11.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.79%, -30.99%)",1,11.61,11.61,100.0%
"形态: 两连阴 (-2.44%, -1.29%) | 趋势: 高于MA20",1,11.52,16.04,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.83%, -5.28%)",1,11.4,11.4,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.39%, -1.92%) | 趋势: 高于MA20",1,11.22,11.22,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.13%, -3.59%)",1,11.08,11.08,100.0%
"形态: 两连阴 (-1.40%, -3.24%)",1,11.08,11.76,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.52%, -2.11%)",1,11.02,11.21,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.77X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,10.79,12.6,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.54%, -4.53%) | 趋势: 高于MA20",1,10.74,10.74,100.0%
"形态: 两连阴 (-3.70%, -0.19%)",1,10.67,14.86,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.71%, -1.00%) | 趋势: 高于MA20",1,10.63,10.63,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.40%, -0.63%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,10.51,31.06,100.0%
"形态: 两连阴 (-4.39%, -0.31%) | 趋势: 高于MA20",1,10.43,12.48,100.0%
"形态: 两连阴 (-0.12%, -0.38%)",1,10.43,10.43,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.58%, -0.27%) | 趋势: 高于MA20",1,10.36,31.28,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.77%, -3.52%)",1,10.27,10.45,100.0%
"形态: 两连阴 (-0.59%, -3.07%)",1,10.27,10.27,100.0%
"量能: 放量 (1.96X) | 形态: 两连阴 (-6.00%, -3.42%)",1,10.24,10.24,100.0%
"形态: 两连阴 (-3.64%, -0.33%) | 趋势: 高于MA20",1,9.99,14.58,100.0%
"形态: 两连阴 (-5.52%, -5.98%)",1,9.97,12.02,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.46%, -1.11%)",1,9.95,9.95,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.65%, -5.57%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,9.91,15.55,100.0%
"形态: 两连阴 (-0.33%, -4.21%)",1,9.86,10.05,100.0%
"形态: 两连阴 (-0.15%, -0.65%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,9.77,14.38,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.50%, -7.32%)",1,9.69,13.54,100.0%
"形态: 两连阴 (-3.10%, -6.29%)",1,9.6,9.6,100.0%
"形态: 两连阴 (-4.82%, -3.04%) | 动量: 突破转强 (阳线上穿5/10)",1,9.58,15.57,100.0%
"形态: 两连阴 (-0.15%, -1.18%) | 趋势: 高于MA20",1,9.56,11.6,100.0%
"形态: 两连阴 (-2.73%, -1.49%)",1,9.34,9.9,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.74%, -0.59%)",1,9.27,18.15,100.0%
"形态: 两连阴 (-0.25%, -4.13%)",1,9.19,9.19,100.0%
量能: 放量 (1.62X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,9.1,17.76,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.15%, -5.80%)",1,9.09,9.09,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.48%, -1.64%) | 趋势: 高于MA20",1,9.08,9.08,100.0%
"形态: 两连阴 (-1.58%, -3.93%)",1,9.01,13.56,100.0%
"形态: 两连阴 (-0.31%, -2.76%) | 趋势: 高于MA20",1,8.88,10.9,100.0%
"形态: 两连阴 (-0.87%, -1.15%) | 趋势: 高于MA20",1,8.8,13.37,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.26%, -5.03%) | 趋势: 高于MA20",1,8.66,10.28,100.0%
"量能: 放量 (1.83X) | 形态: 两连阴 (-0.16%, -1.46%)",1,8.65,8.65,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.49%, -1.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,8.62,13.11,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.62%, -0.30%) | 趋势: 高于MA20",1,8.59,8.59,100.0%
"形态: 两连阴 (-2.47%, -3.37%)",1,8.38,8.38,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.76X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,8.19,14.204999999999998,50.0%
"形态: 两连阴 (-3.42%, -3.07%)",1,8.17,8.17,100.0%
"形态: 两连阴 (-0.48%, -1.70%)",1,8.07,14.72,100.0%
"形态: 两连阴 (-2.98%, -0.74%)",1,7.99,7.99,100.0%
量能: 放量 (2.03X),1,7.87,8.53,100.0%
"形态: 两连阴 (-1.18%, -4.78%) | 趋势: 高于MA20",1,7.87,9.88,100.0%
"形态: 两连阴 (-1.66%, -0.11%)",1,7.74,23.78,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.85X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,7.59,7.59,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.08%, -3.05%) | 趋势: 高于MA20",1,7.54,10.06,100.0%
"形态: 两连阴 (-2.56%, -2.13%)",1,7.44,13.33,100.0%
"形态: 两连阴 (-3.75%, -4.55%)",1,7.37,7.37,100.0%
"形态: 两连阴 (-1.10%, -3.10%)",1,7.33,7.33,100.0%
"形态: 两连阴 (-1.22%, -0.88%)",1,7.09,9.81,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.57%, -3.27%) | 趋势: 高于MA20",1,7.06,13.78,100.0%
"量能: 放量 (4.47X) | 形态: 两连阴 (-5.01%, -5.02%)",1,6.95,10.21,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.00%, -1.10%) | 趋势: 高于MA20",1,6.93,11.39,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.41%, -1.13%) | 趋势: 高于MA20",1,6.93,6.93,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.80%, -0.75%) | 趋势: 高于MA20",1,6.87,10.72,100.0%
"形态: 两连阴 (-1.08%, -3.86%)",1,6.85,12.23,100.0%
"形态: 两连阴 (-7.24%, -2.76%)",1,6.8,6.8,100.0%
"形态: 两连阴 (-0.46%, -1.26%)",1,6.78,6.78,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.61%, -4.21%) | 趋势: 高于MA20",1,6.66,7.01,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.54%, -1.37%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,6.6,6.6,100.0%
"量能: 放量 (2.09X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.56%, -2.37%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,6.53,8.91,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.52%, -2.45%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,6.34,6.34,100.0%
"量能: 放量 (1.52X) | 形态: 两连阴 (-0.92%, -5.31%)",1,6.31,8.29,100.0%
"形态: 两连阴 (-0.93%, -2.70%)",1,6.27,7.25,100.0%
"形态: 两连阴 (-3.37%, -9.23%)",1,6.27,6.27,100.0%
"形态: 两连阴 (-1.42%, -0.76%) | 动量: 突破转强 (阳线上穿5/10)",1,6.26,6.26,100.0%
"形态: 两连阴 (-4.15%, -7.03%)",1,6.25,12.34,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.68X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.17,6.17,100.0%
"形态: 两连阴 (-2.50%, -0.37%) | 趋势: 高于MA20",1,6.16,6.16,100.0%
量能: 放量 (2.35X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,6.074999999999999,9.25,100.0%
"形态: 两连阴 (-0.75%, -2.65%)",1,6.03,6.03,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.61%, -2.57%) | 趋势: 高于MA20",1,6.0,12.66,100.0%
"形态: 两连阴 (-1.66%, -5.00%)",1,5.7,5.7,100.0%
"形态: 两连阴 (-0.10%, -0.21%)",1,5.66,7.76,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.10%, -0.38%) | 趋势: 高于MA20",1,5.63,5.63,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.59X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,5.614999999999999,12.105,50.0%
"形态: 两连阴 (-2.54%, -0.18%)",1,5.56,6.16,100.0%
"形态: 两连阴 (-0.90%, -1.81%)",1,5.47,5.47,100.0%
"形态: 两连阴 (-1.42%, -5.14%) | 趋势: 高于MA20",1,5.35,11.97,100.0%
"形态: 两连阴 (-1.70%, -1.90%)",1,5.33,11.8,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.29%, -6.00%)",1,5.32,5.32,100.0%
"形态: 两连阴 (-2.18%, -7.71%)",1,5.26,11.13,100.0%
量能: 放量 (2.31X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.23,11.72,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.91%, -0.06%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.2,5.2,100.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),2,5.145,19.580000000000002,50.0%
"形态: 两连阴 (-4.98%, -5.00%)",1,5.13,5.13,100.0%
"形态: 两连阴 (-7.32%, -4.74%)",1,5.1,8.79,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.13%, -0.13%)",1,5.05,5.05,100.0%
"形态: 两连阴 (-4.21%, -5.31%)",1,5.01,8.68,100.0%
"形态: 两连阴 (-2.04%, -2.00%)",1,5.0,6.25,100.0%
量能: 放量 (1.67X) | 趋势: 高于MA20,1,4.96,8.74,100.0%
"形态: 两连阴 (-0.99%, -0.85%)",1,4.79,8.45,100.0%
"形态: 两连阴 (-0.43%, -0.93%)",1,4.77,5.73,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.03%, -0.97%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.73,6.34,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-5.78%, -3.07%)",1,4.6,8.1,100.0%
量能: 放量 (1.69X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4,4.5275,16.645,50.0%
"形态: 两连阴 (-1.61%, -3.11%)",1,4.46,19.03,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.47%, -1.80%) | 趋势: 高于MA20",1,4.45,8.22,100.0%
"形态: 两连阴 (-1.20%, -0.46%)",1,4.41,5.02,100.0%
"形态: 两连阴 (-1.20%, -1.93%)",1,4.37,4.37,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.02%, -4.22%) | 趋势: 高于MA20",1,4.36,4.36,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.77%, -7.04%) | 趋势: 高于MA20",1,4.32,7.44,100.0%
"形态: 两连阴 (-0.07%, -0.15%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.25,8.42,100.0%
"形态: 两连阴 (-1.40%, -0.15%)",1,4.16,4.84,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.86%, -0.95%) | 趋势: 高于MA20",1,3.99,3.99,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.82%, -3.49%) | 趋势: 高于MA20",1,3.85,4.96,100.0%
"形态: 两连阴 (-3.87%, -1.05%)",1,3.83,8.75,100.0%
"形态: 两连阴 (-1.63%, -0.41%)",1,3.77,3.77,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.47%, -10.00%) | 趋势: 高于MA20",1,3.76,4.09,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.60%, -4.20%)",1,3.73,13.83,100.0%
量能: 放量 (1.63X),1,3.68,4.91,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.44%, -1.62%)",1,3.51,3.51,100.0%
"形态: 两连阴 (-6.56%, -3.02%)",1,3.48,3.48,100.0%
量能: 放量 (2.01X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.47,10.73,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.75%, -0.13%) | 趋势: 高于MA20",1,3.46,3.46,100.0%
"形态: 两连阴 (-1.52%, -0.77%)",1,3.42,5.72,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.83%, -1.19%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.41,5.82,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 趋势: 高于MA20,1,3.4,5.33,100.0%
"形态: 两连阴 (-2.10%, -0.78%)",1,3.33,3.33,100.0%
"形态: 两连阴 (-1.98%, -3.22%)",1,3.31,9.64,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.59%, -2.04%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.3,11.69,100.0%
"形态: 两连阴 (-1.68%, -4.02%)",1,3.3,3.3,100.0%
"形态: 两连阴 (-3.05%, -0.76%)",1,3.29,3.29,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.20%, -2.51%)",1,3.27,13.32,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.65%, -1.30%)",1,3.23,8.67,100.0%
"形态: 两连阴 (-2.84%, -0.45%)",1,3.22,3.9,100.0%
量能: 放量 (3.05X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.08,9.17,100.0%
"形态: 两连阴 (-7.82%, -2.98%)",1,3.08,3.85,100.0%
"形态: 两连阴 (-2.45%, -4.21%)",1,3.05,6.65,100.0%
"形态: 两连阴 (-0.33%, -3.17%) | 趋势: 高于MA20",1,3.03,13.22,100.0%
"形态: 两连阴 (-1.15%, -2.99%)",1,3.02,9.27,100.0%
"形态: 两连阴 (-0.11%, -1.25%) | 趋势: 高于MA20",1,3.01,3.01,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.69%, -7.33%)",1,2.97,16.96,100.0%
"形态: 两连阴 (-0.29%, -2.60%)",1,2.96,3.7,100.0%
量能: 放量 (1.63X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.92,11.8,100.0%
"形态: 两连阴 (-2.15%, -4.40%)",1,2.89,9.44,100.0%
"形态: 两连阴 (-2.39%, -2.63%)",1,2.82,10.05,100.0%
"形态: 两连阴 (-2.76%, -5.92%)",1,2.8,6.12,100.0%
"形态: 两连阴 (-4.62%, -3.39%)",1,2.78,5.56,100.0%
"形态: 两连阴 (-2.42%, -1.19%)",1,2.75,3.85,100.0%
"形态: 两连阴 (-5.17%, -0.68%)",1,2.74,2.74,100.0%
"形态: 两连阴 (-2.43%, -2.16%)",1,2.71,4.77,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.99%, -1.41%)",1,2.69,10.06,100.0%
"形态: 两连阴 (-3.06%, -0.79%)",1,2.69,2.69,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.04%, -5.30%) | 趋势: 高于MA20",1,2.68,5.75,100.0%
"形态: 两连阴 (-2.71%, -4.29%)",1,2.62,9.61,100.0%
"形态: 两连阴 (-4.15%, -3.04%)",1,2.55,4.57,100.0%
"形态: 两连阴 (-3.94%, -3.72%)",1,2.55,10.27,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.59%, -6.27%) | 趋势: 高于MA20",1,2.53,2.53,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -3.27%) | 趋势: 高于MA20",1,2.47,2.47,100.0%
"形态: 两连阴 (-0.35%, -2.19%)",1,2.45,3.27,100.0%
"形态: 两连阴 (-0.34%, -1.73%)",1,2.43,3.64,100.0%
