代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
605228,2026-06-08,12.34,13.52,9.56,9.56,1,8,"形态: 两连阴 (-0.48%, -0.40%)"
605228,2026-06-12,13.5,13.52,0.15,0.15,1,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605228,2026-06-02,12.57,13.52,7.56,7.56,1,12,"形态: 两连阴 (-1.75%, -1.55%)"
601636,2026-06-08,6.78,8.04,18.58,27.88,1,8,趋势: 高于MA20
601636,2026-06-05,7.03,8.04,14.37,23.33,1,9,量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-06-16,7.88,8.04,2.03,10.03,1,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-06-12,6.51,8.04,23.5,33.18,1,4,趋势: 多头排列 (5>20>60)
601636,2026-06-04,6.56,8.04,22.56,32.16,1,10,"形态: 两连阴 (-3.85%, -4.77%)"
601636,2026-06-02,6.5,8.04,23.69,33.38,1,12,趋势: 多头排列 (5>20>60)
601636,2026-05-29,6.69,8.04,20.18,29.6,1,14,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.55%, -0.57%) | 趋势: 高于MA20"
600966,2026-06-10,5.55,5.01,-9.73,-2.88,0,6,"形态: 两连阴 (-1.01%, -2.04%)"
600966,2026-06-05,5.95,5.01,-15.8,-1.01,0,9,"形态: 两连阴 (-0.17%, -1.70%)"
600966,2026-06-12,5.39,5.01,-7.05,-1.3,0,4,"形态: 两连阴 (-3.81%, -5.77%)"
600966,2026-06-04,5.79,5.01,-13.47,2.76,0,10,"形态: 两连阴 (-1.01%, -0.17%)"
002629,2026-06-10,4.93,4.63,-6.09,0.61,0,6,"形态: 10日内有涨停 | 形态: 两连阴 (-1.54%, -1.57%)"
002629,2026-06-05,5.18,4.63,-10.62,-1.54,0,9,形态: 10日内有涨停
002629,2026-06-12,4.96,4.63,-6.65,-1.01,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-1.79%, -0.81%)"
002629,2026-06-04,5.41,4.63,-14.42,-4.25,0,10,"形态: 10日内有涨停 | 形态: 两连阴 (-3.84%, -1.81%)"
002629,2026-06-02,5.51,4.63,-15.97,-1.81,0,12,形态: 10日内有涨停
002629,2026-06-08,5.1,4.63,-9.22,-1.57,0,8,形态: 10日内有涨停
002629,2026-05-29,5.21,4.63,-11.13,9.98,0,14,"形态: 两连阴 (-4.15%, -1.62%)"
001313,2026-06-08,7.06,7.3,3.4,9.07,1,8,"形态: 两连阴 (-0.54%, -0.95%)"
001313,2026-06-05,7.33,7.3,-0.41,5.05,0,9,"形态: 两连阴 (-6.06%, -0.54%)"
001313,2026-06-16,7.32,7.3,-0.27,-0.27,0,2,"形态: 两连阴 (-1.59%, -1.07%)"
001313,2026-06-04,7.4,7.3,-1.35,4.05,0,10,"形态: 两连阴 (-5.15%, -6.06%)"
001313,2026-06-02,7.92,7.3,-7.83,-2.78,0,12,"形态: 10日内有涨停 | 形态: 两连阴 (-3.01%, -0.24%)"
001313,2026-05-29,8.37,7.3,-12.78,-0.24,0,14,形态: 10日内有涨停
002811,2026-06-08,11.35,11.74,3.44,9.69,1,8,"形态: 两连阴 (-0.69%, -1.05%)"
002811,2026-06-05,11.34,11.74,3.53,9.79,1,9,"形态: 两连阴 (-1.87%, -0.69%)"
002811,2026-06-16,12.21,11.74,-3.85,-3.6,0,2,趋势: 高于MA20
002811,2026-06-12,12.4,11.74,-5.32,0.4,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002811,2026-06-04,11.46,11.74,2.44,8.64,1,10,"形态: 两连阴 (-2.57%, -1.87%)"
002811,2026-05-29,11.54,11.74,1.73,7.89,1,14,"形态: 两连阴 (-4.01%, -0.67%)"
002406,2026-06-05,8.07,7.21,-10.66,-2.48,0,9,"形态: 两连阴 (-4.64%, -5.49%)"
002406,2026-06-12,7.19,7.21,0.28,4.45,1,4,"形态: 两连阴 (-3.47%, -4.12%)"
002406,2026-06-04,7.58,7.21,-4.88,6.46,0,10,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.56%, -4.64%)"
002406,2026-06-02,8.41,7.21,-14.27,-4.04,0,12,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002406,2026-05-29,8.85,7.21,-18.53,-1.47,0,14,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605337,2026-06-10,9.18,8.82,-3.92,1.09,0,6,"形态: 两连阴 (-2.22%, -0.22%)"
605337,2026-06-05,9.48,8.82,-6.96,-2.11,0,9,"形态: 两连阴 (-1.73%, -2.69%)"
605337,2026-06-12,9.28,8.82,-4.96,-1.51,0,4,"形态: 两连阴 (-0.76%, -1.63%)"
605337,2026-06-04,9.42,8.82,-6.37,0.64,0,10,"形态: 两连阴 (-2.86%, -1.73%)"
000712,2026-06-08,8.44,9.07,7.46,13.15,1,8,"形态: 两连阴 (-5.06%, -4.37%)"
000712,2026-06-05,8.98,9.07,1.0,6.35,1,9,"形态: 两连阴 (-10.01%, -5.06%)"
000712,2026-06-16,9.55,9.07,-5.03,-2.09,0,2,量能: 放量 (1.69X) | 动量: 突破转强 (阳线上穿5/10)
000712,2026-06-12,8.73,9.07,3.89,9.39,1,4,"形态: 两连阴 (-0.70%, -0.24%)"
000712,2026-06-04,9.39,9.07,-3.41,1.7,0,10,"形态: 两连阴 (-0.54%, -10.01%)"
000712,2026-06-02,10.99,9.07,-17.47,-10.01,0,12,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000712,2026-05-29,11.24,9.07,-19.31,-1.69,0,14,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.13%, -0.45%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
600722,2026-06-08,10.4,8.66,-16.73,4.04,0,8,量能: 放量 (1.69X)
600722,2026-06-16,9.31,8.66,-6.98,-4.73,0,2,"形态: 10日内有涨停 | 形态: 两连阴 (-4.53%, -7.36%)"
600722,2026-06-12,10.33,8.66,-16.17,-7.36,0,4,量能: 放量 (1.53X) | 形态: 10日内有涨停
002600,2026-06-16,15.69,16.82,7.2,7.2,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002600,2026-06-12,14.01,16.82,20.06,20.06,1,4,"形态: 两连阴 (-6.46%, -1.94%)"
002600,2026-05-29,14.55,16.82,15.6,15.6,1,14,趋势: 多头排列 (5>20>60)
000060,2026-06-05,7.45,8.01,7.52,7.65,1,9,趋势: 多头排列 (5>20>60)
000060,2026-06-16,8.02,8.01,-0.12,-0.12,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000060,2026-06-12,7.56,8.01,5.95,6.08,1,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000060,2026-06-04,7.8,8.01,2.69,2.82,1,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
000060,2026-06-02,7.84,8.01,2.17,4.21,1,12,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.90%, -0.39%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000060,2026-06-08,6.95,8.01,15.25,15.4,1,8,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.53%, -4.49%)"
000060,2026-05-29,7.71,8.01,3.89,5.97,1,14,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600748,2026-06-08,4.21,4.04,-4.04,-0.71,0,8,"形态: 两连阴 (-4.45%, -0.93%)"
600748,2026-06-12,4.05,4.04,-0.25,2.96,0,4,"形态: 两连阴 (-1.67%, -2.19%)"
600748,2026-05-29,4.7,4.04,-14.04,-2.98,0,14,"量能: 放量 (1.93X) | 形态: 两连阴 (-5.68%, -1.51%)"
002688,2026-06-08,5.03,4.91,-2.39,0.4,0,8,形态: 10日内有涨停
002688,2026-06-05,5.19,4.91,-5.39,-2.7,0,9,"形态: 10日内有涨停 | 形态: 两连阴 (-1.69%, -0.77%)"
002688,2026-06-12,5.0,4.91,-1.8,1.0,0,4,"形态: 两连阴 (-1.39%, -1.81%)"
002688,2026-06-04,5.18,4.91,-5.21,0.19,0,10,"形态: 10日内有涨停 | 形态: 两连阴 (-3.45%, -1.69%)"
002688,2026-06-02,5.31,4.91,-7.53,-1.69,0,12,"形态: 10日内有涨停 | 形态: 两连阴 (-7.23%, -0.36%)"
