代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
605228,2026-07-03,14.46,14.49,0.21,3.11,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605228,2026-07-01,13.61,14.49,6.47,9.55,1,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-07-03,8.42,7.75,-7.96,-6.53,0,2,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.50%, -6.86%) | 趋势: 高于MA20"
601636,2026-07-01,9.77,7.75,-20.68,-6.86,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600966,2026-07-03,5.04,5.09,0.99,3.17,1,2,动量: 突破转强 (阳线上穿5/10)
002629,2026-07-03,4.67,4.45,-4.71,-1.93,0,2,动量: 突破转强 (阳线上穿5/10)
002629,2026-07-01,4.58,4.45,-2.84,1.97,0,4,动量: 突破转强 (阳线上穿5/10)
001313,2026-07-03,7.77,8.07,3.86,3.86,1,2,形态: 10日内有涨停 | 趋势: 高于MA20
001313,2026-07-01,7.8,8.07,3.46,10.0,1,4,量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002811,2026-07-03,11.86,10.91,-8.01,-5.14,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002811,2026-07-01,11.5,10.91,-5.13,3.13,0,4,"形态: 两连阴 (-0.09%, -0.18%)"
002406,2026-07-03,6.95,6.92,-0.43,1.29,0,2,动量: 突破转强 (阳线上穿5/10)
605337,2026-07-03,8.7,8.49,-2.41,0.92,0,2,动量: 突破转强 (阳线上穿5/10)
000712,2026-07-03,9.05,8.6,-4.97,-1.22,0,2,趋势: 高于MA20
000712,2026-07-01,9.21,8.6,-6.62,-1.74,0,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600722,2026-07-01,8.36,7.82,-6.46,0.96,0,4,"形态: 两连阴 (-0.73%, -0.25%)"
002600,2026-07-03,18.02,15.93,-11.6,-9.93,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002600,2026-07-01,17.8,15.93,-10.51,1.24,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000060,2026-07-03,7.23,6.87,-4.98,2.07,0,2,形态: 10日内有涨停
000060,2026-07-01,7.65,6.87,-10.2,-3.14,0,4,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停
002688,2026-07-03,5.04,4.95,-1.79,0.99,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601008,2026-07-03,4.26,4.15,-2.58,0.7,0,2,动量: 突破转强 (阳线上穿5/10)
600192,2026-07-01,6.65,6.2,-6.77,-0.6,0,4,形态: 10日内有涨停
002038,2026-07-03,6.39,5.83,-8.76,1.41,0,2,形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-07-01,6.28,5.83,-7.17,6.69,0,4,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000830,2026-07-03,12.79,12.39,-3.13,2.42,0,2,趋势: 高于MA20
000830,2026-07-01,12.48,12.39,-0.72,4.97,0,4,"形态: 两连阴 (-0.88%, -3.61%)"
603187,2026-07-03,12.17,12.04,-1.07,0.9,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002972,2026-07-03,18.81,17.5,-6.96,0.74,0,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002972,2026-07-01,19.0,17.5,-7.89,0.37,0,4,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002043,2026-07-03,11.55,11.76,1.82,1.82,1,2,动量: 突破转强 (阳线上穿5/10)
002043,2026-07-01,11.22,11.76,4.81,4.81,1,4,"形态: 两连阴 (-1.33%, -0.27%)"
603677,2026-07-03,13.65,12.77,-6.45,-3.3,0,2,动量: 突破转强 (阳线上穿5/10)
000739,2026-07-03,18.24,18.03,-1.15,1.21,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
