代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
603628,2026-05-18,11.97,12.04,0.58,1.5,1,2,"形态: 两连阴 (-3.38%, -1.54%)"
002811,2026-04-30,13.88,12.94,-6.77,0.86,0,11,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002811,2026-05-06,14.0,12.94,-7.57,-0.93,0,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002811,2026-05-15,13.3,12.94,-2.71,-0.15,0,3,"形态: 两连阴 (-0.52%, -0.23%)"
603518,2026-04-30,9.95,9.36,-5.93,-0.6,0,11,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603518,2026-05-06,9.89,9.36,-5.36,-0.81,0,10,趋势: 高于MA20
603518,2026-05-15,9.64,9.36,-2.9,-1.24,0,3,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.83%, -0.42%) | 趋势: 高于MA20"
603518,2026-05-18,9.4,9.36,-0.43,1.28,0,2,趋势: 多头排列 (5>20>60)
605555,2026-05-15,16.35,16.31,-0.24,1.59,0,3,"量能: 放量 (1.68X) | 形态: 两连阴 (-1.36%, -2.07%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
605555,2026-05-18,16.61,16.31,-1.81,-1.08,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002651,2026-04-30,9.58,8.98,-6.26,4.91,0,11,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002651,2026-05-06,9.61,8.98,-6.56,4.58,0,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002651,2026-05-15,9.26,8.98,-3.02,-1.08,0,3,"形态: 两连阴 (-3.38%, -4.22%)"
002651,2026-05-18,9.15,8.98,-1.86,0.11,0,2,"形态: 两连阴 (-4.22%, -0.43%)"
002099,2026-05-06,6.25,5.69,-8.96,-1.44,0,10,"形态: 两连阴 (-9.99%, -3.65%)"
002099,2026-05-15,5.67,5.69,0.35,3.88,1,3,"形态: 两连阴 (-1.97%, -4.18%)"
002099,2026-05-18,5.89,5.69,-3.4,-1.7,0,2,"形态: 两连阴 (-4.18%, -1.05%)"
600586,2026-04-30,5.86,5.52,-5.8,30.38,0,11,量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600586,2026-05-06,5.73,5.52,-3.66,33.33,0,10,趋势: 高于MA20
600817,2026-04-30,11.85,10.45,-11.81,-0.42,0,11,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.08%, -5.01%)"
600817,2026-05-06,11.8,10.45,-11.44,-1.19,0,10,"形态: 两连阴 (-5.01%, -0.75%)"
600817,2026-05-18,10.62,10.45,-1.6,0.09,0,2,"形态: 两连阴 (-1.53%, -1.00%)"
600353,2026-04-30,17.23,23.91,38.77,38.77,1,11,趋势: 高于MA20
600353,2026-05-06,17.77,23.91,34.55,34.55,1,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600353,2026-05-15,21.09,23.91,13.37,13.37,1,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
600353,2026-05-18,21.12,23.91,13.21,13.21,1,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002164,2026-04-30,12.56,14.59,16.16,18.39,1,11,"形态: 两连阴 (-1.61%, -3.11%)"
002164,2026-05-15,14.29,14.59,2.1,4.06,1,3,"趋势: 多头排列 (5>20>60) | 量能: 放量 (2.39X) | 形态: 两连阴 (-1.18%, -3.05%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002164,2026-05-18,14.15,14.59,3.11,5.09,1,2,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.50X) | 趋势: 高于MA20
603332,2026-04-30,14.34,13.99,-2.44,3.0,0,11,"形态: 10日内有涨停 | 形态: 两连阴 (-0.70%, -1.20%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
603332,2026-05-06,14.37,13.99,-2.64,2.78,0,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603332,2026-05-15,14.52,13.99,-3.65,-1.58,0,3,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
603332,2026-05-18,14.29,13.99,-2.1,-1.33,0,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.88%, -0.82%) | 趋势: 高于MA20"
002423,2026-05-06,10.28,9.46,-7.98,-0.58,0,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002423,2026-05-15,9.59,9.46,-1.36,0.94,0,3,"形态: 两连阴 (-0.20%, -2.87%)"
002423,2026-05-18,9.68,9.46,-2.27,-0.83,0,2,"形态: 两连阴 (-2.87%, -2.34%)"
603098,2026-04-30,14.19,13.18,-7.12,-0.21,0,11,量能: 放量 (2.27X)
603098,2026-05-15,13.05,13.18,1.0,2.3,1,3,"形态: 两连阴 (-1.18%, -0.89%)"
603098,2026-05-18,13.28,13.18,-0.75,0.53,0,2,"形态: 两连阴 (-0.89%, -1.88%)"
002666,2026-05-06,5.21,4.95,-4.99,-0.19,0,10,动量: 突破转强 (阳线上穿5/10)
002666,2026-05-18,5.01,4.95,-1.2,0.4,0,2,"形态: 两连阴 (-1.37%, -0.40%)"
601598,2026-05-06,5.96,6.28,5.37,5.37,1,10,"形态: 两连阴 (-0.98%, -0.99%)"
601598,2026-05-15,6.07,6.28,3.46,3.46,1,3,趋势: 多头排列 (5>20>60)
601598,2026-05-18,5.88,6.28,6.8,6.8,1,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.65%, -1.30%)"
000506,2026-05-06,16.55,14.07,-14.98,3.44,0,10,量能: 放量 (1.66X) | 动量: 突破转强 (阳线上穿5/10)
000506,2026-05-15,14.44,14.07,-2.56,-1.59,0,3,"形态: 两连阴 (-2.45%, -4.21%)"
000506,2026-05-18,14.17,14.07,-0.71,0.28,0,2,"形态: 两连阴 (-4.21%, -5.31%)"
000633,2026-04-30,6.83,6.22,-8.93,0.59,0,11,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000633,2026-05-06,6.83,6.22,-8.93,0.59,0,10,趋势: 高于MA20
000633,2026-05-18,6.36,6.22,-2.2,-0.16,0,2,"形态: 两连阴 (-2.74%, -1.10%)"
605077,2026-04-30,17.04,17.91,5.11,11.62,1,11,趋势: 高于MA20
605077,2026-05-06,17.71,17.91,1.13,7.4,1,10,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605077,2026-05-15,18.1,17.91,-1.05,2.27,0,3,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.79%, -0.74%) | 趋势: 高于MA20"
605077,2026-05-18,18.51,17.91,-3.24,-0.05,0,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.74%, -3.36%) | 趋势: 高于MA20"
601898,2026-04-30,18.72,17.09,-8.71,-0.91,0,11,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601898,2026-05-06,18.55,17.09,-7.87,-6.15,0,10,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
601898,2026-05-18,17.41,17.09,-1.84,-0.92,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600531,2026-04-30,14.73,13.84,-6.04,13.51,0,11,趋势: 高于MA20
600531,2026-05-06,15.38,13.84,-10.01,8.71,0,10,"形态: 两连阴 (-3.97%, -3.41%) | 趋势: 高于MA20"
600531,2026-05-15,15.32,13.84,-9.66,-2.74,0,3,趋势: 多头排列 (5>20>60)
600531,2026-05-18,14.9,13.84,-7.11,-5.23,0,2,趋势: 多头排列 (5>20>60)
000802,2026-04-30,4.31,5.16,19.72,22.51,1,11,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000802,2026-05-06,4.74,5.16,8.86,11.39,1,10,量能: 放量 (2.35X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
