触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 两连阴 (-1.79%, -1.91%)",1,2.58,2.58,100.0%
"形态: 两连阴 (-5.49%, -1.50%)",1,2.53,2.53,100.0%
"形态: 两连阴 (-3.74%, -0.61%)",1,2.41,2.41,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.98%, -9.30%)",1,2.4,4.67,100.0%
"形态: 两连阴 (-3.54%, -1.38%)",1,2.4,3.21,100.0%
"形态: 两连阴 (-5.99%, -3.00%)",1,2.31,2.31,100.0%
"形态: 两连阴 (-0.32%, -1.94%)",1,2.31,2.31,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-6.07%, -0.20%)",1,2.08,3.45,100.0%
量能: 放量 (1.69X),2,2.075,4.654999999999999,50.0%
"形态: 两连阴 (-1.71%, -1.58%)",1,2.06,2.69,100.0%
"量能: 放量 (1.75X) | 形态: 两连阴 (-1.61%, -1.43%)",1,2.02,2.12,100.0%
量能: 放量 (1.63X) | 动量: 突破转强 (阳线上穿5/10),1,2.02,6.05,100.0%
"形态: 两连阴 (-2.95%, -0.43%)",1,1.97,2.18,100.0%
"量能: 放量 (1.52X) | 形态: 两连阴 (-0.30%, -3.82%)",1,1.97,2.88,100.0%
"形态: 两连阴 (-4.01%, -0.67%)",1,1.91,4.59,100.0%
"形态: 两连阴 (-3.37%, -0.67%)",1,1.91,5.18,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.25%, -0.24%)",1,1.91,1.91,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.38%, -3.43%)",1,1.9,1.9,100.0%
"形态: 两连阴 (-0.63%, -0.85%)",1,1.9,1.9,100.0%
"形态: 两连阴 (-4.58%, -1.69%)",1,1.9,1.9,100.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-0.84%, -0.21%)",1,1.89,1.89,100.0%
"形态: 两连阴 (-1.17%, -1.52%) | 趋势: 高于MA20",1,1.86,3.56,100.0%
"形态: 两连阴 (-1.59%, -0.07%)",1,1.85,3.41,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.89%, -9.72%) | 趋势: 高于MA20",1,1.82,5.64,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-5.01%, -1.15%)",1,1.81,1.81,100.0%
"形态: 两连阴 (-9.85%, -1.30%)",1,1.77,1.77,100.0%
"形态: 两连阴 (-1.26%, -0.97%)",1,1.77,3.31,100.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-2.46%, -0.74%)",1,1.76,4.0,100.0%
"形态: 两连阴 (-2.60%, -1.57%)",1,1.75,3.6,100.0%
形态: 10日内有涨停 | 趋势: 高于MA20,6,1.7499999999999998,3.401666666666666,50.0%
"形态: 两连阴 (-3.26%, -2.02%)",1,1.69,2.9,100.0%
"形态: 两连阴 (-0.84%, -1.12%) | 动量: 突破转强 (阳线上穿5/10)",1,1.66,1.66,100.0%
"形态: 两连阴 (-2.65%, -2.45%)",1,1.66,2.07,100.0%
"形态: 两连阴 (-5.19%, -0.08%)",1,1.65,6.28,100.0%
"形态: 两连阴 (-0.70%, -0.24%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,1.63,1.63,100.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,19,1.6178947368421053,2.5742105263157895,42.11%
"形态: 两连阴 (-5.71%, -0.55%)",1,1.57,2.8,100.0%
"形态: 两连阴 (-1.83%, -0.44%)",1,1.56,4.79,100.0%
"形态: 两连阴 (-1.52%, -0.38%)",1,1.55,3.29,100.0%
"形态: 两连阴 (-1.50%, -0.54%)",1,1.51,3.12,100.0%
"形态: 两连阴 (-4.04%, -1.74%)",1,1.51,2.87,100.0%
量能: 放量 (1.52X),1,1.32,1.98,100.0%
"形态: 两连阴 (-2.94%, -1.41%)",1,1.29,1.4,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.36%, -0.39%)",1,1.27,10.05,100.0%
"形态: 两连阴 (-1.51%, -3.68%)",1,1.25,3.43,100.0%
"形态: 两连阴 (-4.28%, -0.08%)",1,1.24,3.87,100.0%
"形态: 两连阴 (-3.80%, -1.16%)",1,1.22,1.34,100.0%
"形态: 两连阴 (-1.09%, -0.46%)",1,1.18,1.54,100.0%
"形态: 两连阴 (-0.26%, -0.44%)",1,1.18,2.73,100.0%
"形态: 两连阴 (-1.03%, -0.70%)",1,1.16,1.27,100.0%
"形态: 两连阴 (-2.41%, -0.16%)",1,1.16,3.32,100.0%
趋势: 多头排列 (5>20>60),17,1.1523529411764706,2.5576470588235294,41.18%
"形态: 两连阴 (-0.43%, -1.02%)",1,1.15,2.45,100.0%
量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.12,1.47,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.87%, -1.05%)",1,1.1,1.1,100.0%
量能: 放量 (1.62X) | 动量: 突破转强 (阳线上穿5/10),1,1.04,2.86,100.0%
量能: 放量 (1.59X),2,1.03,2.56,50.0%
"形态: 两连阴 (-1.27%, -0.77%)",1,1.02,1.92,100.0%
"形态: 两连阴 (-6.30%, -2.79%)",1,1.01,1.96,100.0%
"形态: 两连阴 (-0.79%, -0.91%) | 动量: 突破转强 (阳线上穿5/10)",1,1.01,1.24,100.0%
"形态: 两连阴 (-4.72%, -1.94%)",1,0.97,0.97,100.0%
"形态: 两连阴 (-1.04%, -1.68%)",1,0.96,6.5,100.0%
"形态: 两连阴 (-2.18%, -3.46%)",1,0.95,0.95,100.0%
"形态: 两连阴 (-1.19%, -0.40%)",1,0.94,3.75,100.0%
量能: 放量 (2.19X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,0.94,3.52,100.0%
"形态: 两连阴 (-1.61%, -0.33%)",1,0.91,1.24,100.0%
"量能: 放量 (1.71X) | 形态: 两连阴 (-2.49%, -0.12%)",1,0.9,5.38,100.0%
"形态: 两连阴 (-3.20%, -0.47%)",1,0.87,2.69,100.0%
"形态: 两连阴 (-0.71%, -3.24%) | 趋势: 高于MA20",1,0.87,1.89,100.0%
"形态: 两连阴 (-3.39%, -2.50%)",1,0.87,2.13,100.0%
"形态: 两连阴 (-1.81%, -1.72%)",1,0.87,2.48,100.0%
"形态: 两连阴 (-3.79%, -0.23%)",1,0.85,2.85,100.0%
"形态: 两连阴 (-4.31%, -1.11%)",1,0.84,2.1,100.0%
"形态: 两连阴 (-1.61%, -1.19%)",1,0.81,2.73,100.0%
形态: 10日内有涨停,22,0.793181818181818,2.1386363636363637,40.91%
"形态: 两连阴 (-0.33%, -2.49%)",1,0.78,0.78,100.0%
"形态: 两连阴 (-1.15%, -0.19%) | 动量: 突破转强 (阳线上穿5/10)",1,0.76,1.33,100.0%
动量: 突破转强 (阳线上穿5/10),9,0.7555555555555556,1.901111111111111,33.33%
趋势: 高于MA20,7,0.7542857142857142,1.99,71.43%
"形态: 两连阴 (-1.41%, -1.43%)",1,0.72,2.39,100.0%
"形态: 两连阴 (-5.43%, -2.01%)",1,0.71,1.18,100.0%
"形态: 两连阴 (-2.65%, -0.79%)",1,0.69,3.3,100.0%
"形态: 两连阴 (-1.37%, -1.89%)",1,0.64,0.64,100.0%
"形态: 两连阴 (-3.09%, -0.80%)",1,0.62,2.69,100.0%
"形态: 两连阴 (-1.43%, -1.20%)",1,0.61,3.06,100.0%
"形态: 两连阴 (-1.15%, -0.97%)",1,0.6,2.78,100.0%
"形态: 两连阴 (-2.17%, -0.06%)",1,0.53,3.78,100.0%
"形态: 两连阴 (-0.60%, -0.69%)",1,0.53,2.04,100.0%
"形态: 两连阴 (-1.82%, -0.53%)",1,0.52,2.62,100.0%
"形态: 两连阴 (-2.54%, -0.22%)",1,0.51,3.82,100.0%
"形态: 两连阴 (-2.66%, -0.17%)",1,0.51,3.56,100.0%
"形态: 两连阴 (-4.14%, -1.15%)",1,0.49,1.66,100.0%
"形态: 两连阴 (-2.93%, -0.70%)",1,0.47,2.56,100.0%
"形态: 两连阴 (-1.70%, -1.84%)",1,0.47,2.91,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-5.74%, -7.48%) | 趋势: 高于MA20",1,0.41,4.16,100.0%
"形态: 两连阴 (-2.83%, -1.85%)",1,0.4,2.42,100.0%
"形态: 两连阴 (-2.14%, -0.55%)",1,0.38,4.7,100.0%
"形态: 两连阴 (-4.89%, -0.53%)",1,0.37,1.47,100.0%
"形态: 两连阴 (-2.81%, -2.17%)",1,0.35,0.52,100.0%
"形态: 两连阴 (-2.95%, -0.91%)",1,0.31,1.04,100.0%
"形态: 两连阴 (-1.97%, -0.67%)",1,0.3,3.48,100.0%
"形态: 两连阴 (-3.34%, -0.29%)",1,0.3,2.67,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,0.2999999999999998,1.935,50.0%
"量能: 放量 (2.12X) | 形态: 两连阴 (-1.40%, -0.43%) | 动量: 突破转强 (阳线上穿5/10)",1,0.28,1.79,100.0%
"形态: 两连阴 (-1.94%, -1.23%)",1,0.25,1.75,100.0%
量能: 放量 (1.76X) | 形态: 10日内有涨停,1,0.22,3.98,100.0%
"形态: 两连阴 (-3.41%, -0.15%)",1,0.21,1.09,100.0%
"形态: 两连阴 (-3.26%, -3.83%)",1,0.19,2.63,100.0%
"形态: 两连阴 (-0.77%, -0.97%)",1,0.19,1.93,100.0%
"形态: 两连阴 (-3.00%, -1.12%)",1,0.19,0.58,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.27%, -3.21%) | 趋势: 高于MA20",1,0.18,3.76,100.0%
"形态: 两连阴 (-0.81%, -0.08%)",1,0.16,0.97,100.0%
"形态: 两连阴 (-9.97%, -0.30%)",1,0.16,0.48,100.0%
"形态: 两连阴 (-3.42%, -0.46%)",1,0.16,2.06,100.0%
"形态: 两连阴 (-3.17%, -0.30%)",1,0.16,2.8,100.0%
"形态: 两连阴 (-2.47%, -6.26%)",1,0.14,0.14,100.0%
"形态: 两连阴 (-2.35%, -5.27%)",1,0.14,0.69,100.0%
"形态: 两连阴 (-3.22%, -1.57%)",1,0.09,0.74,100.0%
"形态: 两连阴 (-3.81%, -0.52%)",1,0.08,2.16,100.0%
"形态: 两连阴 (-2.82%, -2.97%)",1,0.07,1.01,100.0%
"形态: 两连阴 (-4.02%, -1.99%)",1,0.0,0.0,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.05%, -2.40%) | 趋势: 高于MA20",1,0.0,3.37,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.26%, -5.54%)",1,0.0,3.0,0.0%
"形态: 两连阴 (-1.70%, -0.53%)",1,0.0,4.01,0.0%
"形态: 两连阴 (-1.81%, -0.74%)",1,0.0,0.37,0.0%
"形态: 两连阴 (-1.32%, -1.07%)",1,-0.09,1.61,0.0%
"形态: 两连阴 (-2.80%, -1.89%)",1,-0.1,0.96,0.0%
"量能: 放量 (1.57X) | 形态: 两连阴 (-0.94%, -1.42%)",1,-0.13,1.35,0.0%
"形态: 两连阴 (-2.04%, -0.60%)",1,-0.14,3.61,0.0%
"形态: 两连阴 (-2.02%, -1.06%)",1,-0.14,3.24,0.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8,-0.1437500000000007,1.61125,62.5%
"形态: 两连阴 (-2.90%, -1.10%)",1,-0.16,0.33,0.0%
"形态: 两连阴 (-1.90%, -0.30%)",1,-0.16,4.19,0.0%
"形态: 两连阴 (-1.62%, -1.28%)",1,-0.19,1.13,0.0%
"形态: 两连阴 (-1.05%, -1.27%)",1,-0.21,4.26,0.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12,-0.21833333333333305,2.7433333333333336,33.33%
"形态: 两连阴 (-0.97%, -1.63%)",1,-0.22,1.65,0.0%
"形态: 两连阴 (-1.82%, -1.23%)",1,-0.26,-0.26,0.0%
"形态: 两连阴 (-2.98%, -0.78%)",1,-0.31,3.53,0.0%
"形态: 两连阴 (-2.82%, -0.15%)",1,-0.31,2.03,0.0%
"形态: 两连阴 (-4.97%, -1.90%)",1,-0.32,0.32,0.0%
"形态: 两连阴 (-3.64%, -0.78%)",1,-0.33,2.61,0.0%
"形态: 两连阴 (-4.78%, -1.17%)",1,-0.33,2.9,0.0%
"形态: 两连阴 (-2.38%, -1.76%)",1,-0.35,1.26,0.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,30,-0.37166666666666687,1.1853333333333333,33.33%
"形态: 两连阴 (-0.98%, -2.35%)",1,-0.38,0.13,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.97%, -0.73%)",1,-0.38,2.6,0.0%
"形态: 两连阴 (-0.81%, -0.95%)",1,-0.41,2.39,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.96%, -2.01%) | 趋势: 高于MA20",1,-0.45,-0.45,0.0%
"形态: 两连阴 (-0.65%, -0.99%)",1,-0.5,2.15,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.95%, -1.37%)",1,-0.51,2.04,0.0%
"形态: 两连阴 (-3.24%, -0.50%)",1,-0.52,0.69,0.0%
"形态: 两连阴 (-0.90%, -1.28%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.54,1.79,0.0%
"形态: 两连阴 (-6.34%, -1.48%)",1,-0.61,0.75,0.0%
"形态: 两连阴 (-0.82%, -0.41%)",1,-0.62,0.41,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.83%, -2.53%)",1,-0.64,-0.64,0.0%
"形态: 两连阴 (-2.60%, -1.62%)",1,-0.69,0.59,0.0%
"量能: 放量 (2.00X) | 形态: 两连阴 (-0.35%, -1.24%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.69,0.34,0.0%
"形态: 两连阴 (-3.94%, -0.78%)",1,-0.7,0.58,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.17%, -2.46%)",1,-0.72,-0.72,0.0%
"形态: 两连阴 (-2.55%, -0.24%)",1,-0.73,1.95,0.0%
"形态: 两连阴 (-1.73%, -2.89%)",1,-0.81,1.01,0.0%
"量能: 放量 (1.78X) | 形态: 两连阴 (-2.60%, -1.50%) | 动量: 突破转强 (阳线上穿5/10)",1,-0.82,0.62,0.0%
"形态: 两连阴 (-3.67%, -0.65%)",1,-0.84,0.76,0.0%
"形态: 两连阴 (-3.16%, -1.14%)",1,-0.86,-0.52,0.0%
"形态: 两连阴 (-2.90%, -2.25%)",1,-0.91,-0.91,0.0%
"形态: 两连阴 (-1.59%, -0.23%)",1,-0.91,2.28,0.0%
"形态: 两连阴 (-2.59%, -0.33%)",1,-0.93,1.53,0.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),2,-0.9450000000000001,6.1850000000000005,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.65%, -5.85%)",1,-0.95,2.1,0.0%
"形态: 两连阴 (-3.19%, -1.10%)",1,-0.95,2.6,0.0%
"形态: 两连阴 (-2.50%, -1.61%)",1,-0.96,1.14,0.0%
量能: 放量 (1.56X) | 动量: 突破转强 (阳线上穿5/10),1,-0.96,0.96,0.0%
"形态: 两连阴 (-1.72%, -2.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-0.96,3.07,0.0%
"形态: 两连阴 (-2.22%, -0.14%)",1,-0.99,2.7,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.59%, -4.01%)",1,-1.01,0.53,0.0%
"形态: 两连阴 (-4.48%, -0.54%)",1,-1.08,-0.18,0.0%
量能: 放量 (1.50X),2,-1.14,-0.11499999999999999,50.0%
"形态: 两连阴 (-1.69%, -4.51%)",1,-1.14,2.33,0.0%
"形态: 两连阴 (-2.29%, -0.39%)",1,-1.16,1.74,0.0%
"形态: 两连阴 (-1.06%, -0.64%) | 动量: 突破转强 (阳线上穿5/10)",1,-1.17,1.39,0.0%
"形态: 两连阴 (-0.53%, -3.80%)",1,-1.17,1.17,0.0%
"形态: 两连阴 (-2.82%, -2.17%)",1,-1.17,0.0,0.0%
"形态: 两连阴 (-3.17%, -0.89%)",1,-1.21,1.36,0.0%
"形态: 两连阴 (-1.91%, -0.24%)",1,-1.22,3.18,0.0%
量能: 放量 (1.72X),1,-1.23,1.4,0.0%
"形态: 两连阴 (-2.02%, -1.63%)",1,-1.23,-0.26,0.0%
"形态: 两连阴 (-1.41%, -1.27%) | 动量: 突破转强 (阳线上穿5/10)",1,-1.26,2.04,0.0%
量能: 放量 (1.96X),1,-1.27,3.45,0.0%
"形态: 两连阴 (-3.20%, -1.02%)",1,-1.28,1.03,0.0%
"量能: 放量 (2.10X) | 形态: 两连阴 (-2.76%, -2.10%) | 动量: 突破转强 (阳线上穿5/10)",1,-1.3,0.3,0.0%
"形态: 两连阴 (-2.10%, -0.95%)",1,-1.37,2.0,0.0%
"形态: 两连阴 (-1.80%, -2.74%)",1,-1.4,-0.13,0.0%
"形态: 两连阴 (-2.20%, -0.82%)",1,-1.43,1.63,0.0%
"形态: 两连阴 (-3.92%, -0.49%)",1,-1.46,1.71,0.0%
"形态: 两连阴 (-2.75%, -1.21%)",1,-1.52,0.59,0.0%
"形态: 两连阴 (-3.67%, -1.09%)",1,-1.63,-0.84,0.0%
趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,6,-1.6450000000000002,-0.031666666666666586,50.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.20%, -0.17%)",1,-1.72,1.9,0.0%
"形态: 两连阴 (-5.24%, -3.08%)",1,-1.74,2.4,0.0%
"形态: 两连阴 (-2.51%, -0.16%)",1,-1.77,2.58,0.0%
量能: 放量 (1.92X) | 动量: 突破转强 (阳线上穿5/10),1,-1.79,0.54,0.0%
"形态: 两连阴 (-1.81%, -1.29%)",1,-1.83,0.37,0.0%
"量能: 放量 (1.65X) | 形态: 两连阴 (-1.68%, -1.55%)",1,-1.86,2.17,0.0%
"形态: 两连阴 (-4.37%, -1.06%)",1,-1.87,-1.49,0.0%
量能: 放量 (1.79X),1,-1.88,1.41,0.0%
"形态: 两连阴 (-2.98%, -1.54%)",1,-1.89,0.34,0.0%
"形态: 两连阴 (-4.17%, -1.74%)",1,-1.97,0.54,0.0%
"形态: 两连阴 (-2.34%, -0.69%)",1,-1.98,1.05,0.0%
量能: 放量 (1.58X),1,-2.0,1.63,0.0%
"形态: 两连阴 (-4.94%, -1.07%)",1,-2.06,1.1,0.0%
"形态: 两连阴 (-4.25%, -0.68%)",1,-2.06,-1.66,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.65%, -3.26%)",1,-2.11,1.11,0.0%
"形态: 两连阴 (-2.31%, -0.87%)",1,-2.12,-0.75,0.0%
"形态: 两连阴 (-1.68%, -0.43%)",1,-2.15,1.51,0.0%
"形态: 两连阴 (-2.00%, -0.87%)",1,-2.16,2.65,0.0%
"形态: 两连阴 (-2.19%, -3.39%)",1,-2.16,-0.66,0.0%
"形态: 两连阴 (-3.75%, -2.30%)",1,-2.19,-1.25,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.13%, -0.45%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.22,-1.69,0.0%
"形态: 两连阴 (-2.36%, -2.19%)",1,-2.24,0.24,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.00%, -1.65%)",1,-2.26,-0.73,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.51%, -0.27%)",1,-2.28,1.08,0.0%
"形态: 两连阴 (-1.52%, -0.12%)",1,-2.29,-0.24,0.0%
"形态: 两连阴 (-5.62%, -1.23%)",1,-2.33,-2.08,0.0%
"形态: 两连阴 (-2.94%, -0.26%)",1,-2.36,0.79,0.0%
"形态: 两连阴 (-1.32%, -1.78%)",1,-2.38,0.22,0.0%
"形态: 两连阴 (-3.71%, -1.75%)",1,-2.4,1.08,0.0%
量能: 放量 (1.86X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.41,0.0,0.0%
"形态: 两连阴 (-1.71%, -0.58%)",1,-2.46,1.64,0.0%
"形态: 两连阴 (-5.70%, -2.20%)",1,-2.49,2.05,0.0%
"形态: 两连阴 (-3.02%, -1.04%)",1,-2.52,0.72,0.0%
"形态: 两连阴 (-1.68%, -0.51%)",1,-2.55,0.85,0.0%
"形态: 两连阴 (-3.46%, -1.04%)",1,-2.56,1.49,0.0%
"形态: 两连阴 (-1.40%, -1.42%) | 趋势: 高于MA20",1,-2.6,-2.6,0.0%
"形态: 两连阴 (-0.17%, -3.96%)",1,-2.67,-1.03,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.27%, -0.69%)",1,-2.7,-0.18,0.0%
