触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 两连阴 (-3.07%, -2.78%)",1,7.72,13.92,100.0%
"形态: 两连阴 (-0.67%, -1.51%)",1,7.7,7.7,100.0%
"形态: 两连阴 (-0.71%, -5.44%)",1,7.52,14.54,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.69%, -1.18%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,7.46,10.83,100.0%
"形态: 两连阴 (-3.24%, -0.15%)",1,7.44,14.73,100.0%
"形态: 两连阴 (-1.26%, -0.29%)",1,7.4,7.51,100.0%
"形态: 两连阴 (-4.97%, -0.98%)",1,7.23,7.23,100.0%
量能: 放量 (1.65X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,7.16,25.25,50.0%
"形态: 两连阴 (-0.72%, -2.03%) | 趋势: 高于MA20",1,6.94,7.32,100.0%
"形态: 两连阴 (-2.03%, -1.85%) | 趋势: 高于MA20",1,6.86,7.24,100.0%
"形态: 两连阴 (-5.15%, -4.22%)",1,6.84,10.0,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.65%, -1.30%)",1,6.8,6.8,100.0%
"形态: 两连阴 (-3.79%, -4.95%)",1,6.78,6.95,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.33%, -2.39%)",1,6.74,12.63,100.0%
量能: 放量 (1.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,6.56,6.56,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.74%, -0.59%)",1,6.45,18.15,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.80%, -2.50%) | 趋势: 高于MA20",1,6.44,6.44,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.33%, -4.09%)",1,6.39,6.39,100.0%
"形态: 两连阴 (-2.04%, -2.00%)",1,6.25,6.25,100.0%
"形态: 两连阴 (-2.39%, -2.56%)",1,6.23,12.1,100.0%
"形态: 两连阴 (-1.23%, -1.19%)",1,6.19,6.76,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.72%, -1.90%)",1,6.15,10.31,100.0%
"形态: 两连阴 (-0.93%, -2.70%)",1,6.14,6.14,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.50X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,6.13,17.97,100.0%
量能: 放量 (1.61X),2,6.055,6.665,50.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.54X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,5.955,11.865,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.66%, -0.83%)",1,5.91,5.91,100.0%
"形态: 两连阴 (-9.98%, -1.20%)",1,5.9,13.08,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.52%, -4.13%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.78,6.73,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.50%, -7.32%)",1,5.76,13.54,100.0%
量能: 放量 (1.86X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.67,9.24,100.0%
"形态: 两连阴 (-5.06%, -4.51%)",1,5.59,5.59,100.0%
"形态: 两连阴 (-2.85%, -4.92%)",1,5.56,5.56,100.0%
"形态: 两连阴 (-2.44%, -1.29%) | 趋势: 高于MA20",1,5.48,16.04,100.0%
量能: 放量 (2.21X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.41,5.41,100.0%
"形态: 两连阴 (-0.85%, -1.37%) | 趋势: 高于MA20",1,5.37,5.37,100.0%
"形态: 两连阴 (-0.98%, -0.99%)",1,5.37,5.37,100.0%
"形态: 两连阴 (-3.70%, -0.19%)",1,5.33,5.33,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.21%, -1.69%) | 趋势: 高于MA20",1,5.28,5.28,100.0%
"形态: 两连阴 (-0.30%, -6.00%)",1,5.27,7.48,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-7.70%, -2.90%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.27,5.27,100.0%
"形态: 两连阴 (-2.21%, -0.81%)",1,5.25,5.25,100.0%
"形态: 两连阴 (-8.50%, -5.96%)",1,5.24,5.24,100.0%
量能: 放量 (1.93X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.22,6.39,100.0%
"形态: 两连阴 (-0.61%, -0.15%)",1,5.21,5.21,100.0%
"形态: 两连阴 (-3.00%, -1.90%)",1,5.13,5.13,100.0%
"形态: 两连阴 (-2.56%, -2.13%)",1,5.04,5.04,100.0%
"形态: 两连阴 (-5.44%, -0.13%)",1,5.02,11.87,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.51%, -1.77%) | 趋势: 高于MA20",1,5.0,9.92,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.97,6.44,100.0%
"形态: 两连阴 (-2.18%, -7.71%)",1,4.93,4.93,100.0%
"形态: 两连阴 (-0.07%, -0.15%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.83,8.42,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.57%, -3.27%) | 趋势: 高于MA20",1,4.74,4.74,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.49%, -0.66%) | 趋势: 高于MA20",1,4.67,4.67,100.0%
"形态: 两连阴 (-1.22%, -0.88%)",1,4.64,6.57,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.11X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.64,4.64,100.0%
"形态: 两连阴 (-0.43%, -0.93%)",1,4.64,4.64,100.0%
"形态: 两连阴 (-0.48%, -1.70%)",1,4.63,4.63,100.0%
"形态: 两连阴 (-1.94%, -1.46%) | 趋势: 高于MA20",1,4.61,5.27,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.52%, -2.45%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.58,4.58,100.0%
"形态: 两连阴 (-2.19%, -5.86%)",1,4.56,4.56,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.68%, -1.01%)",1,4.55,4.55,100.0%
量能: 放量 (2.26X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.52,4.52,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.48%, -2.48%) | 趋势: 高于MA20",1,4.5,6.99,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.13%, -3.59%)",1,4.5,4.5,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.54%, -1.37%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.48,4.48,100.0%
"形态: 两连阴 (-0.84%, -1.69%)",2,4.475,7.880000000000001,50.0%
"形态: 两连阴 (-1.24%, -0.59%) | 趋势: 高于MA20",1,4.39,7.6,100.0%
量能: 放量 (1.99X),2,4.325,8.605,100.0%
"形态: 两连阴 (-0.81%, -2.25%)",1,4.32,4.32,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,4.295,6.975,100.0%
量能: 放量 (1.83X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.28,4.28,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.99%, -1.41%)",1,4.11,10.06,100.0%
量能: 放量 (2.26X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.1,10.16,100.0%
"形态: 两连阴 (-3.19%, -1.22%)",1,4.06,4.06,100.0%
"形态: 两连阴 (-2.76%, -5.92%)",1,3.99,3.99,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.72X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3,3.9466666666666668,9.803333333333333,66.67%
"形态: 两连阴 (-0.69%, -0.28%)",1,3.91,7.26,100.0%
"形态: 两连阴 (-2.06%, -2.10%)",1,3.91,3.91,100.0%
量能: 放量 (2.32X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.87,7.18,100.0%
量能: 放量 (2.35X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,3.8649999999999998,6.82,50.0%
"形态: 两连阴 (-3.75%, -1.36%)",1,3.85,8.14,100.0%
"形态: 两连阴 (-0.77%, -5.71%)",1,3.81,10.07,100.0%
"形态: 两连阴 (-1.22%, -1.10%)",1,3.77,7.11,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.18%, -3.89%)",1,3.76,3.99,100.0%
"形态: 两连阴 (-10.01%, -3.74%)",1,3.75,3.75,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.61%, -2.57%) | 趋势: 高于MA20",1,3.71,3.71,100.0%
量能: 放量 (1.78X) | 动量: 突破转强 (阳线上穿5/10),1,3.65,3.65,100.0%
"形态: 两连阴 (-3.73%, -5.01%)",1,3.53,4.28,100.0%
"形态: 两连阴 (-1.64%, -1.11%)",1,3.5,3.5,100.0%
"形态: 两连阴 (-0.55%, -0.69%)",1,3.48,6.82,100.0%
量能: 放量 (1.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4,3.3950000000000005,7.3425,75.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.77X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,3.38,12.6,100.0%
"形态: 两连阴 (-2.73%, -1.49%)",1,3.27,3.27,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.98%, -3.38%) | 趋势: 高于MA20",1,3.13,5.91,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.50X) | 趋势: 高于MA20,1,3.11,5.09,100.0%
"形态: 两连阴 (-2.99%, -3.60%)",1,3.04,3.04,100.0%
"形态: 两连阴 (-2.79%, -2.87%) | 趋势: 高于MA20",1,3.04,6.9,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.80%, -16.72%)",1,2.97,4.28,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.69%, -2.15%) | 趋势: 高于MA20",1,2.96,2.96,100.0%
"形态: 两连阴 (-1.97%, -2.11%)",1,2.94,3.78,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.65%, -2.88%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.94,25.74,100.0%
"形态: 两连阴 (-1.77%, -3.33%)",1,2.92,3.51,100.0%
"形态: 两连阴 (-0.28%, -1.39%)",1,2.91,8.31,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.59X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.87,7.19,50.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.26%, -9.99%)",1,2.84,2.84,100.0%
"形态: 两连阴 (-4.95%, -2.93%)",1,2.82,2.98,100.0%
"形态: 两连阴 (-6.40%, -3.55%)",1,2.79,2.79,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (2.05X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.78,2.78,100.0%
量能: 放量 (1.59X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,2.78,8.035,50.0%
"形态: 两连阴 (-1.11%, -1.60%)",1,2.75,2.75,100.0%
"形态: 两连阴 (-0.53%, -2.29%)",1,2.74,2.74,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.39%, -1.92%) | 趋势: 高于MA20",1,2.73,10.01,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.13%, -0.13%)",1,2.69,2.69,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.09%, -0.72%) | 趋势: 高于MA20",1,2.68,6.7,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.60%, -3.14%) | 趋势: 高于MA20",1,2.61,10.66,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.89%, -2.49%)",1,2.61,2.84,100.0%
"形态: 两连阴 (-1.75%, -1.97%)",1,2.61,2.61,100.0%
"形态: 两连阴 (-0.26%, -5.07%)",1,2.52,2.52,100.0%
"形态: 两连阴 (-2.87%, -0.59%) | 趋势: 高于MA20",1,2.51,6.35,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.03%, -0.31%) | 趋势: 高于MA20",1,2.51,3.14,100.0%
"形态: 两连阴 (-1.34%, -1.67%)",1,2.5,3.83,100.0%
"形态: 两连阴 (-1.00%, -0.81%)",1,2.47,4.73,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.47,4.68,100.0%
"形态: 两连阴 (-1.83%, -2.55%)",1,2.46,2.46,100.0%
"形态: 两连阴 (-4.20%, -4.08%)",1,2.45,2.45,100.0%
"形态: 两连阴 (-1.92%, -0.49%)",1,2.44,2.44,100.0%
"形态: 两连阴 (-0.91%, -0.77%)",1,2.42,2.42,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.74X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.39,3.2,100.0%
"形态: 两连阴 (-2.29%, -1.08%)",1,2.36,2.36,100.0%
"形态: 两连阴 (-5.64%, -4.25%)",1,2.34,2.34,100.0%
量能: 放量 (1.92X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.32,10.27,100.0%
量能: 放量 (2.15X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.32,3.48,100.0%
"形态: 两连阴 (-0.17%, -2.99%)",1,2.31,2.31,100.0%
"形态: 两连阴 (-3.93%, -3.88%)",1,2.3,4.04,100.0%
趋势: 多头排列 (5>20>60) | 量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,2.29,2.29,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.58%, -3.58%)",1,2.26,2.26,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.08%, -1.71%) | 趋势: 高于MA20",1,2.26,7.04,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.83%, -5.28%)",1,2.24,2.24,100.0%
"形态: 两连阴 (-3.44%, -0.18%)",1,2.21,2.21,100.0%
"形态: 两连阴 (-0.86%, -4.16%)",1,2.17,7.35,100.0%
"形态: 两连阴 (-0.70%, -1.41%) | 趋势: 高于MA20",1,2.15,2.15,100.0%
"形态: 两连阴 (-5.52%, -5.98%)",1,2.13,3.08,100.0%
"趋势: 多头排列 (5>20>60) | 量能: 放量 (2.39X) | 形态: 两连阴 (-1.18%, -3.05%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,2.1,4.06,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.03%, -0.90%)",1,2.09,7.7,100.0%
"形态: 两连阴 (-1.45%, -2.89%) | 趋势: 高于MA20",1,2.09,2.09,100.0%
"形态: 两连阴 (-3.64%, -0.33%) | 趋势: 高于MA20",1,2.05,8.6,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.88%, -1.32%)",1,2.04,2.04,100.0%
"形态: 两连阴 (-0.88%, -1.18%)",1,2.04,3.88,100.0%
"形态: 两连阴 (-0.49%, -2.51%)",1,2.04,2.04,100.0%
"形态: 两连阴 (-0.91%, -0.26%)",1,2.03,2.03,100.0%
"形态: 两连阴 (-1.70%, -1.90%)",1,1.97,1.97,100.0%
"形态: 两连阴 (-5.91%, -4.13%)",1,1.96,2.78,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-8.53%, -8.36%) | 趋势: 高于MA20",1,1.94,1.94,100.0%
"形态: 两连阴 (-1.27%, -0.34%)",1,1.93,1.93,100.0%
量能: 放量 (1.63X),1,1.93,3.16,100.0%
量能: 放量 (1.62X),2,1.9,8.805,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.42%, -2.96%) | 趋势: 高于MA20",1,1.87,2.31,100.0%
"形态: 两连阴 (-0.86%, -2.16%)",1,1.81,5.88,100.0%
量能: 放量 (1.97X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,1.8,7.48,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.48%, -1.64%) | 趋势: 高于MA20",1,1.78,4.22,100.0%
