代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
605228,2026-07-01,13.61,14.46,6.25,6.25,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601636,2026-07-01,9.77,8.42,-13.82,-6.86,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002629,2026-07-01,4.58,4.67,1.97,1.97,1,2,动量: 突破转强 (阳线上穿5/10)
001313,2026-07-01,7.8,7.77,-0.38,10.0,0,2,量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002811,2026-07-01,11.5,11.86,3.13,3.13,1,2,"形态: 两连阴 (-0.09%, -0.18%)"
000712,2026-07-01,9.21,9.05,-1.74,-1.74,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600722,2026-07-01,8.36,8.31,-0.6,0.96,0,2,"形态: 两连阴 (-0.73%, -0.25%)"
002600,2026-07-01,17.8,18.02,1.24,1.24,1,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000060,2026-07-01,7.65,7.23,-5.49,-3.14,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停
600192,2026-07-01,6.65,6.61,-0.6,-0.6,0,2,形态: 10日内有涨停
002038,2026-07-01,6.28,6.39,1.75,6.69,1,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000830,2026-07-01,12.48,12.79,2.48,3.45,1,2,"形态: 两连阴 (-0.88%, -3.61%)"
002972,2026-07-01,19.0,18.81,-1.0,0.37,0,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
002043,2026-07-01,11.22,11.55,2.94,2.94,1,2,"形态: 两连阴 (-1.33%, -0.27%)"
000739,2026-07-01,17.19,18.24,6.11,6.11,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601798,2026-07-01,7.24,7.4,2.21,2.21,1,2,"形态: 10日内有涨停 | 形态: 两连阴 (-3.02%, -1.90%)"
603903,2026-07-01,13.53,14.15,4.58,4.58,1,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002301,2026-07-01,7.73,8.09,4.66,4.66,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002863,2026-07-01,4.35,4.51,3.68,3.68,1,2,"形态: 两连阴 (-0.93%, -0.70%)"
605377,2026-07-01,9.27,8.82,-4.85,-2.37,0,2,形态: 10日内有涨停 | 趋势: 高于MA20
603766,2026-07-01,12.8,12.86,0.47,0.47,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000819,2026-07-01,11.71,11.92,1.79,1.79,1,2,"形态: 两连阴 (-3.39%, -0.61%)"
002774,2026-07-01,14.51,14.39,-0.83,-0.83,0,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605018,2026-07-01,14.35,14.92,3.97,3.97,1,2,形态: 10日内有涨停
003018,2026-07-01,71.28,66.28,-7.01,-6.76,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
002333,2026-07-01,4.76,4.95,3.99,3.99,1,2,动量: 突破转强 (阳线上穿5/10)
603162,2026-07-01,9.24,9.63,4.22,4.22,1,2,"形态: 两连阴 (-1.09%, -0.88%)"
000735,2026-07-01,4.98,5.04,1.2,2.01,1,2,量能: 放量 (1.58X) | 动量: 突破转强 (阳线上穿5/10)
000506,2026-07-01,11.46,13.87,21.03,21.03,1,2,"形态: 两连阴 (-2.14%, -1.60%)"
002871,2026-07-01,23.23,20.84,-10.29,-7.1,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600399,2026-07-01,4.22,4.24,0.47,0.47,1,2,形态: 10日内有涨停
600530,2026-07-01,5.06,5.7,12.65,12.65,1,2,"形态: 两连阴 (-6.16%, -1.99%)"
600475,2026-07-01,15.38,14.55,-5.4,-3.77,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600367,2026-07-01,63.8,52.98,-16.96,-8.65,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603885,2026-07-01,10.75,10.42,-3.07,-1.95,0,2,"形态: 两连阴 (-1.03%, -2.65%) | 动量: 突破转强 (阳线上穿5/10)"
605151,2026-07-01,18.03,19.27,6.88,6.88,1,2,"形态: 10日内有涨停 | 形态: 两连阴 (-2.70%, -2.11%)"
600596,2026-07-01,15.23,13.3,-12.67,-6.11,0,2,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -0.37%)"
002095,2026-07-01,13.22,13.11,-0.83,-0.83,0,2,趋势: 高于MA20
600199,2026-07-01,6.72,6.6,-1.79,-1.79,0,2,量能: 放量 (1.63X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10)
600158,2026-07-01,6.85,6.8,-0.73,-0.58,0,2,"形态: 两连阴 (-0.59%, -0.44%)"
600888,2026-07-01,16.04,14.2,-11.47,-6.61,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603886,2026-07-01,12.69,13.11,3.31,3.31,1,2,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
605300,2026-07-01,9.38,9.03,-3.73,-1.39,0,2,形态: 10日内有涨停 | 趋势: 高于MA20
002795,2026-07-01,7.24,6.86,-5.25,-0.14,0,2,"量能: 放量 (1.66X) | 形态: 两连阴 (-0.44%, -2.05%) | 动量: 突破转强 (阳线上穿5/10)"
600007,2026-07-01,19.26,19.05,-1.09,-0.78,0,2,动量: 突破转强 (阳线上穿5/10)
601872,2026-07-01,16.87,17.0,0.77,0.77,1,2,"形态: 10日内有涨停 | 形态: 两连阴 (-6.65%, -3.78%) | 趋势: 高于MA20"
605069,2026-07-01,15.83,15.07,-4.8,0.38,0,2,形态: 10日内有涨停 | 趋势: 高于MA20
600497,2026-07-01,12.22,10.95,-10.39,-4.83,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600379,2026-07-01,15.38,15.63,1.63,1.63,1,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002254,2026-07-01,17.29,16.68,-3.53,-2.31,0,2,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600855,2026-07-01,14.31,14.56,1.75,1.75,1,2,动量: 突破转强 (阳线上穿5/10)
000967,2026-07-01,10.26,10.48,2.14,2.14,1,2,形态: 10日内有涨停
002082,2026-07-01,11.0,11.59,5.36,5.36,1,2,"形态: 两连阴 (-3.41%, -2.14%)"
000859,2026-07-01,10.44,9.51,-8.91,-4.89,0,2,形态: 10日内有涨停
002810,2026-07-01,25.66,25.52,-0.55,-0.55,0,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600635,2026-07-01,4.42,4.54,2.71,2.71,1,2,量能: 放量 (1.52X)
600470,2026-07-01,6.38,6.08,-4.7,0.31,0,2,"形态: 10日内有涨停 | 形态: 两连阴 (-2.14%, -2.36%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002491,2026-07-01,29.59,25.47,-13.92,-10.0,0,2,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-8.16%, -2.41%) | 趋势: 高于MA20"
603089,2026-07-01,8.59,8.93,3.96,3.96,1,2,"形态: 两连阴 (-0.24%, -0.36%)"
603637,2026-07-01,14.32,14.56,1.68,2.3,1,2,"形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -8.29%)"
