触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 两连阴 (-2.04%, -0.58%) | 动量: 突破转强 (阳线上穿5/10)",1,6.31,8.67,100.0%
"形态: 两连阴 (-1.92%, -0.18%)",1,6.29,6.29,100.0%
"形态: 两连阴 (-0.32%, -1.12%)",1,6.19,6.19,100.0%
"形态: 两连阴 (-0.84%, -0.56%)",1,6.18,6.18,100.0%
"量能: 放量 (1.56X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.18%, -2.68%)",1,6.17,10.03,100.0%
"形态: 两连阴 (-0.79%, -0.26%)",1,6.16,7.25,100.0%
"形态: 两连阴 (-2.50%, -2.56%)",1,6.14,7.15,100.0%
"形态: 两连阴 (-1.51%, -0.68%)",1,6.14,6.14,100.0%
"形态: 两连阴 (-2.65%, -2.09%)",1,6.13,6.13,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-4.69%, -0.91%)",1,6.12,6.12,100.0%
"形态: 两连阴 (-2.09%, -1.97%)",1,6.11,6.77,100.0%
"形态: 两连阴 (-2.29%, -0.91%)",1,6.09,6.09,100.0%
"形态: 两连阴 (-3.32%, -0.95%)",1,6.05,6.05,100.0%
"形态: 两连阴 (-2.56%, -2.05%) | 动量: 突破转强 (阳线上穿5/10)",1,6.02,6.02,100.0%
"形态: 两连阴 (-0.99%, -0.11%) | 动量: 突破转强 (阳线上穿5/10)",1,5.97,5.97,100.0%
"形态: 两连阴 (-2.77%, -0.11%)",1,5.96,5.96,100.0%
"形态: 两连阴 (-2.66%, -3.30%)",1,5.95,5.95,100.0%
"形态: 两连阴 (-1.95%, -1.00%)",1,5.93,5.93,100.0%
"形态: 两连阴 (-0.38%, -1.52%)",1,5.93,5.93,100.0%
"量能: 放量 (1.88X) | 形态: 两连阴 (-4.16%, -0.98%)",1,5.91,5.91,100.0%
"形态: 两连阴 (-1.18%, -0.32%)",1,5.91,6.77,100.0%
量能: 放量 (2.24X) | 动量: 突破转强 (阳线上穿5/10),1,5.9,10.07,100.0%
"形态: 两连阴 (-2.63%, -0.96%)",1,5.88,5.88,100.0%
"形态: 两连阴 (-1.13%, -0.76%)",1,5.85,5.85,100.0%
"形态: 两连阴 (-0.19%, -1.73%)",1,5.85,5.85,100.0%
"形态: 两连阴 (-0.51%, -2.70%)",1,5.84,5.84,100.0%
"形态: 两连阴 (-2.54%, -1.25%)",1,5.83,5.83,100.0%
"形态: 两连阴 (-0.19%, -3.45%)",1,5.83,7.96,100.0%
"形态: 两连阴 (-2.13%, -0.78%)",1,5.77,5.77,100.0%
量能: 放量 (1.64X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,5.725,6.1,50.0%
"形态: 两连阴 (-0.82%, -0.83%)",1,5.71,5.71,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.84%, -2.55%)",1,5.68,5.68,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-9.58%, -2.39%)",1,5.68,5.68,100.0%
"形态: 两连阴 (-5.17%, -1.67%)",1,5.58,5.58,100.0%
"形态: 两连阴 (-0.45%, -0.68%)",1,5.57,5.8,100.0%
"形态: 两连阴 (-1.75%, -0.09%)",1,5.56,5.56,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.37%, -0.28%)",1,5.56,5.56,100.0%
"形态: 两连阴 (-2.65%, -0.78%)",1,5.55,5.55,100.0%
量能: 放量 (1.97X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,5.5,5.5,100.0%
"形态: 两连阴 (-1.79%, -0.91%)",1,5.49,5.49,100.0%
"形态: 两连阴 (-0.26%, -1.72%)",1,5.47,6.38,100.0%
"形态: 两连阴 (-2.70%, -0.95%)",1,5.46,5.9,100.0%
"形态: 两连阴 (-2.99%, -0.14%)",1,5.45,5.45,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.26%, -4.71%)",1,5.41,5.41,100.0%
"形态: 两连阴 (-2.31%, -1.18%)",1,5.41,5.41,100.0%
"形态: 两连阴 (-4.35%, -4.41%)",1,5.39,5.39,100.0%
"形态: 两连阴 (-1.23%, -0.50%) | 动量: 突破转强 (阳线上穿5/10)",1,5.38,5.38,100.0%
"形态: 两连阴 (-2.90%, -0.17%)",1,5.38,5.38,100.0%
"形态: 两连阴 (-2.93%, -2.35%)",1,5.33,5.33,100.0%
"形态: 两连阴 (-1.98%, -1.07%)",1,5.32,5.32,100.0%
"形态: 两连阴 (-0.17%, -3.61%)",1,5.3,7.13,100.0%
"形态: 两连阴 (-0.19%, -1.06%)",1,5.28,5.28,100.0%
"形态: 两连阴 (-1.72%, -1.75%)",1,5.23,5.23,100.0%
"形态: 两连阴 (-4.19%, -0.19%)",1,5.22,5.22,100.0%
"量能: 放量 (1.83X) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.64%, -1.44%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.22,5.22,100.0%
"形态: 两连阴 (-0.68%, -2.06%)",1,5.22,5.22,100.0%
"形态: 两连阴 (-2.87%, -2.87%)",1,5.21,15.64,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.19%, -3.00%)",1,5.19,5.19,100.0%
"形态: 两连阴 (-1.18%, -0.27%) | 动量: 突破转强 (阳线上穿5/10)",1,5.19,5.19,100.0%
"形态: 两连阴 (-1.25%, -2.22%)",1,5.15,5.15,100.0%
"形态: 两连阴 (-0.11%, -0.11%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,5.15,5.15,100.0%
"形态: 两连阴 (-2.59%, -0.53%)",1,5.14,5.14,100.0%
"形态: 两连阴 (-6.16%, -1.99%)",1,5.14,14.43,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.48%, -2.68%)",1,5.14,5.14,100.0%
"形态: 两连阴 (-3.92%, -0.72%)",1,5.13,5.13,100.0%
"形态: 两连阴 (-3.74%, -1.12%)",1,5.11,5.11,100.0%
"形态: 两连阴 (-2.12%, -0.22%)",1,5.09,5.09,100.0%
"形态: 两连阴 (-1.98%, -1.01%)",1,5.06,5.06,100.0%
"形态: 两连阴 (-3.80%, -2.12%)",1,5.06,5.06,100.0%
量能: 放量 (1.50X),1,5.04,5.33,100.0%
"形态: 两连阴 (-5.80%, -1.03%)",1,5.04,5.04,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.67%, -2.16%) | 趋势: 高于MA20",1,5.04,5.04,100.0%
"形态: 两连阴 (-2.13%, -1.95%)",1,5.03,5.03,100.0%
"形态: 两连阴 (-0.11%, -0.68%)",1,5.0,5.0,100.0%
"形态: 两连阴 (-4.80%, -3.66%)",1,4.96,4.96,100.0%
"形态: 两连阴 (-2.79%, -3.42%)",1,4.96,4.96,100.0%
"形态: 两连阴 (-1.09%, -0.60%)",1,4.95,4.95,100.0%
"形态: 两连阴 (-3.68%, -2.59%)",1,4.94,4.94,100.0%
"形态: 两连阴 (-1.72%, -1.41%) | 趋势: 高于MA20",1,4.92,4.92,100.0%
"形态: 两连阴 (-0.59%, -2.26%)",1,4.91,9.23,100.0%
"形态: 两连阴 (-3.45%, -6.42%)",1,4.89,4.89,100.0%
"形态: 两连阴 (-2.51%, -1.20%)",1,4.88,4.88,100.0%
量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,4.84,4.84,100.0%
"形态: 两连阴 (-2.23%, -0.73%)",1,4.82,5.58,100.0%
"形态: 两连阴 (-3.48%, -2.34%)",1,4.82,4.82,100.0%
"形态: 两连阴 (-1.98%, -1.51%)",1,4.82,16.58,100.0%
"形态: 两连阴 (-2.58%, -1.19%)",1,4.81,4.81,100.0%
"形态: 两连阴 (-1.61%, -0.23%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.78,4.78,100.0%
"形态: 两连阴 (-2.07%, -0.76%)",1,4.77,4.77,100.0%
"形态: 两连阴 (-0.78%, -2.19%)",1,4.76,4.76,100.0%
"形态: 两连阴 (-3.07%, -1.50%)",1,4.75,4.75,100.0%
"形态: 两连阴 (-3.22%, -0.33%)",1,4.71,4.71,100.0%
"形态: 两连阴 (-1.00%, -1.01%)",1,4.69,4.69,100.0%
"形态: 两连阴 (-5.30%, -0.57%) | 趋势: 高于MA20",1,4.67,5.34,100.0%
"形态: 两连阴 (-2.40%, -1.85%)",1,4.61,4.61,100.0%
"形态: 两连阴 (-2.62%, -1.64%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,4.59,4.59,100.0%
"形态: 两连阴 (-4.12%, -0.67%)",1,4.59,4.59,100.0%
"形态: 两连阴 (-3.59%, -0.57%)",1,4.58,4.58,100.0%
"形态: 两连阴 (-2.54%, -1.13%)",1,4.58,4.58,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.47%, -2.55%)",1,4.58,4.58,100.0%
"形态: 两连阴 (-3.02%, -0.72%)",1,4.56,4.56,100.0%
量能: 放量 (1.59X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.54,4.54,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.16%, -0.54%) | 趋势: 高于MA20",1,4.54,4.54,100.0%
"形态: 两连阴 (-1.66%, -5.77%)",1,4.51,5.44,100.0%
"形态: 两连阴 (-0.28%, -0.97%) | 动量: 突破转强 (阳线上穿5/10)",1,4.5,4.5,100.0%
"形态: 两连阴 (-3.22%, -1.28%)",1,4.45,4.45,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.31%, -1.96%) | 趋势: 高于MA20",1,4.45,7.42,100.0%
"形态: 两连阴 (-0.13%, -0.13%) | 动量: 突破转强 (阳线上穿5/10)",1,4.44,4.44,100.0%
"形态: 两连阴 (-5.23%, -1.15%)",1,4.43,4.43,100.0%
"形态: 两连阴 (-1.02%, -3.36%)",1,4.39,4.39,100.0%
"形态: 两连阴 (-1.71%, -0.77%)",1,4.34,4.34,100.0%
"形态: 两连阴 (-1.55%, -2.37%)",1,4.34,4.34,100.0%
"形态: 两连阴 (-1.74%, -0.82%)",1,4.31,4.31,100.0%
"形态: 两连阴 (-0.40%, -1.06%)",1,4.3,4.3,100.0%
"形态: 两连阴 (-4.30%, -1.59%)",1,4.28,4.28,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.39%, -0.46%)",1,4.24,4.24,100.0%
"形态: 两连阴 (-1.82%, -4.28%)",1,4.23,4.23,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.98%, -1.53%)",1,4.22,4.22,100.0%
"形态: 两连阴 (-3.11%, -0.64%)",1,4.22,4.22,100.0%
量能: 放量 (2.15X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,4.2,4.49,100.0%
"形态: 两连阴 (-3.42%, -1.80%)",1,4.2,4.2,100.0%
"形态: 两连阴 (-4.00%, -0.83%)",1,4.19,4.19,100.0%
"形态: 两连阴 (-0.51%, -1.34%)",1,4.19,4.19,100.0%
"形态: 两连阴 (-1.16%, -0.94%)",1,4.17,4.17,100.0%
"形态: 两连阴 (-3.49%, -0.55%)",1,4.16,4.16,100.0%
"形态: 两连阴 (-3.82%, -0.23%)",1,4.16,4.16,100.0%
"形态: 两连阴 (-1.39%, -1.09%)",1,4.15,4.15,100.0%
"形态: 两连阴 (-3.31%, -1.07%)",1,4.13,4.13,100.0%
"形态: 两连阴 (-2.57%, -3.46%)",1,4.1,5.69,100.0%
"形态: 两连阴 (-2.75%, -1.01%)",1,4.1,4.1,100.0%
"形态: 两连阴 (-0.20%, -0.20%)",1,4.07,4.07,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -9.21%) | 趋势: 高于MA20",1,4.04,4.04,100.0%
"形态: 两连阴 (-2.85%, -1.65%)",1,4.01,4.01,100.0%
"形态: 两连阴 (-1.81%, -0.26%)",1,4.01,4.01,100.0%
"形态: 两连阴 (-0.58%, -1.45%) | 动量: 突破转强 (阳线上穿5/10)",1,4.0,4.0,100.0%
"形态: 两连阴 (-2.40%, -1.38%)",1,3.99,3.99,100.0%
"形态: 两连阴 (-2.89%, -1.94%)",1,3.99,3.99,100.0%
量能: 放量 (1.57X),2,3.985,3.985,100.0%
"形态: 两连阴 (-0.48%, -1.51%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.98,3.98,100.0%
"形态: 两连阴 (-1.83%, -2.21%)",1,3.98,3.98,100.0%
"形态: 两连阴 (-2.60%, -0.70%) | 趋势: 高于MA20",1,3.93,3.93,100.0%
"形态: 两连阴 (-0.38%, -0.51%)",1,3.86,3.86,100.0%
"形态: 两连阴 (-3.36%, -2.45%)",1,3.81,3.81,100.0%
"形态: 两连阴 (-3.37%, -1.49%)",1,3.81,3.81,100.0%
"形态: 两连阴 (-3.11%, -0.08%) | 趋势: 高于MA20",1,3.8,3.8,100.0%
"形态: 两连阴 (-3.55%, -1.38%)",1,3.79,3.79,100.0%
"形态: 两连阴 (-0.78%, -1.17%)",1,3.77,3.77,100.0%
"形态: 两连阴 (-0.69%, -0.70%)",1,3.77,3.77,100.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.68%, -6.70%)",1,3.75,3.75,100.0%
"形态: 两连阴 (-2.29%, -2.63%)",1,3.73,8.86,100.0%
"量能: 放量 (1.54X) | 形态: 两连阴 (-4.88%, -1.79%)",1,3.72,3.85,100.0%
"形态: 两连阴 (-3.73%, -1.01%)",1,3.71,11.24,100.0%
"形态: 两连阴 (-0.17%, -1.37%) | 动量: 突破转强 (阳线上穿5/10)",1,3.71,3.71,100.0%
"形态: 两连阴 (-3.73%, -0.75%)",1,3.7,3.7,100.0%
"形态: 两连阴 (-3.87%, -0.80%)",1,3.7,3.7,100.0%
"形态: 两连阴 (-0.18%, -1.07%) | 动量: 突破转强 (阳线上穿5/10)",1,3.68,3.68,100.0%
"形态: 两连阴 (-3.06%, -0.23%)",1,3.68,3.68,100.0%
"形态: 两连阴 (-3.64%, -1.55%)",1,3.68,3.68,100.0%
"形态: 两连阴 (-2.87%, -1.57%)",1,3.67,3.67,100.0%
"形态: 两连阴 (-3.06%, -0.68%)",1,3.64,3.64,100.0%
"形态: 两连阴 (-1.70%, -3.07%) | 趋势: 高于MA20",1,3.63,3.63,100.0%
"形态: 两连阴 (-2.12%, -0.79%)",1,3.62,3.62,100.0%
"量能: 放量 (1.84X) | 形态: 两连阴 (-4.05%, -0.13%)",1,3.6,4.88,100.0%
"形态: 两连阴 (-3.31%, -1.40%)",1,3.6,3.6,100.0%
"形态: 两连阴 (-2.91%, -2.08%)",1,3.56,3.56,100.0%
"形态: 两连阴 (-0.99%, -0.77%)",1,3.55,4.58,100.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.16%, -1.92%) | 趋势: 高于MA20",1,3.54,3.54,100.0%
"形态: 两连阴 (-0.25%, -1.28%)",1,3.54,3.54,100.0%
"形态: 两连阴 (-1.01%, -3.46%)",1,3.53,3.53,100.0%
"形态: 两连阴 (-0.70%, -0.70%)",1,3.53,3.53,100.0%
"形态: 两连阴 (-2.09%, -2.14%)",1,3.51,3.51,100.0%
"形态: 两连阴 (-3.92%, -3.67%)",1,3.51,3.51,100.0%
"形态: 两连阴 (-5.42%, -2.82%)",1,3.51,3.51,100.0%
"形态: 两连阴 (-0.88%, -1.13%)",1,3.51,5.84,100.0%
"形态: 两连阴 (-3.13%, -1.81%)",1,3.5,3.5,100.0%
"形态: 两连阴 (-2.03%, -0.78%)",1,3.49,3.49,100.0%
"形态: 两连阴 (-0.72%, -3.76%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,3.49,3.49,100.0%
"形态: 两连阴 (-0.22%, -1.74%)",1,3.49,3.49,100.0%
