触发条件,出现次数,平均收益%,历史最高涨幅平均%,胜率
"形态: 10日内有涨停 | 形态: 两连阴 (-0.10%, -3.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.64,0.29,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.49%, -6.76%) | 趋势: 高于MA20",1,-2.66,2.29,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.57%, -6.68%) | 趋势: 高于MA20",1,-2.72,2.33,0.0%
"量能: 放量 (1.57X) | 形态: 两连阴 (-1.08%, -0.40%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.75,-2.75,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.30%, -1.05%) | 趋势: 高于MA20",1,-2.79,-2.79,0.0%
"形态: 两连阴 (-0.52%, -1.18%)",1,-2.85,2.98,0.0%
量能: 放量 (1.67X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-2.89,-2.89,0.0%
"形态: 两连阴 (-0.97%, -0.82%)",1,-2.9,0.48,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.18%, -4.46%) | 趋势: 高于MA20",1,-2.91,-2.91,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.89%, -3.25%)",1,-2.93,-2.93,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.16%, -0.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-2.97,7.79,0.0%
"形态: 两连阴 (-0.60%, -0.26%)",1,-2.98,1.62,0.0%
"形态: 两连阴 (-0.60%, -2.41%)",1,-2.99,3.89,0.0%
趋势: 高于MA20,32,-2.9959375,1.4496875,12.5%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.02%, -1.90%)",1,-3.04,2.21,0.0%
"形态: 两连阴 (-2.04%, -0.69%)",1,-3.06,9.86,0.0%
"形态: 两连阴 (-1.39%, -1.09%)",1,-3.08,-0.62,0.0%
"形态: 两连阴 (-1.35%, -1.30%)",1,-3.09,-0.72,0.0%
"形态: 两连阴 (-1.46%, -1.60%)",1,-3.15,1.09,0.0%
量能: 放量 (1.71X) | 动量: 突破转强 (阳线上穿5/10),1,-3.15,-0.52,0.0%
"形态: 两连阴 (-0.29%, -1.46%)",1,-3.17,1.73,0.0%
"形态: 两连阴 (-2.51%, -2.36%)",1,-3.25,-0.43,0.0%
动量: 突破转强 (阳线上穿5/10),267,-3.2589138576779026,0.23479400749063667,12.36%
"形态: 两连阴 (-1.99%, -0.18%)",1,-3.28,2.73,0.0%
"形态: 两连阴 (-7.96%, -0.35%)",1,-3.3,0.33,0.0%
量能: 放量 (1.70X) | 形态: 10日内有涨停,1,-3.37,0.87,0.0%
"形态: 两连阴 (-0.22%, -1.77%)",1,-3.49,0.44,0.0%
"形态: 两连阴 (-0.72%, -0.96%)",1,-3.51,1.87,0.0%
"形态: 两连阴 (-4.29%, -2.07%) | 动量: 突破转强 (阳线上穿5/10)",1,-3.53,0.96,0.0%
形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),22,-3.5649999999999995,0.6086363636363635,27.27%
"形态: 两连阴 (-0.72%, -1.09%)",1,-3.57,0.89,0.0%
"形态: 两连阴 (-3.36%, -6.79%)",1,-3.61,-3.61,0.0%
"形态: 两连阴 (-4.24%, -1.66%) | 动量: 突破转强 (阳线上穿5/10)",1,-3.63,0.54,0.0%
"形态: 两连阴 (-0.25%, -2.84%)",1,-3.63,-0.85,0.0%
形态: 10日内有涨停 | 趋势: 高于MA20,38,-3.6442105263157893,1.036842105263158,21.05%
"形态: 两连阴 (-2.57%, -2.17%)",1,-3.65,2.38,0.0%
"形态: 两连阴 (-3.39%, -0.61%)",1,-3.67,1.79,0.0%
"形态: 两连阴 (-10.02%, -9.53%) | 趋势: 高于MA20",1,-3.69,3.69,0.0%
量能: 放量 (1.94X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-3.79,-0.49,0.0%
"形态: 两连阴 (-0.66%, -2.39%)",1,-3.81,-1.63,0.0%
"形态: 两连阴 (-1.47%, -2.58%) | 趋势: 高于MA20",1,-3.81,-1.59,0.0%
"量能: 放量 (2.02X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.60%, -1.08%) | 动量: 突破转强 (阳线上穿5/10)",1,-3.87,-0.55,0.0%
"形态: 两连阴 (-2.93%, -3.68%)",1,-3.93,0.0,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-8.34%, -3.21%)",1,-3.95,3.27,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-6.65%, -3.78%) | 趋势: 高于MA20",1,-3.97,4.8,0.0%
"形态: 两连阴 (-0.19%, -0.19%)",1,-3.98,4.73,0.0%
量能: 放量 (2.09X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-3.99,3.46,0.0%
"形态: 两连阴 (-0.99%, -0.80%)",1,-3.99,0.4,0.0%
"形态: 两连阴 (-1.29%, -1.59%)",1,-4.07,1.3,0.0%
"形态: 两连阴 (-3.54%, -0.80%) | 趋势: 高于MA20",1,-4.11,-0.4,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.23%, -4.29%)",1,-4.11,0.0,0.0%
"形态: 两连阴 (-0.99%, -0.25%)",1,-4.13,0.24,0.0%
量能: 放量 (2.15X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-4.2,2.17,0.0%
"形态: 两连阴 (-0.89%, -2.36%)",1,-4.21,6.45,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.59%, -4.52%)",1,-4.28,-4.28,0.0%
"形态: 两连阴 (-3.32%, -1.05%)",1,-4.33,5.67,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.92%, -6.81%)",1,-4.41,-4.41,0.0%
"形态: 两连阴 (-2.19%, -0.15%)",1,-4.44,-1.48,0.0%
"形态: 两连阴 (-0.29%, -0.58%)",1,-4.45,1.72,0.0%
"形态: 两连阴 (-1.34%, -0.17%)",1,-4.48,0.66,0.0%
量能: 放量 (1.64X) | 动量: 突破转强 (阳线上穿5/10),1,-4.48,-1.61,0.0%
"形态: 两连阴 (-0.67%, -0.60%)",1,-4.54,1.12,0.0%
"形态: 两连阴 (-0.52%, -0.39%)",1,-4.55,1.89,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.61%, -3.69%) | 趋势: 高于MA20",1,-4.55,0.21,0.0%
"形态: 两连阴 (-1.71%, -0.40%)",1,-4.6,2.57,0.0%
"形态: 两连阴 (-0.39%, -4.25%) | 动量: 突破转强 (阳线上穿5/10)",1,-4.62,-1.08,0.0%
"形态: 两连阴 (-5.76%, -7.68%)",1,-4.69,0.47,0.0%
"形态: 两连阴 (-1.00%, -2.13%)",1,-4.7,-2.69,0.0%
"量能: 放量 (1.60X) | 形态: 两连阴 (-0.56%, -0.75%)",1,-4.7,0.0,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.98%, -2.02%) | 趋势: 高于MA20",1,-4.71,4.0,0.0%
"形态: 两连阴 (-0.81%, -0.41%)",1,-4.72,0.0,0.0%
形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),54,-4.742592592592593,0.7472222222222222,16.67%
量能: 放量 (1.68X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-4.77,-3.02,0.0%
"量能: 放量 (1.78X) | 形态: 两连阴 (-0.70%, -1.52%) | 动量: 突破转强 (阳线上穿5/10)",1,-4.81,0.66,0.0%
"形态: 两连阴 (-2.64%, -0.69%)",1,-4.83,-1.91,0.0%
"形态: 两连阴 (-0.81%, -0.34%) | 动量: 突破转强 (阳线上穿5/10)",1,-4.87,-1.82,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.57%, -3.05%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-4.9,-0.72,0.0%
"形态: 两连阴 (-5.11%, -1.58%)",1,-4.92,6.46,0.0%
量能: 放量 (2.50X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-5.02,-5.02,0.0%
量能: 放量 (1.95X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-5.06,-3.4,0.0%
"形态: 两连阴 (-1.29%, -1.74%)",1,-5.11,-1.95,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-0.12%, -1.83%)",1,-5.13,-3.17,0.0%
"形态: 两连阴 (-0.09%, -0.18%)",1,-5.13,3.13,0.0%
量能: 放量 (1.73X) | 动量: 突破转强 (阳线上穿5/10),1,-5.14,-1.3,0.0%
"形态: 两连阴 (-0.22%, -0.44%)",1,-5.23,-0.22,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.00%, -0.93%)",1,-5.25,-2.89,0.0%
量能: 放量 (1.54X),1,-5.29,-0.56,0.0%
"形态: 两连阴 (-2.17%, -2.22%)",1,-5.4,-1.92,0.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),16,-5.445625,0.530625,12.5%
"形态: 两连阴 (-0.45%, -0.72%)",1,-5.58,-1.39,0.0%
量能: 放量 (2.26X) | 动量: 突破转强 (阳线上穿5/10),1,-5.59,-2.88,0.0%
形态: 10日内有涨停,53,-5.622830188679245,-0.6120754716981133,11.32%
"形态: 两连阴 (-1.76%, -4.74%)",1,-5.67,0.5,0.0%
量能: 放量 (1.52X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-5.67,4.81,0.0%
"形态: 两连阴 (-0.22%, -2.24%)",1,-5.67,-1.59,0.0%
"形态: 两连阴 (-4.17%, -5.19%)",1,-5.69,-3.19,0.0%
"形态: 两连阴 (-1.51%, -1.53%)",1,-5.74,0.38,0.0%
量能: 放量 (1.85X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-5.75,0.28,0.0%
"形态: 两连阴 (-0.59%, -0.44%)",1,-5.84,-0.58,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-8.67%, -6.93%)",1,-5.87,-4.36,0.0%
"形态: 两连阴 (-0.60%, -0.71%)",1,-5.98,-2.14,0.0%
"形态: 两连阴 (-1.10%, -1.27%)",1,-6.03,-2.63,0.0%
量能: 放量 (1.94X) | 形态: 10日内有涨停 | 趋势: 高于MA20,1,-6.17,-2.68,0.0%
量能: 放量 (1.52X),3,-6.273333333333333,-0.0733333333333334,0.0%
"量能: 放量 (1.53X) | 形态: 两连阴 (-0.40%, -0.13%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-6.35,-2.62,0.0%
"量能: 放量 (1.53X) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.22%, -0.99%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",1,-6.35,-2.72,0.0%
"形态: 两连阴 (-1.18%, -2.38%)",1,-6.37,0.94,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-5.45%, -2.50%)",1,-6.45,-1.43,0.0%
"形态: 两连阴 (-0.73%, -0.25%)",1,-6.46,0.96,0.0%
量能: 放量 (2.32X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-6.48,-2.16,0.0%
趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,26,-6.529230769230769,-1.5923076923076922,3.85%
"形态: 10日内有涨停 | 形态: 两连阴 (-1.38%, -1.71%) | 趋势: 高于MA20",1,-6.54,-6.54,0.0%
"形态: 两连阴 (-3.75%, -1.80%)",1,-6.61,-0.41,0.0%
"形态: 两连阴 (-0.40%, -5.27%)",1,-6.63,-1.11,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.50%, -7.18%) | 趋势: 高于MA20",1,-6.66,-6.66,0.0%
量能: 放量 (2.02X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,-6.69,-4.23,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.22%, -8.11%) | 趋势: 高于MA20",1,-6.74,-3.96,0.0%
"形态: 两连阴 (-3.50%, -5.03%)",1,-6.75,-6.57,0.0%
量能: 放量 (1.57X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-6.82,-6.82,0.0%
量能: 放量 (1.86X) | 动量: 突破转强 (阳线上穿5/10),1,-6.9,-3.36,0.0%
"形态: 两连阴 (-0.57%, -2.30%)",1,-6.92,-3.75,0.0%
"量能: 放量 (2.08X) | 形态: 两连阴 (-4.96%, -5.04%)",1,-7.0,10.2,0.0%
"形态: 两连阴 (-4.97%, -4.99%)",1,-7.03,5.01,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-2.52%, -4.26%) | 趋势: 高于MA20",1,-7.06,-3.13,0.0%
量能: 放量 (2.02X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2,-7.0600000000000005,-2.945,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.61%, -4.16%) | 趋势: 高于MA20",1,-7.1,-4.07,0.0%
量能: 放量 (1.59X) | 动量: 突破转强 (阳线上穿5/10),1,-7.13,-5.82,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-3.51%, -2.37%) | 趋势: 高于MA20",1,-7.13,-3.17,0.0%
量能: 放量 (2.05X),1,-7.17,-3.58,0.0%
量能: 放量 (1.50X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,-7.25,-0.82,0.0%
"形态: 10日内有涨停 | 形态: 两连阴 (-7.51%, -2.16%)",1,-7.32,-3.72,0.0%
趋势: 多头排列 (5>20>60),8,-7.3275,-4.14875,0.0%
量能: 放量 (1.79X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),1,-7.42,-4.41,0.0%
量能: 放量 (1.63X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),1,-7.44,-1.64,0.0%
"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-8.99%, -9.78%) | 趋势: 高于MA20",1,-7.52,-7.25,0.0%
"形态: 两连阴 (-2.51%, -7.14%)",1,-7.55,-5.48,0.0%
