Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
600232,金鹰股份,2026-04-10,8.59,5.53%,量能: 放量 (2.28X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.02,8.43,2.28X
600138,中青旅,2026-04-10,9.27,0.76%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.25,9.67,0.91X
000036,华联控股,2026-04-10,4.92,2.71%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.88,5.56,1.31X
002811,郑中设计,2026-04-10,13.65,0.81%,动量: 突破转强 (阳线上穿5/10),13.69,14.94,0.82X
603518,锦泓集团,2026-04-10,8.99,1.47%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.86,9.48,0.84X
002345,潮宏基,2026-04-10,10.72,0.75%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.38,11.88,1.01X
600601,方正科技,2026-04-10,10.11,-0.49%,趋势: 高于MA20,10.05,11.05,1.02X
600970,中材国际,2026-04-10,10.81,-2.17%,趋势: 高于MA20,10.49,10.73,0.95X
002806,华锋股份,2026-04-10,14.69,2.44%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.75,14.23,1.48X
600063,皖维高新,2026-04-10,7.23,0.28%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.95,6.95,0.82X
603178,圣龙股份,2026-04-10,15.52,0.06%,动量: 突破转强 (阳线上穿5/10),15.55,16.99,1.18X
000886,海南高速,2026-04-10,5.72,1.42%,动量: 突破转强 (阳线上穿5/10),5.80,6.25,1.03X
600857,宁波中百,2026-04-10,11.94,2.23%,动量: 突破转强 (阳线上穿5/10),12.01,13.05,1.09X
600028,中国石化,2026-04-10,5.81,-0.51%,"形态: 两连阴 (-0.34%, -0.85%)",6.00,6.30,0.77X
605222,起帆电缆,2026-04-10,24.65,5.34%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.75X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),22.04,21.43,1.75X
600960,渤海汽车,2026-04-10,5.27,1.74%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.15,5.39,1.22X
002512,达华智能,2026-04-10,3.95,0.51%,动量: 突破转强 (阳线上穿5/10),4.05,5.39,1.16X
605069,正和生态,2026-04-10,12.36,9.96%,量能: 放量 (1.70X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.30,13.48,1.70X
002103,广博股份,2026-04-10,8.51,0.59%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.48,9.25,0.86X
002010,传化智联,2026-04-10,5.82,1.04%,动量: 突破转强 (阳线上穿5/10),5.83,6.33,0.96X
603588,高能环境,2026-04-10,16.61,-9.97%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,15.15,12.34,1.23X
600428,中远海特,2026-04-10,9.15,-3.48%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,8.76,8.13,0.86X
603272,联翔股份,2026-04-10,37.02,10.01%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),28.64,24.61,0.74X
000417,合百集团,2026-04-10,6.65,1.53%,动量: 突破转强 (阳线上穿5/10),6.82,7.67,0.94X
603776,永安行,2026-04-10,18.64,1.08%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),18.59,18.80,1.05X
002342,巨力索具,2026-04-10,15.5,-0.58%,量能: 放量 (1.73X) | 形态: 10日内有涨停 | 趋势: 高于MA20,13.28,14.11,1.73X
