Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
603601,再升科技,2026-04-02,14.1,-5.18%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,12.45,12.01,0.84X
600428,中远海特,2026-04-02,9.6,4.92%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.46,7.95,1.28X
603176,汇通集团,2026-04-02,5.42,-1.45%,"形态: 两连阴 (-1.78%, -0.36%)",5.57,5.60,0.99X
600817,宇通重工,2026-04-02,11.14,0.36%,动量: 突破转强 (阳线上穿5/10),11.49,11.67,0.90X
603876,鼎胜新材,2026-04-02,22.48,2.55%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.81%, -1.08%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",20.92,18.48,0.84X
000155,川能动力,2026-04-02,16.97,9.98%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.46%, -2.77%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",14.89,13.60,0.73X
003036,泰坦股份,2026-04-02,24.94,-5.14%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,21.50,18.39,0.88X
600137,浪莎股份,2026-04-02,21.5,-5.54%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,22.28,21.24,0.87X
603162,海通发展,2026-04-02,13.71,2.31%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.47,13.52,1.25X
600039,四川路桥,2026-04-02,9.6,1.48%,"形态: 两连阴 (-0.30%, -6.06%)",9.86,9.94,0.98X
000582,北部湾港,2026-04-02,10.53,-1.13%,"形态: 两连阴 (-1.37%, -1.30%)",10.98,10.30,0.81X
002250,联化科技,2026-04-02,16.15,-1.64%,趋势: 高于MA20,15.97,16.70,0.73X
605033,美邦股份,2026-04-02,23.1,-0.13%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,22.99,22.37,0.94X
600197,伊力特,2026-04-02,12.13,0.08%,动量: 突破转强 (阳线上穿5/10),12.45,13.30,1.07X
002969,嘉美包装,2026-04-02,21.53,-7.40%,"形态: 两连阴 (-1.55%, -3.61%)",25.36,21.61,0.96X
603079,圣达生物,2026-04-02,17.23,0.17%,动量: 突破转强 (阳线上穿5/10),17.39,18.80,0.94X
600219,南山铝业,2026-04-02,6.18,0.16%,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),6.59,6.61,0.71X
002910,庄园牧场,2026-04-02,10.76,-2.09%,"形态: 两连阴 (-1.94%, -0.99%)",11.39,11.76,1.02X
