Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
600470,六国化工,2026-07-13,6.26,-10.06%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,6.24,6.21,0.74X
600577,精达股份,2026-07-13,7.88,-8.69%,"形态: 两连阴 (-0.23%, -0.12%)",9.93,12.07,1.02X
002849,威星智能,2026-07-13,15.68,4.81%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.91%, -1.84%)",16.48,17.02,1.38X
000155,川能动力,2026-07-13,10.58,-2.94%,"形态: 两连阴 (-2.23%, -0.73%)",12.21,14.46,0.89X
002403,爱仕达,2026-07-13,9.35,-4.69%,形态: 10日内有涨停,9.66,10.45,0.60X
601528,瑞丰银行,2026-07-13,4.66,2.19%,"量能: 放量 (1.56X) | 形态: 两连阴 (-1.08%, -0.22%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",4.60,4.86,1.56X
002434,万里扬,2026-07-13,5.79,-3.50%,形态: 10日内有涨停,6.36,7.06,0.89X
002208,合肥城建,2026-07-13,20.88,7.46%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.60X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),18.17,17.03,1.60X
002137,实益达,2026-07-13,10.82,-9.98%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,10.82,9.52,0.51X
605208,永茂泰,2026-07-13,18.48,-2.01%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,16.44,15.38,1.04X
603366,日出东方,2026-07-13,6.33,-4.09%,形态: 10日内有涨停,6.78,7.65,0.75X
603567,珍宝岛,2026-07-13,4.87,1.88%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.79,6.27,1.43X
000338,潍柴动力,2026-07-13,26.6,-3.52%,"形态: 两连阴 (-0.25%, -0.97%)",28.49,30.52,0.99X
002772,众兴菌业,2026-07-13,13.13,3.22%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.56,14.51,0.99X
002675,东诚药业,2026-07-13,12.83,0.00%,趋势: 高于MA20,12.68,12.81,1.19X
002669,康达新材,2026-07-13,12.62,-6.79%,"形态: 两连阴 (-1.27%, -2.94%)",16.47,15.40,0.80X
600156,华升股份,2026-07-13,7.73,-7.87%,形态: 10日内有涨停,8.74,10.09,1.01X
600084,中信尼雅,2026-07-13,4.4,1.85%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.11,4.90,0.87X
002115,三维通信,2026-07-13,11.6,5.94%,量能: 放量 (3.14X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.82,12.40,3.14X
603871,嘉友国际,2026-07-13,11.19,-0.53%,趋势: 高于MA20,11.14,12.05,0.91X
603648,畅联股份,2026-07-13,9.38,-0.53%,趋势: 高于MA20,8.95,9.53,0.99X
000571,新大洲A,2026-07-13,5.96,-6.88%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.26%, -1.39%)",6.24,5.83,0.84X
603587,地素时尚,2026-07-13,11.46,0.00%,"形态: 两连阴 (-0.95%, -0.61%)",11.59,12.39,0.98X
000561,烽火电子,2026-07-13,6.94,-8.44%,量能: 放量 (1.59X),7.47,8.51,1.59X
600331,宏达股份,2026-07-13,9.88,-7.14%,"形态: 两连阴 (-3.82%, -1.75%)",11.64,14.71,1.22X
000520,凤凰航运,2026-07-13,4.07,-6.22%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,4.26,4.10,0.85X
002951,金时科技,2026-07-13,13.06,-9.99%,"形态: 10日内有涨停 | 形态: 两连阴 (-3.19%, -8.16%)",14.81,16.33,0.65X
603189,网达软件,2026-07-13,9.47,-5.77%,"形态: 两连阴 (-0.68%, -1.28%)",10.65,12.12,1.14X
002998,优彩资源,2026-07-13,6.92,-2.95%,形态: 10日内有涨停,7.06,8.30,0.89X
603327,福蓉科技,2026-07-13,7.66,-6.59%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.84%, -0.36%)",9.42,10.19,1.04X
603221,爱丽家居,2026-07-13,11.77,-2.32%,形态: 10日内有涨停 | 趋势: 高于MA20,11.15,11.88,0.54X
603738,泰晶科技,2026-07-13,41.91,-10.01%,形态: 10日内有涨停,56.39,48.03,0.94X
000759,中百集团,2026-07-13,6.14,-7.81%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,6.28,5.76,0.87X
000811,冰轮环境,2026-07-13,48.12,-10.01%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,48.35,34.94,0.96X
000598,兴蓉环境,2026-07-13,6.84,1.63%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.68,6.76,1.17X
600538,国发股份,2026-07-13,4.89,-7.21%,"形态: 两连阴 (-1.28%, -2.59%)",5.77,6.33,1.40X
603177,德创环保,2026-07-13,8.9,2.89%,量能: 放量 (1.76X) | 动量: 突破转强 (阳线上穿5/10),8.94,10.40,1.76X
000932,华菱钢铁,2026-07-13,3.53,0.86%,动量: 突破转强 (阳线上穿5/10),3.58,4.12,0.96X
603033,三维股份,2026-07-13,8.18,-1.45%,形态: 10日内有涨停,9.19,10.32,0.70X
600039,四川路桥,2026-07-13,8.38,-0.71%,"形态: 两连阴 (-2.63%, -0.71%) | 趋势: 高于MA20",8.26,8.50,0.87X
002757,南兴股份,2026-07-13,16.88,-6.22%,形态: 10日内有涨停,19.00,23.02,0.80X
601366,利群股份,2026-07-13,3.45,0.29%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.41,3.71,1.26X
000551,创元科技,2026-07-13,16.79,-9.97%,趋势: 多头排列 (5>20>60),17.95,16.52,0.89X
600523,贵航股份,2026-07-13,11.32,-0.53%,趋势: 高于MA20,11.03,12.31,1.21X
000973,佛塑科技,2026-07-13,11.68,-3.87%,"形态: 10日内有涨停 | 形态: 两连阴 (-4.80%, -2.80%)",14.32,15.94,0.53X
002052,同洲电子,2026-07-13,7.95,-1.61%,形态: 10日内有涨停,8.26,9.64,1.29X
000036,华联控股,2026-07-13,4.21,2.68%,量能: 放量 (1.60X),4.56,5.09,1.60X
600857,宁波中百,2026-07-13,19.8,-1.93%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,18.48,15.36,1.23X
603166,福达股份,2026-07-13,10.26,-5.61%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.37%, -0.28%)",13.75,13.71,0.64X
600028,中国石化,2026-07-13,4.88,2.52%,"形态: 两连阴 (-0.41%, -1.04%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",4.73,5.00,1.38X
600372,中航机载,2026-07-13,11.18,-3.45%,趋势: 高于MA20,11.02,11.87,1.17X
600769,祥龙电业,2026-07-13,16.47,-6.53%,形态: 10日内有涨停,19.25,17.92,0.78X
000729,燕京啤酒,2026-07-13,11.13,2.58%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.61,11.88,0.96X
002003,伟星股份,2026-07-13,8.72,3.69%,"形态: 两连阴 (-2.62%, -1.64%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",8.63,9.27,1.37X
002534,西子洁能,2026-07-13,17.55,0.23%,动量: 突破转强 (阳线上穿5/10),19.04,18.85,1.32X
002545,东方铁塔,2026-07-13,15.88,-3.93%,"形态: 两连阴 (-3.37%, -0.48%)",17.84,21.12,0.75X
600397,江钨装备,2026-07-13,17.5,-7.11%,形态: 10日内有涨停,22.62,16.98,0.80X
603006,联明股份,2026-07-13,11.22,-10.02%,"形态: 两连阴 (-1.30%, -3.48%)",13.54,13.60,0.99X
000507,珠海港,2026-07-13,4.89,5.16%,量能: 放量 (3.36X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.79,5.05,3.36X
002644,佛慈制药,2026-07-13,7.45,3.33%,量能: 放量 (1.97X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.28,7.72,1.97X
600579,中化装备,2026-07-13,7.82,0.39%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,7.64,7.41,0.75X
002731,萃华珠宝,2026-07-13,2.57,-10.14%,"形态: 两连阴 (-9.92%, -10.06%)",4.07,5.73,1.33X
603997,继峰股份,2026-07-13,11.85,4.31%,量能: 放量 (1.67X) | 动量: 突破转强 (阳线上穿5/10),12.43,13.00,1.67X
600419,天润乳业,2026-07-13,7.5,-2.98%,量能: 放量 (1.63X),7.79,8.61,1.63X
601108,财通证券,2026-07-13,8.5,-0.35%,趋势: 高于MA20,8.50,8.95,0.87X
603778,国晟科技,2026-07-13,10.19,-9.98%,形态: 10日内有涨停,12.91,19.58,0.60X
002471,中超控股,2026-07-13,5.24,-9.97%,形态: 10日内有涨停,6.19,7.50,1.17X
603399,永杉锂业,2026-07-13,14.99,-7.58%,"形态: 两连阴 (-4.79%, -3.91%)",20.17,18.42,0.71X
603165,荣晟环保,2026-07-13,13.41,-2.47%,形态: 10日内有涨停,14.00,16.10,1.10X
002036,联创电子,2026-07-13,6.19,-8.43%,形态: 10日内有涨停,7.49,8.43,1.15X
002250,联化科技,2026-07-13,13.72,-4.32%,形态: 10日内有涨停,14.30,15.09,0.81X
000950,重药控股,2026-07-13,5.29,2.12%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.18,5.71,1.41X
002107,沃华医药,2026-07-13,6.36,1.44%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.06,6.67,1.27X
002446,盛路通信,2026-07-13,9.47,-9.98%,形态: 10日内有涨停,10.82,10.54,1.29X
601339,百隆东方,2026-07-13,7.42,2.20%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.15,7.73,1.12X
603588,高能环境,2026-07-13,13.33,-9.99%,"形态: 两连阴 (-0.31%, -6.56%)",17.25,14.95,1.05X
603110,东方材料,2026-07-13,22.79,-1.72%,形态: 10日内有涨停,22.83,21.96,1.46X
600233,圆通速递,2026-07-13,16.72,-0.12%,形态: 10日内有涨停 | 趋势: 高于MA20,16.48,18.65,1.09X
002346,柘中股份,2026-07-13,20.33,-6.79%,量能: 放量 (2.22X) | 形态: 10日内有涨停 | 趋势: 高于MA20,20.08,19.53,2.22X
000417,合百集团,2026-07-13,7.08,-9.00%,形态: 10日内有涨停,8.01,7.64,1.32X
600127,金健米业,2026-07-13,5.59,2.57%,量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.42,6.12,1.60X
002235,安妮股份,2026-07-13,9.17,5.65%,量能: 放量 (2.01X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.59,9.86,2.01X
000890,法尔胜,2026-07-13,6.82,-7.59%,形态: 10日内有涨停,8.20,11.19,0.83X
002383,合众思壮,2026-07-13,6.62,-7.28%,量能: 放量 (1.58X),6.95,8.16,1.58X
002584,西陇科学,2026-07-13,8.03,-8.33%,"形态: 10日内有涨停 | 形态: 两连阴 (-4.80%, -3.95%)",9.43,8.42,0.80X
002056,横店东磁,2026-07-13,24.08,-9.98%,"形态: 两连阴 (-6.78%, -4.16%)",28.79,24.18,0.66X
000758,中色股份,2026-07-13,5.49,-4.69%,"形态: 两连阴 (-3.51%, -0.17%)",6.61,6.85,0.88X
600428,中远海特,2026-07-13,9.82,9.23%,趋势: 多头排列 (5>20>60) | 量能: 放量 (3.22X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.32,8.27,3.22X
603278,大业股份,2026-07-13,9.35,-6.97%,形态: 10日内有涨停,11.17,12.60,0.86X
002765,蓝黛科技,2026-07-13,6.96,-5.56%,形态: 10日内有涨停,7.51,8.68,0.86X
002277,友阿股份,2026-07-13,5.5,-5.98%,形态: 10日内有涨停,6.07,6.27,1.05X
002667,威领股份,2026-07-13,11.55,2.67%,动量: 突破转强 (阳线上穿5/10),12.68,20.78,0.77X
600353,旭光电子,2026-07-13,38.19,-9.50%,形态: 10日内有涨停,42.69,28.28,1.33X
002258,利尔化学,2026-07-13,13.76,2.46%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.50,13.12,1.36X
002512,达华智能,2026-07-13,3.31,-7.28%,形态: 10日内有涨停,3.55,4.18,0.88X
002631,德尔未来,2026-07-13,8.89,-8.16%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,9.64,8.33,0.90X
002029,七 匹 狼,2026-07-13,7.9,-1.25%,形态: 10日内有涨停,8.09,9.20,0.96X
601058,赛轮轮胎,2026-07-13,13.05,4.90%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.14,12.80,1.46X
601319,中国人保,2026-07-13,7.07,0.14%,趋势: 高于MA20,7.06,7.24,0.94X
002448,中原内配,2026-07-13,10.85,-4.15%,"形态: 两连阴 (-1.27%, -2.75%)",12.41,13.83,1.13X
002020,京新药业,2026-07-13,14.02,-2.09%,形态: 10日内有涨停 | 趋势: 高于MA20,13.21,13.82,0.72X
601288,农业银行,2026-07-13,6.37,2.25%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.25,6.56,1.18X
002708,光洋股份,2026-07-13,10.17,-10.00%,"形态: 两连阴 (-0.79%, -0.18%)",13.18,14.01,1.00X
600012,皖通高速,2026-07-13,16.88,1.56%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.16%, -2.81%) | 趋势: 高于MA20",16.23,16.15,1.07X
600755,厦门国贸,2026-07-13,5.81,-2.35%,趋势: 高于MA20,5.67,5.92,0.84X
002361,神剑股份,2026-07-13,11.46,-9.98%,形态: 10日内有涨停,13.92,17.20,1.16X
600667,太极实业,2026-07-13,22.73,-10.02%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,24.75,16.58,0.83X
002921,联诚精密,2026-07-13,24.25,-9.99%,形态: 10日内有涨停,26.16,27.15,0.93X
605155,西大门,2026-07-13,11.89,-3.57%,形态: 10日内有涨停,12.92,14.72,0.94X
000612,焦作万方,2026-07-13,10.32,3.10%,量能: 放量 (1.50X),10.86,11.90,1.50X
002511,中顺洁柔,2026-07-13,7.02,0.57%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.88,7.54,0.92X
603928,兴业股份,2026-07-13,16.92,-10.00%,形态: 10日内有涨停 | 趋势: 高于MA20,14.56,15.34,0.89X
002169,智光电气,2026-07-13,13.37,1.60%,量能: 放量 (1.66X),14.25,14.85,1.66X
603012,创力集团,2026-07-13,7.83,-5.21%,形态: 10日内有涨停,8.04,8.68,1.30X
000850,华茂股份,2026-07-13,3.79,0.80%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.74,4.13,1.33X
000892,欢瑞世纪,2026-07-13,3.98,-5.24%,量能: 放量 (1.58X) | 形态: 10日内有涨停 | 趋势: 高于MA20,3.61,4.33,1.58X
002907,华森制药,2026-07-13,14.5,2.26%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.43,13.19,1.41X
002548,金新农,2026-07-13,4.05,-3.34%,形态: 10日内有涨停 | 趋势: 高于MA20,3.88,4.36,1.37X
600435,北方导航,2026-07-13,10.35,-9.13%,量能: 放量 (1.56X),11.33,12.80,1.56X
603515,欧普照明,2026-07-13,17.47,1.28%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.44,18.97,0.75X
600618,氯碱化工,2026-07-13,9.59,-4.39%,"形态: 两连阴 (-0.20%, -0.20%)",10.45,11.29,1.09X
002414,高德红外,2026-07-13,13.99,-4.44%,量能: 放量 (2.10X) | 形态: 10日内有涨停 | 趋势: 高于MA20,13.30,13.57,2.10X
603569,长久物流,2026-07-13,5.54,1.09%,量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.42,6.08,1.53X
601198,东兴证券,2026-07-13,13.68,-0.73%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,13.51,13.20,1.01X
002203,海亮股份,2026-07-13,18.42,-5.54%,"形态: 两连阴 (-1.62%, -2.89%)",22.42,20.60,0.84X
600546,山煤国际,2026-07-13,11.89,0.93%,"形态: 两连阴 (-2.50%, -2.56%)",12.06,12.96,0.69X
603313,梦百合,2026-07-13,7.99,10.06%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.01,6.22,1.34X
600676,交运股份,2026-07-13,7.01,1.89%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.77,7.16,1.29X
000301,东方盛虹,2026-07-13,11.4,-9.16%,形态: 10日内有涨停,12.15,12.32,0.67X
600179,安通控股,2026-07-13,4.47,-0.67%,形态: 10日内有涨停,4.62,4.46,0.69X
600879,航天电子,2026-07-13,21.36,-8.29%,量能: 放量 (1.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20,20.63,22.12,1.66X
600601,方正科技,2026-07-13,12.18,-7.59%,形态: 10日内有涨停,13.84,12.80,1.07X
000755,山西高速,2026-07-13,4.6,1.77%,量能: 放量 (1.67X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.51,4.90,1.67X
601002,晋亿实业,2026-07-13,4.85,9.98%,量能: 放量 (2.11X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.53,5.28,2.11X
000017,深中华A,2026-07-13,5.69,-5.01%,形态: 10日内有涨停 | 趋势: 高于MA20,5.64,5.83,0.88X
600446,金证股份,2026-07-13,9.75,-4.13%,形态: 10日内有涨停,10.74,12.42,1.20X
600376,首开股份,2026-07-13,3.33,-9.02%,形态: 10日内有涨停,3.45,4.08,0.93X
600236,桂冠电力,2026-07-13,9.51,0.21%,"形态: 两连阴 (-0.11%, -0.11%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",9.33,10.22,1.18X
600909,华安证券,2026-07-13,8.86,-6.04%,形态: 10日内有涨停,10.25,7.71,0.87X
600226,亨通股份,2026-07-13,7.55,-8.04%,"形态: 两连阴 (-1.05%, -3.18%)",9.38,7.13,0.88X
002846,英联股份,2026-07-13,9.49,-3.95%,"形态: 两连阴 (-1.09%, -0.60%)",11.10,13.09,1.21X
002520,日发精机,2026-07-13,6.05,-9.97%,形态: 10日内有涨停,7.01,6.42,0.71X
002009,天奇股份,2026-07-13,17.17,-7.79%,形态: 10日内有涨停,20.00,22.80,0.89X
002590,万安科技,2026-07-13,9.04,-5.34%,"形态: 两连阴 (-0.62%, -0.31%)",10.23,11.61,1.29X
603898,好莱客,2026-07-13,14.54,-4.78%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.61X) | 形态: 10日内有涨停 | 趋势: 高于MA20,13.99,13.32,1.61X
600970,中材国际,2026-07-13,7.26,0.28%,动量: 突破转强 (阳线上穿5/10),7.59,8.71,0.80X
603032,德新科技,2026-07-13,19.9,-7.01%,"形态: 两连阴 (-7.93%, -3.56%)",25.18,24.06,0.71X
603707,健友股份,2026-07-13,7.63,1.87%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.29,8.22,1.26X
002842,翔鹭钨业,2026-07-13,37.17,5.15%,量能: 放量 (1.73X) | 形态: 10日内有涨停,44.69,37.99,1.73X
600215,派斯林,2026-07-13,5.72,-4.83%,形态: 10日内有涨停,6.13,6.51,0.77X
000524,岭南控股,2026-07-13,8.88,-10.03%,形态: 10日内有涨停,9.12,9.66,1.02X
600110,诺德股份,2026-07-13,11.54,-9.98%,"形态: 两连阴 (-1.97%, -4.61%)",15.00,12.22,0.60X
002651,利君股份,2026-07-13,7.11,-5.95%,量能: 放量 (1.55X),7.62,8.53,1.55X
000863,三湘印象,2026-07-13,4.11,-3.52%,形态: 10日内有涨停,4.29,4.81,0.98X
601398,工商银行,2026-07-13,7.53,2.73%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.25,7.34,1.38X
605055,迎丰股份,2026-07-13,9.68,-3.20%,形态: 10日内有涨停,10.80,11.74,0.75X
601187,厦门银行,2026-07-13,7.36,3.95%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.21,7.38,1.36X
002634,棒杰股份,2026-07-13,4.18,-2.79%,"形态: 两连阴 (-1.14%, -0.46%)",4.52,4.88,1.04X
002026,山东威达,2026-07-13,9.93,-6.05%,"形态: 两连阴 (-1.67%, -0.09%)",11.23,12.27,1.37X
002527,新时达,2026-07-13,10.54,-8.51%,"形态: 两连阴 (-1.83%, -2.21%)",13.07,13.61,0.99X
000829,天音控股,2026-07-13,7.62,-3.91%,形态: 10日内有涨停,7.81,9.40,1.03X
603339,四方科技,2026-07-13,15.98,-1.66%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,14.40,13.75,0.88X
600172,黄河旋风,2026-07-13,15.3,-10.00%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,16.34,12.72,0.59X
601233,桐昆股份,2026-07-13,19.31,-6.53%,"形态: 两连阴 (-2.91%, -1.71%)",22.52,21.31,1.13X
600901,江苏金租,2026-07-13,6.08,2.01%,"形态: 两连阴 (-0.16%, -2.45%) | 动量: 突破转强 (阳线上穿5/10)",6.08,6.47,1.12X
605056,咸亨国际,2026-07-13,14.29,-3.25%,"形态: 两连阴 (-0.73%, -1.01%)",16.38,21.35,1.12X
601882,海天精工,2026-07-13,17.75,-7.17%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.41%, -0.93%)",19.93,20.86,1.50X
600480,凌云股份,2026-07-13,8.36,-5.00%,形态: 10日内有涨停,9.01,10.47,0.95X
603861,白云电器,2026-07-13,12.62,-3.22%,"形态: 10日内有涨停 | 形态: 两连阴 (-1.24%, -3.48%)",13.96,15.68,0.51X
601118,海南橡胶,2026-07-13,4.69,-5.06%,量能: 放量 (1.51X),5.19,6.21,1.51X
000700,模塑科技,2026-07-13,14.05,-9.99%,形态: 10日内有涨停,15.34,14.32,0.85X
