排名,股票代码,股票名称,最新价格,最大回撤,当日跌幅,RSI(14),KDJ(J),行动提示,退出提示,MA50/MA250,MA50/MA250趋势
1,001205,盛航股份,13.19,0.0859,-0.0142,23.87,18.16,💥【顶级共振】RSI共振(23.9/10.9) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.902,平稳
