Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
605055,迎丰股份,2026-03-13,9.45,-1.56%,"形态: 两连阴 (-3.70%, -3.03%)",9.94,9.67,0.82X
600560,金自天正,2026-03-13,16.0,-0.12%,"形态: 两连阴 (-1.69%, -1.72%)",16.53,16.59,0.75X
000955,欣龙控股,2026-03-13,5.27,-0.75%,"形态: 两连阴 (-2.00%, -1.30%)",5.59,5.90,0.93X
600732,爱旭股份,2026-03-13,15.2,-2.69%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,14.75,13.98,0.92X
002037,保利联合,2026-03-13,8.8,-0.56%,"形态: 两连阴 (-0.11%, -0.67%)",9.02,9.41,1.20X
601611,中国核建,2026-03-13,19.21,10.02%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.88X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),16.34,15.45,1.88X
002706,良信股份,2026-03-13,11.83,-5.36%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,11.47,10.97,0.67X
600288,大恒科技,2026-03-13,15.07,-1.18%,"形态: 两连阴 (-0.88%, -2.74%)",15.54,15.45,0.89X
600110,诺德股份,2026-03-13,8.34,1.46%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.66,7.28,1.28X
603218,日月股份,2026-03-13,16.65,7.63%,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.18X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.28,13.72,2.18X
002164,宁波东力,2026-03-13,12.76,-1.31%,"形态: 两连阴 (-0.98%, -1.52%)",13.60,14.75,0.81X
001299,美能能源,2026-03-13,13.96,-0.21%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,13.79,13.02,0.61X
600854,春兰股份,2026-03-13,5.44,0.93%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.37%, -1.10%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",5.35,5.19,1.18X
603012,创力集团,2026-03-13,8.21,-2.84%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,8.21,7.23,0.68X
603903,中持股份,2026-03-13,11.93,-0.67%,"形态: 两连阴 (-1.84%, -2.36%)",12.40,13.21,0.91X
605050,福然德,2026-03-13,12.65,-1.63%,"形态: 两连阴 (-0.31%, -1.15%)",13.22,13.29,0.89X
601898,中煤能源,2026-03-13,18.82,-2.79%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,16.15,14.15,0.77X
601061,中信金属,2026-03-13,13.59,-1.02%,"形态: 两连阴 (-1.41%, -1.79%)",14.56,14.70,0.96X
600057,厦门象屿,2026-03-13,8.73,6.33%,量能: 放量 (1.96X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.32,8.39,1.96X
000048,京基智农,2026-03-13,20.81,2.97%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),18.30,16.59,1.28X
600106,重庆路桥,2026-03-13,5.97,-1.00%,"形态: 两连阴 (-0.98%, -0.17%)",6.15,6.30,1.30X
600226,亨通股份,2026-03-13,6.02,10.05%,"量能: 放量 (2.21X) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.76%, -1.97%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",5.82,5.57,2.21X
603272,联翔股份,2026-03-13,23.96,0.93%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),23.45,21.41,1.10X
000407,胜利股份,2026-03-13,5.09,-1.93%,形态: 10日内有涨停,5.22,5.07,0.71X
002258,利尔化学,2026-03-13,16.63,-2.58%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,16.31,15.21,1.18X
601777,千里科技,2026-03-13,10.23,-1.25%,"形态: 两连阴 (-0.47%, -1.80%)",10.72,10.88,0.90X
002782,可立克,2026-03-13,25.24,-6.48%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,23.78,21.24,0.95X
603238,诺邦股份,2026-03-13,17.51,0.06%,"形态: 两连阴 (-1.99%, -1.07%)",18.14,18.17,0.79X
