Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
605222,起帆电缆,2026-03-13,23.06,10.02%,"趋势: 多头排列 (5>20>60) | 量能: 放量 (2.02X) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.99%, -1.13%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",21.50,20.20,2.02X
